"permafrost_index","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_slope","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_red_changeSSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99155604839325,638.489962839504,1458.11584170446,5040.59914358742,5176.34261979685,1891.33528568225,687.537373735358,317.196684584501,3.72502708435059,0.115280190110207,0,3022.99119248194,1371.92772244943,62.3603510204288,-31.2852037393588,-17.6496391788774,2590.03158521073,60.9626524319444,53.7348654770675,2494.56491300689,42.4236488148186,-93.044895587934,5663.29764373299,2522.51595346314,114.659816066506,-18.2896057386315,-142.41183018821,838.043719345558,-36.4366834498069,55.9862474618801,-22.3918073998254,1408.60974674115,-8.51231814199211,23.339541712776,21.1445840720992,"Russia.Yamal.OstrovBelyy-1",312.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.404650025069713,650.81862235592,2125.79564954037,5886.11075391535,6591.04415355139,1984.31880154863,507.814214793685,507.581042229981,-3.64774191379547,9.63768362998966,0,3272.28857757466,1971.86608943092,15.3354922789924,25.7130169982323,-61.9039527030937,4422.68400977926,31.8902449047538,-79.0763235437703,3540.82637249589,25.3566265210396,24.6063740118661,5306.58000322032,3401.8069512161,43.8525545108487,-84.5450810797385,-33.7962403128577,1054.00157474579,9.11823069809887,0.566135956822604,-10.0944754970806,281.322641039384,-4.04360591711026,1.09591126703225,0.568597408636486,"USA.Kougaork.LowShrub",398.5525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992829084396362,525.924704182044,-460.366816686364,6016.51921156343,7299.68543378493,2651.46458007045,771.596409046775,-8.91106421169769,0.298956245183945,0.843102276325226,0,3047.99808092588,2715.75907246938,42.6055848130532,59.2161744543608,-32.4791573351334,5047.17980293074,-3.07464019128718,-42.7697118286518,3556.88370653255,2.16758767087387,88.7362374723295,4822.99577852763,4007.56090846646,62.3178017098932,-39.1611213877945,15.9618011215143,1320.06754848745,29.0368116321344,-9.39506255186774,7.36449018783562,569.115374202802,10.0322454013109,-8.98239853961716,-13.4930392656812,"USA.BrooksRange.8",405.466666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978575825691223,-3599.09119367992,-4856.70920134901,672.104209729972,1708.64496473207,804.182403648607,853.39253092921,-447.956707350884,-3.46326303482056,14.9154071807861,0,-176.315334016914,1940.17309801376,-0.146274807731804,19.4466072020441,7.33351564988504,2993.67808729656,-27.6408207909262,8.41675188704244,2362.46333475488,-26.3261961267212,26.9474470020926,247.983523585615,2070.9163875331,10.6030171536089,8.27536314480118,7.17317863131494,1280.06419689209,10.5654834498735,7.74792052804042,-8.90453344808678,979.627606437661,-7.55535172145252,-1.96583468301436,-0.963554017508008,"nonveg_608",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.547936677932739,520.219517311525,825.343200806211,5379.40387972256,7067.13804046636,2521.71706712147,513.05064000389,378.741861722109,-2.52844858169556,12.776554107666,0,2762.32442010009,3654.14216584214,48.4288061436434,57.3589359130932,-51.0911171733569,3816.12617455504,-17.5834387826962,-80.2603989561781,3186.90242906407,-34.3179729889561,56.2150429255009,4863.89137666879,5261.04361329919,78.2087435690962,-56.6285206335284,-43.5345089117351,1341.6534998486,19.3881576855797,1.49228438499531,18.4653417588684,588.827774022803,17.9849658819358,-21.964941835278,-28.8049471789319,"Canada.KluaneLake.Quill-ShrubTundra",1314.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983469009399414,-1205.66703550541,-1075.69226566629,1310.42004281508,693.48897311407,3336.91783235548,2032.73484020846,-443.914175090669,-4.75372409820557,25.4662761688232,0,795.259427899055,889.783444349097,-5.63335765176461,-22.7624858688373,-30.5221990657263,930.089500997943,-6.59609348428796,-35.6016213341162,819.863804550875,-5.22781859799612,-26.5064746000374,1310.42004281508,980.803279572411,-4.34944150516742,-35.2435502581664,-23.759110036485,629.049630333237,-20.5510761500519,-7.20316318036372,-27.999694776216,488.736205926994,-18.6153480699895,-0.764950290310189,-1.684114877184,"nonveg_915",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100770205259323,-154.041496222225,1066.3462055636,4929.1252856158,6676.76429487525,2414.01024451961,643.013447584459,-73.2793325354227,-1.59687542915344,1.24030292034149,0,3173.29966558888,2519.83313818999,30.6746699298153,23.5914536472018,-20.2596842326378,2986.88361275923,33.1649267915949,-5.65444257507215,2333.36124801382,21.5358381841802,28.5255384775328,6073.88513310464,3618.85621485352,45.0013224010894,-21.9185221555647,-3.76846735866689,1156.38564720583,9.10719342187234,12.2130495670459,1.06644141811218,192.010892082449,1.4795922401891,0.754142698530479,0.727790967418479,"USA.YukonKuskokwimDelta.15B6",327.016666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.769873023033142,1211.53384109344,1346.28069835828,5890.34591522914,6878.1897601511,2263.75164397344,569.466066050749,-58.0006467289173,0.439810717105865,0.456645482778549,0,3404.34168538012,1968.15365525937,37.6906966128471,23.8141051140081,-60.1270813025233,1910.50018471139,38.7710102942687,-67.367585231929,1223.82111505868,27.4946560671584,10.7497537784254,6058.80291122159,2806.62935964186,61.1410430330095,-85.0406747990473,-27.3350824207277,656.547564999187,3.21002011347346,5.335131971954,-20.3321018522993,745.677981724558,-14.9683705477692,-0.256693487512791,-2.76821063104988,"Russia.Yamal.Laborovaya-1",651.134,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,-588.743271833258,806.797525847288,5354.89860723742,6833.09399490311,1768.40847529336,569.490855079694,-161.598266464842,-1.95937567949295,2.37933146953583,0,2571.20353758243,1024.48840994212,10.82813729314,18.7523354850102,17.2484257733446,2768.36390278627,18.4833005851478,66.2327522318707,2175.82053842119,7.89846697313346,42.4095158655576,5834.41540207401,1639.21360310666,17.3500465774702,27.1247427134487,-12.4021352464631,357.379310954229,8.95270133168142,-10.1782500116702,37.3403956576283,669.014751480126,25.7944643286841,-4.7687920361891,-5.79542907160979,"Norway.Javrresduottar.EC-Hummock",282.7125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1561.22096002447,2916.57034846797,7050.5357523035,7490.80131634692,1321.62687766401,305.339438009506,123.464505652554,-1.93545763492585,6.95417709350586,1,3489.84892643246,1495.57072914862,37.1257488479253,1.019289829857,-23.9654309378653,2980.80405835121,59.6069731318423,1.30318633005243,2671.71095936395,48.598854079074,5.57759649621357,7174.82747339494,2222.91176475219,52.7593701744707,-13.1722861804005,-44.7005756287272,510.113564187606,-2.19979658227123,0.237838585515918,-3.19264869469006,442.547814505945,1.78847066659871,1.22046886271356,-0.380565498267211,"Finland.Kevo.7",5107.086,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977037310600281,-3643.93310439825,-3903.00076887168,1741.89687243027,1442.44941982881,1930.83558139957,696.061606326752,-575.313215830621,1.18481719493866,0.798784077167511,0,571.801911228252,673.836400962955,-1.44984831820539,-12.6971424289162,-18.4298664014705,841.348991925988,-4.81010013203261,-22.4586448852616,817.850355856964,-4.1353561669718,-15.2978385220079,1540.81045682493,806.056660975455,5.75051954550675,-28.8081069223865,-27.6969008507015,565.39063915515,-10.6830524527902,-2.35201806148766,-18.3552260743371,605.42174144964,-14.057691196609,-2.36941382497554,-1.77256903378773,"nonveg_968",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,124.577357940429,483.430214547031,4663.11955927654,5444.20885078632,2416.65324990776,836.222674764341,-106.90327499591,5.38260371596725,0.469617573199449,0,2559.96911915791,1048.27371428215,6.08752076844148,15.8783382951125,-1.40937065131959,1007.63107408225,-1.48412234767253,5.05631033013099,742.114160831442,-4.98950767038416,15.4607116839884,4380.75932626574,1407.9649418486,8.416483342111,2.4170128463766,-11.53925139761,349.326956658292,4.91930156807205,1.07311284516394,5.8538881122022,342.167979280105,7.59253856051202,-3.52637394199405,-3.60976534893099,"USA.YukonKuskokwimDelta.UB3",317.801851851852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.884397149085999,-46.6775427914409,690.500675407959,5355.36102847975,6576.98903468223,2080.46028638699,503.199377540929,9.1517301877276,-2.49222837554084,3.64831423759461,0,3224.20058093092,1429.0574662113,36.1492316183498,3.45094940407302,-21.3283876344194,1742.4794473259,48.3529122079076,-31.7175216837076,1447.77147517196,40.2158743103322,-2.53951672261719,6565.87764231985,2394.99107436877,59.9312191904797,-38.4916326010843,-50.0598935059674,570.021242704165,-4.67493752264098,8.0076716691537,1.25430161553991,462.576159402862,2.22944624485677,-1.43746984143146,-0.701291885256874,"Canada.PayneLake.TDA0",915.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-1633.25055512791,-1913.19036618827,1370.98951722469,1015.31717530206,4277.7240785809,2322.3326052112,675.165707019157,-2.99060273170471,2.23169207572937,0,661.216942947602,832.191324431707,36.1822314970307,-12.3498178493604,-47.5292661813654,997.327081953427,43.3620470414533,-58.8332645953527,900.713904656479,39.1614741154991,-18.796850921992,1015.31717530206,998.622816744778,43.4183833367295,-57.034732613032,-16.1721933566798,448.671940352628,-11.6759816298657,24.7928217019392,-35.3145378392898,280.336879927039,-20.1518578755608,5.74313422620686,6.28090698355596,"nonveg_876",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2130.80515002269,-1707.46514056722,167.167683178458,472.119872012462,2699.91772691154,1858.2756570219,-227.770282755616,-2.60450553894043,21.8847503662109,0,306.227240091954,811.446278439456,-5.42398070239881,6.6014576374895,92.5461342200052,1467.36145299726,-35.5749243506713,142.306507791548,1347.90680486075,-34.1988799049648,13.690563177877,439.213297246541,1116.52992289876,-1.22654400605879,120.64061554724,2.20527792855652,656.323863350425,0.637985153181061,-2.29828125762786,73.2881949034782,259.051786158447,37.0073980226353,-1.60497413953902,5.68237195472459,"nonveg_994",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86204206943512,-1364.61967032105,-1379.81887716514,4066.36398410916,5463.35313523279,1851.9838570823,776.325807552288,-201.69361000338,1.40923628128237,1.73303763071696,0,2277.19299432522,1869.52760110305,26.4372097112021,12.2491867348205,-34.2423887504048,3251.165617357,52.2623955512063,-66.1640309962562,2839.96732333909,41.7675307548904,17.9288607718251,4833.69158712376,2943.19854537717,45.5599702107752,-58.6295192870897,-17.6501627157086,889.711853881251,4.59768612829374,13.0375562246936,-22.1964596985017,1096.93349590323,-15.3294796316367,2.88334615771317,2.43413241758876,"Canada.LeRoyLake.TD1",720.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998867511749,-672.965309441165,-1103.98702212786,687.132879862796,311.898171875875,2685.33719053959,1889.29117020006,93.3684527732051,-1.22199010848999,3.09524202346802,0,236.540896302555,1353.43186170188,32.0549515052277,-7.90451512329755,16.3191553966325,450.335781659921,11.5470713246133,19.464809137849,431.021712686693,4.79468445016008,-10.5238527023545,595.936918694201,1709.67387314071,40.2133535523926,19.3790871471662,-9.67547623990291,659.77299759547,-10.644363375556,22.569036176607,14.5120575491237,557.526791615622,8.72088803780196,-4.68819040188008,-0.799388517491514,"nonveg_1416",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
