"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_SWIR2_endSnowfree","spectral_blue_endSnowfree","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.823514878749847,106.676934150149,467.685521468922,-1806.58680177516,1098.46067592912,2035.16405876348,-551.930849794835,1724.81868883528,2037.47166409287,725.812730732818,648.837668502377,697.403188989648,868.898728742663,1399.22706395881,1034.57648249608,1581.82154877947,-340.297770558359,-2.44466853141785,1300.56713867188,-0.368843197822571,0.348722070455551,-15.1871652603149,0,1664.84522949325,49.6925423494167,-13.0135119213808,-36.3951868728452,3376.95247424335,16.4184680923159,120.605445508691,5054.45231693786,-20.3475856277482,-44.4863315840644,180.516154176352,1126.10773194965,2589.40251388771,53.2306116423238,-11.166177687771,-81.3124835225043,2524.51551913134,26.5378980598446,1.3888552478796,88.7724132925254,1545.53939850851,18.9281162898697,-20.9426579545728,-28.8104144519356,1837.21288780295,1296.43215892363,18.7903603686552,-5.35445183972838,-39.6928627525047,1059.99136184482,14.1885135863677,-4.85224611899469,-0.735345539067355,-31.7493591807892,552.374696603007,-2.50974240286918,-15.3087961972278,11.298976695649,475.92589210851,-14.4171911344115,0.541882843835067,1034.57648249608,857.908151036569,-5.89014467163422,-12.4656263128018,0.777994079790241,-11.0951101697564,62.4460260932054,"nonveg_623",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135.114295725715,-3308.89438829471,-2841.11362236015,-2593.19627582905,282.947514233749,73.5171091609092,1043.33083113617,454.024153429059,2843.15370597179,2605.8538460868,812.08500001597,1438.39289222876,1518.01856547352,1580.88553975084,1871.73394420756,484.95847908631,-1.66025447845459,513.373229980469,0.024918157607317,-0.0577400363981724,1.87684381008148,0,737.093939071817,-0.441380617384641,3.04942293330744,-122.848989845303,1199.13868494035,-28.242903290373,-168.288222306947,1079.89408735645,-26.507337498728,121.612066881736,-138.662790137558,411.09680718768,969.813721975256,3.0104846761196,117.861335541421,-161.635620329209,1030.46493050345,-21.9268260023242,147.085246646289,-171.744155083908,587.18762277632,-11.3960207878606,-3.08366138815948,-89.9900843351159,3119.08069762378,582.848387758421,-3.05342259604391,-1.45095263842649,-97.1413979597368,412.511245895374,-2.14715753157718,-1.46973436717734,48.6201563492102,-68.7518743158957,626.307892212789,-15.900013899917,-4.18127617972509,-57.118611598279,579.91791222465,-4.40725796024669,-45.4975344472526,1518.01856547352,583.015927388687,-13.1005695827422,-4.91307139364976,40.0865946599039,-48.6945871553291,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968381643295288,1746.48786657623,-192.735920238812,148.52262892738,-1574.51709843318,5226.18464680412,3787.15264678248,5402.49667557214,5994.66721658401,2271.07311753426,1153.6919887215,399.941384904013,460.629717414205,787.323101347968,688.800878543528,774.734121157468,842.3960833825,-1.996253490448,315.569763183594,0.0229436401277781,-0.0408370196819305,-0.117648042738438,0,2125.48893029541,-2.00331080762906,73.2927217343244,-52.7919047055742,5119.54017130274,-42.0628589445289,-88.5712681015625,3564.02546767771,-31.6179059810042,-40.4992419189017,-65.2788463804526,4539.6993821968,3308.05953152319,-5.11268418675149,-50.7333070201295,-79.3310677454705,1754.33727038631,-62.6549025137968,-16.3144348972831,-6.32445060592504,1007.78401723366,-6.1093157785844,34.7511730080572,-21.6240904957773,2373.65308496534,497.051199919047,-13.1009572039325,17.1396965489327,-5.3496911150104,382.296936589554,-13.6534620210555,12.5983642454802,-4.49560112401375,-1.10226580440111,224.69578692467,-6.64440914930357,7.74813058360929,-2.28141031466767,238.975163226314,8.2405228698729,-3.13557625246376,733.123861113989,263.293234640855,-9.40332980860197,7.14742569994504,-1.29841245053654,1.33555900161019,69.1564599990207,"USA.NorthSlope.10",120.233333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985814094543,-495.171314986954,-2108.89959622379,-1317.05793315448,-1712.45398422435,-398.576260002663,71.5843832520047,626.545565124715,-777.69739689677,713.191782498976,511.374359630683,543.977246542196,1564.12151127796,1946.49112365813,3113.3342113079,2344.56511883813,61.6620436176134,-4.05561065673828,1047.59057617188,-0.266936182975769,0.228165537118912,9.71943759918213,0,1371.73588571272,18.2196709210886,-23.2416172465807,-33.6942255725009,1929.17419612105,-14.6537781231466,8.35317048491303,1692.31116238434,-17.2367657391059,129.45086165927,10.6846786517771,-311.90927896083,1707.94825140615,29.6881054903815,117.020246835124,-42.6893216825162,1627.0192232893,-21.3520850990217,124.247271795474,10.4655355187393,3448.16283492183,3.22179610469342,-8.26004655123575,-265.243294993987,3447.00272960103,5201.49660294269,23.8684536737986,19.517658391097,-400.115123303284,3831.59929027687,15.9883722463174,15.8814628002985,107.756528553295,-294.738406944375,1086.80926723788,-24.2044456498485,-22.0877923871399,-53.9305337527956,1548.09418520335,-14.6653790440414,-119.084168092566,1946.49112365813,2547.06363700467,-17.3075650078261,-9.26758814624016,115.772100263294,-195.927972077282,75.5375644451492,"nonveg_1161",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999698877334595,218.875098582393,-286.99138736567,-23.1632167307372,-1079.70591018108,3371.36456806104,3943.21702867685,3943.57297997422,4859.3265913149,1534.13430502341,1011.07348211895,825.54738162297,527.606889904028,618.50457707148,521.823880223399,588.128354494208,483.924498609909,-5.19146966934204,843.763916015625,0.507053136825562,0.107979573309422,5.4683837890625,1,1420.35109512116,31.007504949846,20.8267307669758,10.888032063978,2154.1057296988,38.4840735183108,38.0974668878894,1959.2739871425,29.3597971413114,-28.5960167440272,47.512173352219,3415.06731139417,3901.47120237106,89.3892288561928,-48.1975584916147,-0.0187342788085755,2350.77767413229,-42.954887475,-2.34852738587678,122.527814230979,496.245176592769,11.3675962359764,6.76143136505026,12.1493641169179,1250.26905571954,617.678413746912,12.3634505349273,7.89682713374986,17.3836573143619,353.774666401503,5.26058248021489,4.2371190321618,-7.71481851092344,12.6147978022482,481.9724091836,-3.73963510603702,1.86402674778795,25.3669689044,391.804861008242,2.37561402073987,20.621308474118,618.50457707148,389.031252904909,1.12504528063969,1.77540575542486,-7.70484515789355,20.4753291002584,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999023616313934,367.696946319083,-2425.5545432848,-2245.2571294482,-2504.93927839608,780.560410197704,677.268917429509,1090.9274238546,1435.34376751522,3889.92371665216,3284.45015523536,1406.02250121525,1517.59800493669,2134.84711767257,2115.69145665046,2159.67855738116,407.001602900624,-1.28124272823334,123.119888305664,-0.00631324807181954,-0.00312321470119059,0.0801701843738556,0,574.910883319812,8.36693282930496,15.5876873090205,-13.2997726524989,580.035448445993,3.58111910672442,-14.6575388354428,607.892091737105,3.30769729630331,-19.040266783204,-15.7893086901465,883.876927438125,1000.05964932162,14.3865121668379,-20.2597849212124,-22.9810281347275,533.601692929029,-2.02225341287163,-15.8045728561077,-8.38102674817128,380.115120441052,3.38028203670675,8.47164091145324,-11.0560250963973,4098.30393686428,486.223476661338,8.43276835752279,11.5768023520505,-13.060524399839,332.580860919084,5.06177865104053,6.14093244791233,-9.97399419487433,-9.05683108923444,183.588364024569,-1.88735210496209,4.88788795092571,-3.71829918617206,212.552405069779,4.44079969951683,-5.04965721113668,2134.84711767257,237.537538191832,-1.03464332119086,4.53469821376615,-7.52873047955919,-6.08606222440696,68.6194633066118,"nonveg_767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.171971887350082,506.583345253543,-3757.1855509237,-2800.72303833235,-2621.72076016042,-400.272466034494,941.948591570147,740.962753600671,445.205220190049,2760.89203740018,2395.41533753582,1053.81520132561,1058.49080032197,878.595629438925,1225.29111553142,1267.93140680116,-367.230438319146,-3.13705658912659,449.433288574219,-0.321381032466888,0.0446215681731701,-4.38895034790039,0,1115.6314208546,-29.987021688756,20.6473129014307,14.3293700190605,1395.90271884854,-40.5147912588206,20.5223172576848,1160.69086855176,-33.3960232577436,24.4567344595738,17.0190296633672,497.172954434962,1342.22105760464,-34.0674452612626,26.8870484918748,16.7488198307897,1148.54759154077,-33.5779447246054,24.3780518237444,16.7626714548102,835.14262705247,-20.9817026397653,13.0992017940605,15.2751586698017,2533.1563976864,779.259284861619,-17.7599670755196,10.8923694472318,18.9779699761483,544.637477919326,-11.4591302871382,6.96870442899492,12.0465311121138,14.5991404250206,473.633441184286,-13.9303953289496,7.15974387016133,8.09738521672815,416.143273387625,5.89051391485063,7.82059109077846,1225.29111553142,453.734488482576,-11.4510522753598,6.44505813975234,11.5966826673555,8.91991686584045,69.4247554880683,"nonveg_1316",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.984344720840454,1165.74904916183,-2726.62627560376,-2118.82396281924,-2569.99035771773,707.318186433479,1456.51139339643,1443.93148848784,181.76338541362,3014.92630643234,2297.61435493167,1000.97956154039,780.541532753791,1153.55290532772,1214.51105122761,1098.04426098,1004.39479887141,-4.14853143692017,1085.3408203125,-0.0487819500267506,-0.514617621898651,2.7911479473114,0,894.746056234424,14.9290098702179,-4.11751079856607,-18.9605027795756,1424.00583293731,-5.82310034092831,-0.315417498724738,1135.20285193213,-5.05277154471042,36.6194468365203,-0.983079857529711,894.062818781535,1274.74800798281,0.855759556682972,40.7151000991685,0.405803384147827,1363.94989840795,-8.54797470366815,40.7353659940602,3.26301782555121,409.023260581355,7.2751236436941,-7.43704170317213,-8.86040522192312,2814.23475238239,516.665398185603,0.885470579203244,-9.87418262923919,3.57528799844573,462.216798122167,3.92097553036913,-7.48057034353197,9.60697293926291,5.30324635500055,337.353501701513,1.65713224848219,-5.2589553943082,2.68126206919255,316.227921731838,-5.53079835233767,2.48036019613555,1153.55290532772,380.645621476832,1.79060143057139,-6.15446177452014,8.31938460272687,3.95950641265481,66.9261689913218,"nonveg_647",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,136.499974956873,-3581.96508155099,-2758.24872267746,-2134.23647790697,334.348230625255,805.868277025335,1407.03301618221,965.349542642753,2524.7819466365,2081.46208156567,812.456366524768,1085.46446161068,1121.58183542169,1339.90744803982,1453.51354744173,-81.3358451854214,-1.71154868602753,177.839508056641,0.0982642695307732,-0.21731148660183,4.93172407150269,0,684.328010140976,-4.66777874203076,9.00147307047465,-52.9819921533079,1600.78091837527,-59.2881821620469,-89.0201756329489,1447.72860364402,-53.6195779127415,66.8653995040407,-75.8333909488942,769.079234152167,1074.23591189692,0.0574491237027056,63.0976390770648,-85.8806770224103,886.060695085569,-32.817062780947,79.6498711015455,-83.6617215756251,396.484519917933,-11.5710661132194,2.59936401676639,-35.9868265746754,2857.57495185182,420.671406299514,-12.2645781574266,9.00982256171572,-59.1100721297104,420.311008906453,-10.3696006715419,10.303905488068,-6.11906605123405,-53.67196808486,374.354469164727,-13.8649803394343,5.30963936204618,-31.0473089454575,325.09840879607,4.23443323354081,-28.3842664925873,1242.5555860393,331.931712020046,-12.2937671118535,4.48050928213371,13.9074088572172,-30.2693067142345,75.5098542079364,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,468.491429879598,-5.74999472294038,-255.468499551902,-3395.2706557299,4817.08196662554,4445.17752539125,5178.004139464,4376.48333348807,2595.10826615445,1527.24862382716,549.804597658407,446.02447994172,1036.28390980777,825.910668965776,815.791056641462,-1033.70255356558,1.41127216815948,117.964279174805,0.0030463479924947,-0.00331467879004777,-0.339556366205215,0,1838.78691907936,49.9970185887716,-33.177118289039,-79.5056243059674,4086.53519438058,100.779197322898,-182.707243260712,2717.78582291909,71.0918035515446,180.97081615535,-130.264364667288,4052.03401348458,3259.86782385928,81.721896640101,145.89669074258,-120.172634413954,3474.02651329648,-0.671861628131893,157.919609890531,-39.1678654955508,768.026773420631,23.9896261941727,-21.1749900510514,-41.6705470451858,2546.86856136048,743.869785547664,10.8397784765879,-23.2459307983645,-16.7016621070751,815.805266316634,7.91227474339144,-25.4939145723948,35.6247124514897,-12.290301112816,371.133441727377,3.23537189630472,-11.5979200539805,-9.448807043471,358.199974311747,-11.1937491972421,-9.50941608662809,888.844269964946,494.945674105486,2.57839344764563,-15.4670523157964,21.5288397976366,-8.22870638365635,69.67443666571,"USA.NorthSlope.16",97.6666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
