"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_peakSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMean","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_green_annualMedian","spectral_green_changeSSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.990816354751587,154.258032791679,2208.17916886138,2711.70684162338,351.756845391404,-156.651368268646,-21.2818568880804,-490.594201532136,-329.784650307262,943.0588901472,507.899188098934,1332.62977390927,1021.63114900524,326.179349986439,1138.66242215848,648.249028075846,-87.8993343048986,-4.96362209320068,-0.38668555021286,0.349360018968582,22.2669868469238,0,731.62615157659,6.3819947095099,-19.7736797723403,20.1405601366344,4.17299845063797,3851.60204214096,-57.5238256438948,61.1871737310817,76.9066915863604,224.077934369236,4371.7486598505,-59.8959986995515,-50.922155475577,149.055642501353,-156.651368268646,-129.311046320944,842.35104692354,18.9317082138518,24.7006497181082,-6.7684755690283,2398.22431579599,-12.0344718118651,-29.6330869198234,49.2801110965285,73.0951102480972,979.356626252181,828.693294702553,-21.7399379816005,15.2134994050631,7.30516066760341,579.236041302686,14.4055656290116,15.5499312452013,464.881520831206,9.25400887474658,-9.59681287154886,17.6724605444915,865.090360247527,611.580536849297,-8.0415828758381,648.249028075846,858.796539520538,729.159352562279,-4.788557565474,-15.0478724379788,3.49252032224102,-1.70597085881478,-141.598052586439,61.6588768728065,"nonveg_1145",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995782196521759,1448.19741649757,1521.78620768221,-1213.74468699798,4566.9261144926,3679.06543297414,4812.51715724281,5779.95839273205,2985.885353078,1733.78654030767,2436.6445262279,2184.02710184426,2137.34343615578,506.279595634022,875.26841502369,692.030425340921,-53.8217137469432,-1.8129541794459,0.0127711159073644,-0.00416160016449996,0.510390136639277,0,1479.2960329932,21.3739726116313,0.718067910642645,-28.4016994664305,-37.1503758579012,2960.70911369551,5.44878584047949,-36.0556990077604,-76.4715545546139,259.948213950338,2040.82734552594,2.5979767403247,-6.3668973721372,-56.1902428142183,4334.91435636893,4384.40125066464,2184.75013886084,32.0687593213796,-39.4454363053922,-57.2587191366181,2984.83942516105,-40.6658986500445,-53.881142719052,1.87195787716362,12.1739592794089,1998.26626972525,906.887810116063,-5.15085268067617,-16.4672388684637,-16.5122290968793,689.591652919553,5.57863122677745,-4.16087363431731,459.799932718175,-0.0704859547380209,-11.0964976051396,1.30127874371954,330.767733171815,626.742732678483,-1.71810353728444,679.823519557591,788.484371764842,393.006045861108,-2.96704820444344,-8.07749886628563,-1.93398126373734,0.846131080898816,-140.705077,68.781208999004,"USA.InteriorAlaska.AUFEIS",23.0417777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,1437.81264923781,1707.38523931199,-761.491487837124,3881.5201287428,3520.83920873967,4042.67216091252,4023.9873792573,2861.67415561017,1992.35627176444,2118.66486932389,2195.99194607463,2281.37642181834,558.399043254652,979.814357569256,893.741134311855,-626.205800623458,-0.37435142993927,0.0040837206877768,-0.0206734199076891,0.0161628959700465,0,937.343579501519,-11.4338937167869,5.56677033066974,-20.3559562107304,-73.6878209390382,1649.69366467612,-17.6469099876926,-39.7609544353498,-131.255504612496,-646.808995603781,1795.18660385258,-22.3492532185844,6.68144280440284,-124.625970090481,3367.841744439,3295.25820676248,1576.39924682838,-18.8298328130582,-35.7069488635963,-129.442528151147,2835.85374605311,-46.7702381462193,-1.51803914774786,-27.0039292705563,-119.592066983796,1989.03454086421,664.83143449939,1.74942592671586,-10.9988649926425,-40.8756015991509,925.570217863451,-14.174903433004,-50.1652373282759,565.443263209057,-9.38327725803636,0.635508304119919,-27.292523880813,710.153930583426,813.45874015402,-8.78663969556836,920.959491994098,925.900902255272,580.63564560964,-9.07506562011539,0.256359506379509,-6.83672313416235,-28.0154837112185,128.8859646,71.5954829991268,"Russia.Tiksi.LichenTundra",18.294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982395112514496,1829.69974716371,2906.02722374884,-253.675670478072,5434.87873789751,4787.30556588868,5941.19958296188,6487.52407771958,3885.59517383704,1919.36678557049,2423.19153648686,2059.53200191247,2298.19771674722,414.755733528,660.605841023942,615.151024072812,-45.513017959217,-0.372477716207504,0.00138538282610373,-0.0269049825767676,-0.244630425009462,0,2633.62806266606,51.8551885386778,33.100555418292,-42.3483316043597,-8.91996675293565,2279.7015907389,40.5402033547943,-44.0303882071329,6.3364485118115,246.99797377858,1518.91901864753,27.5526301448338,21.4447575534737,7.67562518475939,5757.58479530927,5483.52035761372,4077.62255846709,87.343025769673,-58.511142559577,-5.42052538771972,1830.49951477828,-32.3590641735289,-13.2337432715166,-17.3801034992446,28.6266119959523,2317.97403921614,919.466049285161,14.000796189127,-19.404988303178,-1.24916959339791,606.592477982469,13.3869839515717,6.63276070405382,253.72402325904,5.7421116168036,2.44253429477835,6.65232831374204,349.050397979196,668.903739688086,-0.612930159677376,729.860898771251,705.789124792284,248.783014160123,-2.04887027248101,-2.38225253361774,-4.39807035157116,9.95132056640491,-111.548588,64.872229998817,"Canada.DaringLake.Tower3-DwarfShrub-1",170.844222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995782196521759,1448.19741649757,1521.78620768221,-1213.74468699798,4566.9261144926,3679.06543297414,4812.51715724281,5779.95839273205,2985.885353078,1733.78654030767,2436.6445262279,2184.02710184426,2137.34343615578,506.279595634022,875.26841502369,692.030425340921,-53.8217137469432,-1.8129541794459,0.0127711159073644,-0.00416160016449996,0.510390136639277,0,1479.2960329932,21.3739726116313,0.718067910642645,-28.4016994664305,-37.1503758579012,2960.70911369551,5.44878584047949,-36.0556990077604,-76.4715545546139,259.948213950338,2040.82734552594,2.5979767403247,-6.3668973721372,-56.1902428142183,4334.91435636893,4384.40125066464,2184.75013886084,32.0687593213796,-39.4454363053922,-57.2587191366181,2984.83942516105,-40.6658986500445,-53.881142719052,1.87195787716362,12.1739592794089,1998.26626972525,906.887810116063,-5.15085268067617,-16.4672388684637,-16.5122290968793,689.591652919553,5.57863122677745,-4.16087363431731,459.799932718175,-0.0704859547380209,-11.0964976051396,1.30127874371954,330.767733171815,626.742732678483,-1.71810353728444,679.823519557591,788.484371764842,393.006045861108,-2.96704820444344,-8.07749886628563,-1.93398126373734,0.846131080898816,-140.705077,68.781208999004,"USA.InteriorAlaska.AUFEIS",23.0417777777778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991178512573,808.453753999128,-3073.82937368662,-3944.3499942913,664.497552006094,1173.49524593907,2186.86331083935,887.871319497778,1507.54094434853,1023.63368219688,655.134800711114,2419.52499832804,2882.22420471827,459.335737161224,643.982728686317,981.327034621567,925.921877150698,-0.419689178466797,0.00822595879435539,-0.0189105439931154,0.751189172267914,0,1110.6677357553,-41.3680813547258,3.29227515176426,69.4353305045504,-41.9817965810209,2335.81200622484,-106.848573160292,142.92660298968,-49.6200675622393,-3944.3499942913,1949.50946844999,-87.6650815950733,-5.16870261683107,-41.3489401159274,1173.49524593907,1284.05367452617,1522.36575883326,-40.1449234448779,86.5994660894383,-63.3355040562674,2019.53187474256,-85.3371246014576,-10.8310599100929,98.6135387122998,-38.5895268174273,1075.44513268714,863.307977719256,-0.683530062811786,57.5538651812838,-30.9255685145935,704.547218187942,-31.1913319334181,-28.9187003993896,417.500300212796,-18.5614760522991,-1.31949062450073,-18.7420769683456,619.179341972323,761.293960049687,-22.0708502875125,808.024133483084,828.038986080774,539.385281534803,-22.8162108994064,-2.86880250701279,26.5059439055012,-10.8314313211552,-84.1710938720243,67.6709047623043,"nonveg_684",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999023616313934,371.855737076084,-1884.84929460226,-2876.95282480119,804.487219393376,347.542372233908,1042.01873539377,1959.6192394285,442.60673954356,2296.14015957395,3054.81983686643,3705.17046630456,4097.60851010557,1779.5035138694,2142.64622288845,2099.7493389967,-784.286230356333,-1.28124272823334,-0.00631324807181954,-0.00312321470119059,0.0801701843738556,0,922.493206519498,8.75985532044576,27.4279678949095,-30.8006074510534,-22.160159991755,1430.37265817977,4.28104872127966,-51.9080002527547,-30.4409252157187,-2400.33885313461,1507.89718957323,4.0368063131822,42.9701340794438,-32.2306894910646,804.487219393376,919.254861198623,1612.07686719459,15.0783533270757,-53.9765002373369,-38.582020175548,1465.65437084959,-1.17477579488515,47.7711957100397,-57.1061941308778,-27.4916150347036,2628.30241615397,758.679677292476,17.7131427843124,-25.5993794068388,-17.9716792986787,964.740146802867,8.82042262722179,-21.8021135445004,617.107389659907,5.29227829837026,13.0867819751528,-14.2545894333133,492.908013048003,1829.209749451,-1.23580474488289,2142.64622288845,2143.53954530741,515.905269197321,-0.809133017780141,11.3301994324406,-18.5189217806073,-11.1713110514999,-111.899256860859,68.6194633066118,"nonveg_767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.631115674972534,7192.02005286105,905.68140034718,-1080.84554062567,1192.2881674127,4897.7854532798,4036.57506445126,2822.76411576094,278.667766455482,583.993733991327,821.067830223448,473.791284261239,390.131121800414,450.16169534948,1541.92273017,147.388901208444,706.978567003163,-3.43283915519714,-0.114275142550468,0.575887322425842,-7.01276779174805,0,8067.21246306462,-212.29506481749,29.5798125367131,4.97216646325791,-2.62152576574121,8100.4187542667,-99.6956441445972,-31.4290018224193,10.92142817066,345.240462922439,9036.14152161834,-92.4722646806392,-102.714151539923,2.91153387577262,2822.76411576094,2645.61611347204,4619.11768682432,24.042642130453,39.1551918932363,27.7809802847916,5374.86764175111,-75.8069109480757,-44.229115065126,-23.9115942564929,-0.903552136549801,1175.1271285775,2235.05431798041,-15.0418763000018,-13.1341436399689,5.48659214861013,1033.93874212479,-22.6226109648272,2.69871491809113,824.970189567463,-16.2499220405984,3.9423330566135,1.90640630956957,1982.95684752369,577.421620524232,-20.1930434268889,572.533079553361,978.794359338465,2156.10529327638,-20.0413543240744,-24.8561448876061,-13.714328333707,5.84658032475,-148.744117290795,61.8333532160395,"nonveg_1353",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,-271.061982774249,-218.284477167155,-475.106197088272,287.59386565158,-30.1696516003483,-1073.86867691004,-186.285558207476,-458.542200348952,1416.70965002215,1153.28823611585,1659.74353431502,908.364812191979,1083.55993467212,1809.31337105941,925.492580677202,359.952567457317,-3.6203031539917,-0.492608666419983,0.143098205327988,-4.92293310165405,0,1142.56618099973,11.7861717315814,-7.64411157117862,-64.2592564947769,72.2641118295202,3134.32783294123,-19.8911743426323,-112.218148040472,152.043582868256,-475.106197088272,2822.99685132605,-23.3971522860243,-9.971469684053,122.03266631692,-186.285558207476,-292.254444283048,1361.46254256162,13.090106421062,-80.6893744275059,86.9749187758078,1415.54523507071,3.25792514080993,-10.6408410128322,-73.5470270308436,91.8787905636185,1365.71959325525,1386.91153311756,-13.6809904807873,-55.1904614284261,72.5430408015817,1303.873929895,10.9512777005237,62.6148935102537,1071.66985671147,9.32847747411884,-12.2951774362419,49.3280995873592,1265.67772703285,1364.00286557671,-5.45265273292788,1405.77331011818,1478.16268678194,1111.21606510399,-3.98939078459267,-10.4524183295734,-26.1848132360476,40.0233941200815,-141.238963516797,60.8520072807916,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2099.12537919963,4472.86217976389,1595.12358180855,6159.82120197301,5499.66417770867,7053.68635615535,6879.43435595968,5171.0004600619,1469.10930555613,2113.61340243982,1097.73373035575,1404.90847951394,312.08772652595,444.505242131627,478.794816836539,211.068547680636,1.13272178173065,0.0273685716092587,0.0245712753385305,-0.580494821071625,1,1072.67896065933,24.7967370578923,-0.811833175573452,4.53131221466318,-28.498548096849,2045.92181896163,34.3733663363749,61.0291418777516,-16.1980923636765,2141.12265170177,1479.10243401004,23.4936088656704,-11.3874923343303,-11.998417308416,6515.41425184682,6391.45797237933,1865.40310327145,37.8168618178237,24.4427228724094,-32.5354596441701,1988.7047608831,-9.69193129951011,-36.8883556070204,49.0209336589748,29.3531315157203,1970.85087992706,460.208247846605,-3.84203000136656,3.88413466984814,-12.8887649667123,289.168962486155,4.2162245210321,-3.71298960409844,245.876630157405,0.0938925753488405,-6.14691575393514,0.659827727410839,161.825027675343,585.104957631782,0.991385874022976,534.629542927481,498.058578210447,209.635099065819,0.361077588231274,-5.15242369718808,6.72114027578292,1.60025354504792,-147.85722,64.8661699988167,"USA.InteriorAlaska.4",1369.71333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
