"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_annualMean","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
0.977506577968597,2251.34649028575,493.992820140232,-406.410263809258,4271.89605776027,5438.12650800449,1626.57703531149,2008.29671582447,2086.32210069274,2247.95580030229,874.845448699624,730.104333172708,794.186787499417,331.628767480449,-1.36197948455811,17.0010070800781,9.22600229387172e-05,-0.00350198126398027,0.205136880278587,0.066405825316906,0,1730.82399546274,2374.28670263597,50.6537258371512,27.5701589523043,3981.80852215008,79.0260928348962,51.9685721646192,-29.2584508951755,-92.1545020050009,-1004.09171127101,53.821432923576,34.0117066950155,-22.561329871101,-66.9535524431443,3753.27840567435,3683.39869925559,76.0311508390026,45.24077980921,-26.7545624225177,-74.3741727469776,1187.9768183295,-20.0020071334441,-17.6886434790106,0.0712832858841396,-3.11502609179528,1805.41604759852,1206.90416737458,12.6360306740802,-14.2490819701044,-33.7195658282812,437.258684222417,13.1166757905759,1.41156162919804,-8.16553409722138,-17.6012065962935,250.183651872382,7.0534601158134,-1.67543837195322,-9.82953140712464,108.063841569334,-0.280355922702812,-2.19954395537769,618.552874633037,0.245502834141572,-2.35342394392859,147.911040077297,1.50744852333918,-1.1754887534843,-6.00569591923331,70.162153332398,"USA.NorthSlope.14",111.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,233.321552444117,-123.621969768603,-1688.59080250616,459.863402559629,723.78184709074,-30.6834191131876,4674.60797316796,4635.66334413853,4701.94363387564,2699.72859301966,2784.50421694775,2734.33268386234,586.213731577012,-2.62353825569153,161.459121704102,-0.0236498117446899,-0.103278592228889,6.09246301651001,1.79460465908051,0,433.485867934881,956.096765466649,15.5192835744661,7.74613563154674,961.317905196475,-6.86330976366427,4.62681384156331,153.714023349748,16.3408512500429,-2204.68640671076,-8.46214949174917,1.53952978116096,122.141415223388,12.6138503300054,723.78184709074,1414.98380338212,21.3281226814268,10.996601855463,132.055405800976,0.0483016346623117,735.378059539933,2.55686049899166,2.23023962864392,120.720430359925,3.88847303520947,3133.78914214985,424.999520952952,4.16343722613431,29.5419086209017,14.0937217073885,360.947232166875,6.89916971396479,8.42776369773685,-13.2560579474213,7.78892580588436,234.658501037092,4.94134081312831,5.04198593063086,5.81447143752366,229.79179383861,1.34330414936769,22.069068919424,2473.95285854831,0.488245372026256,18.143790346372,172.462296526263,-4.15919911828903,1.44183711844486,17.5373345196336,75.3300898889131,"nonveg_674",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.378994984286172,3092.03099268999,1514.71378075548,646.791280763873,5967.22357719807,7318.00805952569,3200.36023210115,1942.24992905119,1889.51959927498,1890.59171717737,504.190698364025,482.99105860746,393.267630429478,-390.164015050246,-2.32171644483294,605.042184012277,-0.115229323506355,-0.0705372273389784,8.64224590573992,0.833594398839131,1,2531.5524758769,2084.69583580946,28.9937013365994,31.3974282961453,2219.46846315298,14.6841075436416,49.1488230476904,-50.4758188606208,-47.9065658777279,-698.256436021536,9.81926714691513,39.8443686312042,-43.1494231399567,-36.057076809731,5067.70840218869,4025.48134606612,67.0006192095794,49.9274369411549,-67.3101624031783,-64.6596173825515,1748.81549098845,-28.0481360255109,1.46673687881136,-43.959831316316,-5.83514850012376,2170.7638171579,582.046117661062,9.81082746120598,-21.7570856494848,-11.684229084411,706.396005080246,9.08212846733779,6.38427269525751,-29.7412500613512,-11.8114561198397,407.363937907782,3.20776075034467,2.60573397424333,-6.1183541387433,425.613559831787,0.84551684333545,-13.4970654648796,670.479303859866,0.797324055389851,-11.5296241016239,359.698401974651,-4.99181101907809,-0.370992300650135,-0.140190650922216,69.0464855704443,"Finland.Kilpisjarvi.19",1513.47714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,648.225761960193,383.257124640869,-2472.80062660542,1054.329465734,620.593208931989,582.568539062406,2721.87457972726,2958.30395288372,3191.82722556723,2154.60318669927,1795.60841390725,1834.01004133189,-195.776917541999,-4.52695512771606,384.56640625,0.209692567586899,-0.174986153841019,17.3351593017578,17.2095584869385,0,279.513349431696,707.751634257996,9.81365323404903,-12.4578635438767,1476.85231695368,-30.3512433355577,-19.1625306529206,-27.5366550266795,-0.382857355227808,-2349.85570017075,-31.15210352023,-18.7545208396521,-25.8230669289915,1.02840136838017,582.568539062406,992.019314913517,17.4726269137629,-16.064305807482,-59.5911458273663,-43.3878881624452,1420.9770713617,-10.0863383604514,-26.5494499803899,-54.0414091155107,-26.9339567635718,2079.29783085084,693.467570423108,-17.2422577913223,-25.7260393117068,-16.5494022498121,1153.77031584853,19.4614364772377,-25.3265803706871,-46.7046545367022,-39.4048955260779,740.896091774819,13.5308626106205,-16.929378018482,-24.9399810446818,692.912784550596,-10.8716273431805,-5.62497699709184,1715.5422210726,-11.8804351855648,-7.67733443519228,539.103061394561,-6.40677547652428,-11.8738201987917,-1.18755845606427,77.446173452275,"nonveg_997",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994601718584696,1856.87278734868,1359.1564177137,-1153.72236581176,3733.9241626516,4510.38675837187,2804.48728047362,2444.25153854577,2536.66841562394,2603.85678835876,846.989563273593,808.769436083498,786.128751943177,-92.8058284109933,-2.15346443388197,26.9127956390381,-0.0138493737826745,-0.00624684478259749,0.891741238037745,0.642478430271149,0,1939.34418283899,3033.73777205264,41.1075145451318,-11.8525868957083,5397.25821648533,55.2503384233445,-19.0271783426734,466.877103758132,-410.764317398205,-1607.47621085113,35.0359568387224,-13.1803927855482,315.525244466434,-273.53077326093,3873.9255494997,4386.14025949666,58.9887844518155,-5.39229512450486,290.828456855046,-270.78760381137,2403.9136512925,4.70927551846481,-43.5336152456278,267.101516810278,-219.591525465128,1680.55398451999,2046.74465005931,-16.8678851983828,201.884229772433,-182.427231771452,1603.91368128182,15.7744731848621,-20.9133147998646,178.212631253536,-167.690185294553,888.663799082673,6.28208037596847,-11.9816764872019,-98.7404221202971,436.171141180523,-6.72665792462021,48.4634601311692,739.392761593683,-6.58738299133095,58.9287471929414,731.144398151072,3.43679106972301,-9.83224360875355,-74.5686042441663,70.4644999990778,"USA.NorthSlope.Atqasuk",5.35788888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998092651367,525.260717442853,382.907686739241,-2453.45262594542,1324.83758810057,618.889523486168,925.668245711763,2013.90134311143,1934.81426865583,1716.9119854243,987.388879172471,878.91054733359,711.013031274243,419.814130489316,-1.17201232910156,1298.57775878906,-0.0287248771637678,0.0270725060254335,2.26294803619385,-0.228276550769806,0,397.123337023647,401.935252869665,6.18926220450488,-16.3604214585492,827.602872494342,9.58959010325272,-32.7523732894139,30.2269965673115,14.9219439096176,-2659.23135092727,9.1454618716707,-33.8005849448843,29.7262964986712,14.2933580860299,1112.17539077515,705.948064614406,17.3551887995135,-29.4145026922669,27.4047704049433,7.58625614207125,1251.41571203401,2.1104588765829,-46.5878863521494,39.8939800115654,28.0696879908332,1181.74844122466,326.889646303569,-13.6204019293154,11.1775813435107,4.64012422986609,389.480043749399,4.97965039417304,-16.228335156225,12.1056824017519,4.16247760292622,264.154140571726,3.5655183178376,-11.0064225238219,2.53185860217613,297.465560775334,-12.3943983656389,10.6021220071486,721.547142511901,-11.611022461444,9.31086699161082,276.375847898228,2.4000058995993,-11.5156603290928,4.46221190262921,69.220322568817,"nonveg_816",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,184.249808077652,302.275861561035,-1610.32684223749,344.675765127875,926.460936902461,352.143799347753,2116.81767431298,1729.22481615162,2667.9172192,1974.69003831961,1718.78110258932,1981.41957411852,674.289493655925,-2.60450553894043,189.413772583008,-0.176463574171066,-0.327855795621872,21.8847503662109,3.24325847625732,0,192.082684160364,865.123238168197,-4.72104213933532,14.6681759047594,1275.40753586983,-34.6181225153724,26.2430328997261,-182.045554729733,114.975506832027,-1610.32684223749,-33.3087811049061,23.9050778273733,-169.655327628366,106.6553389841,352.143799347753,1164.22142401117,-0.298721368795127,22.376352760561,-194.036904001861,94.1374040631208,1663.08433156446,-26.2261971245463,15.3222800811846,-234.301447593601,127.007364187914,2139.11991095377,586.816515563142,6.4116250529276,-97.8027525938571,61.1124151603857,938.692403048387,-1.67101659492104,11.2057194204479,-156.448733841398,55.3704083087662,688.592209072368,1.64733915912038,8.84402342221011,26.2520239635763,400.278458524162,5.0595646281228,-51.6313312289399,1709.48451662502,0.731735706790713,-47.0618909882511,284.715019873443,5.93384760320294,0.258828299958194,40.6735742676347,76.7880390115916,"nonveg_994",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,357.385780874337,334.266645088193,-3545.70976759044,918.433861554308,1298.93701968961,575.833591961112,2630.52923630095,3300.14346057259,3068.61295117129,1415.66262679049,1462.04526697332,1284.1062684124,743.842551722802,-2.76925373077393,415.817810058594,-0.0352011658251286,-0.206244364380836,12.5043630599976,5.82091283798218,0,511.815622996031,816.003470397993,0.96329732442266,8.11404723823711,2938.399649668,-106.362514478634,-7.08717131449851,128.011188970626,-138.960689178402,-3174.76165780238,-104.173082299743,-8.20745805484408,108.113597755648,-116.345537595167,918.433861554308,1411.54106265221,14.2750112330498,15.8542982556376,98.3482335605303,-138.072198314252,2016.45711870219,-62.0246768609812,-13.7093699973682,123.964640667752,-133.324059847009,1729.22838511259,875.907555745304,-4.03905391655834,50.090677313723,-67.9329252702811,669.614224271634,-5.73569821694044,3.62272145648137,33.0757870573289,-83.7017780339542,478.101629564886,-4.22298615716159,3.04864878615462,-59.7627036956107,1270.7131688753,-5.98167250573794,36.0226525196465,1350.75673459932,-5.76608107975483,27.4103264422227,1117.81188415458,-35.5049317735468,-5.48151493242021,-39.0095202215366,76.5317555761096,"nonveg_954",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1912.86832255908,1030.28941013807,-1213.21962865094,3758.66004718561,4127.31471925944,2360.40637514451,1852.16201994576,2636.80612460231,2403.12265459126,972.754490877487,991.535716006159,899.887329839799,-233.700350650083,-1.57497121606555,43.4118772234236,0.0420257965368884,0.0105266537118171,2.49175432750157,-0.911617023604255,0,1669.55383764995,969.925632899897,35.1681654101817,2.87385406053251,1629.94876121806,0.488603601591763,-39.7759198639641,35.9532304795743,-87.901436978261,-635.632592132448,-12.8160269803074,-40.470827432399,29.133591620112,-81.2649604982648,3792.73521286175,1461.61402210589,55.2957723289298,2.38370796505916,5.94665346539666,-100.385622854634,1575.54004774907,-24.5301008451892,-41.1174011443554,32.6303853638158,-18.5645424201526,2016.75586129379,532.559788771899,-1.66247397764032,5.61820139609725,-40.9661375978384,812.558262421945,30.4012597718897,-5.06503205465464,15.7299074775618,-61.5052831778413,485.936234921029,15.6188607164816,-5.87711960073797,-37.3529450490429,210.349390719379,-5.04376929622294,5.02423249648414,717.895406541102,-5.08201866407994,5.06931614423838,259.306506840446,2.61938902737195,-6.21953382719056,-14.6786285044223,73.2242460320551,"Canada.BanksIsland.GreenCabin-C09",5.54142857142857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996917963027954,1415.86074507927,1093.53138416671,-1340.99838576008,3212.08973206094,4063.63122061315,2606.29566320117,2201.06763055875,2424.23030897056,2401.71455179087,696.508198213548,903.291887415924,833.452762604348,11.831165493345,7.19798612594605,102.620811462402,0.00457496102899313,0.000739372917450965,0.286605179309845,0.106094375252724,0,1595.97520860421,877.766238551362,10.7443120304187,15.5528723874964,877.426983011528,-2.99128168836173,19.4878511863365,15.183533124172,-17.7464973709897,-1340.99838576008,-2.23255030279483,17.8923899405825,13.742971788362,-17.0873025141716,3551.99176186304,1581.49091230196,20.1931356286591,27.4690802758777,6.89751971610975,-33.4628849284257,533.604751924784,-17.7868250641595,4.26221995583614,14.1082638594652,-10.6585708579062,1670.80900071075,422.744182683724,8.01829801430234,3.09107948249761,-10.3634744227198,375.120870647006,4.02300510278425,7.48112775431597,1.25087539887128,-11.7454041269375,235.586248911054,2.1466369590361,4.79437206270866,-7.33890364851373,229.047094346693,4.89310848441649,4.29781840721012,725.413326793759,4.34747670595019,3.81836854648132,206.783689202377,-0.330706492344397,4.41756659325162,-5.29732459195778,63.344354349552,"nonveg_529",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972782909870148,228.884118175106,741.367980687993,-3326.02526206952,1083.0395313061,2403.35582677704,1502.64307177193,2516.67904883656,2159.98637037077,2709.1665736047,656.979975922456,578.847380439084,962.459775445735,-713.928245722169,-1.98750174045563,513.157531738281,-0.0228532273322344,-0.00929838046431541,1.49521458148956,1.33551275730133,0,633.315182549588,828.955225691574,-13.1406118593048,21.2552621972199,1848.70981634529,-47.4028158037253,34.5650933313875,-137.056211202584,103.554638179787,-3326.02526206952,-43.6833799106377,31.281692499897,-130.67494367143,93.3651824165107,1502.64307177193,1320.31629547094,-10.7590651401496,33.8542639864345,-110.827844846359,83.0327965642427,1586.89247392578,-32.6764372970764,19.4397619704604,-118.962459576417,81.2608827613329,1324.74001028911,635.192809197295,15.4439712362605,-70.5769787996994,48.6123501300532,549.180203233931,-6.21875519501213,11.0201190709408,-61.0200225815478,35.6692678465784,371.24984269399,-3.03369241210913,6.52723062485358,22.4022240552128,496.592460044043,7.98631745729945,-43.2001355232827,796.314407235268,7.65837148565162,-39.6091803376152,458.504663160375,-9.75312994043596,7.83281537239177,28.440889920768,60.9450600681861,"nonveg_576",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
