"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","texture_NDVI_peakSummer","trees_cover","trees_presence","spectral_EVI2b_annualRange","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDWI_changeSSES","spectral_blue_changeSSES","spectral_red_annualMedian","spectral_red_changeESPS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998986721039,463.273070742555,1165.09098824487,349.920833249291,0,0,1065.103949273,-2121.86657230054,2523.00258125092,-59.0147549936921,-28.7873676051573,1364.93916137135,-9.11404040298543,"nonveg_869",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153510108590126,2242.82484244971,7555.22258072664,73.8549202784015,0,0,2641.02676964573,957.813916208596,2803.37526143198,-54.6346812668941,-8.73812655961617,439.378892906792,-4.246133356423,"Finland.Kilpisjarvi.16",892.568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,815.293450783783,846.575846916546,-85.8823110363244,0,0,1519.81458535573,-675.102895763395,1830.13548612771,-3.66754324237504,-24.0778124145366,1958.87142697606,83.4738737912955,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,1532.53771969665,6370.98315116384,389.711033080367,0,0,1260.10481729988,2362.08510890791,2003.82211852485,-78.9602412274644,-9.95087722523784,556.090480397036,3.05339708966399,"Finland.Javrresduottar.A-Salix",727.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-384.612310693555,621.463423845819,144.47169862027,0,0,1341.76977848028,-3605.4807366767,2003.43856852649,5.56616800824314,-19.4743261589383,916.791492665638,-1.94938113577262,"nonveg_785",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210421621799469,2771.36610770393,8395.59482656959,36.4679835539982,20.8,1,2372.68644748286,2132.32875653901,3501.3863306944,-6.30726853291816,3.21827805046573,605.412659337504,-2.81394111611802,"Finland.Kevo.2",1984.048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.181683570146561,1778.86291131305,5077.77816992757,9.29979317156329,0,0,1149.06768802433,-685.745614563496,1731.40042328919,-59.4958321351734,-11.5008328398562,887.260856119106,2.57742465303417,"Finland.Kevo.12",271.676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974737882614136,703.889592606844,3151.00754752004,148.191850292291,0,0,1152.51344882934,-1566.17203929309,1524.59918141646,-3.07639257493222,-4.74747789488492,1155.54754418563,-11.3079519162942,"Canada.Ivujivik.TP12",1000.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967046320438385,1830.40699244577,7422.99435392019,24.6190426188356,0,0,2119.20801053537,2396.81413161283,1133.0263329637,-75.9252996130981,-4.46465045700743,679.133848958426,-0.7742075982416,"Canada.DeceptionBay.BEGL3",1666.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,1146.06319011264,1357.90962408858,-240.529115464259,0,0,602.632117437621,-2293.35054381994,1164.50634363965,-53.0803492168163,-15.1313803234981,1895.01266580887,-1.00819378753293,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,-63.473668601016,1778.86254083162,214.072137416636,0,0,1031.83470148455,-2596.67927366004,1200.76512478216,1.13183209447137,0.238309674467538,1391.87544501109,-3.01482105587184,"nonveg_542",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,-121.06350017761,917.822934525091,-78.2468646883465,0,0,895.998923607345,-2242.00312627759,6469.30642502649,-153.819141013825,-2.87980352377128,1179.15896946736,7.96735703621994,"nonveg_1888",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,506.988008872078,914.136445004452,-394.523481296426,0,0,270.095834852125,-1769.71291640125,511.74497558458,-23.5987151580052,-11.8775876750375,2091.6397468857,1.19970318947885,"nonveg_583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,958.330426375205,775.856503523288,320.229211527777,0,0,633.352905099289,-1990.70969729462,1306.13196224574,-34.0578957855266,-16.6650125242987,2083.98063552442,-9.61722109895625,"nonveg_809",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994601853688558,1462.67458670844,4562.9337342668,-23.5614168678198,0,0,1180.51564885799,-1330.32969963165,1045.95852365436,-14.0713788305908,-1.37843035908974,768.404061305909,-2.74287453528158,"USA.NorthSlope.Atqasuk",18.3008888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,-115.289888518766,641.058284672815,968.246751930004,0,0,976.292804927788,-3666.24471713706,1466.4838799391,-2.41429366729132,-7.20644484679194,1166.60675247436,-11.6249458502503,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1968.15782986015,5214.92545292387,76.6497339675055,0,0,1295.87253339979,458.702444023573,2289.87554563444,-6.86218495630462,1.07402791762293,714.064073001206,1.7831766277711,"Finland.Kevo.10",130.356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998743236064911,696.816178347919,2134.45116506136,-150.754734949784,0,0,1172.34255126486,-2406.60990711812,1836.48416779258,-20.7862675043852,-8.04462458486929,730.164109984477,-12.5894960125281,"nonveg_648",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10074033215642,2772.22845661306,6418.60158170762,71.5418886113425,0,0,1238.4576381069,1265.65744342193,375.15136648471,-13.2051681001732,-1.20213294052643,875.125225795339,-6.0216074665893,"USA.YukonKuskokwimDelta.72B3",274.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.106934994459152,1342.35653524562,5686.17357958392,-65.6605416936986,28,1,2215.03160672401,1976.5032747389,2299.6038828693,-70.172773414182,-12.1656122545638,421.337664584742,-2.23276517231609,"Sweden.Abisko.NF-Wetland",264.273333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2636.94408005848,7682.24673045006,266.207044403254,39,1,1756.83854969638,2906.915393085,3077.95987673413,-22.9888248970171,-0.55784085944502,415.702259705776,0.352048765387665,"Finland.Kevo.7",5125.356,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99996942281723,248.467292335712,-105.083622262808,-127.792335086701,0,0,598.908836797956,-1630.92017691331,1120.9817074441,-11.296234664118,-11.5282607729735,2118.80987336058,-25.7038329331481,"nonveg_907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,288.258400861657,1375.22641015432,-876.083144742149,0,0,471.853394819368,-1951.99624426274,574.924248887486,13.0163058183468,5.99847130862258,1425.15384013578,-2.1806278807318,"nonveg_814",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,2444.90587858138,6932.01780939391,-100.99989952241,4,0,2959.0150386237,3749.82718083933,2597.71754685705,-15.6286555340375,2.12895179617049,724.870394076025,-3.82863150558153,"Norway.Javrresduottar.A-Betula",1093.7325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,348.730871222891,1629.75408473708,197.7891329523,0,0,596.315479098571,-562.278074935756,2385.48467536976,-4.19262090978528,-9.15229317489358,976.295865230307,-12.536173703368,"nonveg_919",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999988257884979,-281.275890826647,378.762356707289,598.408901187957,0,0,917.001894292625,-916.091163629091,785.396115372814,-2.5882311552221,-12.007054321106,1713.12824402294,51.7684708595747,"nonveg_572",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890852570533752,1837.00830576896,7196.94376162517,203.604204835349,3.22222222222222,0,1012.38576123737,-250.360128396083,1900.6520258103,-36.6755577646086,-4.91855337988801,379.362031753512,-1.8748107850641,"Canada.PayneLake.TDA3",773.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-198.867702873472,1162.80160427018,263.614233854907,0,0,875.153864315883,-1032.48865589502,1431.0715769182,30.1026746009785,12.4408408939559,1196.60595941848,-9.01294830438088,"nonveg_953",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998158931732178,653.023516397161,1814.11372503837,636.172025174195,0,0,1680.17290263708,-3890.19198128762,2524.85683647354,-67.4381278817649,-14.7140756128454,686.208119010431,4.52158356916212,"nonveg_627",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210421621799469,2771.36610770393,8395.59482656959,36.4679835539982,20.8,1,2372.68644748286,2132.32875653901,3501.3863306944,-6.30726853291816,3.21827805046573,605.412659337504,-2.81394111611802,"Finland.Kevo.2",1984.048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999582767487,38.1226499272113,1597.78178928117,39.412573665593,0,0,877.933488864552,-2621.68179478392,1053.34477947338,8.42516117630169,3.18318693440805,830.28762875766,4.87816076072829,"nonveg_931",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.769873023033142,2210.26297341813,6909.84976949836,-66.0430367722955,0,0,1821.37741201463,1054.3079842671,1541.19553281099,-75.4801525153606,-28.2440888630091,622.705212998763,5.76357335100012,"Russia.Yamal.Laborovaya-1",748.862,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,1857.92848636564,6261.51283774466,377.370984141243,0,0,2006.31451239626,652.25699667124,1835.16143427909,-23.3647048765695,1.62064096449051,1118.67889382202,-22.0163953810057,"Russia.Kolyma.WT1",220.511666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.419941455125809,10000,427.558807288799,-336.185748933817,0,0,10792.279571177,1425.612601693,5418.81198852724,-67.6450045723055,-136.06288727074,1839.04409441946,-35.3254257918187,"nonveg_1241",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1941.39309282926,6052.30925517285,231.501265613663,0,0,1109.21506248298,842.632989335431,1714.52931586454,-27.2821658544393,-1.01987988894459,600.32039319756,-6.09129918919838,"Norway.Javrresduottar.EC-Betula",779.396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,101.393400174109,1212.1260620367,-557.878998624783,0,0,722.099358262573,3310.26941896464,6108.40570642242,-52.7882478457886,-9.3354003377392,764.841427793076,-10.0688995624292,"nonveg_1290",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962091445923,426.468761366993,1727.81143881728,820.712574984369,0,0,643.286894897295,-3706.39736602491,712.95120387158,-46.1335031538362,-10.8763690698398,818.834264171608,3.47468145947294,"nonveg_882",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954609751701355,1170.19491336042,3118.55125851323,-413.054532914178,0,0,1071.48439474501,-1862.94145581107,1263.97559594652,-23.4490167860382,-5.31034825957876,1056.06680971226,-2.55425763836426,"nonveg_662",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,1087.57192499899,2442.31987049936,-444.312051863187,0,0,457.873151841546,-2899.51065482261,1002.44066743975,-29.0904373353058,-5.30772929019486,901.466046387344,3.70805969986511,"nonveg_746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,2004.4701802314,6629.39702124626,-107.28937745202,0,0,2288.35824102408,-87.8680967875777,2504.07864143584,-14.0516975252774,-1.15504977199566,871.41923193302,-3.88166049737726,"USA.InteriorAlaska.24",161.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,506.988008872078,914.136445004452,-394.523481296426,0,0,270.095834852125,-1769.71291640125,511.74497558458,-23.5987151580052,-11.8775876750375,2091.6397468857,1.19970318947885,"nonveg_583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,1830.56759803171,6316.89036061677,-42.1257726344113,0,0,1542.09928631612,1955.11903585379,2077.32051070257,-13.8773912234486,3.04049217815963,556.291138452177,-5.16932016236781,"Finland.Javrresduottar.A-Hummock",1336.305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990605533123017,715.025379053674,2553.87807602523,-54.9892560580176,0,0,766.671424919286,-1319.84917238842,933.262995042658,-27.9681589233989,-1.71660324215191,938.766103444194,-4.62289996074132,"USA.NorthSlope.HoweIsland-C12",2.07875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
