"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_lateSummer","spectral_red_lateSummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,2362.10735733088,635.54722444322,1394.16197245009,51.7306702825729,6017.08062408429,5916.61035114264,6871.37093054319,2495.10033010446,2538.8760024121,2384.41666922283,1992.70102355564,2100.09805066153,440.026944798833,606.172631583543,542.016841878696,930.236550979801,-41.0703745600083,-1.39957189559936,480.810235595703,-0.0131074435077608,2.88364906311035,1.41454226970672,0,1810.80005432185,39.6934386672792,18.7194663108449,-12.2842023326744,-24.6692895520553,2510.89609767037,72.5044289790921,-3.51762980374834,1.68239574827155,1299.19638172591,1947.98539790441,55.0093263035004,-0.853008495470971,1.31162934051249,5895.43278346286,3152.94688364197,79.9382916699612,21.7696723184893,-34.7079050405033,1522.91898083542,-6.18646309482465,-39.1268781500317,25.7394398727579,540.948835828819,15.9655050154521,1.48445743063884,-5.14448596330653,542.163291470981,13.7164936292647,-12.399647489117,0.224565417086443,488.728977636403,12.1581783206407,-11.4818233422667,1.56854822706192,610.012101279841,19.1417857060778,8.58662763684204,349.931444255194,9.68992900594884,4.46384509116551,368.765887805626,5.79069181110781,-11.0215620827027,-1.59396842599074,8.66407811883454,68.4394571989888,"Sweden.Abisko.VJ-BirchShrub",733.724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999793112277985,-95.65431311699,-3544.13690350364,-2188.8877778068,-1880.35038081505,-898.765208180709,-315.142973030719,679.132014536746,471.523747574239,1467.38159241869,1061.55617459917,2423.28688191443,1701.86568411415,868.600771299566,995.250238335042,1093.30669018136,1004.05966094207,231.921086869394,-4.33097696304321,1393.01843261719,-0.0916774719953537,20.7710285186768,23.57275390625,0,972.65541304944,-29.5077901946878,38.9062165219776,-8.44605906994405,0.896371829713414,1724.8086358847,-68.992345435388,-5.7612658363073,22.9643524939808,-2516.40666601298,1663.78652268859,-66.5514609075436,-0.577167013396722,13.1740473290189,-93.1918302002074,1577.89722271745,-32.0899448290134,63.1158889086982,-18.4798683138362,1689.57168445784,-67.5828673783136,30.8913913647893,12.080087009687,995.857844844453,-23.6012970809974,29.6631431392945,14.6186754427246,1341.76657018563,-17.8934430469481,28.9023639845856,27.7469691461647,1200.32874024573,-15.2778232230647,24.3384911683749,26.2422824915048,472.631136348663,-18.9052454539465,3.52020740797769,532.652866286212,-15.9677102739671,7.41947214983739,710.509265856736,-15.7314222024642,19.3013033720356,-3.77140199408898,12.5397359000831,68.6423109537075,"nonveg_616",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.232790768146515,1473.76058746337,-529.825826858525,188.602181739635,-1800.88572904619,5342.01884096113,5299.31648281367,6569.13115658549,1780.68721083785,1838.58861224617,1482.192246192,1617.83842944443,1865.3430913259,393.037293250328,524.332845757455,470.583662474018,631.749123604693,-33.2194203326825,-1.29484231472015,495.016748046875,0.0586264036595821,3.47244806289673,0.348391842842102,0,2395.04559783545,48.1981303886763,25.8395583453882,-20.0541059086976,-11.7093657740403,5617.2148920786,117.627894102373,-27.308897591477,15.8338400451176,593.742470083218,4530.97559886205,96.5189224664193,-22.7385237740436,21.3610947313249,5368.31911093578,3946.59806389188,81.6644713927878,40.404090282505,-23.0082550184217,905.901173495934,-7.01624413154539,-17.7295585142609,41.2847709754403,1133.63321686554,24.6832364458654,10.4172621393288,2.30559532103181,1200.83923710575,34.285549388985,0.858108832021323,22.5492541086915,628.518712029077,18.1886266667527,-1.55803030315534,16.7923846030732,206.312936571627,5.51643504892192,5.50087897286199,245.034703288161,6.11968617835155,5.0081293982753,233.749470335476,4.67083414653067,-1.43207798853113,-1.38928641432594,9.04529022924926,68.8322759990063,"Finland.Javrresduottar.EC-Sphagnum",7.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,441.033706607975,-1895.88447061682,-1236.14118737268,279.307566337446,1590.03245994093,2226.83438209083,2088.99057620927,1729.91540268062,1842.27012648588,1887.2246527466,2433.77893514812,2268.85030101199,849.039712422181,1212.36346111519,1272.40164511992,1591.34381007063,99.4249483827787,-0.896164758847309,33.0036236689641,0.0177985151766244,1.93304015122927,0.0643304976133204,0,1873.97290425328,-25.8249138877237,54.3154272985171,0,12.3806748751269,4133.90345728401,-172.245977386834,0,-12.2198911765933,-626.326823216496,4290.4678451624,-178.769493548433,0,-19.9767390375611,2335.45679731634,2530.39388232658,-12.5801655341902,74.7310589444703,17.0290173927297,1874.09070091911,-78.0871125382962,15.7596247372228,36.5922254068582,955.145839207802,-32.4044749246008,27.4091013688471,2.6308161633815,806.493893069593,15.7880453287341,5.94697972474586,30.6519074593214,554.627784104811,8.57606268292964,6.76061259578752,17.8023628505387,521.170439257412,-21.7154349690589,-3.43986662597592,648.549091504144,-27.0228788126727,-10.0381916841561,710.573010069664,-29.6072087529027,11.7907208680476,0,-9.69211683734409,78.7847590763746,"Canada.EllefRingnesIsland.Isachsen-C01",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989387691020966,336.357320010974,-963.515410220258,-171.708189854933,78.663024932908,2133.69729779831,2205.72806908285,2879.50982235672,2326.27733275339,1983.68647197357,1591.19901084746,2154.41263272797,2228.28304191638,669.869447668164,1169.45063443882,1626.68720598048,1231.6357126321,370.252787326709,2.17042922973633,80.9949264526367,-0.000548839918337762,0.140990272164345,-0.207245036959648,0,1441.67037292511,36.4617817305399,18.2838536270769,-108.632529988676,50.7931408516316,2025.4896282152,-35.3154280811279,-140.821554031151,168.790802351267,-281.353134983102,1664.00256344843,-40.0837859674295,-118.544218502947,117.802612388383,1902.97844677316,2011.68285656964,48.6873204619705,27.6226860947558,64.799832520166,1192.97555512868,5.86055847112236,6.28264943182185,71.8183063837989,960.737047232557,28.2722431502281,8.35773056765284,25.3684793079843,1293.75005538783,43.584416014763,5.94649033348117,-6.15586743236778,1053.23939710333,35.9303466033868,4.40927353389898,-7.34461233444843,393.139579667423,8.87575567801363,15.6162007910789,398.247258217039,9.8423027938108,12.4506091278946,457.236571541661,11.4929804578431,3.56422227572055,-41.5669610492419,15.3156455354173,66.2023521957054,"nonveg_680",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,788.653850358466,-2763.1992567353,-2276.07051639808,-1802.08118419955,524.843173027833,948.00943062084,1831.83295023014,2170.65923640266,2178.36962961934,2529.25636198726,3473.25080094665,3554.99538344453,967.377596253016,1775.87082569064,2034.43286144019,2146.64969227653,346.128374663614,0.0171347204595804,174.517974853516,0.0207344125956297,1.70387876033783,0.820266723632813,0,850.541102594895,-15.648486351205,26.5794094560905,-31.6441761063058,-1.22039626693613,1193.04598710624,-34.0554991296501,-41.7441413359628,9.40111807421728,-2276.07051639808,1083.28774826224,-31.003808791476,-41.2938968687478,8.1739519840247,1095.47224218201,1306.98977720231,-21.8367483991608,40.8434305375722,-1.27132516714185,1571.59327425504,-50.6965572340336,33.6651345429189,17.8579382299295,465.833066276825,-11.5676492124065,14.5572833211508,-2.33413506382969,626.088866220648,-11.6968526221599,16.8978075568389,-4.54136569432639,532.730321110287,-5.84807100977149,9.93763935725437,-6.84499684808919,447.233539532741,-14.4268883720239,2.67576702056993,366.515693667715,-11.7565926366974,1.15328616471774,370.778866585887,-11.6210233819416,7.7510904376203,-14.3645575416416,1.01199249270039,69.6427545195129,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1396.52221124263,124.997840596762,502.68087722836,-1931.70944117434,5647.45650779641,5382.20468760284,6487.76243347083,1946.79512646015,1892.45364767608,1438.710416704,2004.68455377575,1956.97527386943,423.126499509115,557.474307691664,560.05839808958,646.617716327581,104.386946078132,-1.41048973798752,496.790252685547,0.0545369293540716,3.24215400218964,0.22986289858818,0,1778.93166622787,31.7629960510592,22.1440241376641,-36.1312467728408,-26.8687022623327,4629.73463485747,82.3454976958469,-75.2796132610721,-44.674993882527,1015.74645518554,3693.19634180004,67.2324389564874,-70.1695634711323,-31.6376101244693,5676.96693562316,3237.54981851851,58.7394305830422,39.3681396750945,-52.0244112728043,1640.59517246325,-10.3373913204788,-22.1490739217965,19.3435490807092,770.680897332581,15.2152816143021,8.13868497153372,-7.91252436473544,781.982410356385,8.72951822718106,-3.2512058172675,-3.56273403320172,538.057751684167,2.43962469780316,-4.8789257404281,1.26216825671929,195.529758346256,3.81367480435264,-0.451312269296626,178.12636862149,3.91434798022843,-0.671732571845529,197.780103531145,2.1186911438738,-1.44156717207076,-9.38802417830059,2.64166482292943,68.8323189990063,"Finland.Javrresduottar.EC-Hummock",117.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,1312.27948926551,10.9119628121413,717.561039913354,-633.66216144805,4193.29231247313,4826.7145410191,6362.50810517452,1931.90222267711,2128.42133977315,1617.18487578761,1859.35567687927,1964.16954338701,509.276428589243,729.029649347835,777.380671440014,568.478059410267,-566.066443628356,0.590667128562927,23.6022434234619,-0.00134786777198315,0.124128356575966,0.221823781728745,0,2881.83734504644,36.5422581971224,41.3452376149435,-54.4990032996308,-34.1740512020846,4149.66818609764,47.2710049066729,-73.8686970985114,-43.019299331969,619.825011113459,3349.01175893896,38.8484306296564,-68.0069012019157,-35.5838732277172,4973.22775792564,4757.24435495724,62.2503572969206,66.3238144586804,-50.7496506345678,1527.34175466634,9.21146299965192,24.8462481144044,-7.07345979555114,1366.80268613996,16.0938771614164,20.8467359775015,-16.9274857229622,915.592359786062,10.7784123217434,13.967327131934,-8.64934405733037,501.356687702132,6.20851113860014,7.34166961010614,-4.47478820267502,534.232644747004,6.39775781547101,-3.96259812257281,536.650821695504,6.3867855994766,-4.11429612359392,474.945427288012,6.02735144448357,6.80901145519243,-13.9271142636728,-2.19844744134227,65.3144499988402,"Russia.Yamal.Nadym-2-IH",35.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97977739572525,1981.19720536323,292.985638040641,-40.9293499141712,-712.097977865694,5396.8344771579,4304.62692569791,6943.16688875563,2674.77421260192,2137.60818050909,2397.65993729628,2221.11023058518,2315.33907888209,497.614357737225,783.889341650362,725.800469754044,1073.30399936014,72.6516863096826,-2.03791289859348,740.981376139323,-0.0356025075746907,3.76932621532016,0.35194508963161,0,2705.32813494309,39.8295891439905,38.6034886870689,-51.875254008928,-46.4504651175673,3681.70812749926,41.6363180290728,-65.2370549797594,-48.1982675776226,278.671260527417,2865.04668657388,27.0614487767078,-59.5071359902977,-37.8066172484537,5159.99088517348,4075.88791295601,67.1045890996511,51.2666252447963,-51.4229104224955,2396.00678369707,-48.3890903477801,-5.07945193321061,24.7261851080297,1437.80262160863,9.1579000754694,22.2156262124132,-25.3229207003628,550.460554591747,-2.08902697111264,3.78165261033477,-0.515616109214061,442.313719984457,-4.81070072099322,-0.366406645482799,2.70204198499434,326.904838375087,-5.68951154491829,0.00160900156702837,248.046161450864,-2.61251061015715,-0.975410269739923,382.190330754969,-7.45516890456051,0.810894766907914,-6.28383619366755,2.38265259827231,67.001901998923,"USA.InteriorAlaska.LOWERQUARRY",117.360222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1905.28505945991,-757.258336218844,805.991324857641,-1020.7093324902,4996.61934781201,5575.26844989357,6513.51170234981,1678.56575269637,1927.28932377179,1689.1264565142,1662.45161861857,1663.81432967441,355.640458167676,494.770096557263,542.742929211877,669.270548872186,317.008346958347,-2.01559695601463,497.533256530762,0.0364666795358062,2.3114823102951,-0.202938344329596,0,1733.04158591188,3.72528263310098,52.1792846543789,-29.5552681863383,-31.7785013161518,2936.46230187153,6.25978830804691,-29.2176385849261,-23.5459394648327,667.33551974585,2450.90395037634,-0.342111379486823,-24.9483467469375,-23.0937587498216,5253.83429768601,2594.48820501797,3.2077074482747,80.4854604555308,-40.3897185141723,2035.41314514458,-65.6584885530509,29.5543474472737,16.5829799870037,895.955725109381,-3.76385013630563,28.9017975841736,-14.0379541958009,634.39062979554,-19.5376055036818,20.4642138643722,-5.81346134410315,451.386873935632,-14.5608669011494,10.637517132174,-2.4848748644341,416.281237685911,-11.3761774261244,-0.676611478727065,356.143083286614,-9.18513793772348,-0.874380074803248,349.112554730951,-11.2616953139016,9.73416216985834,-5.95342885902357,1.9529101270359,68.8345052490064,"Norway.Javrresduottar.EC-Hummock",548.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
