"permafrost_index","spectral_EVI2b_earlySummer","spectral_SWIR1_lateSummer","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDMI_annualRange","spectral_NDVI_changeESPS","spectral_NIR_changePSLS","spectral_SWIR2_annualRange","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.403321944177151,3945.17986548699,2184.78522061623,0,4103.85693944751,66.4450942246782,3840.66109868665,52.7930809642084,-11.8429916763071,234.207582419414,-1.52044550538072,628.820653121009,3.69739056411819,"USA.Kougaork.TallShrub",3205.3825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99155604839325,2827.03142568446,2286.32432012899,0,981.554481975792,22.3709534243817,1660.41436139256,21.1478468406169,26.3095570541077,647.292667059476,-35.7601685487062,968.11851958362,-33.9704593328369,"Russia.Yamal.OstrovBelyy-1",358.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,616.37740612409,2090.86001295808,0,456.874884786855,4.30357818648916,867.165524548048,14.2661994029393,-22.5002215751985,280.195335369365,9.63083983390454,802.847443241306,10.5762999929508,"nonveg_746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989387691020966,1090.50839288892,2171.46574096495,0,1152.37976541736,22.2922872833666,3271.29497240457,-45.4717282577804,17.7575242016508,806.803142419361,14.8954269646148,1244.41010918545,18.169205574579,"nonveg_680",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,-124.856402315739,127.807822983471,0,484.367739504347,2.5841119875454,2122.2719333155,23.2506674300326,10.6669225506528,99.2022363984313,-2.12489950239554,52.9734790161632,-2.29791317739762,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,1225.13845537167,2107.36702032006,0,2276.08941178415,59.8411244728081,3351.62609212128,43.6356613866224,-65.5608124049117,1219.08827674182,-39.4361896692001,1468.41955717737,-38.8523683784221,"nonveg_663",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987363815308,292.373672937784,3255.09821453187,0,2165.1182139358,6.08679154140382,3154.62431814119,25.0207017984538,8.57125485445133,596.925869555305,41.2887567182278,1805.7800653831,39.432030762261,"nonveg_628",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.316349476575851,1962.50198346133,2665.12489702141,0,553.731456211646,39.4403187800973,830.582123100337,-30.586322997345,-2.313770007579,476.58144985681,14.2782574412869,967.88300853808,15.907007813558,"nonveg_1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,1943.57197334442,2357.67785728618,0,1206.89455087139,27.4090889316793,1792.58848708537,19.0290064114104,0.524465120190331,582.543444450305,-7.51587480595509,927.786697491679,-5.2616573043158,"USA.NorthSlope.FranklinBluffs-C15",142.782272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3382.69682840574,2155.6331280538,0,1312.50456732508,27.7270694805222,1154.9026925627,1.10713542209048,4.91422902801335,372.53210532296,1.38806807043397,780.760462084841,4.10414430318774,"Sweden.Abisko.VJ-BirchShrub",540.974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,2338.4017276885,2723.08350618862,0,1838.96397231872,7.55069738933741,2158.7867970324,75.6983472463589,-22.2827446507016,379.214392535765,-6.50305902033844,807.072900285604,-4.59821442625265,"USA.NorthSlope.15",97.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.703528563181559,1706.27926645765,2232.89097716906,1,958.119827009388,-1.73874931997888,1925.47105564997,4.1472193547671,20.077086940588,375.779097885367,-5.11389954131906,910.430840669181,-4.75458458771231,"Canada.ClearwaterLake.LS1",488.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999819159507751,416.806368360646,2491.56955142487,0,477.337524139564,-2.5260599313989,680.899527984287,25.9424482993309,3.18308156960982,196.415725282663,3.87815736212733,859.266604561636,3.01902106784342,"nonveg_957",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.181683570146561,2392.39555725363,2651.50154690041,0,924.269146718547,18.3217964202136,1166.92937533041,-9.00409904920457,22.8060951096302,421.883682016393,5.56796712431397,890.999634022144,5.68011878027372,"Finland.Kevo.12",328.516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990816354751587,-69.5247149654062,942.999349131847,0,850.068125742664,-4.73054409988562,3882.49856232895,27.8964459417268,-29.9659519958645,689.949275646217,11.7472165510794,934.819233827385,11.9327266012026,"nonveg_1145",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979935169219971,606.654764257083,2224.95434327054,0,646.44890236402,-8.13390653519125,3153.56797890134,19.6166082370414,-20.2226248322796,602.407829315865,-0.633059838509301,1358.51841226783,-0.802280715291293,"nonveg_725",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999710738658905,155.76501983031,3686.13575212895,0,667.981950744468,0.781997622722031,4677.0305443734,39.0808883303551,17.6632970903564,2784.46486326564,-9.69740730822355,1798.48259727335,-18.2451127304865,"nonveg_1672",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999826639890671,2959.34135608017,2050.59612527663,0,2137.68324306429,45.7484725512921,2560.48392170191,33.2276432453985,9.21841892912345,367.219622213092,-7.81519990928773,816.819302979127,-1.43523304877283,"Russia.Kytalyk.T3",440.585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998743236064911,738.167836693072,2397.79289233162,0,2145.34997888072,35.8696900176233,3224.17281722598,-29.4450815928082,107.95334488913,517.00267195726,-5.89045191957738,763.12972351997,-5.91290152286417,"nonveg_648",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1882.19994907229,1984.41943292218,1,3043.61227210188,38.9407588142652,3635.38612216559,51.003987566752,-18.6059234740386,302.820650016667,3.45729958876361,517.95606588793,8.68541216830922,"USA.InteriorAlaska.23",974.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958377540111542,-393.301893671901,1320.9506957302,0,743.625115249195,-15.9477718102457,2797.12193485426,19.9777245105891,4.3663633668426,432.558343860043,-6.4381230882726,891.346728022909,-7.65434491899482,"nonveg_921",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103620767593384,3346.52989024966,1440.52174579512,1,1950.47612929491,36.6287782551956,1841.97599977064,19.0936266538935,-10.888569673482,531.55395273025,2.24254351812549,417.379796291489,5.88019719492707,"Sweden.Abisko.NF-Wetland",343.353333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100680585950613,3753.72826397139,2164.76929052939,0,2003.84703829151,21.7293684981422,1622.34475129492,34.2031619341976,-4.96594631287041,225.267978354887,-7.09123830667383,751.067440108112,-6.04755606533711,"USA.YukonKuskokwimDelta.72B3",378.905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2215.75234820732,1984.95501157613,0,1186.99919660955,18.1330916672376,2379.74880989986,28.7702828117666,8.70681554579975,740.214670935826,3.18660966023519,688.700947093774,7.05312839103519,"Finland.Javrresduottar.EC-Salix",855.13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999935030937195,157.46428747814,1811.31554095962,0,269.5821864536,-4.67040355013059,1721.83349344152,10.4709353488811,-4.09294332539201,190.62842283208,-3.70556234586995,1301.51408978877,-2.97080850407105,"nonveg_710",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,1608.92838823362,2252.08970120832,0,2355.60064762111,41.2843984099913,2042.94640557331,54.6133026409101,-24.4432344577594,348.886006655904,6.52260381313179,987.848264858668,9.66262069327388,"USA.NorthSlope.WestDock-C14",263.634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,856.459159179103,2798.61589858553,0,1068.80660766499,28.8866650720268,2799.5137944872,-71.7381119619986,43.0716879247865,669.977733041003,-27.0423494078561,1068.8604323661,-29.3696137317333,"Canada.Ivujivik.TP10",1189.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,445.380947675217,2175.02745674066,0,451.846294952345,2.51973461881933,868.713011388667,-26.9165797212096,8.08117086152145,727.702252234215,1.56379317576246,922.028384727922,0.442972908420533,"nonveg_988",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,493.768752753765,4540.06165924069,0,651.453936439238,14.9204480765149,248.426339966968,17.7038393426539,-43.6888242127621,310.188678311851,24.6289382418257,2812.59268164086,20.1343515521075,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999994456768036,-591.806402785265,2285.25096794516,0,10908.3456386651,-441.325266782719,3985.2657305755,-18.7752399351546,403.145234314529,920.090238232456,219.904249662332,1736.25757404719,243.268340992783,"nonveg_1477",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454997330904007,361.404449449864,1375.8175426996,0,436.144743920567,-10.089178119755,1406.73407181575,18.2121758309649,-9.7650157438819,318.674676673671,0.424726026245821,1218.50085804251,0.08978937467309,"nonveg_1968",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120529764890671,1742.79063073558,2618.00024037159,0,1273.66962892644,32.6581956134985,1532.34945890408,0.144149090814108,-11.8975278203624,809.421286789322,-27.9275652502958,828.363162228531,-33.4955837755235,"Finland.Kevo.3",128.938,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,377.492158626875,2627.55394151991,0,581.737647378069,9.29281044221762,473.037210279865,4.20419311250636,12.2220171099368,242.101396783389,-0.692038884811154,978.261645590132,-1.57532162011156,"nonveg_792",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999924421310425,2353.91531182516,2273.90126869211,0,1229.54209546094,31.5237488352505,1237.89503762185,14.1165819246893,-17.2580286994359,845.97971225112,-1.5537261276715,981.513967542934,0.13851044867846,"Russia.Tiksi.ShrubTundra",296.189444444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990816354751587,-69.5247149654062,942.999349131847,0,850.068125742664,-4.73054409988562,3882.49856232895,27.8964459417268,-29.9659519958645,689.949275646217,11.7472165510794,934.819233827385,11.9327266012026,"nonveg_1145",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,4044.06489400631,1524.13044793919,0,1738.87239831533,47.2803159436047,1918.77764915004,-15.2838585544234,14.8760747676631,494.697897809327,-0.246029174470717,709.26680470563,1.5583627023087,"Norway.Javrresduottar.A-Sphagnum",461.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,712.636281815257,1776.30046648255,0,574.718351238361,11.4809848842361,1138.55021193809,13.1261809570446,-4.94606562105942,229.85895264791,-5.09098343042565,1077.21591803856,-5.80248326181804,"nonveg_709",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892463326454163,2285.30566856638,2461.50569873678,0,928.6974215949,-1.40603222244916,914.633026776487,-0.977924263257059,21.7914069378081,531.360088020218,6.73757157287312,838.894206133977,9.72913031285706,"Canada.PayneLake.TD2",513.36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277928829193115,-300.526203340345,1958.77456041093,0,1275.51075565478,-3.69849315134722,4203.63354557106,24.7696591230902,-38.0398003977783,547.200218234382,36.6192398382714,2252.99304050403,37.8454288316799,"nonveg_1172",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89812695980072,440.007597037309,239.312299498741,0,981.114339243527,34.8163900153525,2390.20280889108,-17.1202149335379,12.7457553840405,230.787431103191,-8.48859234508264,88.8777821579901,-7.1221533556338,"nonveg_1736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,769.708908196733,1500.98900798199,0,1124.44605990203,17.2215825966561,1673.75212505395,-44.3688416712249,24.9724420913917,459.125784419828,6.60530520867128,804.536219939519,6.12776119848639,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,1723.91027642289,2155.03428928352,0,552.652963508583,11.9405009080442,484.885926412922,7.22616633216484,21.7216255843253,439.161008512335,-11.5737073916979,1121.15247745148,-9.98884469670833,"Russia.Tiksi.LichenTundra",105.382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,1323.11922109064,2138.85506405267,0,1639.37570787907,39.0327549495017,5554.28096119288,-45.1335932724541,8.14860875839698,1723.65076357679,-50.8884700608202,1203.40665812805,-51.6531239918074,"nonveg_1888",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2494.51844449062,1794.68845932326,0,1723.35960382946,22.8511741030803,2291.6143969973,47.9692927723104,-23.8968238241067,255.850859298669,7.89975411976955,743.122339614293,11.1774734758157,"Norway.Javrresduottar.EC-Sedge",976.2675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
