"permafrost_index","spectral_NDMI_endSnowfree","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NIR_earlySummer","spectral_green_lateSummer","spectral_red_endSnowfree","texture_NDVI_peakSummer","topo_dem","topo_slope","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,3024.44099197306,-2142.18745194025,1478.63826405854,527.421643166038,459.133783441517,248.598513664848,780.552931566523,24.4145736694336,0.0540956482291222,934.280970167337,12.1773047588085,-8.57267990743463,2925.97339953749,7.0186299967768,2740.59128296598,888.601876989645,-1350.05115390613,-1318.90829153524,1500.14041589661,1631.1050923402,-17.3830621559355,6.44046517760378,-6.38222731428245,262.503228542635,-6.56827413050217,138.524321052889,2.66392925101709,-2.66392925101709,-3.39790084255001,3.15333145158687,-7.49419796836786,1.95135333157541,-2.62327382639558,57.6436565499787,"nonveg_1677",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0703125552584729,167.405034798348,4146.77524037422,-5331.44561126122,2724.99993773538,842.883451650099,882.568080158971,264.830169479691,11.8713410695394,0.206820579866568,1205.98513852591,8.61982664340522,12.5853479238854,1373.12514041654,6.95485520489838,1422.40745154289,1158.68340035135,4916.7390256934,5046.56975986031,1654.55013315058,2222.033415681,-27.5512193468243,-1.62419100814608,3.72799195020926,393.112564343,-11.6428769444359,297.304019823639,-2.08492950242586,-2.55457781011133,-6.2145409162097,4.18726262666458,-9.25337882518124,-6.39341740510591,-4.20688384915625,61.2831033319264,"USA.YukonKuskokwimDelta.U",270.933333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-1976.80111684256,-367.360800265587,-1015.43307718637,1909.05723822416,1279.24834836139,1621.01120317244,288.19971684097,109.057830810547,10.1982593536377,1010.10114072456,22.7058347919247,9.7938626669332,4171.27539127701,-62.2003389672376,-1946.62810971944,4578.46920539322,810.930674411584,618.977230892644,1498.97420910966,1395.89069706162,-31.3835100655944,-16.2841036379184,-9.12146200262313,1443.56786058639,69.9666994712387,875.547624132197,17.8891055293125,15.2011437174101,17.6148883072834,-8.50635200176532,32.284254400618,-27.5312675328921,-13.0521016290223,75.9973608392018,"nonveg_897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999988257884979,-1713.23835811442,473.485566144517,-1221.76247772152,1665.35806523616,1547.27290306864,1316.54399823032,341.398711190852,1475.423828125,34.3466644287109,812.596602272063,-0.485507890087505,-19.89065765769,2465.82980098446,104.754270572669,-880.683685855879,2264.2568070817,473.485566144517,232.709875846482,1410.87433496208,1772.66705673517,-21.5876919790483,-12.9547833930741,29.6029075424669,2343.41917818574,-28.3228098892906,2368.36656383906,-1.71937530146186,68.1987198575964,-18.0932021279782,1.78262091398956,-25.0751058970197,-16.0617854096682,38.7737603812073,64.6780309125781,"nonveg_572",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953537046909332,558.925955255411,2905.65442916091,-5307.12734698065,2642.99286880763,743.709202606476,962.235159976763,-33.2616755488115,18.524730682373,0.367998874187469,1871.59178292896,48.1148821124169,23.8694172310046,1147.7995845489,-48.4933619274453,982.984651765573,747.673442827605,5061.66058451806,4763.56853958575,3495.62196317485,1736.46362333563,-36.9931607833858,21.4357810195789,4.74549861388974,885.516414132471,-5.73335923498062,455.210795149371,14.3584973331166,3.14961017262842,2.75759968193506,-26.8136598181491,11.8321973295964,8.44429047885558,-3.7965102045686,71.1788499991088,"Russia.Yamal.Kharasavey-1",336.58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998158931732178,-3069.87204421293,185.346260305396,-1673.44716435652,1357.61954348611,763.933692211827,894.301045176925,-1139.45065041178,906.426513671875,30.8249473571777,1663.03423470337,32.3468055019711,19.0283775345544,2264.8200290675,-41.5894352007958,-3263.03177489362,1807.24143542675,2144.29612059972,1997.25587696468,3095.15040195651,601.678492955829,-2.10254969921925,17.9624656357657,9.02883101169716,662.59722395864,-4.80695885117654,535.819237699182,11.8645619959806,3.61111049639665,-4.96366241379149,-7.80364102263706,2.9854241526696,7.40339931481313,4.02129002417384,67.9065843473295,"nonveg_627",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,-2412.73461934562,1517.90339062577,-2189.04971447702,1699.28945700594,780.864101088728,922.008190148571,-21.0715091258065,970.743774414063,11.9502487182617,760.549231968248,38.0274615984124,-31.1466742027637,1398.78368034154,26.7071710687303,-2186.78566790665,1117.31998888605,2166.33974910125,2092.74535302129,1144.19622870016,822.578261221802,41.1289130610901,35.6137405913669,-15.8714686666482,606.646949875366,-11.2782159771291,403.277270223414,12.7108148369243,-20.1638635111707,-5.41596107954532,8.23617114686308,-1.72299537408617,16.3184864412403,-3.58889461673006,69.5417670483238,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0703125552584729,167.405034798348,4146.77524037422,-5331.44561126122,2724.99993773538,842.883451650099,882.568080158971,264.830169479691,11.8713410695394,0.206820579866568,1205.98513852591,8.61982664340522,12.5853479238854,1373.12514041654,6.95485520489838,1422.40745154289,1158.68340035135,4916.7390256934,5046.56975986031,1654.55013315058,2222.033415681,-27.5512193468243,-1.62419100814608,3.72799195020926,393.112564343,-11.6428769444359,297.304019823639,-2.08492950242586,-2.55457781011133,-6.2145409162097,4.18726262666458,-9.25337882518124,-6.39341740510591,-4.20688384915625,61.2831033319264,"USA.YukonKuskokwimDelta.U",270.933333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79019695520401,1673.30381646794,4575.38563293667,-6384.10902991779,2435.0557102263,389.133503442645,650.497584555701,36.3918306893815,130.005587259928,3.65455799632602,2360.37193125462,27.6974457511536,36.0963902287011,3353.11976817186,-27.9327770870742,996.594981483514,2457.20424901671,6528.26292141501,6558.46663777377,3102.87965092333,4050.3028697061,-68.2001384873694,8.18739402592399,14.2798018900909,802.8727463692,4.15705281577182,729.596535006295,-11.9952896120615,-7.30970174145721,7.39144005085384,0.00672544333225064,4.79630590998825,-10.1104903535696,-5.95123638863193,57.7553686382716,"Canada.BonifaceRiver.AB8",2071.52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0572255970910193,940.441600055362,4157.86831284373,-6214.39744171294,2665.78582419515,677.274175359534,853.932743587339,-258.16273235845,18.5875625610352,1.13954854011536,1961.16161023075,18.6421723346521,23.481312400782,2194.36269567288,-8.36350487765594,839.256623623401,1576.44261357907,5697.37305968706,5924.21038764737,2559.3658854322,1634.47954546553,-22.8679444574826,7.50808971881264,10.1441972607228,415.693669414741,-5.48653547449844,293.563535931342,-2.50541813801939,-2.99462772146475,0.412458808926925,-0.377106513682583,-1.37549587126699,-3.6052262138213,-2.17479855693335,61.2975974985942,"USA.YukonKuskokwimDelta.72B4",730.6475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998743236064911,-3063.20887461177,1859.23082349327,-3315.94704135257,556.805790821913,608.446631673993,741.550129678148,-385.23801648138,99.8051910400391,4.53114175796509,1349.14702289052,-38.776402682997,40.8832431178947,3443.43727652919,-33.3383426351928,-3063.20887461177,2884.97409601008,2313.09675460798,2162.13401347939,1386.22311083443,2235.84523454536,-69.8701635795425,-37.6990219953753,23.118153253218,459.192431541916,-2.06489852144377,367.04240374651,-11.4700751170784,8.39372870702655,-1.23526620244891,-4.6216173015296,7.21602876104286,-17.7283143945214,1.4606316388566,64.3620606384916,"nonveg_648",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987185001373,-1989.06911852298,1574.42508157732,-2672.35592023667,1791.02629438968,1140.76680614678,1173.33485098915,243.006145834314,188.096557617188,3.63414263725281,643.595874247443,12.5159096646495,12.237777806406,842.161626777967,-23.394558782749,-1989.06911852298,795.69561422732,2203.94299442856,2219.68931176641,1066.33381884277,824.504809771494,15.1176309460081,8.06112333291728,8.13311273852162,387.18409920669,-27.6528687376978,268.952643250519,5.14915838013015,5.19517405258214,-18.9771370918425,-10.5372241879986,-23.1119184850486,5.35428944937285,5.6519706833753,75.3948957164688,"nonveg_764",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,-2591.82757417329,592.612538711887,-1567.52462894348,927.210924772398,730.893091947727,1021.69141039102,-241.353192509675,545.968811035156,9.87068748474121,733.19259207468,-9.06330658251604,12.5588977539439,1416.64398671469,-11.9495536424821,-3337.31324623171,1417.87835197569,879.34306012961,1001.73500005233,921.684477428675,1104.79216860237,-30.7954333476206,-18.7903773920264,7.64802108206789,344.445895477081,14.3974498615511,240.934332019798,2.96753776700792,7.50786797298329,1.43569152104542,-4.11317236472842,14.3353124756145,-15.4681076150568,0.769915863091969,63.7905246718426,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,-85.1663548180769,2922.14010450324,-5333.03854520424,2725.64232747007,800.21192246878,996.448298037641,294.217554953822,40.0963325500488,1.35831093788147,3138.38902419836,45.6704746308212,52.4041823753775,6253.86792132701,14.0786960325085,28.2036927226281,4086.1685150009,4522.09602911789,5070.77223330568,5227.61457759884,1300.69353324328,-18.1140248597922,18.1825205021828,26.1115030251953,998.205053872483,-20.0935709833323,1014.40219864946,5.66541321179561,13.2621644534515,-19.4517237685262,10.7706786215269,-15.1469440656958,1.38072700225514,5.5513484717427,69.347612999029,"Russia.Kolyma.WT1",254.151666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998867511749,-1556.36101202578,549.832129426137,-1359.54836687226,1705.55478545642,1359.2174630011,1745.21740497951,452.108378719796,960.517639160156,3.09524202346802,846.21007517287,-18.1397136766027,4.50290875835995,2573.59972810797,-55.0828296175175,-1448.13988656609,2497.61528850049,80.1865381668262,94.828343059606,783.712755889254,1930.81999398789,-41.4129075962252,-22.5104057413288,-0.898393072926935,599.071641275847,22.9749068192833,362.771389967272,-6.85519627705888,0.054534061284923,13.8279567730625,-25.4013294743501,4.85961238326729,-17.4394075437153,0.0024185334648978,79.8900335463133,"nonveg_1416",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,411.451486001083,-246.236281451433,736.956247679523,997.734864574485,640.93885097394,518.763527917376,23.9255781783016,1549.37609863281,22.0057144165039,469.009675844453,15.3986887503695,-19.5420698268522,1533.3406319674,25.9402064741569,411.451486001083,1490.31778755559,-78.5419871064286,-8.51247429439101,870.303615552009,973.139510694193,10.3708077844099,2.44114263226083,-18.2548414696755,383.137429552917,-6.28732839454533,239.787704770403,3.71416010845031,-9.99115436543347,-3.99759260117143,5.30207002120118,-6.67560349202019,-5.21029470025459,-12.2296949378849,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954094707965851,-63.5386376347182,1510.45098288894,-4372.33617316817,2799.298002279,620.112163622956,989.420150158531,-127.366685627096,9.2314240137736,0.826613306999207,2712.48702914625,63.1244353764028,32.5863047795507,2807.9576158457,-255.268874167791,-735.157816373013,2748.41915369711,4131.2585378161,3750.7281880262,5260.69633867548,3647.1376738146,-62.7111139256114,10.4338796126892,5.06117165480545,765.2621380566,17.8951463445915,621.146176162732,14.2622886161636,3.30225080325928,16.9696208422462,-195.66853894266,4.83660639558514,-24.2724457382547,-7.71246486138504,71.1942388879984,"Russia.Yamal.Kharasavey-2b",680.036666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
