"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_SWIR1_lateSummer","spectral_blue_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changePSLS","spectral_red_changeSSES","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999558508396149,1186.80959876148,-2733.13319699032,-2964.78110707232,-2235.39492005026,2499.51715284231,2512.8972070431,2088.09219070197,858.975403989651,224.866558757787,-1.13023340702057,150.8232421875,0,688.913105605405,8.57925625620218,3.294298637023,911.156698305612,4.86947219557021,3.83505408976522,925.676278440838,-50.6831235688919,1734.58354292921,-18.3976800080081,31.8227410735156,493.325165783058,2649.15757310388,640.441932710312,1.25843236567658,454.233680773204,-2.22094448457506,435.275099105417,-18.0876813495131,-0.762026366025052,-1.13492988667457,65.6788387318998,"nonveg_996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,355.483808848259,-573.812492359484,-1834.15901141268,-1621.07129025365,1257.84027465223,218.661480372322,1159.39871224706,918.485714733813,760.085110540829,-4.4903564453125,1814.47192382813,0,1248.27793915668,24.4902652639046,-25.1341608791157,1624.35713871222,-2.27555218562577,-33.19536628727,1039.17879427991,-21.2566244861078,1532.56279087585,3.94091498726587,80.6611995197818,857.755846046028,1532.50564008236,628.769358353033,10.5631595350477,384.097628910151,-6.82722092112253,369.598708854214,-6.84626368695523,1.55903223082234,-7.32544562036814,69.2012307652964,"nonveg_1089",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,237.394129597794,-3029.81195987486,-2637.91750508079,-2709.06996841245,828.06207967538,1447.57025842175,2574.63619787053,1645.55096497728,426.244849904673,-2.20517897605896,581.438415527344,0,482.795164819978,7.19392545957506,7.28070454383919,2559.11520379133,-25.3633677200851,-42.4916243705568,913.906462578483,1.52341215000234,1132.84550913799,-3.90163941294259,-73.6990239310142,960.914528717633,2427.73825424424,429.842934069124,4.63739882444507,280.75355557109,2.66563990259184,1021.06812661505,6.41888201080712,-11.7779095772556,-18.9417267434141,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997348010540009,-394.940763200295,-4029.91438951446,-3108.04354352707,-3397.25791779847,-785.329309230214,339.396850014417,2529.46659751282,1735.51519245226,-263.141108113157,-2.70447039604187,257.428405761719,0,1363.31289962632,33.9393921636362,-20.9102930640281,3180.48502386455,-26.1430897959958,-53.8993205910783,1925.54839219783,16.2208229495371,1955.47985565482,1.62475569969827,-97.7363042995965,1034.90606910201,2529.46659751282,748.964315855573,22.2097070026748,647.264069859625,-8.66750268892967,1052.28937274088,9.7090471231982,-11.5757251206256,-17.9024835129894,67.514780635482,"nonveg_673",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1512.96137399461,-1255.81274480482,-1181.81949016049,-1063.4502656437,3157.64855668344,3609.08204461335,2261.09951157922,935.510696512808,15.6775970148011,-2.26680326461792,0.985848605632782,0,502.064824795439,-8.44848029385923,23.2708620773952,1892.65555533382,-81.5696256700696,16.4938830488904,856.134596997272,8.91693871300984,1623.97083676499,-74.7078847665363,-36.8871787875202,320.518747809831,2047.27914762491,459.82969294452,-5.87283984570931,284.064968097447,13.3729082578911,291.143196520264,4.94838254346179,-11.8378834036296,5.96868547023355,76.2278125018325,"Canada.PrincePatrickIsland.MouldBay-C05",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,1174.26249372212,-1153.00545319184,-625.258162244233,-469.370292481368,4168.15468172088,4670.31165247612,2433.57002772354,610.298027205265,486.433038368863,1.35249710083008,814.934326171875,0,1263.46768929636,13.5011405590573,11.0473174556686,2433.74630598204,15.0672527021308,14.1911554568801,2094.45117475773,15.2444837576604,1986.67533084361,-28.9689972344481,62.4363566793993,611.006011021585,2380.6677463295,859.7214316712,-4.64625770219963,759.203029691102,-9.7207872775459,272.124519103381,5.36373160500476,-4.51438459654622,-5.67349923283116,68.4775366656572,"USA.NorthSlope.9",13.2666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985814094543,-131.346699908606,-2056.39224987732,-1528.41775119718,-2361.06383107643,-913.298668540279,389.519405125317,5779.67592809411,1676.95855697385,368.905351953942,-4.05561065673828,1047.59057617188,0,1231.20490136501,32.5775844864307,-30.093801129247,981.340726888818,-3.42648108509671,-38.3228611588183,1302.8180736656,49.6627635938837,982.603376516092,-8.61605152317427,-36.8422760918807,3959.93180607414,3873.44241721735,5627.48332400975,32.6901894468222,4069.85006245272,13.5267932069047,1416.15907066753,44.6132519620878,-12.8974633091348,-11.3722691392805,75.5375644451492,"nonveg_1161",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,359.834438160924,-1499.92459898718,-987.123339476843,-2078.24464798483,1214.94286072162,1984.57066335403,2918.48224196171,1014.44175763418,15.2199618653081,-0.94923996925354,140.259292602539,0,976.511830905278,8.76896607104506,-13.8008030660312,1253.26004156397,-24.0829629985305,-9.90957196233778,1250.67038346474,416.890127821581,1207.15780268843,-6.93795416468867,-183.256950085739,637.768696000386,2387.69611588519,883.308025247695,33.9733855864498,792.001717470542,-18.1192891596686,296.509711585187,98.8365705283956,7.87088608704785,-9.89124760794213,74.9316638543246,"nonveg_899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,305.086902920355,-2906.32695283243,-2039.85398102552,-2666.94778167854,193.697106977418,1162.01559209401,2607.1733363258,953.602349445194,-27.3387871489352,-3.92900395393372,1853.37829589844,0,633.352100547857,8.55394168547597,-10.7141856927661,901.582626662398,9.3160151927884,-18.5778008971339,968.318485116591,29.731488102569,838.403347295003,6.70766915893685,-39.8949494417987,778.83775840389,2607.1733363258,1045.37169057427,9.84624519259366,867.562984336369,-10.8298949708364,414.150130318124,8.19583058751689,4.28633698259327,-8.50204938792733,61.4629573074318,"nonveg_814",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.848006188869476,2310.1148881803,639.149015592644,1263.27633622544,937.215575536571,5098.56576982973,6247.09112111335,2291.95502271612,377.813721876754,237.901296348958,-1.53137580553691,49.89533106486,0,1321.30972805435,39.840214612738,2.78267984062827,2538.77577811511,78.7576678296159,-41.851713992452,2375.08505311105,-27.6903918866234,1887.21317360106,26.8003368938884,15.7219831966084,560.509525415463,2170.05555316413,970.046589652188,26.9474691007028,593.015996404882,-16.9476856641318,299.216557997458,1.79403570347926,6.42840291015037,-11.1327680727424,67.0321626655911,"Russia.Tazovsky.Burned28",172.123333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
