"permafrost_index","spectral_EVI2b_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_lateSummer","spectral_green_earlySummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NDMI_annualRange","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_SWIR1_annualMean","spectral_SWIR2_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualMedian","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.974346518516541,3298.00061094199,5055.17683799574,4475.53982126597,5602.88147810624,3674.91201164104,2142.49183434024,673.48459166539,-13.2845318357865,0.0356062643229962,0,1507.42112040836,19.8845530215755,1953.5680859356,34.7062297899057,1429.30745410175,-17.6250733791939,2248.62883745996,41.0717578121149,30.4813857901375,-62.7579673104837,-33.3624267394909,-9.9330909360455,-20.236094854196,-28.0062186839586,739.213250839742,2126.75954030298,385.090309489997,0.965867232442523,-1.5203005603896,3.73807463764496,-0.867458816613659,-10.1623915925249,727.002275172375,-148.695877776,"USA.NorthSlope.Sagwon-C18",401.848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999903798103333,3271.99734683943,4449.95057407464,5396.47328024479,5870.43760695921,2808.70005721241,2104.46136981394,700.634437302201,-136.058224480103,0.0077640237286687,0,1700.78379491115,13.8134094369233,2376.10842890568,10.6988274329151,1599.6288457488,-51.7768577963239,2933.63699310888,50.2313209220064,26.5265458043513,46.267074916103,-54.0876793696411,-59.9999669536847,-29.4451556079761,116.417441468537,327.203985177746,2569.03362155618,1324.35221995442,-9.91885224239132,-6.49765971836519,1.15250509771166,-6.33764511900852,31.3831653983837,849.393025877075,128.885727833333,"Russia.Tiksi.WetFen",105.846666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,4730.59112450141,5998.81354757236,5887.66705976725,6873.6740514125,5011.05459383056,1598.00378394872,591.103112233024,-38.5257043978313,0.00438969291280955,0,1794.2172504119,20.5940082095791,2339.9686375116,20.6444052983037,1993.55874696426,-63.4603859317299,2115.84203305542,26.3259357439758,20.9036224712379,35.7575326321419,-88.920950353611,-35.118112721791,-24.8542471488942,60.1455912416322,929.636234680886,1491.70597186458,285.197611988038,-2.85089541801745,-1.94096306801678,-9.8505717754218,-1.48960073741062,10.7459753796781,609.553286166765,23.83673825,"Norway.Javrresduottar.A-Sphagnum",487.3975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,728.315378818053,670.433866452458,499.829022339213,493.953502369745,-30.307880328197,1272.63565121391,849.606570239338,236.317930005227,0.103764846920967,0,779.398919938227,15.1811320975004,778.445052521732,5.07918019487957,724.20654104089,10.092850840518,1417.72716345841,23.3580582260218,23.1285618283148,-44.6732890380236,0.279786665212777,-4.07214664639355,3.41978621435098,-36.3630067361181,453.810160311301,1428.7397878539,306.334158039367,-6.80856366101727,-3.82227252281766,6.34357575986025,-3.88451094500303,-9.03303789112383,770.357970023912,129.017730140064,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,213.061397779742,341.662799588491,718.72875901903,484.541647113275,-183.895527007233,2064.07662931085,1061.20414690517,149.647232569712,0.0660101100802422,0,537.428276632161,9.68362171375351,1193.61701401688,-2.78956455075861,1267.30309477133,52.0338983748586,974.467897708926,18.7699402355616,15.4796403832139,-23.5408248914167,18.0143932235196,-16.4241192315861,1.6243014715708,-11.4785131105034,237.570269194644,2122.42509053087,261.923683813536,-5.96052810579117,-1.78815746338729,15.6246900211142,-4.07573353907142,-3.61119202603131,1189.25698099243,-64.7037728273569,"nonveg_542",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,707.288963519139,1950.02469567561,1607.3157133383,2135.58023600276,1014.87195434438,2774.33321815349,835.616203661855,328.937051753531,-0.0475657284259796,0,566.450835487007,-3.02289607063814,708.220863598258,-5.480354673547,664.813483282986,-67.7661841165437,1120.70828165838,31.1717580443742,-2.67379698576221,44.740541147631,-75.4663603806379,3.64176718840035,-6.00178260319997,77.1363051611259,359.630618168151,2578.84557563147,268.485831309848,4.4238607337563,-2.6185673843732,-22.7205990477824,-2.17586150799588,16.2137074618507,831.216799036458,-93.8282475034604,"nonveg_867",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4228.58423656651,5945.9986401791,6270.9281970451,7147.3545878479,4774.43982460554,1781.64457821027,660.473532532074,-808.538768164628,0.014489968928198,1,891.827730682824,-0.206085277654302,2304.91773060423,-50.9785210112664,1937.89323101089,10.06217391012,2020.83361982955,69.6839179251568,-32.0047367053354,-6.36779357034702,-22.3302067350409,-5.43818443865546,-62.8412633013748,15.6699551538133,316.796578434699,2094.94678472023,502.450575850216,5.48618072053946,-18.970626729929,4.13902570089094,-15.0396748023891,2.95419190463496,532.97009956058,18.2645533333333,"Sweden.Abisko.VJ-MesicHeath",655.016666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,175.634782225634,-378.974197448241,213.42431473358,669.165398130806,-410.722253767835,1644.12693529458,1346.76363322098,-242.993387462061,-0.283094644546509,0,1035.67711556374,10.5586443394397,1835.2572291432,-3.78119220122595,1933.74977609973,-21.8183795486335,1079.88765189864,0.547380281372318,11.4525131020017,28.6493325046881,-35.0570064151712,-6.60983442657729,0.702452713051919,31.057744890831,489.510098866479,1518.51037917661,127.432995426227,-11.0945313121611,-3.73932348992007,-6.86566372568776,-2.87375021690681,-3.18553064176315,1276.48459312326,-141.489110611513,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999993324279785,600.062533568626,2580.42470046251,2493.23415389701,2373.06933981101,1903.13866051761,2319.89926700334,876.296875353371,-481.30378321947,-0.00358042330481112,0,566.888492434397,-23.6203538514332,971.697879180739,-40.4874116325308,846.680518952809,23.297101782443,677.286039944898,28.2202516643708,-23.5175471620714,59.510961873036,20.0274690143326,24.4889526125321,-46.1461909191871,59.2451654224776,537.119447703902,2339.71352290687,382.725637623737,7.96720504818494,-15.2435977977318,4.66312115299729,-12.7301115581475,18.7047682569694,774.023561906688,98.0198528355426,"nonveg_985",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962151050568,491.965462974938,1150.37540938719,1744.76155302468,1958.78422319724,139.688842630376,2798.93023281377,714.357862101221,-558.218090821612,0.0236762333661318,0,1254.2993016297,2.93878409818059,2185.00176873315,2.73211947150885,1630.87762987001,-16.0224937381897,1819.09538056686,38.8725602598774,6.83196665623975,47.9958241608905,-16.4632823209661,21.4503807830204,-2.16771165806803,56.7595736279537,978.595065859626,2473.65460205447,502.099822118487,8.12623161393747,0.000613118647131025,-3.17534547616629,0.192847339084766,14.4796342495665,761.396213512587,-83.1165134930136,"nonveg_715",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954609751701355,1922.4658522783,4344.58924703922,2873.32911116725,2411.50699858398,1727.9311480676,2491.84454858584,1310.06781698267,665.8854997742,0.0101984785869718,0,1707.72371571699,-16.0680697578676,2503.17966981386,-32.1321931643071,2101.10716507459,42.4376227931954,2616.65809897162,72.684947193656,-18.9465112205797,-77.0038333308619,28.863882036454,22.0846074593365,-33.423804275871,-50.7977213737609,1041.00382847451,2758.42597114349,570.319472093508,8.42147208011778,-10.3491050129071,13.9791419306078,-9.14998713488781,-15.696326797482,1030.31781964825,-77.6349967071147,"nonveg_662",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.976205229759216,3261.36388358717,3693.4825241903,4472.85312278239,5708.21256410689,1920.39927875894,2348.27186086545,761.110878170632,-119.915950962822,-0.0217400193214417,0,1518.8166170093,30.2371799545487,3038.98777473378,54.6988260088114,2994.71329264634,-83.5722757893214,2816.01878569606,3.27972683320953,53.2588962275522,18.4221721030973,-87.2965274412854,-85.3194761772895,-41.0801211282784,57.4383506205777,571.213660322274,2169.79436055842,691.49352403263,-15.8786224031006,-4.63988132572514,-2.14200774567747,-3.84490991323561,6.16136770773387,679.258916165433,-74.23463399,"Canada.DeceptionBay.TH7",766.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0635282352034537,3722.89231094441,4986.64247080569,5847.21413679601,6504.76628953001,2643.36162625189,1973.26895312304,672.41469459546,-109.597461730882,0.0334195549200688,0,2411.70566121058,33.3314636071248,3882.22043735386,51.9331453625814,3370.25891530908,56.3706303021617,4253.61340441874,80.5317436287605,56.7379763591323,14.403569894048,-15.3607466572663,-43.5852526146407,-29.8228482355063,42.3810551872881,894.381052238187,2205.96423596726,484.239011153449,-5.32534342594372,-4.12145450193042,26.1315042928705,-3.76294710841297,15.5288043225243,818.154286046285,18.1486577142857,"Sweden.Abisko.KJ-Snowbed",323.241428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,448.318908311536,1006.4771508243,1417.40479169458,1059.5021609781,1109.26656309748,2326.49879736401,872.876349596731,29.3466620372211,0.0410287827253342,0,532.139130740727,6.51729283137397,1723.78057679964,-11.9575242835204,1709.18911977839,45.6018455307381,410.92764087028,-4.46910488144299,15.5389237654158,-16.0194861289875,17.895131535824,-41.5744216970416,-8.04093065177261,-11.8224941656817,734.514029232205,2492.579482308,266.636358622007,-15.2824031349855,-3.1694501332473,11.1063907529353,-1.43106218491013,-3.53265710298517,913.955096482516,-67.1201869385929,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,3213.92178183483,5496.25468722877,5340.40015361939,5800.71240634525,3876.67740772819,1156.43820627125,535.542104619424,-23.2424036449519,0.013096185401082,0,2230.82787153328,26.6657023143081,3176.04106439577,41.2117179858785,2559.46250579928,32.4883980217462,3013.01253754472,62.6619727952182,36.5533339899412,-86.7590204695639,28.4076880355935,-11.8356601110288,-16.5938372967507,-42.1339726800181,1123.75259447413,1482.96712401598,295.931039189006,3.5444127312832,0.79512396141776,13.6795968823826,0.726130719848232,-10.7864567708928,618.627937625067,23.8440075,"Finland.Javrresduottar.A-Hummock",724.595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0808383957482876,4146.70473457781,5040.76966947627,5089.54224072926,5873.04757756695,4281.77366843839,2140.73165620238,636.554258579309,160.296268345185,0.00147118174936623,0,2915.66678751304,51.4649584396057,3363.25791139148,70.1288786400691,2726.76772613172,-1.27681215724655,3734.54806820804,12.5603181705048,67.1653921779748,-60.4453388112059,-6.25175071484977,-30.071736123029,13.3118889960683,-21.8988302531953,1437.62299253037,2435.15616315584,361.614847583212,-4.89459017884446,8.3723750654481,8.69921680887141,7.07168079715811,-9.13500001976566,954.285752769739,-163.057565,"USA.YukonKuskokwimDelta.72B4",735.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999793112277985,147.204177309574,553.762804093212,1537.56095461236,797.154386141365,-1012.61559164841,1908.18855802337,962.924690394285,-315.063434752978,-0.0916774719953537,0,1911.78477257578,-0.0837146560992869,3192.97543027769,-19.3936635048029,2530.11651505686,61.3157172128009,2550.17654626077,62.6551358296647,5.48174518321433,4.09030586414595,28.4771757104229,10.6237529881928,-16.6822828265444,27.062823684293,1635.68705764632,1905.98440434954,1518.00135440075,3.86497936498463,0.874576852136602,14.8054629783089,2.43731313268303,3.26052048885389,1096.52074513951,-147.677007212101,"nonveg_616",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.710888504981995,4689.71495823414,6500.58025280612,5454.3349790064,6999.25818051945,4152.80646022894,1853.19223807275,610.117909449209,8.59147916400152,0.000187435342619815,1,2900.0370461923,27.4346193027458,3238.04869008665,44.6506854002411,2473.66493723978,-42.2114763967246,4399.31886932344,68.785670779581,35.1237371297917,-45.4515566669806,-54.1603896494794,-41.962922401085,-29.1946615703615,-1.92071981095419,1134.78017195921,1863.32824252074,425.045616840804,-2.65510310984735,-3.33205640300282,3.02901357483552,-2.76527538512767,-4.19848167990998,458.343651520464,-74.376048,"Canada.ClearwaterLake.AB2",1109.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
