"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_green_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.343506395816803,2429.86969367442,1940.037586815,336.098992375367,-1152.49517382915,5297.21583583983,4657.45216124768,6183.71466945153,6432.10177848141,2544.03766696146,2493.55899702962,716.025571848159,831.827191054929,708.121478221695,120.843275746257,-1.44189659754435,0.0107196814691027,0.0217363908886909,1.40355360507965,-0.0186381886402767,0,2168.94613786968,25.3356308148447,30.9280042796302,-10.3412404104365,-46.6517859979444,3533.52559842149,25.7279878796962,50.2872578214383,19.1825485147401,-74.1468018174776,-258.748452256841,2437.80221572337,19.8903221410951,7.91302890303556,-53.8564878169555,4795.82206286783,3117.76710184435,34.6924827640695,-1.1469494780585,-60.8894800642277,1600.87190208931,-34.115603109473,35.0188818217529,-3.05827709441633,945.870212722455,12.1412640125387,-4.71397973258033,-24.9917762816395,327.607431583256,-0.824168490846496,2.72521505704896,-5.94334919546984,283.044953020824,-4.69666854992651,-2.68132174675939,4.10068879818208,-1.20664070002982,149.820337284375,-3.57882785387909,3.08613780552418,-3.28170711116537,1.75517533480566,-2.93650233665898,303.848915349662,-5.31152671824383,-2.61566410401017,5.20344626432733,-0.562373761662414,-149.25305,63.8781733320954,"USA.InteriorAlaska.24",88.5333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,991.836943648227,410.144004106785,-1783.19440712109,-733.918127807441,1715.98470053974,1981.80532819423,1828.09597733471,1700.33155369952,2375.29764130399,2279.37350687366,1082.91541481811,1260.06135783103,1268.21199929309,-22.8901529711136,-0.410534779230753,0.0265361286741002,0.000487857808669396,2.17371306816737,-0.136356114099423,0,754.58470614192,21.0183645744557,-8.79637337824723,45.5305210293269,107.33371678953,687.195110403283,-10.9267595626211,12.5914763153041,25.5410343751213,97.5266444364417,-1311.97828137834,540.688363519618,-16.3844958642308,30.202599061997,95.7429785046187,1963.23236803273,1596.64763057826,39.2014537276493,62.6639579296518,155.302666454676,2198.77533822416,-21.6302478541643,85.5145179928163,182.103278155411,385.444340050191,-11.6801315166725,33.1428703041541,81.1059801366589,671.533013737224,-20.3494852647644,43.6135198077083,91.8292940222491,502.10502707877,6.33386948514045,-15.2153038508718,26.8983546552245,55.4009131947734,807.343411105477,-13.0336672704421,18.3428975019824,48.6370651554641,17.3054086000617,43.2537725416265,528.235009000476,-5.98572206901481,-10.0213994158481,16.9425692914069,44.4263705468289,-103.5435085,78.7832886661182,"Canada.EllefRingnesIsland.Isachsen-C02",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,2887.99103812087,2333.99708485725,-644.120391528134,-433.285753107917,5147.77777658526,5444.93376679802,5538.93224114803,6434.29488151795,2259.89171002991,2621.81076263453,678.965970932508,562.640367896114,695.035819223582,-48.6053725854261,-0.312247330943743,-0.000805304269306365,-0.00830211428304513,0.565639972686768,0.323012693060769,0,854.109029637934,13.6004197866939,9.2340394086911,-12.0644087425867,3.43607277606432,1210.48703068708,8.69433954343145,8.87113320476939,-9.24549020045715,36.8301604904013,-566.306272707911,1021.61659992552,6.00586694915069,-5.77493137884052,33.5815454787015,5146.96451243084,1422.94994934254,23.8532910223773,-14.3103075891318,13.3947166904878,1195.45554675897,-10.7901072820327,-5.66756006960254,45.4471685978325,290.362506199489,1.84745740859107,-7.27174728012424,7.74565317464417,225.47060083833,-1.35100010624964,-8.70662984004216,5.87878230106778,143.854724187276,2.58245116031147,-0.892854732286908,-5.49631221801867,4.89605906246785,185.335419112422,-1.34398838794593,-1.38062306244105,8.99991516888041,-2.48616115459902,6.93332258879059,182.418025121337,-0.594044618882432,-2.3258718197103,-1.93690824280128,9.12090125606685,-75.601594,60.0629279984963,"Canada.CoutureLake.TD7",17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967135369777679,17.0212541793402,-260.027016027969,752.437412695821,1485.4313673652,-137.463180776019,243.6092704751,-1.35288637737392,-57.7269850346765,873.513719352067,838.674316880726,893.11752702827,943.369960671826,922.179728335871,-318.205203428441,0.477711975574493,0.0176965203136206,-0.00495332619175315,1.0543657541275,-0.604837000370026,0,277.048270207309,5.58005739546015,-3.75129645362073,6.81006814496668,32.5906532607654,1707.1625798894,-28.8793614477354,-30.2439504967299,-4.29317898952947,34.6439402635259,299.706529641873,1435.52325201265,-26.1783555239063,3.556225713917,38.6695476199566,-57.7269850346765,886.338037691267,18.0451995157196,11.2748197314605,40.827026142079,1449.70017745748,-24.091097118989,-5.74479946839876,24.8546468724205,175.205661117003,-5.47221500345117,4.13400531797743,23.8386246698269,187.630523664228,-0.88738875547416,6.96788049426834,22.2479922226761,193.414238812106,1.06012783388457,1.02494529563317,6.78883299394511,16.6771801533751,392.257389902535,-7.63372144118278,3.45788079521083,15.9192662675814,3.99377202592088,14.5880606058516,207.657862629928,-3.97887402007488,-3.31894448509764,4.23804646719111,15.1229125544898,55.6325756344329,73.5906429008394,"nonveg_1927",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980193376542,964.015794294786,682.469254978699,-1194.31981604047,-838.929458024942,2155.26123010341,1886.82741279492,2432.85330254161,2653.26564601315,2513.4408060638,2770.43175951556,1161.40907944276,1246.43423344497,1362.16376705597,196.523903211529,-2.40175985097885,0.0342386350035667,-0.0145122054731473,2.1828387260437,1.09208684414625,0,808.376519024773,27.6539788262319,4.68108193475897,-45.8761322951817,3.51006289295279,1444.08822660015,23.9542450007525,-5.8760555406095,-99.7836029296087,63.6100500032396,-1146.64697095089,1294.01761645208,29.0916764578728,-86.367529592868,46.7574743704064,2725.1247920972,1479.23936012557,49.772939385443,-81.772090051575,9.91487942352342,1926.88487183612,-5.56055079068356,-77.3306193654534,81.9992313534601,773.476603464363,-4.36112528433741,-51.1114208735329,18.2033116412331,1193.91556455473,-11.372688671351,-69.9691036746886,33.2781495487715,1118.07973323108,19.7896371103803,-10.9556604362069,-64.9375555635315,31.4585547537294,737.452842536262,7.87301474765565,-41.0781762155318,26.2242185654478,-38.5249820001191,23.3051919628649,720.455319763715,8.20580607469778,-7.69058381228018,-40.6300557274392,24.8557087102362,-119.558472221,73.2195277731978,"Canada.BanksIsland.GreenCabin-C08",65.435,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989294826984406,1984.55690954531,1701.40203460816,-461.404052341105,-1251.85766586864,5038.26114635751,4232.19166104397,5535.26554435733,6216.47688466861,2302.15174146881,2284.70052178343,653.842715408568,750.116422029737,669.035940134268,-26.2541249044933,-1.5990233540535,0.0430841701105237,0.0219852357171476,2.80598369836808,-1.34614017009735,0,1654.64945040432,31.6669280966265,23.2997223151959,-39.7530574739982,-25.4162697520909,2244.73710345374,28.5738942459638,44.0927550899054,-48.7831198097959,-39.429196469571,-319.465819117021,1588.96484038981,15.6050215904832,-39.0219884093133,-23.5928896214221,4570.81787890972,2428.93804504845,62.8842834803658,-60.1478975702652,-18.894606697264,2876.52964303483,-66.5809280947302,-3.00067695438862,36.5019497449484,702.922614457517,7.47717785882597,-17.3019057299115,-10.3990373542203,883.058545783419,-12.1567220956403,-11.8819315180627,14.8865108660964,692.045358076241,-6.56019763655433,-12.6448687103967,-6.43454791992666,15.6121653074649,387.039400385061,-4.13076987670954,-5.85753490365186,6.30585377745676,-5.02595600022761,5.20541232268881,488.9076443748,-10.3053752838743,-6.29338400117629,-1.37791038709032,8.36689124309971,-149.5712445,68.6310826489974,"USA.Toolik.S2",444.539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153296238183975,3391.15811771527,2278.29863741258,819.408701132216,-67.7128139713374,6253.22174400398,6160.13291255318,7018.87142991435,7627.45819272351,1886.66437043201,1992.94575392495,549.291180761983,468.175045866222,498.639583424098,28.5547512476579,-1.70878956317901,-0.00902890022844076,-0.00085470371413976,0.519852209091186,0.422695598006248,0,1870.91123353386,20.7000394323863,30.4245895667015,-38.7307149754922,-30.5073904039247,2532.83316097125,17.7759144232669,51.1594659928012,-51.6742036786876,-46.3348828358907,1185.83082549563,1793.50859869721,5.98301468572966,-51.1278073627536,-43.844487326396,6363.5978736912,3357.76190370696,47.4536087547198,-52.4399431153404,-52.724242825967,3484.55806795941,-53.3067017268255,-29.6008611941663,37.6152712899358,597.510193475779,11.7628328458378,-22.7323015685679,-9.9120402758714,626.404219050937,-3.87787729284061,-15.5673951025315,8.87114222670425,573.080836933422,-6.34709547782139,-4.88523323413789,-9.10176500381947,7.44038766902975,631.311779846509,-9.29278003469863,-11.1458698961243,3.05886251973903,-9.88574488815881,3.69566179938435,636.035654991836,-8.61172088463821,-4.65951425578511,-8.5339819822673,6.82821917173252,21.2502316,68.8112583990053,"Finland.Kilpisjarvi.16",667.044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982395112514496,2279.8724158195,1748.5974858262,-108.16120321585,-357.652821694767,5499.18534702754,4947.54541363256,5878.99280650755,6562.47300754622,2251.50253139933,2385.90015318633,574.841920483205,597.525761923947,558.042679984003,-55.9757740588763,-0.341694931189219,0.00141220171741831,-0.0270705671980977,1.5612289097574,-0.259719670895073,0,1257.00214667853,-11.493244147522,38.772840130206,2.20176410568576,-49.1894316578228,1747.79892478345,-51.7424164581461,34.1502218618891,27.5656818825956,-42.8793725019835,-546.203640320432,1385.4504787348,-46.1816826244934,25.1998809295899,-26.2516448799204,4491.43774600501,1798.14698898363,-2.45342828683691,2.78174493719707,-71.9258795593453,3074.95379036848,-92.2767478775774,35.4405358779255,-1.02767640299509,710.507388226675,17.5069289740311,6.71170360126838,-23.3399675543288,620.095352322116,15.6232416222343,5.43099448131412,-19.7769219865598,373.758148473385,-12.4586049491128,5.7895373795246,6.47906715170952,-7.74966461361952,501.333480113495,-16.3202800840173,6.07560522837133,-2.41657237135197,5.14996699721914,-3.57717011332702,457.562286041828,-15.2520762013943,0.0351156112684961,8.45375255093295,-1.14784407047225,-111.548588,64.872229998817,"Canada.DaringLake.Tower3-DwarfShrub-1",154.169666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957926028304629,2787.30228202133,1761.73735346984,-94.1100369311333,-226.818398125848,4968.00502687647,5179.75523930752,5827.39103034903,6482.3734589579,2146.4006486882,2411.70474259759,660.204475450401,647.969820032659,650.961770038714,301.455766196334,-1.48196766111586,-0.0541536141600874,0.0336566894418663,3.67319364017911,-0.646067352758514,0,1678.78391170121,9.30310356752775,34.8754204246093,-25.6471767411826,-40.6510356347588,1759.27085423135,-10.9227048952914,46.2966014271407,-27.8667179940996,-34.9135214232205,100.702780702855,1433.39490088242,-19.0841941104147,-20.7020704951787,-23.2091781471455,4705.17478580573,2966.07975155694,27.3170626316792,-38.7505647928365,-60.6546003594101,2557.86660770467,-54.409660505715,-5.13058445571137,7.86212591793763,690.58428194937,16.3838937768591,-13.9065291405264,-19.6406523399449,670.124763376278,9.76468711605316,-13.840227943335,-18.5033413758782,467.245470159114,-8.18284426169956,5.01896218356996,-7.73336235485474,-9.15955733776637,408.331283476202,-9.3443526671843,-2.2667457359226,-0.121858334028924,-3.82965885625859,-1.97330671611078,379.643301079256,-8.22728401618077,-0.687502407528484,-2.04407084891522,0.360296056845219,-74.311823,62.1024679986513,"Canada.DeceptionBay.BEGL2",811.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99996942281723,-444.213532091195,-11.3054252741349,-1583.50971056826,-1341.66982761714,435.375499256221,-212.838495699681,372.020430890543,-3.8928485216087,2140.79418755657,1989.74680011118,1658.77185702699,2077.7974741895,2125.67469308657,-79.5304744536159,-2.70795130729675,0.19697593152523,-0.325648635625839,22.3764839172363,-0.131830021739006,0,476.63008096818,0.221150151115051,-9.27619981009532,29.7484514753683,-47.663008096818,1005.68457201881,-9.12295534866504,-20.200352674418,36.4175714179154,-55.7930616900306,-1772.2415358309,922.470084788423,-8.95703270189345,32.8246963284597,-49.1898376574663,372.020430890543,711.823441542571,-2.35590542913589,37.5913279412152,-58.4858926590224,1030.3331010074,-11.0656250888205,38.7177343099337,-53.5665935459412,1086.55323078046,-21.1646039774756,9.26463371921818,-38.9520638859249,331.926302037327,-7.84006393080896,15.1047387445392,-13.341702286379,167.813750732411,-2.60743919688117,-3.47903187202211,5.22766798827793,0.210544586784704,1041.58013759389,-11.4694518652517,2.39347732059705,-14.2086026320573,-1.37308017010077,-14.7771140620385,1137.34439762931,-9.69258664830583,-22.0072823055089,-4.78772188970702,-21.1563434673735,-23.6415915821844,73.8174115581829,"nonveg_907",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
