"permafrost_index","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_red_lateSummer","texture_NDVI_peakSummer","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDVI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999940395355,1139.08237648891,1257.86251138139,1291.20771723073,-725.881638657176,0,1045.52629837826,110.523625768773,5330.54215092306,-84.0040524638099,1029.91366995835,-28.6636193447502,-29.2209381081699,"nonveg_897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,74.8902662014755,591.278278079853,1086.59530847154,69.7815545383176,0,844.182607340356,7.8992560402438,2931.93570070933,-38.4117064803499,1049.02861211327,-8.71151298176206,6.40187902878757,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,5326.99012016363,6730.70125110339,694.67404226909,80.548822327395,0,2566.4353253451,-32.3121275012646,3979.03429915777,60.5384673045104,2902.55261493724,-15.4652425771674,-29.131202188098,"USA.YukonKuskokwimDelta.15B2",248.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931943535804749,4948.3327597375,5945.52190492911,770.419205749378,-75.0054639761163,0,1386.50352067285,-3.97466947905838,4732.99398427544,-144.195953174462,2339.51509903488,-106.441342406976,29.3714636116292,"Russia.Yamal.VaskinyDachi-2",388.934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974183479944865,4232.16265977899,5626.62692981717,760.586701188482,354.029526136494,0,1093.52778767887,13.312059640588,1795.13895656322,20.6208491295423,1710.49359530879,-49.5368371439342,-34.421123320305,"USA.NorthSlope.12",165.566666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999938666820526,1379.15352041702,1739.55109413192,1610.31534853723,-447.218977784469,0,292.755909515847,24.6647744939516,565.597042340601,-21.0437275711116,520.82256731758,-27.0709602616173,14.6709596222038,"nonveg_863",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,5104.59081899529,6465.7530681542,611.172603793448,-25.3511387777782,0,1042.38754121411,-26.464945036399,2266.00166420796,20.7729088837181,2007.15462104377,-44.6103295062141,-21.0598062153398,"Finland.Javrresduottar.EC-Betula",194.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.916260886192322,4675.94837897126,5414.55764642615,1158.7744270327,-200.833214776739,0,3023.71482722216,-34.7500373736867,4293.11016161948,80.8065292327558,4470.46104688194,4.00328571200739,-40.1158799965424,"Canada.KluaneLake.Gladstone-MixedTundra",82.018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,554.289943446365,567.31695604118,1646.5248318919,42.8168079767717,0,714.290154581626,-8.29144766925005,1067.53108126857,25.8805146093775,1016.61544056092,17.3344631428051,-4.26596266177776,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978102266788483,2199.36189605489,1368.58635833491,876.659238265003,745.451048355269,0,1042.39348490999,-55.6406736513745,1633.36677125561,0.663874998596519,1279.47602556644,-1.58807276748121,-28.1273239797986,"nonveg_745",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999993324279785,2440.53550374162,2860.26726563272,686.816168417601,-305.275655505084,0,896.403519353421,7.45328080339658,999.26305992861,29.4722687564083,1281.55500886219,33.9158752737155,4.12840338056609,"nonveg_985",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999558508396149,3072.43960738207,3364.34345989642,755.610634018658,-389.795123593581,0,515.628582002105,6.42746702966095,776.798450210775,22.7072186642303,1122.1086748324,-6.86789261267583,-14.2019637882359,"nonveg_996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.102939084172249,4031.35612082162,5094.64255469073,749.735674172928,-190.541229547165,0,1889.77265755474,-67.4918806269548,2179.15299953997,5.62356991780622,2574.10822176473,-23.8175159430297,-16.8648118261998,"USA.YukonKuskokwimDelta.4",6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999920964241028,177.365943479607,93.4237982719341,1027.40419546523,389.827946525545,0,700.591022692009,31.9833937433183,9052.60831285009,-284.57840091876,2151.53631976065,-56.533462562453,-37.8557600347222,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866365134716034,-1500.79894422105,-999.063115173258,184.513329932699,734.598732944455,0,1214.9142805192,5.03329735397748,3107.83722856336,847.814619569497,1742.13024086618,773.1131370947,652.061884323575,"nonveg_1994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
