"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NIR_earlySummer","spectral_SWIR1_earlySummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualMean","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.248646378517151,2422.90728405478,2596.64534464352,3211.94500506152,6057.4662278635,5688.28596166703,6617.44405513738,2872.67181726209,1901.50144259536,1709.85840715966,1881.00804696637,416.312966235742,672.858210457262,689.124204028955,79.1251034279809,0.965365295764058,518.99153137207,0.00426157831680029,0.0196400037966669,1.15900173783303,-0.440125323832035,0,3843.16964116731,2635.85977962262,49.1279393604431,32.2353248511648,-47.2086528338252,-30.4314446705089,3816.13448910582,76.2454206229658,3532.19979670339,3322.34981069233,3497.34612151252,71.2551290511903,7.72344749212229,6298.17910754128,3463.25867970103,68.2205963824016,38.7939271352783,-72.0318751088403,-21.2659188867787,1157.82396449677,7.24058671858626,-11.5502744867815,40.4530929027497,2868.25962048164,1496.70075364959,28.8387993642874,17.3896719391636,868.647479282401,23.0406633004567,-39.4385240674464,12.2084431287614,411.450865610607,11.5599854105467,1.25852522645794,8.412585909291,306.825555573,7.8594849756362,1.67642534401946,-14.0368704482879,5.80116175818322,284.219492921109,7.17690080006722,5.2689339093453,205.060920980661,5.99612129111481,0.399546656514775,7.35297856501471,23.83649875,68.8328764990063,"Norway.Javrresduottar.A-Betula",634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978575825691223,-746.021491039277,-2747.90911304794,-4739.9169960739,937.409249544262,1522.39566117025,-261.137851128708,1004.90812914897,1845.08269443446,1086.15843682705,1834.70398309589,504.446081878361,348.032494587743,767.001682716695,1418.62352250562,-3.46326303482056,1006.04376220703,0.182610839605331,-0.167817160487175,14.9154071807861,5.31773185729981,0,330.064703388242,1673.10978111842,26.902154860688,4.38402786912029,-52.7816689816404,59.7539207542293,2513.48367915713,14.3352737927668,-3292.70865266863,-3456.61771237676,1992.00788302596,6.69892710464849,71.1431386794985,577.816113010292,2153.0014730634,39.2003765359353,9.35634311742807,-56.5056131602686,63.6976254392483,1539.69831758244,-0.485156844286718,-5.40677759024649,54.9892256279444,667.280084833719,1012.18995295145,18.496873128238,1.0796861769366,758.924257607414,16.980047253665,-26.7337695096017,8.98751532755514,661.747165347488,14.7422028167851,-0.634099482732614,7.44989844105376,431.486578523908,3.65822106567344,-1.67208182957321,-12.9618294111217,11.260811027037,410.32698599759,3.39786158849372,10.1450140175107,471.345913731422,5.40999260000547,-1.27748111225536,12.0017529233349,151.329897743337,60.4383116341149,"nonveg_608",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999910578131676,1719.97121350203,587.850223430067,980.887481872952,4607.12634499588,5337.29748157243,5922.09887609573,2604.80202204705,2594.73634927971,2407.08350823454,2264.39211437108,748.028829843526,785.62141428506,694.532163096471,-176.391304830813,0.687674466520547,10.7152106463909,0.00924455348285847,-0.0105899619666161,0.862708702683449,-0.0353628911834677,0,3395.0330654972,2021.45466996082,17.1742241454946,26.1473535505285,65.2967093431881,-26.4700367544616,2808.46721275031,9.87267621540372,506.338229606775,454.382390620989,2154.71552445502,-3.5469722487887,-25.646649746502,5060.26169794496,3191.44090725992,23.7113317543525,43.8487349531908,106.318738031283,-49.2923557127442,3123.22528122057,-66.5944946829933,-24.5432131999655,10.1100618746699,2767.95630930222,547.189676096476,-1.00357375900497,5.82081743741285,917.989526362665,-17.1681073269036,61.4869193524867,2.18441789463107,860.244613753743,-16.4778215555474,-8.57139088186092,5.52848945871607,527.866588868739,-12.2437408992938,-3.18798280836427,31.1652804729072,0.674389898668488,478.231947645061,-10.8693247511993,0.114688669807101,768.088838813972,-15.945082738434,-6.45588644877757,2.21489894834147,128.886189125,71.5932863116268,"Russia.Tiksi.GraminoidTundra",41.421875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99996942281723,-136.731035452571,-1163.07918715321,-1207.81844501211,611.993207337218,1038.99384714279,1013.73170432837,2576.3859856233,2308.18946693133,2500.20685621453,2375.53972880337,2113.75100239466,2241.59681265704,2301.49661595089,-21.5613703129966,-2.70795130729675,1235.54333496094,0.19697593152523,-0.325648635625839,22.3764839172363,-0.131830021739006,0,311.091205042486,739.617350493844,10.3381187789135,6.02475119515692,25.8087139582805,3.37079704159815,374.775752986826,2.78814961960796,-1428.16397049056,-1353.45168452385,331.558555388914,1.68130025669197,4.47392578589067,739.734672747161,689.958150048335,9.73916704602839,2.60448930342004,32.8812796495393,2.52621428144139,411.229205150934,0.958495323481252,-2.63868619748292,7.08760443152071,2430.18229241665,279.830544217372,0.0871334507104688,-9.9939480077633,470.820490389137,2.61113501437189,12.4667127411156,20.8302455717901,346.363221826198,1.35983504128174,2.52109237228326,20.2229720094369,710.786981444905,-8.40312043972031,-17.2822403418734,1.19939029696059,1.25912947401946,694.112025774339,-6.85526245598361,-1.37065091191253,779.534106797927,-6.60527160156336,-17.3380124870589,-5.58276206242235,-23.6415915821844,73.8174115581829,"nonveg_907",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,161.526888869722,-2057.94261525591,-1901.36476363278,1194.80193175582,958.902035451311,1225.11546912295,2360.07654292802,2579.39209683248,2747.20126538052,2969.67502995793,1911.95257181598,1508.79541465234,1560.56155046837,402.845315607398,-3.28070092201233,109.057830810547,-0.0850434228777885,0.155248031020165,10.1982593536377,-3.69850325584412,0,714.09702586881,1046.35270923693,29.542299197948,10.3056640774179,-123.445643059461,-22.1943812575262,4360.63198688354,-79.1242482586508,-1269.59386654671,-476.753958511692,4835.23099296383,-104.209434713034,-39.1444629057819,1080.87282976958,1713.51134179073,39.9532787073952,24.989855385128,-161.103139507831,-66.5533584179103,1720.19288315031,-23.8015607603561,-8.83007031383783,-54.0421589111737,2189.58958399024,796.243851082929,-11.504323466669,-8.76363109937192,1324.62474127228,35.9362233902626,-55.6184411443529,-0.863295743525441,943.601062144376,20.3177367892372,15.3829594675633,-22.2444161054335,989.194485287057,-21.0452888038121,-12.5579599327864,-25.7380145506774,5.53038646268234,1107.62656170456,-26.2982345009579,18.304739475177,1072.60584823283,-25.8404122005383,-12.9255183408446,23.1711241466395,-102.645644405863,75.9973608392018,"nonveg_897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2163.48704369658,2922.62728923658,2413.36123448957,6847.3914777155,7146.08722382327,7013.62109105571,1944.42863312202,1425.82612650058,960.813773401072,1308.95428324664,233.88578415671,166.979621186656,359.116305242764,117.448637675372,-1.21648477315903,190.044189453125,-0.0590880654752255,-0.0271330747753382,3.76124320030213,1.271164894104,1,3225.55338875073,1335.00960828983,11.3476175094583,21.9233262735173,12.6555963045954,-46.9282396638386,3322.8539963296,25.4278001585213,2920.25152153648,2384.20123784026,3017.59090846347,22.94094024476,-35.8895686219038,7334.93239038235,2259.31847790618,20.189263796028,33.7844575521541,26.1412479920013,-65.2510971509254,1748.15820271799,-46.6903695059468,-6.09929438299255,-27.1704575359812,2151.05352383239,533.212254127704,-3.31872679331992,10.7117408523252,770.100272173716,-13.2415253379255,5.63012621786911,-20.1509090932646,547.031515112544,-10.1104906334391,-1.71357027703946,-14.3731750595681,326.752449897959,-8.90560791658888,3.51583418389816,12.1890639791424,-17.4057036098857,300.83040977585,-8.13782357552623,-15.5798034590648,330.235632429662,-9.45243734882435,1.70468687948511,-15.4861513062842,27.2151268,69.6021829990401,"Finland.Kevo.6",4025.978,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726705133914948,2663.61557940839,1801.21422303832,2601.62658046438,6478.57492396672,6512.29720123268,7630.24437829788,2767.82338569433,1976.52625821443,2105.24417429459,2028.12767719707,927.151549414923,546.656530328417,383.336157862966,-263.439610266244,-2.51556899812487,304.267500135634,0.0987336445185873,-0.134867550598251,9.65120983123779,-0.225044939253065,1,4266.0758625646,3461.14254205334,50.4374172703024,23.6278133218167,12.0828571442874,-54.7256514542116,3378.03782311824,37.1249123845891,2082.96436128688,2167.56467491816,2748.15566708978,27.0473593532084,-49.5991101848046,6729.91239352474,5279.45980693805,89.7822709223833,14.8699148370336,30.4851036221566,-68.5202944974521,3403.78747986642,-32.3016369639635,-48.7409220804749,-8.70841032660637,3122.05571765894,1299.99791762533,15.0837072607696,8.28694043151309,753.740539424281,14.464775305214,24.5070598018725,-15.8569637920076,436.042884521028,6.1020378942703,-10.1369637236458,-7.84963488626004,604.034431657194,-2.65390912556685,-11.7278630567473,18.7125441846113,-7.40678511206587,469.791259720746,-0.807023324429265,-7.52654199713973,706.402138826683,-4.02082525045492,-12.7982732930375,-3.02939100897334,-74.422635,56.3680329981042,"Canada.ClearwaterLake.AB1",1690.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,1733.70076639606,1953.93807950901,2291.08396833473,5561.89063652591,5489.81048784663,6080.43840723951,2131.63012091808,1774.19706716857,1525.61926262675,1554.42453205381,437.240652939578,616.745107205277,593.536406447174,94.580634124983,1.96215009689331,518.738677978516,0.0114519838243723,0.0183443925343454,1.25520148873329,-1.10662540793419,0,2610.10956764231,1416.64672812282,39.2659601836443,1.17605893597962,-29.6136347668372,-23.8498419273008,2846.22244481074,71.5005204780676,1516.22521753766,1160.30863850894,2288.45104660775,52.9076169119833,-33.5974006770295,5120.24606413778,2305.8033187587,64.5883159702181,1.25589610558523,-50.2647558327981,-40.4819289452984,1749.88895949941,-4.03868388087399,-36.2017792334171,4.2920714195395,1995.264060261,673.661194527969,19.2474627007991,-1.51980830969371,926.943525020959,15.9226963395868,-22.6582073253895,-5.19369955546112,644.514309920939,8.05964046278187,-12.3126243982785,-3.10690050511455,249.386221887792,4.17232919199894,-4.3535205501979,-6.59345877098196,-1.83013050907872,219.752565852106,4.14385077171499,-1.56571675608217,241.50120804689,2.86940297439024,-4.86899007871786,-0.400190384620166,23.844567,68.8312914990063,"Finland.Javrresduottar.A-Sphagnum",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107672557234764,1714.12745290547,-378.917468528628,-59.0453747891231,4478.0038010317,4686.18222254901,5260.9255586973,2135.52400268986,2522.20423363084,2116.23211036872,2331.30676009906,665.422201958565,687.148564422807,753.627234626985,-440.608234552026,-1.34015357494354,19.6858043670654,0.0178038192292055,-0.0118322518343727,1.25028928120931,0.266076725209132,0,2133.50590132175,1709.73701332919,9.39006551515893,26.9873177471642,-9.82913081506829,-29.8441910057379,2717.69026692322,18.3512171238739,-452.599797959832,-627.321929496862,1972.63192582156,9.8175860965045,-25.1600027891456,4562.60484284224,3016.26547739235,26.0822913901778,38.093569830936,-4.18980992651912,-35.8350671099036,1309.90511166654,-27.87032152482,3.79281585565918,-6.54647419807281,2032.15412609436,605.784786486172,-0.346527676062061,12.5369616642418,497.725976476382,-4.25854814953029,-7.77127568073334,-5.17875969606598,437.20426331615,-4.11758129570256,-0.967648859892211,-3.07999348909871,140.785634321741,-2.98991394774488,2.90543096943248,0.169215150336568,-2.35204845200815,120.204591976311,-2.55754451013428,-1.95919144538696,267.976157767427,-4.74372148180227,1.05850169012485,-2.67398249605078,-163.010393333333,61.3223433319293,"USA.YukonKuskokwimDelta.15B7",51.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280487775802612,2241.25842432043,2083.94155392399,1856.84026433091,6856.90178037236,5956.21785954144,6456.15776500992,2125.70419190668,1340.06945037927,939.790677694836,1224.11836647446,387.507970348745,231.089796223314,299.392857416448,499.438865648305,1.35444096724192,240.403661092122,-0.0025687562301755,0.0479282525678476,2.75214020411174,-0.438758889834086,1,2902.51429402815,1585.25859385011,30.6932991293725,10.5928902258519,-28.7550242772958,-24.0869288510413,1604.30668419268,24.6960442070802,2366.91607657432,2394.56470098968,1188.24721241242,15.6062055389324,2.84200944398943,6759.58840319996,2042.31998223184,37.9531930062003,18.7779176113507,-31.934623458701,-27.5518858589022,1751.42538907178,-29.6855528261202,-18.9651524258739,44.8196500607856,1908.53641634778,691.198185987068,12.7317419557777,1.47260310772933,465.03298319742,0.364565643667605,-9.71444326574096,4.48138573514301,388.291871915272,-3.20810228624134,-3.67833366052135,6.32166804926234,241.014555749491,-2.11532881065886,-1.81818405897896,-3.31360308141764,6.17995974091338,204.284713032851,-1.89177043284546,4.54309914942823,245.913157936021,-2.28629881354239,-2.65419291217511,5.74819070247325,-147.617786666667,64.9505566654878,"USA.InteriorAlaska.17",2250.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
