"permafrost_index","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_blue_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_changeLSES","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.419941455125809,258.322485489381,875.379195318575,-618.624309013631,689.583403705111,2732.70520419156,1963.45674688468,330.948092972512,-2.66053056716919,0,10262.0354785126,-394.619016084394,4735.86055068435,1256.81983323902,2389.30524840234,24.8067381758816,35.0778717801205,-26.9275445838492,1071.60283284803,-10.7687611803257,-20.558202528041,1975.25766241582,-7.51677299216469,1107.91983380231,-23.8188915025721,903.101884961745,17.699238521706,-19.2283586318292,4271.35373151407,-116.210285074659,-24.7257048710684,3.46331253176783,-40.9341363636444,-0.935162108512168,60.3008628104615,"nonveg_1241",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833187997341156,4374.77589297793,6131.87992941248,2328.08140171023,2541.57672540524,637.510667983075,760.234674714311,50.7442425719719,-2.65860717892647,0,2225.4901260365,16.3954770869469,3636.94834096414,-1169.72442310566,-705.59259387226,-2.16436717169931,28.8631151258824,-6.39411069567454,4266.08337957123,-71.2227999372106,-19.9574981944262,1195.8745946847,8.53525841595441,1074.23425759584,28.3953039407261,918.9300592698,-6.92678287861313,21.5805530494986,826.428440694522,-13.4493090284371,-8.91341458937083,8.84121793287743,-4.04765538690083,15.4492410081314,60.9687335222584,"Canada.KluaneLake.Outpost-MixedTundra",38.594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1107.03014179504,1561.59804027448,349.226657582717,2594.81563431504,1185.6590137354,1370.1528306337,-24.6594066949241,-2.76925373077393,0,590.802087440206,14.1503710702706,2747.97805083133,-3121.62583967341,-2754.34911619496,-54.9738035022419,31.5751451755133,-73.621947572339,1822.53831628735,-41.9733301920968,-10.1325725827727,778.969532429802,-30.5913245756149,631.997929510331,-44.8834214678523,475.925426830532,4.35890214678879,-32.3987006131438,1203.01470779898,-33.7983705649083,-11.3947034580811,-18.3300519460459,-4.4705451860915,-17.8959096131044,76.5317555761096,"nonveg_954",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98184462123447,4733.16433822466,6215.12272382024,3147.30337759068,2429.20002332552,559.801309231602,730.091830445861,76.1726936240258,-1.35304021835327,0,2273.81569098275,29.6220712711817,3944.50149993622,2117.36064426199,1595.69598263945,-128.024262925553,49.3134214344335,-85.49391303099,2895.9601360418,-43.6987325047813,-35.5379604222753,1585.39007836714,-59.0714789497513,844.90897749089,-14.0477383201406,788.630096474252,-13.3672424270475,-7.71423265700765,1794.41705237804,-8.71200122251668,1.58067160765985,-39.8330674324286,-21.4173717503906,-33.7551386926549,67.0109929989235,"Canada.Yukon.UPPERQUARRY",101.544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,470.052191648327,1120.60203517453,563.673893083119,2783.70476163187,1210.46561048384,1395.16312439377,524.447233814484,-3.28070092201233,0,452.085317623283,-9.34848962487317,5216.55720866138,-1956.73100896234,-757.50158330462,99.7913164170453,-3.60083467056894,84.8758249690209,2437.37130153991,-66.9332106575697,-9.71680174226832,1384.64052351714,114.370800305437,908.864951454982,84.4947917166352,576.720689954092,15.0989238482858,25.7905157316458,1189.86368971861,-30.3185744838632,-3.68745930190823,48.4527192142393,-13.123268880154,56.6138793216226,75.9973608392018,"nonveg_897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,2485.02907102995,1703.09836970073,460.623135672661,1471.34971986603,987.759266686299,1010.7810228096,489.477178722834,-2.38980317115784,0,1074.94882139255,63.2322836113262,1359.23748970002,-998.747987618487,-817.325244058277,10.1926206996653,119.08270207984,-27.9509424435333,1740.48648477814,102.381557928126,-68.4683754210505,715.071469299027,-8.32527137917509,1110.77621131959,-18.3708403714472,763.19787709187,-11.5876942654137,-17.5536238296932,564.324121355412,33.1955365503183,-1.37021385931167,-5.3812202188085,-18.805403811411,-5.78654895459177,72.8369972801475,"nonveg_832",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.857117997275459,6117.58529757284,7052.52442132535,4524.01666213839,2022.31366657283,520.078735660874,558.544356414991,-125.302440481013,0.189938710795509,1,1530.30529592545,20.6971692803384,2581.09153401524,78.2112002418316,167.05487911229,-27.531765971469,34.7041057136374,-36.5351646722346,1115.53149317234,-6.72319662934098,-17.4905555108144,657.009721787458,-10.2752834416536,362.890490236837,-4.57558651690954,253.401898940907,-2.11686713198552,-1.36830273560185,95.9355301648648,1.49878280783561,-2.46516904901851,-0.542532885491408,-1.23533825824155,1.11128452619889,58.4788333283488,"Canada.LeRoyLake.TDA6",932,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841060340404511,-3489.5525722344,-1394.47856214936,-4824.38678558152,0,2767.8049449415,1111.53194213718,-70.4857508523893,-3.55112719535828,0,1273.95184657736,19.6846127838248,1809.43299859976,10000,9336.80834595347,0,47.672650476683,-30.6418186106076,0,0,0,1656.3021229166,57.113866307469,0,0,241.781067128748,-0.368182275492019,8.3372781768534,1990.52363927223,-12.7653423178479,-14.660827048174,31.8460566717909,-3.90138265797768,58.85418104054,66.923680491666,"nonveg_1236",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974278263747692,1989.76552342431,2906.56550910555,704.824298054668,2789.94459934713,951.197620922006,1246.80869326816,299.471884306747,-0.864409290254117,0,1014.08786078608,14.0367782741044,446.458894654997,-1273.97473599981,-1328.25759251033,-1.08157695928132,31.6504185503164,-22.1323325206453,2498.18688922246,-35.2935513373446,-22.2158530867758,445.929118219619,-0.756757052954868,589.2677215692,0.387219285004676,573.118813000839,12.5447768357877,0.418166227254915,611.221276600919,-7.59345002426382,-14.673555958428,4.78213666838523,2.16942760199997,5.31033544963235,62.3924519986706,"Canada.Ivujivik.TP12",329.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995325565338135,828.990030329723,1621.31501045554,1076.62831114828,2535.10758124497,590.798016132971,817.044792496427,370.022869425259,-1.43560945987701,0,642.899476612338,-11.7600789133767,1601.50800039354,-3448.4683880342,-3677.36085152424,-1.71486271975021,-7.07537945195876,-16.9599210701306,1641.89128093487,-46.9111794552821,13.1588286443695,448.765442795055,-3.81578255908967,490.845421848357,-12.0130689928249,294.578887092539,2.79384432964711,-9.80282053286501,493.633349451244,-14.1038099843213,6.2802420933211,1.30955822043991,1.34550436699646,0.0836646740560506,61.6046480625692,"nonveg_979",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890852570533752,5714.53617887941,6802.27529440649,4164.86363914959,1809.45668973459,419.338656203103,415.652444394842,31.4914606760597,-0.146119382646349,0,1272.9851338799,0.995628904286774,2429.36869550982,536.49800114427,406.707059510124,-30.8044600418554,25.2645735952128,-36.4775284578723,2361.03064476034,-46.227790685031,-21.230227736693,557.332106479,-10.8976716163273,538.756292761278,0.631518925915879,381.509490856867,-0.333479036546383,3.89160352979618,252.64869978512,-7.18493448604155,2.8984727156725,1.66163680458439,-0.698418938349857,4.56160343190667,59.5268489684494,"Canada.PayneLake.TDA3",706.88,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126.967355096575,402.81626886158,101.776987446905,2695.82607546975,901.203281063669,1483.06056837862,227.135900935499,-2.22114777565002,0,302.567457707876,-1.31788948272082,1433.36395121614,-2454.32840977784,-2563.7114662633,-39.0721175393974,0.719724789990572,-22.0066938365901,793.414725595744,-20.4588285124103,22.6689921598784,748.771016235471,-29.3817372467354,333.298843492948,-19.787490575735,264.5046453744,-1.0456152508191,-7.95070661250992,917.140021812932,-26.2040006232266,7.38687151752646,-7.38091311561428,2.2623320401157,-6.20061608119266,78.1535342534826,"nonveg_973",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,190.775856347198,869.113569594154,-199.522962794617,1327.61129044316,695.644498403152,656.195196671977,-41.8605330352308,-3.87949728965759,0,513.285502954148,2.40439108646911,364.127669518128,-3050.63358711051,-3029.79386884897,8.23588085089605,13.0099606380605,-1.85695489328158,531.693904725328,-14.2085072429589,2.19859538481714,165.054007775325,4.53331412973937,275.933553894609,1.43036328394661,174.204177683344,5.43849568471065,-0.504371463225079,458.798793170615,-9.20577388247862,-3.45937762957766,4.6723730678459,-3.5031445615673,3.96897238172918,70.2094818382085,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,5671.3081373649,6821.0061021423,4245.32031096041,1936.29490570012,476.472759436487,640.725604105488,-235.553031608772,-1.95953333377838,0,1759.48449935055,30.4513822656826,2980.47835192118,1418.55306549729,937.655534147358,9.0807500199385,48.113847555249,-6.3677155984138,1447.87700743589,-17.4514185661816,-17.1141330463486,796.725920331832,-0.676164007172514,297.186401261925,10.672584944144,278.209461981424,-2.00788595604084,7.41144908843076,154.349064714874,1.50086797153787,-6.74389436014788,7.2661875579502,-0.696171162494693,10.1157149718676,68.8334927490064,"Norway.Javrresduottar.EC-Hummock",568.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981523334980011,3447.33394994493,4561.18005148929,2688.24092343993,2839.72034500367,709.856853710862,978.795499268999,481.139503198057,-1.41203336583243,0,533.806826897973,-2.00664754579254,1273.6068324902,-1088.39145275877,-1024.18691113936,-39.9903236646542,8.68886981067433,-48.7636036835757,2961.40577866873,-37.6514275366192,-18.9384677916063,600.144934657545,-24.5195403681887,541.163117420975,-28.8689182548645,404.817594481526,-0.24308175471713,-16.943965959408,765.068102497712,-9.92835378857801,-6.37244253763392,-10.9426908226404,-2.83724461951211,-11.6348471232683,62.3868049986703,"Canada.Ivujivik.TP13",304.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,391.853802983874,650.268496735116,236.141440502883,3488.39534593235,1491.36386548835,2394.51399527552,40.6519643899194,-1.61041688919067,0,500.909672619255,3.55782474848944,904.238309551468,-1748.06990856677,-1728.98824142703,45.9543022509703,5.02297943487068,32.9565356458968,630.385171293022,-0.181943514527808,8.02476984481459,415.124468544101,28.0804813861817,459.817597323035,25.8111059879766,296.95239192571,3.96803423010168,15.5669767595568,338.255116097652,-6.3511040181619,-41.9825355716747,16.8543032385396,1.45055708797423,17.288209022569,74.399537962522,"nonveg_995",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.385226137936115,5238.37983928518,7080.4914225567,2778.34333019056,2596.19016860537,433.403346432088,628.165445195881,-82.5538719041811,-2.02300220727921,0,4218.65274359037,58.5960297318117,6753.01761430671,167.504110505867,175.51889149675,-84.2471808263797,78.3785291034408,-107.559178999006,1652.71650887316,-14.7831274767824,-16.3934551374014,2272.98770903938,-52.7195940936355,1464.35625989077,-32.9430582432343,581.490413139914,-4.09042201113733,-13.8895916092174,272.821581344092,1.21879338464985,11.5946396309387,-10.3584421472446,-3.24974873658395,-8.32769668408201,65.1618524988323,"USA.Kougaork.GraminoidShrub",459.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,4741.78196435523,5697.54913294847,3488.09802748064,2275.02625079996,632.743489288088,840.34215737997,255.444219904187,-0.380740684767564,0,1619.39008294731,25.1611728754096,1393.96756886871,807.211491262199,764.838210353111,-28.7879326068067,28.6163809130604,-38.2879739800113,1018.30757442752,-0.0642429714795806,-21.6018756333612,711.270293240771,-12.2003409029687,715.627335698812,-10.6248443525446,388.693851964427,-5.13424498546794,-5.95200146505199,195.843388356752,2.46470723796205,2.24566502267142,-1.73728870874742,-5.91733307695448,-0.592828677813525,61.2704899985922,"USA.YukonKuskokwimDelta.15B1",58.8388888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
