"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_peakSummer","spectral_SWIR1_lateSummer","spectral_SWIR2_peakSummer","spectral_blue_endSnowfree","spectral_blue_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.888108110427856,1631.56019810766,1436.87431442397,-2123.84984911114,-1144.50460207,-569.555037500414,3642.90952678049,3992.79044035296,4602.24335103009,3169.04037083998,2349.13481864045,2676.78375536018,1522.33491555336,698.971667724131,569.048397042163,969.375698602396,895.613070501136,825.942231046033,-177.221717279747,-2.41181833744049,1809.24045410156,0.0296941861510277,-0.133769104629755,9.50037298202514,0.976234745979307,0,1253.671237362,1564.52510021093,-1.07444218443916,35.4654143695686,-45.0080880609568,-12.4752400916107,2425.05686665831,61.0969368835239,-67.6195396757995,-21.4046176932758,2048.6734849931,-7.07051487369425,49.7338481877215,-57.182716518327,-18.0264335356525,2833.55765017669,2829.40303663933,-82.1629830350408,-21.8215176676152,1692.24968410355,-46.3463446846626,36.4588368932291,-50.5911824809719,30.7870247034751,764.408255157013,-0.468664342695444,-5.49479547307799,622.011308886163,-4.83242298548408,-23.0374558846727,3.00744464780114,428.948618387822,7.94781336988849,3.39234975302441,390.827996175256,-6.30773685873829,10.0605959005023,2.50668500012286,375.783381554025,1.35790432935863,980.239619663372,9.67905101527648,-14.4662332745444,-138.192454658324,61.3737238533878,"Canada.KluaneLake.Gladstone-MixedTundra",76.168,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,-226.880904120542,6477.62935376407,5167.51550075958,5099.07331602999,5035.86818720793,265.58101999512,1886.76356222421,2974.52948356877,-2569.99091378012,973.998998919384,64.9832009272825,167.527563521124,219.320881780496,275.280056712188,431.480536512932,429.69472910472,555.408622064817,298.203150589523,0.248362168669701,114.963874816895,0.000945008476264775,-0.00103278295136988,0.0862445905804634,0.0755094289779663,0,25.2696047341358,1111.13795886014,6.15001241108971,20.4520821429871,-26.3450856273669,-24.5814385031327,2717.07627760178,-8.60007271116997,-16.8096083050972,-8.19818515483301,2655.16883692487,60.9952934060859,0.540821279135625,3.00976803914593,3.25915165378982,559.202210219485,5544.5203973489,-51.7983772068837,-78.4588411016558,7492.05139084424,-141.046015368243,-39.1745644136414,-3.03966930349217,53.7449676116206,674.949103900738,0.0443491621075176,-13.7113632493787,338.270343534687,-4.21618757045442,-13.0136734574955,-3.0944381393944,167.527563521124,3.31433231550656,-1.29327159259174,182.841449676095,-2.57283552840087,2.98192863282065,-2.66472261579485,196.936039831413,-3.07138551416239,465.372041903328,2.95066870361631,-5.9863758552427,-158.10523755332,59.9849621312185,"nonveg_1794",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.984344720840454,1459.57373037351,-1553.58184660144,-2817.30285721431,-1993.02360942985,-2387.97161298832,985.516202168649,1589.14596572886,1181.47244820626,1067.28618245239,2443.01624806897,2960.18964905874,2113.74386751827,840.679032983522,948.048700768135,1217.57424138128,1247.92906401509,1186.67183367676,242.190816474152,-4.14853143692017,1085.3408203125,-0.0487819500267506,-0.514617621898651,31.1720294952393,2.7911479473114,0,1840.0416916785,1370.2780520032,12.2731600420964,13.0234699576839,-2.77102640185598,-41.4314914046988,1000.31639978152,3.48656734165675,16.1383146442776,-32.268270960694,824.279247784456,-8.07921663903411,3.05155333309347,12.7402581793053,-26.5896531543373,1101.76784576432,903.727535463423,13.1507586297613,-29.1525011439814,731.209247865101,-11.7214294066564,-1.86785822802172,15.6962454463548,-23.5873950924226,728.964161105864,5.57194555957196,-23.2708944557731,243.141428995988,-0.464090886819709,2.44305838299774,-7.84327190309637,112.808633901606,-1.20280834386017,-2.92659302769754,107.369667784613,0.93087736024902,-0.571671899765818,-3.4635376704714,125.717588189433,-4.05540607062686,1199.79369836457,-0.965700240766402,1.97603968833327,-140.85958821456,66.9261689913218,"nonveg_647",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.79019695520401,1941.8783515058,5703.07612752661,1461.06042025573,2312.0509463968,2581.1267495457,6303.06985397417,7491.42414916667,8090.91001317691,4157.17586761389,3072.84191732542,1763.09222909322,745.108620433007,424.416380603732,348.063084739325,348.842662696836,431.767430780255,319.626942524983,48.4141462308331,0.419995187057389,125.936124165853,0.00591581035405398,-0.0677934148245387,3.90778883298238,-4.47832494311862,1,3583.21764802922,3857.14320488612,61.173671504703,40.3300970449318,-9.16631514117208,-57.9588652962043,5586.33214668981,56.8906826447285,4.63995235036636,-53.9946154662334,5071.97003530877,76.1359067886434,50.4031077623797,11.4559774943431,-47.9041090087232,6573.20225245515,5136.94468327981,0.506651970568545,-69.180085550839,1907.28789085257,-13.6732107968858,-31.4707081343655,60.3174390648549,21.6661163483711,1931.21124020762,31.1216341245976,-26.8159291787936,627.606172145783,9.48884405709345,16.012158846468,-4.72817091556534,333.205188926646,-4.68437879521507,2.3487331195486,428.876608500873,5.53814825581614,-1.51881567607883,-0.0349378003597186,405.010399070845,-0.834922181745133,514.594470621406,-3.35286765659416,13.3152872976778,-76.20155369,57.7553686382716,"Canada.BonifaceRiver.AB8",2071.52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851239383220673,1910.46318441378,3779.5431418771,895.915851726812,942.980616577084,1724.04796324414,4337.80470495868,4496.36511533612,5521.62424409117,3111.08780774162,3230.98055129921,2273.80102470703,1431.31728844201,756.238975570906,675.029717558531,1129.18088994526,1020.45349352698,1100.33877315827,101.775052579939,-0.938022265831631,53.0145829518636,0.00387168380742272,-0.0104273930968096,1.37154549360275,0.170720060666402,0,2867.09961229439,2421.43057858129,45.3264566030503,29.4237565843541,-88.4218963603245,0.675037037639119,4166.75069167645,45.8570011730532,-160.977829003672,38.1723269904818,3300.31566008592,66.0044244667213,36.0052750651768,-133.918568158599,30.9809844223353,4577.25896511831,3425.6380498758,-129.46494713816,0.267827498374198,1331.999879381,8.11488080402815,-9.08000134093699,-60.7270491252987,39.6187808337273,1092.81357406985,21.128245684489,6.93453679616732,815.890214456144,15.7743733604355,-47.993542026832,14.4718378596815,686.730849798863,2.09939017260015,13.2076377413302,259.24343722065,4.54409250809164,0.561373547247154,7.39573744632381,274.759809122978,6.38483874472637,1239.49138611964,-0.205393100973307,-19.5566614024687,78.9643108333333,67.0264723322575,"Russia.Tazovsky.Unburned28",238.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856532216072083,2212.74340658329,3351.67686992708,109.567242808608,498.357512204023,453.253340916977,5473.46601145208,6044.57432872883,6232.76934956293,4675.0695957249,2225.6097434398,1888.42672159365,992.903727674939,419.526596619848,344.312494264777,553.45387137881,466.527416727026,421.46367595557,125.937948983183,0.0583605633841621,181.491316053602,-0.010483542819404,-0.012971760912074,0.973977168401084,0.231759356955687,1,2759.19069019701,1126.21865072725,13.5009372943193,18.1579401507242,-33.3444214056943,19.0787235172709,1763.59979273917,32.5490421954213,-43.5208687027365,37.2619640948743,1410.00019629263,12.6602541149545,26.8580917297005,-33.114204368046,28.2669576853419,5683.45873363746,1709.92552013434,-55.3588993117155,34.3631865479794,1879.41242149372,-23.3932116773488,-11.9560993762202,-27.4013232714169,74.6508176520887,431.295080088043,4.90344878430941,11.2565213676799,579.473425074958,-2.22702056521395,-16.8819699140232,24.1447260447899,486.463607287978,-0.832322561916631,20.2693169703324,334.405433066246,-2.40893927953591,-0.0747981741931877,13.9335597110936,291.314442715082,12.1381017797951,459.950636145194,-0.403606514997433,-6.87852992883523,-75.43265272,58.4788333283488,"Canada.LeRoyLake.TDA6",948.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985814094543,-53.507921898721,-379.783310455248,-873.675521829283,-1956.78916687057,-2266.02789560623,-98.8498039424601,-90.8710146377221,-99.8571955541063,-604.997418948213,2394.90299197304,5506.04076875729,3265.84030042648,642.154158984048,1038.79952170883,2031.83988030308,2909.04589494085,1917.08773311852,273.157255967353,-4.05561065673828,1047.59057617188,-0.266936182975769,0.228165537118912,20.6628475189209,9.71943759918213,0,72.7192426153209,669.856588470764,11.098170855979,-8.63579289511672,6.51902202577715,41.817647996671,1579.90869629541,-14.2016975309189,30.9913810874351,92.9240094804763,1392.35237377695,-24.0866428201402,-17.6832883913142,25.7698940613057,83.3164342339449,-96.3069874769217,1018.03791464611,0.748848409698681,38.7624238719704,1350.39312188847,-27.6691355205099,-13.6506614088616,28.6312640457222,77.4475348722929,2693.72302193712,-2.2513555624569,-207.209463225932,4598.35218971155,19.4928881296783,100.375809976511,-353.719399208581,3494.26571840893,20.9005765712879,-268.789670646841,1058.94541920499,-26.4131170672485,-17.5579227701064,-30.51118174806,1426.68577191143,-98.5776588875775,2000.33994541008,-4.78133946602366,82.663180151861,-20.4412011445653,75.5375644451492,"nonveg_1161",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994601921240489,1429.98756345366,1832.81630952453,-1199.01589175191,-1075.46681494473,-1107.18860493577,3763.23971541004,4468.45757298209,4515.91177797211,2847.17024487517,2057.38160062959,2535.80216931954,1477.10371622263,493.509183587441,531.31541144181,855.192777424542,814.496955063772,787.817215905232,-73.7518201803823,-2.15908171600765,26.8755314509074,-0.0138725095325046,-0.0062724987614072,0.893067255285051,0.653715213470989,0,1958.97245571415,2088.59174953258,31.935606660325,8.50261826460991,-51.8746779646943,141.086190725293,2913.62174807679,21.1110630905537,-51.6328684532034,175.922630733806,2201.45968225535,24.8192070297158,13.3337537534401,-39.848273699468,152.880650652975,4021.13875869784,3101.7031728437,-54.5625122090213,157.35958364224,1400.12415276989,-0.152855367058799,-16.137364669718,-40.4955925413416,175.015519096236,1026.37731535621,13.9683753795143,90.2775889749276,531.221292354656,7.34596560451115,-24.6911491361319,66.402661544332,282.652179436746,-2.3242871032155,35.3315224295932,311.16569528539,1.75703657063631,-2.27943875893941,38.8957119106738,256.847446843503,32.1059308554379,838.006059646511,-1.95483375372554,-8.3012761908742,-157.450722,70.4644999990778,"USA.NorthSlope.Atqasuk",16.2725555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999999582767487,1151.68912522637,-1908.83066039871,-2504.67724963273,-2689.73297702292,-2772.72261625923,1158.76151027544,381.11726732998,881.880017465937,1649.0785942644,984.763883084287,1477.90119909395,1395.52245719561,440.710536518519,585.383805622643,986.539414402118,742.005774127892,806.702389000865,-327.636706839644,-3.79779672622681,1724.23913574219,-0.259179145097733,0.289525598287582,23.4878768920898,7.53076791763306,0,288.578756703704,1545.51783402732,-29.0897031983372,-17.8681953132944,-9.58127394239659,-18.0982756354855,913.804327904936,-11.275531793416,2.44430886461566,5.37986298607388,731.888236611956,-31.4724899293782,-8.7043904149025,3.45790163484628,7.40222909560747,740.404659099945,2017.89268810044,-20.8651145889982,-29.9972544466407,1263.84242211448,-50.0827955717016,-19.0711632538869,5.8742273782682,17.000755184142,1272.98700956908,-21.2974020771919,-16.8887271656774,1713.88964409822,-24.7999881288585,-8.09028673213652,-25.9153854405985,1242.57270339564,-15.5381351595014,-20.3003433831224,521.525448529736,-10.4961810850454,-7.71930140838382,-5.78693076416496,561.51122890262,-8.21287564483447,840.466944414574,-9.46510660006599,-2.69569228637387,142.841272799925,62.2643892543399,"nonveg_931",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,222.668176978437,-821.8506411582,-1920.78150279962,-1169.59771943779,-1096.61411478309,630.504277340496,680.280281857624,741.008163413539,415.376854431583,1930.1156790259,2382.87465876893,2228.36818292427,890.717278591856,1101.02313215384,1745.63159157373,1706.13175418548,1703.82285796601,-159.971852288423,-4.34775304794312,2043.7158203125,-0.0957289859652519,-0.383901208639145,23.6059303283691,14.6033811569214,0,360.913561219581,685.345397825643,2.8801121716905,1.18503052128607,-6.3673834518657,-69.782105195428,1381.87214454158,-1.13726820528141,-10.242966030028,-99.9515862589977,1306.60631872395,-9.18087584491502,-0.85218143166343,-8.10928940607753,-83.4648648179809,476.008944653875,828.133017187408,-6.74754239510172,-85.267237292388,1065.78534159008,-2.39329722040295,-0.0523690285799974,-7.42689411418749,-97.9443272869587,505.563286520876,-0.774827232875097,-47.4415091082231,553.526205722486,2.33688318814568,-3.76684942694096,-57.736062320002,369.154509482679,0.533320581944912,-40.3432627283765,402.931473887627,-4.01689030693772,-0.53616944329401,-23.3673170624425,363.810816732064,-19.6063937937794,1711.08219253485,-0.853239461382057,0.256544024386257,-130.931144182207,64.6138073441157,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
