"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_green_startSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.343506395816803,2562.42122799395,1923.061236262,-270.721755807106,76.42126762236,246.707187815012,4896.3267262213,5451.83917612961,3332.86428144339,2559.21439073566,2502.92692820276,2328.05845164797,2548.16283149059,801.048250595517,838.077284215294,728.478591552574,1023.77721716525,-498.214296200298,-1.44189659754435,672.784118652344,0.0107196814691027,0,1998.53259276038,16.4134449794346,33.9602059640608,-21.7077064410157,2525.86318729743,1.01381384756396,62.158111181061,-16.8388946863511,449.167610841173,1904.57298316932,5.65940220135583,42.0964074329112,-14.7394658481679,-18.5711035568105,2842.16761884242,18.5061042051905,53.0107388709998,-24.0993958849609,-28.8778501559076,1631.50036427148,-41.8333426736278,0.261287060237873,7.54843860641129,27.9618069323522,2735.06577888693,409.738819624218,-8.52209862892106,0.693444524027927,-3.62464669163494,2.29069031215339,401.476448898949,-7.91305940728897,-1.55311736049949,-1.06008405498966,5.08146302470836,187.932102998489,-4.81877187175613,0.567429652827015,-0.10304212332452,2.18964340993611,-4.09104832849693,0.802044398832933,-1.53233589997882,1.38337060018514,365.747194246762,-1.72102950887585,1.38248108659286,-149.25305,63.8781733320954,"USA.InteriorAlaska.24",88.5333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984502792358,-272.392662546491,589.531822454135,-2713.38899101032,-3720.94592586046,-2610.17041800535,-177.589075840781,1248.59040732381,1194.42785668754,2369.59345777169,1100.81246886856,1976.88558285999,1568.57766469255,949.802709970284,1056.61238518653,673.570892234245,999.51208161299,-109.237254988302,-1.87335765361786,1229.98217773438,-0.215740889310837,0,1039.86822808026,8.08835195816537,-36.8982595011504,30.6878746855498,1247.57800337346,8.20767713982279,-41.5079609350582,-41.6710674867976,-3129.7037508828,1125.57107672868,7.0401333542508,-46.4705683510773,53.5986227013657,-50.489795811596,1633.50534470284,11.885836917024,-47.9539907230039,40.3648540175159,-64.8263401438451,1497.73756574499,4.67919563468122,-58.2518554616968,71.320836464047,-40.9601094126181,1103.75934593814,1268.78098890314,3.8792926420554,-36.4098087763248,19.4432341984497,-39.8215051814289,935.29027637476,1.10207136324512,-24.0588184561381,8.761590180753,-26.8177120061607,509.640242755854,2.54387708511845,-18.64791473645,15.0921364646425,-18.9236811050658,2.56716576397105,-18.1689493175046,12.876648019411,-16.8719015609867,496.634675132024,-17.4109769523768,11.5389129970318,147.418672097884,64.3279184107636,"nonveg_757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,372.65533392091,550.349605107397,-3644.77309538414,-3946.77699977978,-3545.10792516105,1361.7622731804,1715.43438579983,1593.85659256701,2308.89430957272,2090.19818486835,2177.63398811869,2146.42830773435,773.870935445618,799.820737104669,817.78086116251,831.775780438991,-759.594795329453,-0.0125020770356059,90.751594543457,0.00241452804766595,0,216.386309222098,-0.198162246107859,1.40728843472071,-6.86545686755359,992.705226381486,-25.7079764822158,21.27934862234,-73.6746829114461,-3530.23095866615,782.027965684992,-15.0007519152921,9.2195423897864,-27.9085980357251,-57.3812963741047,461.46863060279,0.610655424399631,6.55729180110599,-15.3995025690511,-50.5245875170617,772.711702438244,-10.3568492930408,4.00261663536642,-22.423416239452,-58.916049102357,1082.08577349422,218.696124704374,6.19236375135441,-5.07706255744904,4.45795434061997,-12.4908290357635,229.730228687504,7.17906964648451,-6.63920870120426,8.60599915809556,-3.11931732246031,159.666435183002,-1.05698194299787,0.718010753830551,-4.90130512810848,-16.3586030332697,-0.973601173785124,0.661369966961843,-4.51466220158035,-15.0681430465159,149.016109196957,0.561253876807545,-4.37961893097859,-118.861121351646,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983178317546844,552.041140906933,1172.73289815874,-3951.06232492555,-3634.5435193916,-2688.92227451102,1859.89991981935,2796.61321278479,2168.6974154202,2354.25203374148,2264.74215820622,2551.98037341425,2571.71594521729,1072.5963978363,715.841000960953,881.819287213164,1127.24828536509,-27.0727368738358,-1.64781057834625,412.559356689453,0.0441852025687695,0,822.133875579416,-22.7614763767068,22.7862638770679,2.63338354217267,2096.48643966673,-61.6613658725508,42.9454974356713,-63.4514229701532,-3079.96725840441,1668.46250449222,-49.0724266027124,32.5986462401462,8.54367101386414,-49.7695392042409,1225.93971796312,-17.5889388411332,34.8082435204603,2.35885768152631,-49.3006996297603,1681.62998186588,-49.4597053489964,8.54944828793232,10.1734468496539,-24.1726965026634,1340.64530351153,447.755503929852,-10.5366361292528,6.3959973963475,-1.09642065572459,-15.1178008004225,413.957029327205,-9.21500031558542,5.62966986304522,-1.3164669030512,-14.1241784045219,440.014384565674,-12.9415995460492,2.63753619735767,1.73452824775961,-6.23038276237821,-11.9714453809206,4.17530496054829,1.451037595788,-8.29985801723718,416.387455995712,4.88171430153562,1.04469128970879,-75.7298092471518,61.5516170514837,"nonveg_612",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.898311972618103,2492.65850268791,2170.55158675973,-174.890658343075,-1289.76853976756,289.760921879019,4206.36559000817,5665.09738069592,2849.98420942859,3062.43093298594,3170.24610289908,2962.03552367392,2836.37898277252,810.16049651823,977.944656829691,826.166242583451,1107.85164439635,-109.370671234543,-3.33748448689779,1171.5490749783,-0.128047391606702,0,1747.84796862351,26.5590269279923,18.2575876520976,-21.6341204959239,1837.77801398665,16.3786228327237,30.7438903464212,-11.5081902350813,-258.088478985059,1430.47515402013,9.26699963662793,27.4118504664523,-16.9519874804915,-21.8351838629,2971.73812449392,46.1962920681874,30.0021213803747,-16.121675780819,-24.5174570552813,4686.36350336042,-72.55718948758,-47.6059772652512,32.6780425388732,70.2318106055074,2890.7281930061,713.237664863914,-6.75631849380601,-11.4482125902995,8.08145933365566,17.3913144114841,850.409213866396,-8.89608820114086,-12.9092762569719,8.68313721383703,16.7107913711301,337.354431319384,-4.33729097859391,-4.31282264498003,2.46627160427555,4.85074820296544,-4.54435026569266,-4.00856797508955,1.74698249193605,4.24744750043539,603.131572990098,-7.93966763759428,5.56117285578966,-141.248633,64.5985059988024,"USA.InteriorAlaska.AMSUMMIT",48.7208888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388255968689919,2764.76448546218,1750.9132650944,901.470599318281,356.267076465339,1597.20425256473,4829.47863517093,6652.49988851635,3402.73915541336,2715.49566971616,2421.47829269272,2312.13872346335,2346.40636205361,703.046400870437,864.048206135215,608.48115759499,887.073058069428,436.633795121979,-2.06422775983811,69.6102743148804,0.0463929176330566,0,3353.83749731325,84.2181644089512,1.77766885549095,-42.0356088047159,6271.85288597905,127.792388677113,-11.4849360673167,120.590911550242,525.28705261345,3950.64653698458,79.311169016627,-1.59951724131798,-38.7911454669689,74.0351843581914,4410.12653181478,108.815292962513,4.26487451991691,-48.4955575733591,42.4626987079678,2680.80069213691,12.6330606160344,-45.7375922395887,-11.5398784389203,107.232027685476,2801.17150892565,1605.37475923979,34.4898056927366,-22.1030305341251,-17.7811886446395,61.9615622210116,893.792029439514,16.6859075827177,-14.869982609108,-9.40903113970151,35.7516811775806,429.252367795229,6.19618126111207,-7.14073758626804,-3.22954900205949,17.1700947118091,9.92207863083312,-6.94444726234726,-5.5954196370908,18.5329158293245,786.66711971622,-11.8910651747505,-4.65193290845488,-164.8187475,65.1628149988324,"USA.Kougaork.GraminoidShrub",727.7225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,2382.66086476782,1445.82862197136,-330.426914496515,-373.013118392906,216.242831108793,3952.06781752387,5416.49394426664,2376.93759184348,2811.50476211706,2471.35464232698,2619.01928462297,2768.11011415418,1329.92525527906,1084.03571808494,705.997504718409,1589.44281358775,-399.93124548567,-1.25733464956284,107.248430887858,0.0398925104075008,0,2047.3771174451,24.7832031008298,11.8454519908145,33.723006493342,1996.55612955587,14.1939883204495,11.9817459583731,-88.7787071749091,393.369267492698,1393.4974349396,4.40788144472362,-0.0826439254591506,67.1449539323955,-73.3419702599788,3338.63491150882,40.5387548512289,22.6095859697688,47.4022240844524,-119.254619109314,4072.87225677061,-45.0995227597173,-57.8497717285408,92.7193129481186,-16.5822183372093,2939.73068336478,528.694434462034,-0.685497640052978,-10.9074976077682,22.3485422663644,-24.6280991044106,547.540250480988,-4.57396028068731,-9.22889498835459,15.8162680079712,-8.14555423790598,924.141182924932,-9.5961355443997,-13.7472974173336,28.5659704818072,-14.4218479220287,-7.89595285868553,-13.4617611180289,28.4363688693473,-14.4233286370998,1084.65153935747,-16.2194918392788,29.5982308905467,-74.29443661,62.0948654186507,"Canada.DeceptionBay.TH8",64.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982114672660828,1308.97760296982,1160.66343818765,-268.939807937909,-487.592898025898,94.4046755272107,3791.08773471812,4938.14783191131,3667.50426857379,2345.9660431079,1199.07897002612,1606.52387071398,1996.54952339472,671.800565163964,865.34309486334,682.496952520247,748.057828728712,-26.7364327326391,-2.31436276435852,331.95319281684,-0.0834896390636762,0,1445.78330139912,55.6070500538125,-13.6087544269648,-7.31916727453204,1614.54119210147,54.1400912506377,-6.33478702145824,-12.5217517545437,-628.918426443453,1161.67662921546,38.213764599361,-6.7528661861027,14.9431856726409,-15.3952161279995,2283.43491656097,87.8244198677297,-3.1738680668239,-14.907745640696,-42.7288928766681,1124.9124197876,-1.98245925240179,-41.2834030471214,18.1950977752333,26.240843809228,1591.27844389251,1199.66293624841,46.1408821634005,-28.8574302074794,-4.45559910595112,-7.27591771296756,719.876442799184,27.6875554922763,-19.2850494500405,-2.49625555520555,-5.0159072049313,256.110404263584,9.85040016398402,-8.56250556720863,1.50824155943345,-0.0564097892498941,12.2568908108369,-10.1902731646705,1.83484845482548,0.37493365956286,336.697891243718,-12.9499188939891,2.58944730960221,-75.95403584,61.3049144385947,"Canada.ChukotkaRiver.TH5",25.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999920964241028,254.203265115135,-20.0443949090394,654.157088120085,-284.569390852684,-168.022453536884,140.483237474303,103.547940126819,-1804.20156274957,1204.10888851807,1298.52819674167,1452.84218949799,1382.2395568807,595.301021528743,969.684828954869,1082.38142928384,668.794442703122,-120.215740044,-0.714977979660034,5.91722297668457,-0.00313713634386659,0,274.247660024174,10.0191089413825,-9.48269206918853,17.2323808910995,9364.62912733018,-302.944049318927,-55.1142164828919,-18.4294444404945,1357.50258880848,8620.11933502066,-267.264478059468,-61.8978853879438,56.6042242545008,-7.76979582105328,1944.68480022388,62.7932853585796,2.79409395721258,13.3122364472389,2.46235315649892,2739.10302367509,-71.0794675906411,-33.0013654192006,27.914010827406,11.195766218129,1069.6414631918,1119.06077122921,33.4741334711264,6.59743216157864,4.70684217448653,-10.2875995170884,952.566511554042,25.8490413880948,10.0856625548197,0.545236432229694,-13.2313370515156,298.847469216618,7.37410632918254,0.791362130402351,5.7169284758006,-2.02890574462078,10.104670678575,3.70122254318168,4.20628995474851,-5.00062171007042,475.189911049533,4.17394816033238,4.10686163125417,126.775180762464,72.1967993150336,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,2434.94185580665,1923.08060100245,-189.530771136215,759.133400563718,1035.8467192656,4664.60873195611,6175.54799725636,3778.12835452089,1970.88842896002,2156.69959025849,2106.165522444,2301.57914724,555.326441053756,591.061730772064,565.782219291076,696.666354849032,508.342977635229,-2.00043272972107,10.3569240570068,0.0241140071302652,1,1986.70915472748,68.507212231982,-21.2875218287478,-5.30941535248206,4305.59075064438,148.468646573944,-91.8360899309196,0.51224858823277,308.474647459099,3947.6749459927,136.12672227561,-109.830372361181,44.7738446922484,8.48681184652075,3490.37276125968,120.357681422748,-43.0229836285793,-0.0301309324581978,-50.9857600910445,2638.23071187072,29.0166792201529,-90.9734728231282,41.5288744273554,31.1520801659351,2258.71461899019,1824.9274861591,46.1372219082748,-62.9285340054862,21.0124030520522,11.6362131292663,1131.29809144067,24.4116401350211,-39.0102790151954,12.0602269533971,9.43654792019053,504.673948374515,12.3057920784721,-17.4025499439488,6.32082126427062,4.35160311445971,11.3036283172436,-15.5426629138991,5.54341778033713,3.38170203000639,593.475395075986,-20.4646687957237,9.47372556874439,161.65974,69.2668899990255,"Russia.Kolyma.T1",1741.47333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
