"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_lateSummer","spectral_blue_endSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_changeSSES","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_red_changeESPS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999821186066,793.102374002068,-3572.25214348571,577.139946549746,-5.94438196443423,139.683183727061,1426.43564337726,1084.35963158621,518.197574291778,849.893796801013,458.554023211438,-427.046257876,-3.87949728965759,-6.13138103485107,0,-169.623946247333,1143.91179191823,-20.2173493558193,-17.3352035885049,2070.21590389186,9.2116405024602,-3491.96849549959,-36.4327502218751,1105.29387679656,-6.9346459853093,2487.54742007996,-43.2767630350891,15.6180660737085,11.2640414342611,536.446438479507,1.91753214426591,879.395986432653,-7.21771679671207,907.223081739735,-12.6238636641798,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,827.764338499346,-1991.1149804272,2301.7487856603,2621.86272677768,2513.0540884393,2554.82079070517,2500.08901223303,920.621540507302,1146.27744764995,1024.85486550699,426.333925401871,-2.97719240188599,-2.00999565124512,0,1558.98192134099,907.594158818481,11.5356859200176,-23.8485448651657,1773.72051903226,205.313145488523,-1098.43443192503,-24.4731490245264,1377.50950854825,-45.8951899191464,2771.40959258028,-54.0207293090292,150.117879692972,12.4439798455264,1916.38202404689,-12.5987096248537,613.81016463045,-9.35835768216037,572.699326928866,-9.36903058818161,"Canada.PrincePatrickIsland.MouldBay-C04",309.158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1799.79577222863,1078.08226022504,4790.49533789453,5286.59155275758,5659.25086679497,2039.24151891757,1978.37576598889,505.178167439744,699.668239739337,696.293398285907,-640.843115285966,-1.95953333377838,-0.287883132696152,0,2323.24779357102,1837.06616612295,13.4798691350186,43.9284485563237,2983.76469678101,-70.4951301922057,284.299763056072,18.3978987833601,2846.67428175116,-36.7311353610943,1645.08607272194,-31.5904358046644,-80.941722926335,1.77482131949046,1973.0866922124,-10.8753148096708,689.079670810752,7.06799443258001,385.230442524991,8.29667335069462,"Norway.Javrresduottar.EC-Sedge",719.205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99155604839325,2042.14256188995,975.909860737083,4611.40712495748,4971.98620375703,5032.31283063526,2345.33902817921,1839.54894558137,517.420443074665,810.480541401194,739.591878149479,-18.7437681375367,3.72502708435059,0.033634370751679,0,3094.8606506708,1347.18754431398,37.3175060896956,22.878365666986,2094.98329849738,10.2368942496052,1362.87644885811,-22.1314739269197,2426.1963831494,5.40109240208161,1301.9578782553,-41.6539660105934,-24.6480475318392,63.8396785562077,2655.64114588697,5.60292192304956,539.151393565794,4.4341032285387,173.679866802356,3.83960509390574,"Russia.Yamal.OstrovBelyy-1",313.82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.682739615440369,2391.51475602948,997.059790577162,5565.82999974725,5189.59278005042,5762.85086998852,2679.41143488499,2568.04149142534,594.987079592019,912.777105392451,794.542806115123,-362.627085582804,0.197384451826413,-0.280774523814519,0,3539.58711585042,1920.51435329622,33.3445112406262,22.4800277461408,3951.97170262169,21.8269318660361,869.403959650637,45.7107641081649,2729.2907367137,-31.9281148100132,1120.86035014492,9.74596403906799,26.6742787209242,16.4357347461882,3008.45271229229,-21.0075736461666,262.754051462246,-2.94562663844962,186.354150526147,-2.03788553050497,"USA.BrooksRange.6",207.566666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999938666820526,1111.17369430843,-2676.98258873786,2593.80484159507,1586.66718534062,777.823316842105,4078.72942060748,3046.35983790848,1196.26303631139,2071.09779582234,1703.60019462399,457.859770050061,-1.5748507976532,0.204385504126549,0,1027.00878781073,1296.19511579971,23.0428955413869,-25.3937421166297,1663.74509442444,-76.7591058721254,-1949.87731978715,20.2869258406325,1815.98152475296,73.5312607725925,2230.71369180675,27.554790315448,-103.646449609164,100.80644773818,2369.3258423183,29.2450552260453,1032.36958269901,-13.4687273264524,736.047006430755,-14.1345231230132,"nonveg_863",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2499.5457696819,2737.7422121628,6855.62372083661,7159.80921756903,7449.01032664615,1496.01912002794,1206.78619855542,273.038008304985,409.948242602221,279.389688047793,-96.5459555871563,-1.68246337175369,1.46853036880493,1,3158.27671239781,1104.7911822824,20.2504603842217,8.17929142027413,2891.03826257099,42.1462036333218,2169.94405028322,35.2592721597024,1898.48493844255,-69.2989103791613,1855.79123390758,-24.1405111148062,43.0503618896392,-45.3278216320151,2051.40005618952,-25.9877777904016,841.78903804861,-7.54950618005648,333.204019374892,-5.17532081504851,"Finland.Kevo.6",3681.718,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.910017788410187,-399.355971552535,343.912986347359,-185.49060176568,-825.717866454719,-1434.20309360282,332.968051288574,0,483.6499650551,302.319159917845,0,-191.203118505065,0.195322975516319,-2.61271786689758,0,-399.355971552535,1337.55175432678,30.8030284417834,-42.6407910423398,1749.74930697784,14.2403625693344,343.912986347359,34.5672271376865,1427.2805592244,20.9822492120036,4234.83639845794,27.0876840775205,39.6027673708432,106.426073955293,0,24.5843403306659,550.828340255392,-9.98534332131812,483.6499650551,-13.1443113007759,"nonveg_1637",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.419941455125809,10000,620.390313361188,-258.076091807875,-153.437228138304,581.992323139914,715.37690510593,1091.29450473191,1458.67288236156,2884.27937102695,1972.32860035201,127.50493978763,-2.66053056716919,-9.97649002075195,0,-78.2516732403305,10504.1877020104,-414.299939198627,28.5731800991347,5018.87760642247,-55.2673554786234,1285.55370627461,-94.7693241311693,1330.44453615807,-49.0286367518812,1226.98242562293,-34.6038650020228,-16.4172198386235,-3.76697344870349,2051.19977643497,-23.4107803651796,1064.94500775679,24.5973196125629,4305.86595924361,-35.075029641344,"nonveg_1241",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999988257884979,4.67129744941434,-877.381215147789,1368.01063160358,624.217444783355,476.368088611508,2469.07697087258,2055.37658224527,1059.85956797948,1714.18314209778,2908.3894281676,82.5089016597163,-4.43183326721191,0.0206673480570316,0,325.63511157609,957.848031291987,31.9282677097329,-20.5446521666229,1721.29650999989,25.9650627618093,-877.381215147789,19.269483734729,1285.66585360188,7.78154506167613,1151.35809888029,20.4955738433904,29.828845340876,-3.13020677126521,1795.35980744434,-2.49044884482012,2506.85837946782,67.9465312047964,496.794218481965,38.5227834216072,"nonveg_572",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,389.754014299925,-3920.54773119371,962.035167403689,1323.28049988623,848.910099412548,2729.35568617841,2519.34059302662,1153.99140403534,1136.68572046602,949.022030746054,155.189037408605,-2.65784859657288,1.3768355846405,0,574.027880608583,442.367662647212,5.41981959731347,2.66233441939527,1522.43105835048,-12.8752988729632,-3325.4337869958,-28.7586074434315,771.040337060843,27.9041412043345,1560.98845756871,-30.007960536227,-8.00696319848545,58.7920433849025,1462.64119572294,27.5517649184072,458.954730435299,1.2748608927824,694.180466299081,-5.36181970628474,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,428.489637202353,-2776.56996585862,-188.214270106319,1700.69148071643,861.46990643635,1941.78214611876,2266.95478744304,1233.33631018802,796.041698257968,999.105555514667,-230.409684751257,-3.68068981170654,-1.97170054912567,0,428.489637202353,952.434990566732,-18.3018075573657,14.1872325797319,1914.9489848529,19.7590451403943,-2776.56996585862,-41.1943830119794,1888.90575082274,52.4513483925047,2275.84565846288,-43.9581624654758,22.0959587502126,67.0790495061113,1360.77997206861,23.4670899249466,718.218668290292,7.79763450733902,700.469629275585,7.25228061631066,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86204206943512,1352.24017351731,-1262.34167207837,4676.70430211649,4570.82095215365,4456.04411169748,2661.18256750338,2092.12990941931,660.339766581298,803.20946498837,724.017777027995,-141.991154059378,1.84952286879222,-0.520712753136953,0,1539.22438629154,1635.03729564866,46.7153513042473,-33.7098376111453,3524.33719353707,20.1105838905235,-1892.30422211978,86.7066760991301,2847.50003042332,-8.33893149515129,2789.42966426912,34.5261910190178,16.0846250798381,34.9200206869828,1563.57120360792,1.92518062737824,1771.00447320632,-33.6909339590162,469.67535515674,-14.5047151639447,"Canada.LeRoyLake.TD1",720.58,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994602191448212,1436.41459094901,-1112.25999021294,3880.77854640181,4251.80021053056,4407.62435614107,2761.71877572681,2516.1114279708,498.186182615933,884.117750345661,790.099256346279,-61.2582499444686,-2.15380746258629,0.618964551885923,0,1722.2840437734,1419.94848810384,11.8744648456428,12.9363589118083,2124.2008714668,114.826492496377,-1789.65793182836,2.30752069102196,2415.50661935839,-40.8234869666848,1176.90161408533,-23.6763483428894,104.814376465949,-11.66634102457,1678.93871272219,-13.7619665353146,300.260594940957,-0.910717540019431,206.752189265043,-0.639899032696542,"USA.NorthSlope.Atqasuk",17.4102222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,42.1335365684815,-1768.28479663962,881.873674767082,911.062299588008,488.959428484038,2177.9213855885,1912.09946757606,1018.98675641589,1422.52318421565,1241.61632440565,-271.732424462196,-5.59687900543213,21.766092300415,0,257.056049852356,406.495779021009,16.0042488551386,-6.38230043267977,1221.20037693627,0,-1298.14202635398,-20.7281896119453,899.974634612714,422.102871103969,955.772577531125,-6.83372567680828,0,530.150769719082,1475.08697683054,170.024402152819,393.74302112484,-5.43871989613227,619.036217945813,-7.53778582541686,"nonveg_761",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998509883881,-78.0079972105041,772.94752286882,3194.04581391608,4361.40545102071,1773.94473028423,1028.01345949169,586.058526542697,334.53718504461,966.707122807515,769.613967180723,200.492187053807,-3.65737342834473,5.78194189071655,0,112.815473992513,689.837160861326,32.8493886124441,-9.82440835957877,1345.84312541584,4.8538502660734,772.94752286882,-9.36607098711018,2962.61323318639,103.498428829459,7457.29946591263,36.3687721463953,3.80869631935513,294.635630169924,770.701113556626,-11.2109133583584,771.554790109871,-5.93502456010313,488.701807498656,-9.38538836318055,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999582767487,-49.3775998619064,-880.452027328919,417.756582885779,1471.11987652014,1542.68438728534,2965.0741628592,3392.69135421599,1501.43304997355,1780.33611646339,1689.09715429757,193.571805936744,0.994901418685913,-1.15779280662537,0,289.835655878945,960.580448606354,16.9606627870426,-0.0491663706285351,2011.37211353984,163.083225853068,-1461.45810236726,-29.4570395603311,1737.94323824344,-7.15645107652078,1611.07884330637,-1.55747287796853,161.581958132157,15.6841220116952,2128.8000740966,-0.788511508330339,1089.74134176552,-1.94788075554563,506.519891368215,-4.56194810829093,"nonveg_866",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,-60.3092237716556,-2391.3949629083,961.634239445054,854.109042960654,1038.22120492514,3607.66433427528,3491.43069131747,1344.91992911258,2001.05459520918,1648.25524820175,-101.803068431216,3.56789493560791,-12.7397108078003,0,499.351111157741,704.889601422486,27.1111385162495,-11.5207626383302,889.530968249771,62.7769760068792,-2369.00692620908,1.37846088969035,1234.73682039606,-23.0140202455606,892.31391508057,18.6208547049184,63.6614899344119,-11.3123419923728,2068.55121481916,-6.42619773247327,612.731873328265,-8.32571256283623,572.391242521867,-13.569205654132,"nonveg_936",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
