"permafrost_index","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.978102266788483,839.424922337163,996.874906439103,-3831.06454786384,-2918.31745243138,-3426.50611561622,1762.94132544541,2357.12957299028,1546.76654696647,1995.87164898361,1481.36631203142,2684.12210701775,2865.17543531899,882.043592149807,288.274301493208,-0.572013854980469,419.131561279297,-0.0131006967276335,-0.002017438178882,0.87968510389328,0,839.424922337163,680.064975224675,-8.40621323721423,-6.2734865420507,27.5499219807759,1483.43034129221,-19.526172992204,-8.66558964163326,59.0413500011762,43.7900960850497,-3505.64039088112,1142.578344452,-6.21165537890653,45.31354866194,33.8792442123229,1936.4967838034,810.363026023806,-6.29541414968115,-5.8425615805119,22.4903165572694,1028.04056930597,-16.2786997398987,-10.0902456900935,31.0363590857311,559.324825828679,-5.29612242510865,16.2568992216524,487.303576238526,-7.02454670651801,-6.14582021884754,16.7427897626046,11.6033079814752,289.688254971719,-3.73511329376552,-4.09429900276743,9.65521479308164,6.15614410812856,-2.86453761252876,8.8089397682442,273.627219518294,-3.99933911831916,-2.64354056597037,10.8393828586953,8.1250572997707,887.87549330623,282.284463737142,-4.38915683809024,-2.76003517484323,8.48952485076336,61.1769904854674,"nonveg_745",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890852570533752,2703.01524493883,1546.17901820301,-255.859286686532,-92.8457878558224,773.776736972028,5718.85156028819,5421.5821834095,6984.01816380502,3917.49604453061,1586.56483672013,1875.25461329203,1730.85458284844,487.340113326283,229.957736404064,-1.19556336932712,143.090745713976,-0.00183143329114601,-0.0518316734168265,2.9759140809377,0,1669.99586247566,1728.19786846958,-3.55434387842479,44.4266617152352,-25.2344506605319,2566.69442430748,4.92279967531179,64.5803685404393,-16.548560026687,-79.8475010231229,-768.564970815045,2210.87146333001,59.6338048064626,-14.3765338476777,-73.1528223779561,5120.17372444853,2831.0224396572,11.0850149692204,65.728700020683,-85.8777344883871,1602.67217568052,-44.5186715466811,21.7390650256521,-27.7006697520745,920.807637982138,23.4801577849192,-28.9868311189029,748.856810170217,-12.404423470045,17.6471862976938,-9.89654733554239,-24.5922416419921,370.107982199374,-8.17304089020528,8.88064698929663,-4.59443080735462,-12.4374970565876,8.86072224587916,-11.1718828425034,342.467574407149,-6.10820378547273,9.2558803893824,-2.58614201997987,-12.1351083920182,629.484894461892,347.888221629727,-7.71994941357176,9.40238436837101,-12.0629807709555,59.5268489684494,"Canada.PayneLake.TDA3",706.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841060340404511,-124.634335043442,-754.202281017725,10000,10000,10000,-3419.36108020418,-1993.52823735046,-1930.50823963303,-4085.34282924709,978.441321050174,10.6959875814082,460.357675946828,1065.74775055601,-531.46307020369,-3.55112719535828,668.650207519531,-0.238894373178482,0.480361044406891,32.6007385253906,0,-754.202281017725,2166.52326005738,-1.17175988090693,-11.8235343491911,34.2564201523113,953.037798644358,34.0370642372985,-20.7146872200836,14.6697241722122,5.33066348855811,9475.21513851748,2623.92430741258,0,0,0,-2664.7652393698,2190.25701883284,23.7850624658184,53.1733157346838,-3.39456644607588,362.272346986088,0,-12.938298106646,0,2737.96109706916,-16.9610747537514,75.6849686250769,460.357675946828,-2.45803483634559,-0.381999556478865,2.49985288501788,13.3745497338383,692.92775919494,-1.75912776971209,-1.96265417646008,3.9669357732721,19.9271248886224,-35.1779965821926,15.1030971883512,1154.04272629178,-15.661609315857,-17.8283424620049,-3.6917494076155,39.7945767686821,1572.1916405403,2048.94878237246,-12.6502032440515,-10.2350161231814,66.8249931319589,66.923680491666,"nonveg_1236",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,3266.56739007199,1941.27048498089,373.89457759693,514.366573971293,1376.15102329601,4725.06092735137,4684.07297230052,5819.63648867379,3771.36499682065,2080.82947611355,2009.82760904907,1955.70746433788,799.813764212779,-77.874942949456,1.20269993940989,23.3564860026041,-0.000844915378062676,0.00133108433025579,0.10163414478302,0,2651.43560896969,2525.91092028818,14.3937883881787,22.1045575747541,50.766782550999,3880.11196442799,16.3904307581083,28.376474175797,97.7542319438086,-122.751330809917,1117.36867481609,3029.0090991728,20.198564731915,85.8326429933233,-104.307647013208,5334.84085549836,4278.64656435762,22.6103651530363,30.0470552826369,-141.721177591173,2612.57194999054,-24.7207872263541,-10.3469093601422,-98.7802492070831,1090.63966501647,10.496518293344,-43.3695956933921,726.859844657786,-0.62422979823958,1.10181321643346,30.7721247322244,-33.0390838480812,452.433572072302,-2.34341550417794,-0.582113633962273,19.8097658250388,-20.5651623669228,-0.0720311511626269,-23.8808807549047,537.424152285125,-1.53264361548821,0.663657035881935,23.2518876311695,-23.114555856677,893.756669558769,541.858470754384,-2.31473216672548,-1.33649515459393,-20.8170274297914,65.3146333321736,"Russia.Yamal.Nadym-2-H",594.173333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.987671852111816,3426.36057696619,1982.98309332008,-311.62754666686,-973.435821944604,504.101707343635,5495.41110152441,4378.84395750683,6748.12538261274,3740.78072891333,2111.32960258721,2617.40992053551,2562.0188660652,715.523492608469,-5.52088897234164,-1.42364430427551,729.787213134766,-0.0450465641915798,0.0188685469329357,2.80321645736694,0,2658.09039476236,1868.25801386441,20.968813619299,41.3064535095147,-12.2355291910416,2987.05126538542,30.1034783768137,67.2068373273928,2.70967177036911,-43.9979530074781,-321.934146216523,2162.48123002477,56.2186812460909,5.00117136603565,-35.9467031181639,5085.94696507864,2545.94365038071,36.3405659694967,48.5242223765271,-37.5170484175475,2358.79150767609,-58.1855909875181,-20.4407926016849,35.9503823206099,689.234158694088,20.6839492694262,-13.8336324912399,624.107266665669,-11.6291081887895,-3.93372656356538,9.55615340199705,15.4081372646297,595.564280891836,-11.4450665703085,-6.71347280720935,8.72424990266368,15.0983213330098,0.0948643149372685,4.47131068732827,209.761752719887,-4.52064302389958,0.700332833942317,3.86063657651443,3.68943413155026,729.255057636661,427.845382656388,-9.20108783421828,-1.8407437269508,8.80824162405909,68.6253787489971,"USA.Toolik.S3",508.126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,2413.22169462543,504.189484461266,-1850.72926324266,-1469.81671566954,-553.567121932851,2971.25070129306,3870.15084635026,4313.10725770728,1093.407791925,1414.96097534431,2272.7054274631,2266.66514976372,781.227853760813,399.427074140572,-1.29543272654216,4.27021360397339,0.00169074628502131,-0.00326329578335087,0.252589126427968,0,1369.09443770291,1614.90351954332,16.1061643204389,19.4859543800258,35.1472775320634,2664.07457981947,-2.7537778229706,27.0482605773997,128.466445810192,-138.782736853804,-1728.05488883729,1635.33900777911,12.8350412156724,87.4726920626855,-92.6997377321404,3305.71389601577,3298.22140397441,35.2932258244302,40.8030984340649,-102.78085314715,3243.60247271939,-67.9225126885596,-35.5626431054387,-11.1783278164347,539.564087856012,5.1224168966728,-32.785410804174,241.072514055324,-1.57505393517039,-0.440152561694944,17.219465289666,-15.8575905355554,224.592591588445,-2.82432627090262,-3.78767094910168,16.0423279706032,-11.7978501365858,-3.79964262949511,-4.24635039904529,254.328520860794,-5.11436563426194,-2.88404860909644,7.05240554706488,-7.3019505976069,766.715026067905,371.629707558549,-7.51565302262514,-4.33263949553654,-6.62831990059247,70.3741099990738,"USA.NorthSlope.13",12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.989294826984406,3018.03021605703,1898.1851984363,-566.421764023064,-743.537656715468,488.842304305079,4905.23912145459,4290.2392855829,6253.0457032753,3683.54213565479,2014.71389837316,2282.64421542947,2285.96476052966,718.662633234899,79.2940777794156,-1.46379749774933,750.872668457031,0.0418240442872047,0.0219633396714926,2.75348868370056,0,2786.62592247487,1915.29296380185,37.8964649923029,31.860300321774,-20.259418692923,2768.81689803023,40.2225697056726,60.1002684277523,-12.3317630729669,-84.6022946229872,-84.5724816351302,1936.81073135944,43.941617926185,-5.97852173240243,-64.5426894958694,4911.68915976624,3056.34413215109,72.4663132010934,39.2769169900561,-56.053335222284,2189.20368847416,-57.2294674521645,-23.0002881166328,0.237358895493099,793.8953231984,13.0096809867979,-26.0117250689991,310.897698241966,-4.78025548836157,-6.22453285996655,1.62649677408628,-1.85408843574219,358.090298472703,-3.91666802248392,-9.01215220948705,1.83765790640522,5.36066305376142,-1.46600402386876,-2.5654987921983,106.033396379275,-1.50017617261991,-1.09986735306214,1.12609222017707,-2.41864074373941,756.578141106742,325.343817503856,-8.33345626889197,-3.58358922299191,0.719868066731543,68.6310626989974,"USA.Toolik.S2",239.0545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,2416.46733849477,1288.60856534267,-263.961335837743,-153.71255256954,19.4380227375016,4145.86778584093,3904.6965781775,5309.93328603515,2635.59046099827,1642.16418340092,1975.40874138234,1817.28422377601,709.687510607384,-152.951447288169,-1.07438389129109,423.921295166016,0.000767977927252002,-0.00605159541333301,0.379546870787938,0,1966.81893768061,2379.58458027407,63.9011397391654,10.4608783943993,-49.8514286576893,2601.86236758042,81.3081989868881,-1.70713419144751,-61.1344246052073,-25.7095423496295,-482.858615318743,2255.37004241505,-13.5954234418732,-55.7179046169897,-13.4697672219846,3963.90322390726,4065.04744403368,111.191637223702,15.8410954023507,-44.1227675973426,1905.88733168092,6.97809258301358,-39.5004266438393,23.0670108476152,994.313698229507,1.99012704817666,-16.5401870632384,1464.52449632879,45.7663905102748,-5.32640704445993,-36.9555144290367,-11.3540045181764,794.292469520303,24.8216396725095,-6.90621811126603,-19.9310017855288,-2.24331851788345,-6.43858898586408,1.09830972569243,370.322347163504,6.94338897717798,-4.9163281040407,-8.570549595935,-1.11126166925599,760.822688105424,402.808291684726,7.0410756312232,-6.74553780677967,2.33750602517113,64.8661099988167,"Canada.DaringLake.Tower1-SedgeTussock",145.481944444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108242653310299,3540.12428703053,2168.01495127432,10.1373693172618,1000.59055252313,1186.53603697493,6065.97939379666,6050.63532362439,6679.70668221713,4448.31349928651,2044.81631811303,2346.30428575762,1796.88897348521,504.601400083293,124.657777783358,-2.79432444572449,273.473028564453,-0.0453371293842793,0.00100820988300256,2.62088408470154,0,3320.1245348197,1417.29473343009,18.7048142880803,22.3237442181531,-6.20633850253023,3250.35051424191,38.8482479548568,47.8837381594451,7.13442071826978,8.20167745316945,284.57813579578,2543.06512692815,39.2549448826794,7.2046538454851,8.27528249961495,5996.57990621054,2192.25710227504,31.2423105098716,32.286244141126,-12.3605302441102,1876.9971233142,-43.5339884740698,-11.338329005595,22.8984091399497,381.735679959429,10.9067337131265,-5.72686455682349,794.199022334401,-15.7298628662373,-4.57135186869142,-5.85230973030164,-0.338200811370946,686.800571694513,-12.8879120904526,-5.35425295132013,-3.8257942076825,2.49378373795876,1.64445608485612,4.64119145432928,230.565537597306,-6.78133934109724,1.5910938413741,-0.184723245274093,3.1791167761143,568.486223628581,323.709548070951,-8.51995446592049,-0.804542340564777,4.5059521061197,69.6089107990405,"Finland.Kevo.5",1224.356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950051307678,106.049479884311,354.336189278947,-4729.30932896324,-5069.04843981042,-4530.64490088277,5.83655753081405,-284.911859498092,616.650548990192,403.773041845068,1151.56647546538,2038.49825847033,1731.60305558075,728.419932064558,640.864776265838,-1.76010429859161,178.347045898438,-0.077581949532032,-0.0116077326238155,4.51217555999756,0,106.049479884311,852.361680157499,-22.0199395796016,16.5419347073951,-11.6922512552455,1393.77485897395,-39.426956215475,12.903265404848,-9.09683112619887,-54.5063782936259,-4496.19433512714,1361.16398671421,10.1865991457199,-8.65603479996871,-48.94577626615,239.236248059774,901.562408488284,-14.7383883079353,21.8147854092635,-67.249528266271,1351.05306611297,-39.0340979035753,6.00836924812423,-37.5481275266885,771.771421048354,10.7072024739848,-39.7871960519362,730.571247497056,-15.6917053558324,7.67626693411535,-14.0095039179557,-34.7032398059321,472.241825785062,-9.17777349393839,3.66298099982675,-10.5087975302573,-20.1743121946638,1.96900060841508,-13.50503030785,397.909504455416,-10.6185965830669,2.0152422490855,-3.59529930950199,-11.9710169629076,747.787147594445,425.221014292552,-11.4259260307311,3.22421257677893,-14.8205661754216,70.3263369278322,"nonveg_1499",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
