"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99973452091217,605.062637978369,1234.11490155759,294.719263659861,-2622.40573091059,842.67288168488,1180.73760373799,4467.25324872762,4301.94455359648,4989.56433729641,2396.3320699488,2446.41694677311,2728.94418522352,-49.8919405068979,-1.18613660335541,-0.0365933030843735,-0.411716520786285,0,939.395637897729,12.8942680240151,6.84859295438153,24.1622206564139,-39.3157664737014,1358.29329980021,-2.12982507753217,71.3663521380669,-84.8933312375133,-2297.81355142195,1221.88782301359,-3.71958938146063,62.5902591378658,-76.3679889383496,1767.0173724652,23.4822918152009,9.49131785674169,52.7347688531753,-73.8638139814946,1187.3509244424,-15.3820295190814,-7.99389519933549,74.2094327776501,-65.732904949974,2898.98907527617,445.34645978195,-3.35786930012063,20.2331507114783,-27.8341537363719,4462.93338827672,975.510801418941,16.1857040303626,2.66421489849956,27.982066963175,-42.9762364812456,643.953395233375,0.89043119174687,16.0055686065625,-27.4694222479988,705.675365702653,-19.4080939619301,-5.79459767030755,20.007791823375,-18.0754640936225,569.606623436918,-6.84968171484954,16.6412111376096,-15.923066768227,2396.3320699488,-7.04941680910893,15.4667842174604,-15.537835595537,68.812811299168,"nonveg_861",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999912083148957,2678.30741361691,2930.7184462417,1720.4192282639,502.245512325747,4788.78206269021,5212.63342830797,2446.31588977165,2089.83643200147,2199.45581784993,946.201373312027,797.298562785191,1063.66536954855,-67.0325487608779,-0.823075070267632,0.0140492334695799,-0.0873330572420465,0,1497.76533778019,32.6677360048192,14.1374308008117,-34.7398664046901,26.4203480681621,2062.90220566315,25.0129795771009,-41.5787716153794,76.513555395502,527.532936231082,1771.56012557322,20.7154360749904,-31.9238819411039,84.621662962843,2453.67192619951,49.5659428424212,23.9435299022386,-45.8291107345943,50.8781732469399,1582.03277634764,-20.8924027829178,-20.5121466516244,-25.7087194442287,98.9978764222649,2529.93187199033,526.61090328047,3.24484319153669,-18.2232214242421,22.5642748034307,2113.59434562666,408.57253695847,6.50373745112839,-5.79987397080947,-22.2976569892567,31.636305960573,270.880719064307,-4.78929820794979,-11.7623176409914,21.7388389327271,246.731393630873,-1.27524045010277,-2.88467703304987,-8.38008286317093,22.4301266937158,197.123664305571,-2.63878595583905,-7.8591798042863,17.9120722036186,912.125125092107,-4.48696078800186,-7.17360012320075,20.5244625869062,71.5937687134125,"Russia.Tiksi.DryFen",27.6004761904762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,750.162264527647,-74.6810025202856,-4.33725865374673,-1424.93030996215,939.895083446627,139.426409451671,2853.35260081253,3119.91774765539,2504.08812925784,2012.04482081477,1463.8158692612,2665.91734955902,-470.42483170353,-3.28222751617432,0.161001041531563,5.94541835784912,0,842.50998628914,7.99528409849781,-10.2179279598658,2.94445320686796,164.968653409586,1659.7111375207,-22.3464551279374,2.41906587326192,173.086534889587,-1424.93030996215,1746.49640329242,-25.7920619253819,10.3822845181507,158.596140371406,946.206697605828,10.0522589655622,-5.72475111621678,-0.353709466906812,160.518186159279,1382.65179726716,-5.34187342687862,-33.2135063146223,31.9224679417123,165.623604080661,2128.37958960852,1054.85284727415,-16.3572142361045,-5.05239763140889,151.269887222299,2763.4017941407,615.829618397557,2.14497984693639,-8.11056705568199,-9.54734292502424,123.165923679511,385.209362291348,-3.5422872360938,-13.497700210051,77.0418724582696,1346.01278901791,-21.723784146126,-16.2688984417639,3.08532214047928,68.7867524922388,1247.86163976108,-16.0731667708292,1.26194409193583,71.4285604576627,1853.18487638234,-14.4739628137816,-4.52771504290528,77.873801424227,76.5463255144633,"nonveg_1234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.982466459274292,741.538264142356,837.450537392776,321.097067773207,-3379.20030252481,1833.86232521512,2231.08980853156,2582.1042646411,2368.5320524489,2798.94483914078,1017.92560377591,901.67052244871,1320.08959040689,-26.6913773331558,-0.225090205669407,-0.0251876742889484,-1.02697828080919,0,663.855637406037,9.07926033462327,10.1474510293956,-6.2397911117535,-19.7391225474428,895.389535953335,13.64218912984,-5.79447037075253,-19.3410601900102,-2965.16627406671,866.274491396691,9.79978880811433,-6.36411193703293,-18.2364564983407,1732.86560846514,29.7255276417794,20.6342191041325,-22.8097234993178,-30.3322268651933,1244.96766294024,-35.5253845548619,0.954072127014089,-0.520328530837181,-5.35443084586556,1607.17670144005,163.778057983742,3.21144929576975,1.61312624884552,-13.6481714986452,2706.22352381204,490.80480191287,1.4790915492777,7.58760425362676,8.45493258685864,-40.9004001594058,441.139768477034,6.30088575213691,7.67653024179144,-36.7616473730862,496.278429239219,-12.5830669291677,-0.152576217326386,2.43085153329946,-7.69035037005737,367.451361946418,-0.591271997348801,2.78237906837119,-6.34408407985352,1007.09540987093,-0.250380046581105,2.53464815321665,-7.59806461584698,62.4052479986715,"Canada.Ivujivik.TP10",76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0201598238199949,2267.36190523803,1365.76612945686,694.414381392122,-1288.12980855417,3269.49478850532,3446.62768660539,2811.87676250343,2879.96265872083,2025.32387826507,1222.24675742011,649.177278066763,706.000521673843,-862.903158224702,-3.51337766647339,0.0379773192107677,-9.44462394714355,0,1657.85614481473,72.0807019484667,-12.3501984236349,-175.612458251598,225.398943945292,1589.84426011134,-37.5785377016174,-146.168873344454,97.2452711816946,-1288.12980855417,1292.33171866387,-33.1290604906537,-124.765925112132,81.5674316496343,1800.33764476502,78.2755497723923,-24.34297040612,-129.466350091579,85.1831255665608,1282.30252992864,21.456603697854,-37.9620022912141,-102.29411930768,95.7950231957091,2143.35078345897,1285.14624389949,-14.5246891221443,-131.414367692701,195.524533679444,2360.42195599767,1289.52585919861,53.1060853470091,-13.7985687620274,-117.296450677932,213.659695113939,882.656620078141,-9.3484768447886,-75.1943895660864,141.347317496831,551.21203349797,22.7793253207395,-16.0225630470478,-45.6732708539675,44.5089045097174,529.650564601746,-14.9957895953613,-46.1868509771092,53.9866858189874,838.99100800231,-16.6632934529479,-47.4534324838867,58.8460006083559,69.3550267764704,"nonveg_1177",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2263.89429134646,3285.39633741362,2162.20803110829,1862.60804907965,5125.26999408568,6812.86151523752,1161.09143786139,932.290856971238,1588.45825522429,477.55031806345,630.574258340195,756.935567229123,-91.7821813077344,1.7554520368576,0.013096185401082,-1.14313161373138,0,1143.71095164043,3.94454023440077,9.28180509726474,32.9779683100799,-71.4819344775266,2552.99440329741,25.6623169150275,92.5970719146344,-110.048197451548,1648.67270773118,2291.80040023055,25.4112859886711,94.0031584113593,-105.088879643318,1712.09498011605,8.99698007318099,17.7826679719242,55.6826794244357,-105.960740006596,2797.16761728733,-57.0692224956092,-35.0029336264211,66.4004073852719,-43.5933549330834,1729.18967025612,585.446826648874,2.62348357727538,17.3472938661735,-36.5904266655546,1115.98027397172,1232.66677187665,-22.741747166826,-13.9092448538241,41.3329818479882,-48.784717248196,841.059950364713,-9.14722439514943,26.2269366827828,-29.230684014408,336.00904953528,-7.55399819160652,-3.52868076732532,14.5884001862426,-14.4790073148063,284.089216024902,-2.95875411601236,13.4134992912585,-13.4690898628704,487.950595078692,-4.6086794223936,16.0498044526159,-14.6940639066753,68.8310629990062,"Finland.Javrresduottar.A-Hummock",131.7575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99995082616806,519.826326237499,-110.271067765061,-102.782947869475,-3638.42824010714,1575.79545663464,1632.48566132975,2396.91879394243,2270.82489719039,1851.15560686403,810.984312938583,530.767811351117,812.787812311022,598.761344291353,-0.641090095043182,0.00196254509501159,0.0823879241943359,0,630.09739400256,22.6898818386269,1.62114751224373,-37.0358732392953,37.0645525883859,951.51148849309,-6.18930180825344,-38.764167808168,55.9712640290053,-3885.91889792068,873.125929997909,-6.99827554546309,-39.1022045115228,51.3603488234064,1223.44237362908,41.1472649996706,9.43632054547958,-48.4752610743732,42.2890572055801,1105.95310018985,2.64171682155448,-12.2429558786237,-43.1032269658343,65.0560647170502,1021.83428932639,485.963710288042,-2.81232110187913,-25.9784801713165,25.9071991361503,2185.17967864397,545.763187078397,12.634273471479,-3.34463717385428,-28.8842036082525,24.686428842727,347.973510917876,-2.36039897716843,-18.0602210305416,11.4147662971548,380.500632589832,-3.26750635537842,-5.44529582858585,-10.3717552716314,17.3312161954299,288.771970562121,-4.05947783879418,-10.1142086010531,12.0672116307474,746.96634513044,-3.89214194782323,-11.4320595557428,12.7175608105484,67.0378823558531,"nonveg_913",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999683976173401,689.564430514157,1538.50725370307,-303.165061243695,-1486.70541288287,2047.16842252665,3687.43526998572,1448.50900884426,1544.70591563958,1919.64432133874,737.545601093248,903.987931866161,653.386506767179,202.709378940862,-0.856092631816864,0.00422522192820907,0.171027168631554,0,1987.63857398822,38.079804999466,36.9468016297077,-11.2281737724197,-60.6387730849226,2876.8371166016,68.705690834521,-15.2652633023343,-111.666371704428,-1386.57607343287,1402.75817681543,48.2455124950158,-10.4090752472673,-90.5314427572111,3924.31762713256,83.7707455409269,64.6769719654984,-21.7069669707397,-97.0054483456755,2207.30906200517,-65.041406928731,-16.5711626824015,6.91784859253186,-11.3387943668739,1171.8762435199,1231.00823813044,24.3164711641094,-5.82341523493927,-39.3675642720082,1558.46253755502,1051.47877176867,20.5585259135513,19.1465591857904,-3.52475273245059,-26.7813146927976,623.419263573859,12.1424099598978,-3.72116376132308,-20.8382078602293,503.875157544082,-0.394655226964519,15.2537426081795,7.07877747101817,-10.0705082213826,266.463353128581,6.85332355021629,-2.17313277502135,-14.2318737155867,737.545601093248,7.2660414815882,-2.28775301768984,-15.1089046122482,68.8896777053225,"nonveg_671",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.998895227909088,26.6099354042055,605.854668318711,328.465434342731,170.109763413442,317.693432180738,2045.96641930412,458.593867384847,362.161894771743,620.273433538782,424.323866006559,433.893267988154,741.204574737362,867.115943092903,0.014239483512938,-0.00815203972160816,-0.609632432460785,0,1022.36089863155,-4.69812386134378,33.5183398490647,-24.6175647620579,-32.1802629396947,1187.80337091824,36.2210806502332,-30.7509172249226,-35.2381589372021,1067.2071862227,2219.43702725355,30.9294462461041,-20.0178449173824,-49.8387457116254,2399.29800323832,40.1592270503399,55.8126930791929,-42.3910961251295,-53.6240698261694,2626.04285013447,-83.8361044365404,1.90241934029689,-18.723981472375,-13.3705031236462,769.019146487321,619.845204175077,20.5032550228204,-17.0242323170215,-17.4116123593717,606.408804381867,506.456768988393,-10.5520918027591,16.4009918550116,-13.7969572345197,-14.3395299315022,305.13846232627,10.093377617841,-8.38071834146815,-8.57141845443576,409.646549860984,-14.6223337673747,5.36382922457449,-7.01762956642396,-2.8814780052971,390.648795949476,4.48575953455129,-6.58021224341243,-2.74350127009965,433.893267988154,5.03185727345306,-6.45705721415173,-2.94667295201105,65.1282060130517,"nonveg_1547",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841060340404511,519.175702699258,-286.63398257983,-682.570047601043,10000,-2599.72913470446,-1051.56021759538,0,134.831423485487,0,1166.95743508752,1011.46929877934,1619.51049886384,-0.624330924822175,-3.55112719535828,-0.238894373178482,-8.79014778137207,0,1528.0829230529,-11.6548990268786,23.508950665126,2.20767652242367,27.7865408716927,857.967256889578,4.71253394040065,-12.7446799892113,12.7446799892113,10000,2547.09991166463,0,0,0,2951.73952066642,11.778328936215,93.6409396590143,-35.4851683403309,-17.8999667323961,0,0,0,0,0,826.235470494214,2023.09808192819,10.6207298227666,-6.29091532197035,65.7984203871679,79.7262632878056,140.222281299924,-4.41348613048631,5.00793861785444,-4.83525107930773,4.64935943053404,489.530425902018,4.86259607062593,-2.87471876204618,15.0601579318563,2137.75391137932,-24.4516899341552,-22.0026891773,-28.8631481468473,10.3804797161555,1122.83949872012,-6.02319895271965,-14.3997428501884,35.563087112659,1211.84802798081,1.60323546047481,-6.909611351775,62.5816360662664,66.923680491666,"nonveg_1236",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,2138.13220116758,2976.96203905641,2039.68051031672,-1278.06737226252,3955.67374476843,6656.19124413142,2729.33488044644,2086.70227111976,2197.59300240565,758.310038103803,590.046046794835,845.451205305211,75.3580336590281,4.44892978668213,0.00296236877329648,-0.207166329026222,0,1772.64049172444,50.0233987841443,6.96000312807574,-45.6744742527477,-22.5040061981924,3456.02473185908,-17.0754768522559,-112.76222953523,-1.77282354153609,88.2003251631911,3811.05223197346,-30.4968274567061,-113.736194737911,7.72978693030318,3186.03681120006,81.5280941921156,-0.0184026734879938,-90.2027021660538,-32.3173569240384,3310.18860722903,-11.5542116966108,-51.9635810663163,-58.9111696102719,29.4019071343978,2256.32494528554,796.613132282034,-2.28895609940741,-25.533354845891,-2.64058213482542,2461.10232780818,1785.10407301548,13.8502876527823,-22.3893777233846,-44.5462114138736,11.9603128368278,1109.40085897695,-15.8236240476886,-25.6284379092948,9.90650244106979,591.998827194364,4.05469141228209,-8.10372869924114,-14.0420932159851,4.86233181033035,522.513892069449,-6.75787111067623,-12.8189808065582,3.50821566943252,658.361662436564,-9.77215211479891,-10.1433858450187,8.34673955357636,69.2649799990253,"Russia.Kolyma.T2",133.504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,648.407444992122,917.044263106165,305.499195368713,-1428.10849231719,1303.19321368362,1616.91885245005,3272.55003752621,2408.26212516295,2730.83118708248,1774.22333130497,1561.92235418957,1409.0110710349,61.0879804537378,-0.94923996925354,0.00696096988394857,0.488136917352676,0,722.431168503032,27.7858141731936,-3.84640451097293,-3.62652782676147,-67.1592045285108,509.567607466303,7.48683453854963,45.7187812181647,-20.6747189814335,-1359.66445119045,177.805866837506,0.324879238285226,25.3170202827165,-36.0987754937213,919.105718904052,35.3502199578481,-0.968833518271017,1.06357290412234,-79.2290893696979,540.021563297396,16.244264804816,-9.5114351053265,1.16410093823833,-74.0541383434056,2102.35910422329,739.11993170697,-8.90170222560057,-18.4602888185121,-64.7828969045985,2664.31882478137,1204.937507528,46.3437502895386,-16.546607438047,-37.1690190181666,-80.6422654798829,972.674012690715,-14.4818586825985,-34.4471325371198,-59.7865147242925,170.659425171061,6.56382404504082,-1.88829021035809,-0.857365176762035,-19.949837913607,282.635951369634,-5.46797617610176,-9.80012639449918,-27.7670479018727,1561.92235418957,-6.65854731432309,-13.0595823143362,-34.8582613424315,74.9316638543246,"nonveg_899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
