"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NIR_lateSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualMedian","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.331970244646072,2127.9410583941,3061.04322728984,1809.2085852078,-455.709825948787,366.509740792051,4788.34221456683,4089.1880172834,5410.45313940155,6098.81032087348,-5957.69751107323,-5968.93007102984,2481.46437953799,2444.85634164807,2232.32004286027,2455.9728294574,852.556019654378,742.273489135036,-132.878738952177,-0.458006292581558,-0.00887938775122166,0.00615147454664111,0.40531250834465,0,2748.61485317635,2279.71057328934,23.8497307153395,31.7529661941567,-32.0252893212182,2731.83874550168,41.9116054247657,-38.5236644867926,-143.074001388214,1884.19192388075,13.9860454418626,31.9698551405947,-38.6420860760911,-24.5956466725989,4812.38553393735,4864.62422620983,3097.03448659963,41.3354020480713,-45.8776368258672,1050.78065102858,-10.4420594484271,-4.89589591555139,-18.3445426567591,22.9934618789988,1043.64055043253,15.8389105663426,-10.2868323267869,375.742695862009,4.06491624838141,1.47794100631126,173.82218037624,0.761379137422398,527.025848454367,169.898711110363,0.944947451771701,1.52454411172646,1.88906614727171,677.713382766869,2.04712640461979,-7.09558527463469,0.904674781296021,816.936987113717,810.040285838465,-0.268263089207192,4.17606402299452,-165.296286666667,64.5079433321307,"USA.SewardPeninsula.18",223.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3066.66952437004,3682.31288436916,2804.67075070986,1047.11424566305,1260.73508906908,5040.761335081,5217.0584735017,5731.48563341097,6711.94913319213,-6732.61676364422,-6441.09163537498,2941.14239854099,2355.71480768176,2180.36437729661,2457.18736873444,812.955876635339,697.824415461803,110.44604931439,-0.199615225195885,-0.0142689347267151,-0.0157910585403442,0.884256899356842,0,3415.23681333501,1588.02743488623,-3.80328903393474,33.0839048934631,7.22623368879671,1848.37881066426,38.5078918888386,20.9514932281602,1125.84030035325,1586.72707003773,-15.5085158930723,33.0568139591194,-46.6995509681742,21.081497142555,4962.05660483344,5388.93604152542,2062.2788367356,42.9641424319916,18.2033687952052,2293.01556093405,-28.6426671033381,0.906810447367851,-34.1495554672695,47.2851495681431,858.700754448152,14.990503918319,5.68350880936524,650.967235885536,4.18335075374495,10.7137263246295,550.726074220789,1.53378869380893,531.539409636256,478.027693034924,-6.35973478496707,2.67915390693944,9.9749922115158,712.285799309365,2.32115438187887,-9.23507321263715,7.79950837649473,813.950953438687,815.576816800392,1.12097873280135,11.3806502102962,-163.2229575,61.2403374985899,"USA.YukonKuskokwimDelta.72B2",885.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,1601.33417691274,2346.82320016372,1096.5859014562,-1886.99945534939,-802.245114787722,4027.91702338524,3521.58240760645,4625.13657944202,4902.3426975871,-4919.66475885708,-5363.95786785434,2085.05834343184,2508.63975087152,2450.40661550877,2390.00413120628,861.707373508909,793.504466255429,219.483547909257,0.477602438493209,0.00720713737378405,-0.00518808905987746,-0.256174894473092,0,1771.89472896956,2189.75401589893,45.562109179812,9.13267759369927,-53.0749288669767,4964.51051894251,-0.657361434825218,-108.70537652911,-1498.75768184629,3325.54175215536,70.227657496219,-1.07412952464697,73.6476495607559,-86.4629402524471,3733.85515363711,3680.99931314279,3533.48872167926,18.5490673110015,-81.7225564963549,1515.53748981005,-6.68700191417241,-42.4170139478994,77.4877166056984,4.07193082936721,1157.28997534459,-0.14222198337101,-30.3825564027862,626.534761674662,-10.078976734727,-10.0886979228354,440.925685680637,-10.6159465611281,540.645127394564,312.210289248827,5.97450074712264,-6.13058712848398,-6.04072314973487,695.537247291163,-5.57653015466473,16.7480293664403,-7.01481511857211,827.252145256192,769.017658408245,-7.6718323615342,-4.9256428030566,-148.721409091364,69.6744823231342,"USA.NorthSlope.FranklinBluffs-C15",139.235454545455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.160470381379128,2948.60497739325,3978.32778379308,2477.47112399949,1677.54880882889,2619.45713894279,6982.3561817387,6102.54958219005,7136.55353727993,7974.95883735027,-6591.32756082405,-6362.30334828429,2658.77077936902,1775.23588748552,1553.9454061982,1852.96121989852,584.61412109622,530.215782221431,237.804555135146,3.60810645421346,0.000843538475843767,-0.000512327082105912,-0.202374796072642,1,3751.24532747432,2888.43036484281,47.390651063051,28.6206743275492,-52.247665411348,5720.58394251051,35.3697374213827,-106.307003707421,2801.17003873718,3875.6256676312,65.775175745909,24.3942967026561,-59.0445073539165,-72.1111651455873,7377.45030353296,6976.45761014883,3776.11232175,31.32676369808,-68.6598282278519,2260.17421027582,30.9743912487034,-2.43853363764588,-40.97663046853,-32.6395882819304,1666.13196827755,15.133191867977,-28.7610541245048,881.363294531512,3.92817394617609,-13.9281662118621,547.88290623312,1.83178503497907,407.389258872314,321.638078409612,5.11722170026717,1.1747735860577,-5.42950717076147,596.691360772037,1.23385334910116,-5.91818933704152,-5.91452126343535,597.3976888695,621.797453060616,0.457757348931011,-6.49513730203991,-148.291683333333,64.7068299988082,"USA.InteriorAlaska.21",1102.78333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.182136210799217,3110.07363735196,3273.47029892757,2204.96337549493,761.452966214527,879.587826609938,5553.82854772477,5509.85657059613,6178.35571801877,6562.33967514328,-6398.49378782326,-6443.14343346944,2358.62207439805,2215.12616948785,2444.18003099605,2140.71216178794,656.409806871924,498.176152393959,281.324311125104,-1.19521332979202,-0.0635265477001667,0.0935407735407353,1.2329490840435,0,2952.04570278964,987.645758942728,13.7018955177417,12.2887823491722,15.4787336942314,2415.6440942184,1.47217036021115,82.9389815839462,-119.509259926557,1978.71877218276,15.8756631304919,-0.299585767342285,-10.1779695777113,79.0104627179796,5360.07116137912,5224.8707055362,1553.24057322696,13.5713748696564,6.64665239100818,1571.18839478836,-15.335625466194,-25.9398862659014,1.90292897729739,76.7516372109856,884.78797004633,-0.761979829956437,43.0172484601974,1142.90804664489,-13.865235478288,57.1454023322446,1100.7889747539,-13.7852439017871,441.333841530252,1323.34233684528,2.86913480060789,-14.4831832619303,66.1671168422638,505.779501858634,-12.5438867365866,-8.2206031212051,68.7884354545753,557.127433438362,573.891671572059,-13.5259122647784,66.9768274855017,18.8451792,68.3002075989826,"Sweden.Abisko.NT-BirchShrub",1008.246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998271465302,790.406969409449,1195.23971309183,248.829723244603,97.2981879324669,330.269482103752,823.856117006023,914.619069978786,1525.44754727195,1008.18137116458,-1411.34059139927,-2142.96515914377,4019.09488873301,4195.02601567674,3971.95776374187,4257.3857177393,3474.9628361144,3392.48124303247,-556.418188296269,-1.10877621173859,-0.145394593477249,0.0548138692975044,-2.74258327484131,0,762.694698807734,946.409989847227,18.0607836967769,5.46834190658387,-33.7360619735318,762.413657018899,-11.2670236364787,-18.5356916583252,97.2981879324669,693.3805090671,-12.2650447111573,-11.2813035092435,57.781709088925,-19.4142745142737,914.619069978786,885.025194861333,1372.42567838663,7.08943285225209,-50.9023731077639,731.624567744505,-2.77955233291429,-9.82663405302112,60.9687139787087,-30.1421858216109,393.980913276958,-5.59494106459822,-18.1002631045884,1015.2884374306,2.39845007932931,-34.8713864638371,886.244410735648,1.50918840303148,2188.33372175924,482.236954877255,-7.56756615341113,-10.9800090341756,-7.25830915474595,2560.68741602069,-9.46558070001612,11.892346850523,-8.47732171748862,3392.48124303247,3367.82372402427,-7.99042307092376,-9.33291144661556,-85.1066866867826,73.1055057925722,"nonveg_855",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1184.28965836502,1276.61478161494,898.970491685516,-1790.49837726051,-1812.78241639076,2849.11744439752,2080.07534546899,2329.44713084997,2846.00614244325,-3353.08062836734,-3201.99557052742,1919.92634129099,3175.42134456888,2668.70669391835,2981.41732412383,1437.22026107805,1138.22434555205,-209.408843005576,-2.64115138053894,0.0251181287690997,-0.0636121705174446,-2.76392750740052,0,1122.80984898501,1092.31816317455,45.8588036886199,1.56523659734569,13.5402773978709,1942.51228910709,-14.2796047234297,56.5389493563559,-1636.48931097562,1754.87292240664,32.5350679981521,-13.3974020870861,-159.259474701842,50.9631389104317,1649.38000703219,2054.54823243071,1916.98654288565,4.2249518391471,10.742508653076,2009.71982945243,-13.0565506718465,-31.0466397828692,-107.144423245677,74.396075953285,744.91693527869,-5.17268306805522,20.4263119798602,962.877105268396,-4.43849401633111,25.2198970546078,616.874263880279,-3.36942357773207,974.49554178464,649.358181098709,-5.23490649230483,-10.7539263395042,20.3544702219123,1194.03619862102,-8.30689436416792,-32.5420972721817,17.0785562172521,1366.71743204635,1333.42994822812,-7.36644945040898,17.6674186453224,-119.298111112,76.2282777773325,"Canada.PrincePatrickIsland.MouldBay-C04",281.482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-333.725879444391,1008.37643012353,1179.72463826596,1230.12404521046,663.683942094425,653.221824542912,540.790369206342,488.570956243017,377.556570701519,-975.339914589811,-1660.01211663121,1555.35412983185,1467.59055710736,1599.78228757463,1630.81005955926,1293.53458101719,1107.39016119539,-115.225682184812,-3.39307475090027,-0.156711935997009,0.291033178567886,4.56313276290894,0,598.043482828617,1513.45051771035,-39.8000741723359,2.94090130475457,-46.2793899851007,1145.97364642419,-34.2059586656354,28.1049096477162,1128.65988481732,969.929341981152,-23.147624088783,-35.2686680329779,4.80683620849024,19.5324173488286,540.790369206342,546.039824541953,292.502831314454,-16.2156031671408,1.80066941252846,2533.96937931588,-25.5035676019189,-33.7211456369864,24.4525786443358,63.7688681818786,638.716708023294,0.709284569144476,-8.06052437611047,483.187123588979,9.60114720305276,-3.89623615624552,415.693753031017,8.0546696335335,883.593439431565,440.51598616458,-10.0018365722419,-6.19413650989207,-3.99288505650947,1073.86009052069,-4.20107366988139,-3.73480184932976,-7.24185909954607,1231.31379006087,1175.75296139649,-3.66004652684256,-11.4504184218993,142.455425477799,61.8615453510018,"nonveg_571",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999953091144562,1492.23563370488,348.278297340821,1180.51940842364,-1768.06399160713,-3508.2526643423,1029.09327048747,2216.59288152791,713.099250530264,987.068692282824,-2541.30068617633,-2275.37289898466,1947.61995892939,4359.04361775476,4549.36376711759,3997.6197789619,1841.66141167482,1550.6924425468,93.8581560390466,-0.384111285209656,0.00231041084043682,0.0118099534884095,-0.163195863366127,0,838.270398050068,1143.95733636406,-17.1721067967651,-1.73821568120526,285.989334091015,1867.44883253295,-1.89656861071174,466.862208133237,-3098.98095344216,1740.18867273517,-28.2610755643963,-2.96837015076776,-77.8288739811998,435.047168183792,1029.09327048747,1328.76646890329,1503.49363099765,-1.27347206680752,375.873407749412,1541.68095683491,-28.7199674275896,-4.11335373518665,-66.4819467979172,385.420239208727,898.168838896228,-6.23443668737729,223.013949706845,814.165569198115,-10.9522375391775,178.93273828441,664.488775439464,-9.55645240776671,1358.77282980069,609.118786210306,-10.5404700147449,-4.69803488262799,139.55163873215,1656.78470918752,-5.23553135190393,-25.8147156310455,127.512377478633,1841.66141167482,1860.66009044124,-5.32783018905432,132.474196581482,-82.6028162855237,69.3696368440606,"nonveg_543",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,-73.2011904657527,890.017555730088,360.525245549258,-4247.00414637871,-3358.48971694855,307.020277532372,236.900426726132,1388.16698025362,1580.73809670138,-976.995247302528,-1030.02779924947,1558.53437244514,2326.56141705948,2310.23773527508,2997.12199696942,983.349259937067,1067.9204539402,535.047654140422,-2.65784859657288,-0.164265975356102,-0.320753127336502,1.3768355846405,0,432.486301995449,1030.1126524587,-9.77490612878086,26.5352292806352,-56.6599262468141,1804.87171132466,20.9694619510282,-52.4092363397559,-3358.48971694855,1862.80569910739,-47.7631147631863,19.5966386207006,-2.13104232078887,-52.2655546723626,517.165878195344,805.998331881769,1343.83766997525,36.391937690543,-67.7215619722049,1632.23279119844,-48.0068467999542,16.7186130386859,3.11956187923216,-35.6029821830438,568.465750980984,13.3529703843002,-27.8157683917657,686.884261694338,19.1588737117126,-31.806647093007,406.761633038872,11.1817706305503,907.237480668397,607.253038658645,-17.6970785162477,-0.158639117320646,-0.274753051000068,1008.9508705708,-0.171619878607112,2.58283331984059,0.201680006618109,1036.16846687255,1120.25323577746,1.3443979964342,-1.86776394515617,-64.6021066529839,59.4953870826463,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
