"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_endSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.998883128166199,1521.75989661286,-3675.28885642371,-1773.5122807509,-2760.46677500344,-938.265032398635,3341.3514205824,2807.87394700978,3143.77273836348,-2221.33381196655,2014.15313937838,3401.87233438042,3158.48133703363,1178.31735807793,951.918052025441,-0.784139096736908,84.3863754272461,0.000741572817787528,0.000154528810526244,0.0906719863414764,0.0445140115916729,0,1521.75989661286,989.833332478738,-26.047022952202,-17.6179910437108,24.9687100769951,3213.09113841791,-123.580428400689,8.5859765587055,65.6295952247964,2737.02382402508,-105.270147077888,31.0779674446088,58.0561467207373,1412.9314305296,-29.1863697618483,-19.7587524325711,31.3810278572131,1851.77409381216,-71.2220805312368,13.356333118076,0.616888019355857,62.7050341704223,513.341327082902,19.7438971954962,10.0642869151044,1177.42922930553,25.8260303118193,19.4597092768549,-14.4386753536592,704.570317061656,11.9581607373163,15.1406976112089,-22.0681036758166,-11.1331359369524,256.035156126252,-9.4368080128784,6.36423863291577,-3.05836332360199,8.38571342186328,226.856014084178,-3.9351831931719,6.9395252697329,1178.31735807793,1154.3855510654,7.182699714648,-3.93520986715188,8.39727298420998,-85.0264817854702,64.8130336167065,"nonveg_632",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,174.52679717509,-2972.73132701907,-2647.96215472732,-4138.21157225541,-1693.00690107763,1052.60183448154,105.582734252576,1266.85246582691,-1025.28972684192,1701.86313155344,2482.66840600845,2206.25810412013,1230.00037147161,25.8107807888942,-1.99036884307861,1060.35778808594,0.0660101100802422,-0.0654981136322022,5.99322652816773,-3.25965523719788,0,326.263646911072,899.237202833456,5.41917320485651,-69.1720925256505,55.7377206883115,2535.1644508062,-41.0405316288129,-96.4645324026011,136.862396184452,2445.20467117778,-45.7044437836228,-1.79612663357496,114.634570579084,1161.26973157433,13.8694049895719,-89.3284408903335,72.8476230945354,1569.09779742366,-21.2076117063059,0.301681438939834,-75.6948793366425,95.5961439064802,862.895119453996,-0.472505061887895,50.8413002221243,670.0615019703,6.88211949314759,2.21382996625475,25.3423177738915,464.210524362821,6.70190681615437,0.525301448637163,-35.7085018740631,15.8005540776843,643.291923346013,-7.6495333509735,-2.25516189253668,-27.9773303565532,34.5233629646918,754.931766848297,-24.3780647490283,34.9904506964021,1294.81296764533,1283.69056470779,-5.00571299348598,-26.6791384709347,31.6647227919897,-64.7037728273569,66.3724742597984,"nonveg_542",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,126.088562217334,-1536.31651417305,-2288.11609303793,-2682.94926900327,-1920.13145690611,692.25342802655,309.048569283329,101.606150984365,-1951.27301097143,3087.10540597921,4884.50855295281,4407.26585897418,2591.15222580075,-414.328540493886,-2.62353825569153,161.459121704102,-0.0236498117446899,-0.103278592228889,6.09246301651001,1.79460465908051,0,126.088562217334,1044.40987094087,37.5893929816617,13.7978778384784,52.9380030745985,1638.41856303083,24.5195093700393,55.8101808297939,99.1383730796184,1365.04592791434,16.687606205785,-56.8769136630975,78.9666351930692,1354.43884655483,50.3591112912321,41.4884836597929,76.6409717486441,1416.57079904175,28.9282658970402,-59.0237832934061,38.4505134948837,73.4643452606767,762.131178188688,-28.7113062850658,51.4347622606107,664.128486359163,18.1140241426612,-17.6214718236155,37.3771584761062,556.7468314226,13.0243610402278,-13.7328005775916,-45.4319235120801,27.1399629700364,353.107300643285,-2.12654236601627,-12.6748677593713,3.24134491835016,33.3640826981273,355.533478673637,-1.88185875848567,39.0693888878492,2712.93105214789,2728.23112245334,-14.0760958715915,-10.8077376455797,35.1635029150072,-99.3053530751183,75.3300898889131,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,-269.985794817782,488.109897227394,-304.306433699341,902.092544463236,1631.05940841173,-1375.44897435651,727.922841561792,1737.15723875658,3260.47798630493,324.281750894228,0,0,238.719649721503,-150.907740777608,-0.187780722975731,161.286163330078,0.00237452331930399,0.0214613433927298,1.23961627483368,-1.71130108833313,0,-234.468111845217,1124.31120391789,1.77588414862824,-14.2352151497369,-36.8698395738037,2049.24063970554,-18.7649342899672,-23.5970832439692,-69.5502185608283,1935.36584211107,-57.1474755592169,31.5720014051728,-54.836317189208,3112.60621311309,69.8190939229703,-45.8742907815814,-95.6078098144684,2454.31380298899,-122.715690149449,15.3273134817394,38.8467975748217,-3.57339824096956,476.204550218154,20.4232294338999,-12.0714145684382,311.706654298741,-5.76165511206137,15.585332714937,-7.96762891746137,220.6867854282,-4.81122997037271,11.03433927141,-3.92812165465919,-6.10309586480443,730.769572273133,-29.2120815898858,8.04711398483643,-1.03638839661577,-12.9395307021181,655.155912863451,-1.64428484075418,-11.1387054368027,163.558225708945,198.223334758737,6.78921654227808,-3.41642836420719,-7.43446480495203,-98.2254486568772,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.987355828285217,1075.21660115739,-2290.51114747265,-3602.04301263413,-2660.09707809352,-1542.52770851611,346.626740164922,1314.59748749839,1487.73325949426,-2078.37125808507,1672.34196031633,2215.66705233046,2405.02406726226,1191.38487805205,177.101720807543,-3.10596418380737,1607.93920898438,0.464374214410782,0.13252554833889,28.9224586486816,-2.45283079147339,0,672.125942341545,945.325620684197,-16.5880754452638,-11.576769138181,-23.5754331247108,2484.49983774776,-28.7151374136845,-14.6772306510529,-53.2481819805978,2059.51530411802,-25.7925323778115,-4.17743696900834,-40.9541710669833,1620.65224076399,-20.5726648218867,-7.8698078179942,-42.0856846666724,1564.39216024849,-27.2197307052538,-1.72673204693695,-1.21954213331353,-30.2777426719618,723.850112154724,11.6337362128229,-16.8626277540887,576.074453930335,-4.35463229704443,19.2024817976778,1.22524285243666,416.073251948831,-0.145481606942479,13.8691083982944,-14.5398159768169,7.95976937870423,325.930840904291,-3.54887474948062,1.78159539592872,-6.34826656284871,-5.94780307237146,317.585976738346,-6.93689861857056,-6.50031725956073,1072.61826358164,1073.53923096521,3.95888714901377,-7.50704413085065,-5.35285866621832,-129.873298260061,64.2978222901408,"nonveg_714",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892600834369659,1606.87603247573,-1733.45633906314,-978.171290222495,-963.166477048678,-1577.48863444107,4432.71383758678,4572.73602972133,5068.59692685557,-4606.38092866509,1948.29018382399,2360.65230548705,2472.23335039034,772.101669950945,63.7941682821557,-1.27996545367771,154.644794040256,0.00529345156004031,-0.00857232107470432,0.699910203615825,0.268599233693547,0,1686.44700467431,1616.21965188478,-13.7483247178179,-66.641221636663,75.0641749563043,3011.75340037747,-42.472119334608,-108.355573496144,128.826791063028,3083.71012564867,-46.7435949111515,65.9997530298048,139.333181367313,3784.9223477288,-39.3859485815704,-144.351369940666,163.553337764941,3596.73329830257,-89.9183324575643,54.5092001281148,-143.613620717172,215.018981855799,773.033691682841,15.9413516819527,42.8419170902028,955.760309875952,-17.9813798673205,18.6288099196258,56.4188476399575,686.989517399775,-14.5047551106619,13.6147292979589,-30.7315201965522,39.3172279421162,475.104371449218,-11.5712108739816,5.94753423159622,-17.0736559990266,25.8892391299749,404.11236212079,-18.2508648196283,23.6676568631436,904.2147982731,861.506893801067,6.3329811477573,-16.6628193495255,25.3231347892269,-74.64641098,59.5526550084517,"Canada.PayneLake.TD0",255.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,768.265771703423,-1370.01327706298,-1178.58710499205,-913.072894826648,-2045.01719908123,3938.53309902327,4381.4220344008,4618.14221984276,-3965.2213830081,1683.25074822524,2551.0336442308,2395.95217088559,770.026492606269,20.0851402803586,-1.01055653095245,3.44114351272583,0.00465812385082245,-0.00274789338000119,0.329525232315064,0.520554751157761,0,1609.14748940264,1749.94823367752,13.3388849415908,-11.5883608634655,-43.1466536842071,2223.38389517255,13.3392541373013,-12.3659195775999,-55.8254202753041,1499.50338835059,8.44324247232716,38.4162384136287,-40.7518702048434,3280.54026521692,35.7245501649969,-9.56229450097992,-57.8438578985532,2324.2578500952,-61.3465285251515,-11.2865292903235,26.8246840971872,34.5011357053074,602.863012922297,18.2420583507799,-23.3694760745956,193.07073056949,-3.72092709343782,6.03346033029656,-6.61891422364595,150.109431220057,-3.76644320763567,1.72745681785372,-2.34065049846388,-3.88810073335744,287.848339054131,-8.9952605954416,2.18986472911542,1.52069398247193,-0.609363388943336,236.799546519223,-0.541784245224571,-4.0694052265982,814.912266071757,854.091688651695,1.36753943857414,-0.597149508857587,-3.34222511234741,-148.553255558,70.3747333310738,"USA.NorthSlope.WestDock-C14",270.374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,229.164512173849,-701.281062111886,-1672.82842690253,-1735.40040346946,2846.78685432133,1378.64651982613,1406.00370146568,1027.49163878058,-985.680764468629,2706.47845118484,2106.86467662634,2980.35099874545,1374.59992698887,-107.620482287613,-3.28070092201233,109.057830810547,-0.0850434228777885,0.155248031020165,10.1982593536377,-3.69850325584412,0,455.9997681308,819.025902505348,-1.84878203750381,104.904461675279,31.126116718046,4621.4417333862,-114.065447254317,111.534653633784,39.1435892100699,4888.94634672861,-136.464150632047,-49.6621640850146,15.6429941417333,1174.23908701217,4.79814936778484,94.628015671277,-6.83929540988953,1766.13452845181,-58.6156945623427,-8.96764703077408,91.5576877057713,5.09269334150014,1108.70399879436,-8.85036162699272,57.1129707495053,1292.6028745992,16.1198674030805,14.3766141849896,32.7965186914249,800.939642002566,9.16615950550455,15.3388912336649,37.1173578876242,-3.30248640502617,1081.65166649771,-28.5303121965806,-12.5875388661709,28.7107590630953,18.2443535818044,1232.97411803333,36.5699750391495,30.1931900461802,1694.17942736273,1788.01415905674,-12.9561994119089,43.5360499699409,36.3588251235247,-102.645644405863,75.9973608392018,"nonveg_897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970430552959442,300.464170865138,-3880.96884137608,-4130.58407927649,-3714.75750005781,-2529.33257868946,862.972834503222,1309.5252390702,1426.08706657894,-2049.6469022565,1456.56210191942,2538.40067624126,2286.26038599412,898.249461980197,403.100482804564,-2.29966741138034,95.5695122612847,-0.0347309307091766,-0.0565066499014696,4.45897716946072,2.75272946887546,0,200.862838030242,835.792407317126,-7.84242108453961,43.1427171413424,15.9631062395291,2464.40132321764,-55.6657811598301,87.3634100458502,29.3343924306137,2203.98041491236,-49.2929010390413,-0.77983931543428,23.8614419791965,1432.20102162753,-3.13776637671681,66.6760773961118,23.8824029922144,2593.01011835615,-44.6810760043001,-13.9342838703765,72.1735335009231,37.7130811584472,527.888139749194,-2.21484078544906,7.16669895809223,440.961478464144,-7.74473854686799,-2.22651072004339,-4.38638059220817,331.822993226102,-5.63475549742622,-1.86430558531885,23.8242478814454,-7.02281938729107,1027.72528669524,-19.3347566996728,-3.93324426465859,20.6743957461552,4.92102592756106,785.156833846581,19.8108586966592,4.86070831149126,909.634508329199,927.891936734384,-3.00264673199218,20.4040436058599,3.71683136868489,-77.924048,62.4016979986713,"Canada.Ivujivik.RTP13",976.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,328.270216080186,-2016.95806991429,-2115.82443523271,-662.124551782948,-725.889449987107,-351.010049895821,929.163881620314,-332.597507968623,-1321.30917449594,1877.44656189319,1820.77653320735,1651.97638582379,1140.15440407359,144.920094629331,-4.40299320220947,1800.97839355469,0.244417130947113,0.229057461023331,19.9044456481934,4.40850114822388,0,-302.065456925491,1005.19763872095,-17.5093242501577,52.9051388800502,-50.8230874314906,1900.2185621002,-39.0898256111176,100.011503268432,-92.4786927919467,1495.15830074515,-35.8630172201994,-3.79256169226516,-76.5105201815664,1280.17393151614,-20.8694793877945,66.4084941888915,-67.3775753429545,1337.13586728294,-25.6611180808067,-5.13870038358666,70.3755719622599,-55.2420869257381,1004.60602007377,-5.24906435809682,-45.7929720644865,858.594868113918,-16.374716711912,-5.81731916004125,-42.7449582408393,647.181286860869,-12.3349998997212,-5.48976460732176,31.0422041953942,-29.3351821881817,510.141192493686,-10.3481073021393,-3.45353113680715,26.8495364470361,-19.5335810705973,545.405679373997,27.8046972340423,-19.4015796826975,1319.94971739475,1442.52551347797,-4.85933279246376,30.4613081329118,-21.8921060702062,142.50105592897,61.9543252175649,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
