"permafrost_index","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_SWIR1_endSnowfree","texture_NDVI_peakSummer","spectral_EVI2b_annualRange","spectral_NDMI_changeLSES","spectral_NDWI_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_blue_annualRange","spectral_blue_changePSLS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.998387336730957,-523.907720622397,4553.03186730795,2669.19987367282,-418.726780627179,2406.37962166482,-66.0673740511951,1934.60719804769,569.241665699693,4.21932829354958,17.3961083392447,222.009808584987,5.57541947249716,"Russia.Kolyma.WT1",202.231666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958005024327172,-177.896985427191,4961.80033005463,2050.14852235424,44.3071255767736,1826.04361152762,-15.3963298961163,2993.89729495312,712.65185591457,-11.3450925027601,-2.54967492097151,535.362502406646,2.58327831659601,"Canada.DeceptionBay.BEGL2",811.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,458.702689223764,8.29793468502476,1391.28960048156,143.790726589218,1902.93564912682,-4.6508503761672,2280.69896315604,969.843939486886,30.8776817655376,9.87108146525786,662.599212590473,2.67422266544087,"nonveg_571",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999904572963715,-1116.41711499322,1738.21350578049,3256.75872080584,451.512690926228,767.150861815254,-22.540336757193,1018.33060159238,677.048593215775,-19.3399379472611,16.5917509588634,237.517679371902,10.8340778470329,"nonveg_926",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,-347.2529824643,5004.45370263852,1088.78334825448,-64.5533774724408,895.643979744727,-20.4762997482814,2202.56006975753,407.699334322137,-3.6632636659511,5.46014324456597,142.629280362775,4.31593817941457,"Norway.Javrresduottar.EC-Salix",318.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981217741966248,-405.02798035177,4784.72074560851,1919.4197091732,-186.680256772019,1510.75932318712,33.8863272228337,1465.57006279241,791.847276457783,4.0908837351624,-41.6761724451465,273.590958103255,-0.569973763383946,"Canada.ChukotkaRiver.TH4",28.32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,-303.418913118929,1419.63608712023,2688.79115713094,24.151108762114,854.523504139408,54.3041348333156,1281.63760198307,678.142788126451,-12.9202349689023,21.8624264775366,497.981098501549,20.1574773320066,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,-2690.14566087269,664.352198994753,1511.63393738472,-223.294533614255,555.921692911872,19.9118231148571,1131.65501091687,442.191556123767,9.71171383155035,-22.1095778061883,600.687282884463,-8.21275485646601,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.190622299909592,1652.93053021637,6799.38288194346,1256.55311137225,63.0469430635976,1569.00928414203,-48.9030730247711,630.071862915695,450.613776245194,-0.946399682759039,-2.27518802805319,113.679383535932,0.745165011362839,"USA.InteriorAlaska.22",1385.81666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999819159507751,-3893.45289133535,1168.36632372947,2579.71862042735,58.8254165803694,929.505519638575,-2.03733813540444,1717.57320679055,754.607141684017,9.34761760088889,39.5148844714458,499.19596192475,25.7800169692675,"nonveg_957",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1450.75740670199,3184.80896497627,120.000354131517,-154.90260188017,1252.89683501051,205.310622526143,9840.99933365802,1309.38762279307,-40.6572647644036,3.36041010539223,557.99368696878,4.76451953065805,"nonveg_991",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-3344.11318362706,584.131207873808,2638.32545016856,125.748253982453,321.689767006145,9.36697813189325,844.308361622404,335.041541431448,0.289532794660722,-13.9581600623507,306.852115228978,7.8966898906753,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533869326114654,-184.342100042667,4743.26605655376,2212.46471255306,644.697330029668,2531.65136679752,-30.1727806295537,2942.63816538928,466.040100066165,-9.89876020673197,-1.34644703922299,256.793361939178,0.178105184759571,"Canada.KluaneLake.Quill-ShrubTundra",933.946666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,-1338.66884904437,3148.73994644606,2337.58522564387,309.019834996834,1148.85529916462,62.5399573677949,2112.76495339574,961.348543974553,38.4539417589821,-69.7919145802321,224.483868500614,-17.0228439294945,"Canada.BanksIsland.GreenCabin-C11",13.16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1740.14794835239,7159.62934266403,1310.61552383806,-745.105828438887,1315.28996760938,-6.08115583466267,2156.70784443175,1003.9341384305,-1.43891985526967,-25.8117515852874,531.625224937888,-22.0953845607312,"Finland.Kevo.6",4341.776,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96819075345993,-1531.71085475204,3105.66012954612,2264.98985062266,177.25335804773,1482.2060889463,-89.8528399411063,2792.06175744114,535.512799190656,-7.95906348930856,35.7008532793771,403.051537918803,26.6804419685445,"USA.NorthSlope.FranklinBluffs-C17",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.343506395816803,-1162.08658362462,4011.70372257483,2130.30075728321,-366.002597836862,2303.21360545247,-50.8664196374624,1534.44431874031,524.824578321345,-0.547314580466835,-4.93099727279694,252.320566831609,-0.893047241269763,"USA.InteriorAlaska.24",85.9666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.179100781679153,689.280596730825,5881.85827739751,2174.93503743833,415.295140132447,1643.97391293133,12.5536597538809,1418.98800110943,337.823808655496,2.03412364476383,-0.508226119661733,236.280892269453,-1.67850744081057,"Sweden.Abisko.NT-MesicHeath",541.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1864.41871236077,886.030309640208,2997.55258576544,-192.924529545654,570.432767504891,208.97160803541,1027.30965763674,446.20659144031,6.38644859485764,-200.674924954452,220.76926866946,-110.38463433473,"nonveg_768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,-2137.2643187043,1162.80300362902,3242.20676985162,230.667243534493,549.152279824021,-35.5811614869983,1264.44420261928,659.079730971926,-5.21203667145352,1.14600565314158,491.678417964859,4.54198642168444,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,-972.773320508665,3420.68420996179,2135.95416955746,23.7216696093455,2926.53793953455,-37.9199828386534,2038.80714523484,330.668744968326,2.48908903262759,-10.9403307364582,161.698458915936,-2.66408294854297,"USA.NorthSlope.WestDock-C14",100.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-2055.82495744484,1685.11683137875,4846.54932319685,-265.571184684338,853.655399014464,-155.887507278567,1768.40558188037,791.173616197681,-10.7444358919744,36.7122394041395,630.54688791565,41.0462297661266,"nonveg_825",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996185302734,-1522.1970572522,329.711207660297,2240.61890474381,1065.82242045677,1196.08531569109,-6.51536133828826,1269.84896231886,462.71368023654,-11.5112223347619,15.868713123785,692.561872806284,27.4464787180924,"nonveg_560",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100689567625523,431.92122916124,4851.28871368815,2547.99170858974,274.947116735667,1756.38175710554,-36.5607136239078,624.709978582067,396.075075053211,1.97315587232782,0.826979595492315,191.53845555417,3.95590296404488,"USA.YukonKuskokwimDelta.6",100.713333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403321944177151,1457.17345005311,6824.20098562062,2145.34671853164,-28.0032772177787,3182.89112051518,26.4090391840869,3266.9698594878,677.398983235595,-4.74680542589346,-21.3025330553885,294.030396231847,-5.5272866171071,"USA.Kougaork.TallShrub",3036.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980196356774,-1577.38282115938,1715.15822935199,2087.19012068252,110.01342305679,669.855205722827,-59.8695161406846,1692.40262230433,778.835399489692,14.4790441037698,-7.25173425269871,628.439881965251,0.384437107476524,"Canada.BanksIsland.GreenCabin-C07",1.4575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,-303.418913118929,1419.63608712023,2688.79115713094,24.151108762114,854.523504139408,54.3041348333156,1281.63760198307,678.142788126451,-12.9202349689023,21.8624264775366,497.981098501549,20.1574773320066,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1301.10079559944,555.273912346919,808.119087719688,41.7386735375186,400.93949357049,-37.1374929055414,475.33490217338,273.761962951555,5.73606813969779,0.834487398762102,196.095952198029,2.21918971686666,"nonveg_596",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,-2867.89201760451,2396.27062057765,2020.51963080834,203.936317974302,1039.54318617836,36.8879794199755,1275.01833230468,1135.04248226533,-5.47483779770649,-69.3426677381522,294.803419836855,-19.4568106565787,"nonveg_746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950230121613,-1927.83501065101,1931.3740701297,2095.75912288819,598.921277580575,870.289500302835,61.6329595318143,1641.73432195448,709.294344809719,-7.50659985225936,-36.2766098706676,546.084160587475,-22.5179556482153,"nonveg_986",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1864.41871236077,886.030309640208,2997.55258576544,-192.924529545654,570.432767504891,208.97160803541,1027.30965763674,446.20659144031,6.38644859485764,-200.674924954452,220.76926866946,-110.38463433473,"nonveg_768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100770205259323,250.000771754934,5370.89455259344,2529.5126792814,296.831922425608,2420.47787860889,-23.4992956655349,1971.99494841609,428.719565991664,-9.31999056503617,2.1479766464791,233.740083012012,0.421107412861805,"USA.YukonKuskokwimDelta.15B6",136.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950726509094238,-3742.65372810612,561.740681130776,2443.2389647467,682.826217486851,664.029999358945,-30.2535253137132,1693.38155150192,319.935066189962,0.243430587031617,15.9679415713981,755.963701860926,12.042939222612,"nonveg_923",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2918.01402202886,2353.92013656032,1909.52222956376,354.8849459127,829.561379755538,-239.014826235869,1933.37543479609,833.275643170717,-7.95057466640512,27.8373539003713,565.862140929879,13.0104725508293,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152440756559372,944.478231995727,6621.67285401714,1697.69286065388,-59.682491893739,2249.09863082641,-57.2837640591632,4806.32967736019,523.01084648378,-11.7583696546137,7.37072356532769,532.20524961811,3.03699937629848,"Finland.Kilpisjarvi.17",2446.2675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981321334838867,-533.858844487295,5243.31033554563,1702.15909749353,59.4985480139481,1431.91136836311,-46.0007542385065,1919.49482908482,1004.72081978572,-9.78663491851576,-0.151720932033918,373.894070581425,15.5627798513224,"Canada.ChukotkaRiver.TH1",27.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,-1034.28768870692,3298.84198618574,2344.6613337662,178.123708647919,1403.50593386449,30.9194224712788,1221.58805285865,1263.13080509044,29.0649912757475,-39.7650893937208,119.239910184343,-9.17230078341098,"Canada.BanksIsland.GreenCabin-C10",77.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999911338090897,407.339578867069,4844.6842706204,2267.13311322,-272.952349096141,2670.54465952517,80.3658641526971,2583.82923529375,744.974612575817,-21.9576285036633,-6.42881289622558,465.791549113405,-3.95297437448116,"Russia.Tiksi.FloodMeadow",18.839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,-2989.00469099298,1949.36846402961,2453.62834291862,-6.63939831343907,1037.83568623248,-14.1286856849016,2715.20536083828,791.864700814563,-8.80607587849201,65.9887250678803,946.327724962142,43.3937483590554,"Canada.Ivujivik.TP10",76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,-1162.08658362462,4011.70372257483,2130.30075728321,-366.002597836862,2303.21360545247,-50.8664196374624,1534.44431874031,524.824578321345,-0.547314580466835,-4.93099727279694,252.320566831609,-0.893047241269763,"USA.InteriorAlaska.24",85.9666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99995082616806,-3152.7428570081,2038.89823880714,2265.74495594946,-24.3164116428113,425.231802718874,9.53092912694421,1392.9807852529,507.648520749643,-12.6707321280932,-8.78660999500227,489.444110408674,-1.61124455795914,"nonveg_913",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
