"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_NIR_peakSummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_SWIR2_endSnowfree","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.568836390972138,2825.2757234186,3311.35770779165,2197.86280049885,5680.99158411801,6182.59680334027,2550.54707324714,3055.4746739206,5810.52296792735,5753.57740628784,6955.50230144358,-6125.46439276401,2354.33250913669,1496.07463414457,1449.38021468867,689.484138210403,303.715433467995,526.188089547679,621.150836056475,644.347038904759,521.060548743663,-171.718652913876,0.0523682728409766,22.0363353729248,0.00293429493904114,-0.403401929140091,1,2695.17602850042,982.630931316938,12.5820552362423,14.8530807713586,-33.9732741769044,2598.58185634261,14.1684387619583,19.5679360376099,-31.3751377569472,1721.68877357624,2060.84577720223,7.63878691503151,18.3275538525094,49.291143325469,-32.8998275071483,5492.84093667163,5711.98227964568,2130.92023020842,24.0094575281232,18.1217314365096,-56.414045078609,2240.97802334193,-29.7453980896282,-33.3302525056928,1.90673822104094,392.485769706802,2.34231886986304,3.49031710706226,449.220185204997,-4.56825470416188,-8.03697973775919,470.104375669229,-6.28540947825059,-2.99592086960138,9.10469702592988,-3.17587168668217,215.925208889267,-2.88442786132963,-3.34785587512776,510.027366373528,10.7451986488526,-1.89105375167502,72.88779,65.3136033321735,"Russia.Yamal.Nadym-1",5537.746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403201431035996,1119.0034154067,1404.26938469264,1370.93963493335,-1127.8414269415,-801.928676275015,-2256.76881448209,-1994.06325771952,1847.53404551504,1810.38157065779,2407.73037743255,-2296.51494601822,1992.44826030793,2997.984120722,2944.36890535254,2181.87768675224,1304.35735907658,1237.68852089972,1184.72747282954,1246.28156026674,1222.0249321516,275.641631233448,-2.03749251365662,1155.97265625,0.252790331840515,3.4634153842926,0,1370.93963493335,349.295107536777,-12.5968109763323,13.3940877155558,-20.5467710315751,1033.04665622129,-46.8809994052663,8.41807433382232,-19.1713382744992,-1948.7054659292,1008.07977801216,-47.0098124723394,6.36973099328601,3.5916280787171,-15.4532680448568,2105.21344086225,2117.70457162871,607.281853018158,-12.8839697673605,26.676015805596,-35.7224619422446,1311.04191945307,-65.5520959726535,6.29353350592767,-0.418334624687853,455.908613614073,-17.1984312718045,3.11361797956818,280.991678464133,-13.969678776131,7.58794947968835,196.697831498326,-9.83489157491629,0.0919250421344486,2.07432792631192,-3.20690183557954,386.265109943608,-0.54268953565206,-2.93208007911955,1295.46292096543,1.42686047736165,-3.62082867277643,18.2297055355234,67.3396556496309,"nonveg_807",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998092651367,-161.277416491143,241.822145358085,730.519283094768,-1436.06540378038,-1995.51862742511,-2498.73661221989,-3048.96384468904,-20.2540401593762,1210.17267473557,1022.55754245586,-2696.94163191637,1106.92800721547,1784.71554258027,1900.47805106922,1586.35945113731,841.691410709102,557.168874346627,948.934447322062,773.338806991907,840.123980610712,-470.24642004846,-1.17201232910156,1298.57775878906,-0.0287248771637678,-0.228276550769806,0,338.643769732595,891.796699585911,-38.7737695472135,20.8300494259891,14.1669963485942,1748.53691705189,-76.0233442196474,38.0610309057786,29.4449065076171,-2834.28955314521,1778.14153247215,-77.3105014118327,37.7101175149639,-10.2794135832616,28.9593280246923,1022.55754245586,920.260294987404,1626.97614877113,-70.7380934248315,43.4504826089681,22.5299729180183,2330.20178246587,-101.313120976777,38.9573156829449,45.6139620405523,698.299647853653,-30.3608542545066,14.8791568791068,806.847835116743,-35.0803406572497,16.9066620356818,501.742026308933,-21.814870709084,12.9914846882361,-3.59967216761,10.8023582591434,596.174689406923,11.7722772274082,9.23807585104862,853.917221358736,-3.71028742326695,9.24187580685025,97.6118491230721,69.220322568817,"nonveg_816",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1019.16206150548,1177.89937453694,775.579080711844,28.5074422350727,-144.882282614943,-1557.952753968,-1683.95484738295,1804.98630959645,2057.84977878429,2114.66975351923,-2727.39309168276,2144.49267500466,3033.49656246091,3064.50544057067,2211.44185452178,1431.01291240008,1546.34526180884,1447.02598385307,1421.40851687805,1414.11987286627,226.546824969491,-0.36374645481507,8.07014700571696,0.0097380411500732,-2.16198620001475,0,834.961730344452,1170.73842054642,13.8111775067593,2.17401215623679,37.1687479912462,1672.62768751634,-18.2459616328664,-9.8542150135064,91.0166127082357,-1647.13523218772,1363.02895750481,-11.9385652713919,-13.6898126350848,96.0855037475394,74.2931159405625,1601.17753374167,1766.98322596235,1864.0080664816,26.1003362039304,6.53236126596594,49.0820979555049,1375.94733582434,-34.8855127262594,-22.4456262664213,66.0487573046238,435.501513598082,-0.530422361856457,-3.6624551215006,435.669341726154,8.51880310189811,-1.13261986242725,254.180360361973,7.47439073567375,-8.29056523737301,12.7051767136534,13.4922084502332,349.025412692567,-6.44452623293521,9.72125176316706,1540.35153981779,13.5768496834544,11.4956618665873,-119.293679629333,76.2256129613324,"Canada.PrincePatrickIsland.MouldBay-C00",84.9466666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983178317546844,1377.50537769509,1013.29743649739,1626.15988979087,-2388.52307241526,-1799.32632039577,-3482.44465813532,-3007.06695752874,2746.75011291227,1979.21539100187,2393.53764636083,-2817.1007709605,1250.03318105937,2463.50946104351,2443.88082487552,1812.55021600937,1190.25627249923,1060.23582388837,745.800415735032,827.540713650156,776.218745810634,292.814780532752,-1.64781057834625,412.559356689453,0.0441852025687695,1.14363753795624,0,1013.29743649739,974.831341447536,-7.3133680028168,-14.8239267153568,-19.0509941133715,2342.38269916914,-30.6419942203437,-32.5747184807708,-31.0103553694467,-2766.35136744991,1894.451846494,-25.4073944208872,-25.016587236507,16.4078461368878,-25.0198789792936,2547.04143792113,2476.02668215964,767.534721910399,0.975332067945909,-10.3886019573952,-29.8855814168028,2193.81215652021,-32.9997937699218,-31.5240931865549,-6.95838570922036,846.473900369775,-8.62295828727014,-13.1493509813642,598.61828222865,-3.9557718239006,-9.62587109374634,545.002235393287,-3.49860871314682,-8.94353455125928,3.31528324923255,-1.25552544125859,513.258264319051,-8.20895546054893,-2.97997612031454,939.321306126839,2.85122043552899,-4.30212094290127,-75.7298092471518,61.5516170514837,"nonveg_612",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-28.1609731521918,583.794950437976,-16.6335955991713,248.618614622291,1424.25972649429,-512.126921564739,462.59316011844,92.2750017153945,-301.324870439606,-617.049568755419,-1156.79105287034,276.327276950936,1031.77112313705,60.4985823569523,349.263471077094,820.030554736238,596.668675233743,641.44821119083,774.678152971668,417.970439208577,197.334588804729,-4.02530813217163,1614.93737792969,0.472355216741562,3.71892166137695,0,-28.1609731521918,1142.70300627803,-0.349314471303652,-16.0832449299353,-36.1895270299597,1860.43932082264,-30.2918714513785,-26.0850776644592,-55.982910089143,-93.6063393339903,1970.35672813242,-30.2426798239282,-29.4650998164481,79.1497072942363,-46.4152419849133,-222.549448856636,-41.15676552296,1459.91462747689,9.5401348658191,-21.494683953661,-54.4852347219558,1448.0531618846,-18.4137036910638,-21.6843477515733,-41.5265945377361,746.664733605998,-2.79414421304916,-10.982273795413,971.272540780096,-0.532278031892574,-14.0274042078521,596.651125418478,-0.446119239005196,-5.28336522855034,19.8291192256714,-4.89476125191008,380.631900077655,-4.80410956139019,-5.44000784777397,642.262714218519,17.8353856881545,-6.34428294194467,144.454024832906,66.7590561469078,"nonveg_689",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,501.742464451265,55.0631150503615,483.663397547334,-1071.78869577928,-1745.59322250835,-1896.5375242761,-2565.25060181412,858.404178088598,586.548537524131,663.340656509476,-1391.05420455423,2102.73175059001,2900.07676922584,3223.53896107525,2656.92442608846,1986.65205969425,2100.46481436732,1933.34140846739,1773.91985661845,1845.82208081389,-450.764769043779,-4.52695512771606,384.56640625,0.209692567586899,17.2095584869385,0,343.823522264146,446.679349400904,0.669595070515977,-5.84884971063404,46.2261983560064,1713.24499503377,-44.0705295212959,-9.24669781784982,112.300754454844,-1935.65198048895,1710.49716696629,-44.5962538344901,-9.03754684253926,-52.4769097373,111.452179589669,663.340656509476,613.861028685856,614.256993483102,5.242207088408,-7.2245748733008,57.0668921531058,1523.0914494402,-25.2441876090668,-15.5938727547526,97.5653194729839,684.150926240461,-5.71692583403321,-12.396365066337,830.223053059207,10.3884307041902,-18.7689207855481,540.441629820715,8.23871262286101,-7.87216181899985,-13.852567460358,37.9308203811238,646.084699944524,-9.3335683885125,28.7514731737601,2003.64863443808,-14.3804448390892,26.5702586414902,-82.2484725862952,77.446173452275,"nonveg_997",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100593986610571,2754.15856482954,2825.32305104735,1957.57130811707,4104.77474363106,4361.50355868375,1172.26924957567,1397.96800321789,5262.76443354025,5085.77296890548,6130.71673854631,-6279.73698525554,2290.75111231939,1697.23774559622,1712.67315590551,1055.43016027177,544.273658313515,850.62522383697,778.515245337729,614.447847671518,562.515726462312,-343.977980789391,-0.455507546663284,11.538359006246,-0.00283582943181197,-0.316937153538068,0,2734.83269252497,1541.12790739621,33.0013875161742,0.501393079395672,17.693558528587,2035.52853880268,34.5591508791283,9.69146952962572,20.9351805143865,1410.11050782239,1549.96409071782,26.5489891817584,7.14588235558555,-19.0037575898115,17.7755141892992,5704.29357015274,5461.93874874281,2905.00571515849,47.8218598001992,15.3304383554201,10.7835724756474,1667.23513267759,6.80327706505647,-34.9137936069993,49.386043638682,727.21021026382,14.8501982171608,-5.94253393458121,661.043965696979,11.5633304541179,-11.0281441608466,437.917886810566,7.72055337096036,-6.51504367155106,-2.36892223673533,12.563992591267,319.705965156946,-5.35229016161034,10.7752098924603,550.681129560986,-0.734905275666512,14.2297959022718,-163.34365,61.2890166652603,"USA.YukonKuskokwimDelta.UB6",202.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997956037521362,-916.710007639509,-499.916550231502,1039.98995306278,3594.55760260302,1123.32231142245,3115.77468142446,798.317156961181,-232.58381129346,-1027.96087649269,620.85120826151,-761.062909683328,417.441273108377,186.731250498694,467.618682330828,1157.79321111964,2603.25407474916,1147.00725026174,1265.44923992077,413.076653201792,312.449722303507,587.71092884681,-4.51411104202271,2049.37060546875,-0.270900636911392,29.9263172149658,0,-499.916550231502,1956.69996070229,-61.1468737719466,30.6305870247544,-1.55931300858232,6754.56327795739,-178.016101758202,-32.0620612634823,117.677871008599,2422.34277415902,7639.74874840905,-195.210576615703,-42.2124332335318,51.2712457712649,110.355120212537,-351.780814246827,-298.42740692914,1648.8120847542,8.37746654939903,25.8616672592415,-32.1990505831365,3287.35687485357,-85.8653324780695,-16.3535222895559,38.7979837123265,1544.63060564921,-28.1488690930791,-16.933846664802,842.439291090219,-3.27686408286044,-5.17228992526661,895.983684989192,-0.634266876906267,-29.8293919542876,8.60986911131504,30.1210997659268,2015.13583867406,-29.8740407988925,34.5987352823894,1024.7233549742,4.79175861420401,40.5891707961418,-131.923746897387,64.6071712275349,"nonveg_593",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968208205699921,1670.09396904459,2475.61372429815,1062.15998537536,980.34336744585,2556.93213490775,-1611.3797946106,-423.28256160314,3400.62267117022,3541.24844513361,4694.30402326828,-5280.21073078771,2061.5952957547,2513.39996641696,2314.92106970117,1388.51819782636,630.891643398606,849.310747956413,772.973468354404,909.476609606747,754.805701924323,-272.748637705849,2.03649473190307,118.438334655762,-0.00334036792628467,-0.074176390469074,0,1606.91451338413,1531.68998678934,14.912856492265,27.3468684209902,-72.4156777698119,2966.69311216172,9.40305938137349,55.9334313717943,-162.123616540126,-1024.61759245078,1680.76125685278,6.76299792329117,32.3191236581419,28.4153030420556,-109.071737384015,3551.91822683316,3928.39423531891,2906.66987598497,26.300660916031,50.0794986473821,-121.108731939902,1884.99360169368,-44.4515391036746,-14.0164954659423,-30.3284792010134,615.545020455142,5.21863595418859,10.6346782435682,309.161094163124,-2.96231183646395,1.44249917510191,264.639788730696,-5.51305729324938,1.52846506708907,10.7143471579547,-14.9378984161134,225.738867921131,1.28159176731209,-15.0492578614087,893.204346066984,12.1895325741093,-15.0426247330956,-148.718133332,69.6740611070434,"USA.NorthSlope.FranklinBluffs-C17",116.212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.998271942138672,148.463595648236,1252.83887056047,538.803987115968,-500.206812693763,-260.550167506322,-1783.92031914719,-1499.33784315857,563.426383465359,2078.00734267756,1404.72652535814,-1427.99969963872,1379.99004734725,2421.11594964242,2228.30214256715,1882.62959367455,1582.91426867667,942.491544806456,1225.68747180898,1280.39871016219,1019.97630248802,-518.135205860594,-3.1892786026001,491.303924560547,0.135578602552414,3.50233316421509,0,759.580457314495,1145.94958541444,-13.0113463822577,19.7134471505245,1.8075787174873,2791.91021871355,-93.0636739571184,33.5523143572352,-10.4198541385844,-1943.89643816766,2560.78080055826,-85.3593600186088,25.1617440169249,44.5297450085718,-12.3731511299399,1404.72652535814,1330.62625362034,1514.5809592122,-3.11595378313197,27.1387142546059,5.56266621896716,2036.72934724114,-67.8909782413712,10.9988045878471,-4.63583515019966,710.064493239967,-23.6688164413322,8.92016236568054,419.609169258443,-6.97758462324979,7.31597942526373,304.429018938774,-5.83687853714749,2.18067472488178,12.8132641949917,-5.23677669930879,775.210117827209,1.71399446323387,-3.27196367186168,1227.59481935685,11.8373821670078,-2.37874949361772,171.393591590322,67.7433183258786,"nonveg_659",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999915022403002,2958.16470838185,3426.9207143897,1594.84603067744,3276.52117050419,3807.43569918709,436.174605950099,784.142295400997,5132.79879540359,4949.00660559473,6240.3643733331,-5915.21104484475,2960.32301077987,2303.60673409472,2532.61921185801,1202.48137894261,691.010869897447,1074.98292691638,731.731938065668,722.218142195105,899.28982863854,-28.9457077273418,1.51878170738928,11.4079514741898,0.00776603748090566,-0.0860509152989836,0,2838.35867074227,1549.84804252446,49.9950981459502,-5.73007711263203,-64.7560553211175,1950.81910841882,62.9296486586717,-8.6793441213132,-79.0523813816124,-53.7887066602451,1671.32039325144,47.787070291707,-11.2934282600888,-62.5043037641079,-63.2891890497822,5046.31602170392,4951.70785479703,2262.72773602637,72.9912172911732,-5.44613818755695,-89.8351210573308,2440.65500809839,11.5061115170185,-41.8319028127843,-47.1587577749754,1272.84611880264,28.594724430166,-11.0967579679777,1164.7904146018,18.2940249525912,-14.1348192099511,785.643432188757,10.520588142069,-10.9905692192993,-24.639494040229,-21.8001544026639,790.024224309955,-10.3371857944858,-21.0948714341132,902.227254468012,-25.7741971201987,-22.3782543966983,128.884299125,71.5936200616268,"Russia.Tiksi.GraminoidTundra",703.25125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982114672660828,2006.97207665579,1828.90253443637,938.932381226793,2536.05841752588,2910.3286615078,-151.466587284681,199.207845133684,4842.66546591877,4047.52430623765,5399.80765663934,-5648.61887346465,1786.77772425745,1709.23862184766,1876.51022551615,862.566718044017,353.928013324755,730.324904024892,663.326265264498,650.199929880008,612.694191504326,3.49131953626643,-2.28838565614488,331.375545925564,-0.0815783987442652,2.05112955305312,0,2248.18442735923,1172.0737906641,46.882951626564,-0.0155002775041234,-30.0816084926728,2476.5875379823,44.149757098557,10.6576411887926,-47.2113308206667,46.3862326428592,1842.12298676372,28.7038899401799,7.1877079175316,42.6202423819726,-38.0244124141027,5102.23002463542,4762.42049068804,2137.3482041587,65.7475119396321,18.9869386795344,-67.2820862125944,1201.93478145715,-17.5038944979941,-29.3975930387424,-3.91807833242848,828.596924445264,33.1438769778106,-8.93826742225889,1060.83799963451,39.849295469421,-19.2962248133844,754.219370398657,25.9073250041889,-7.33348311186866,14.7507431136834,-18.0137393035707,397.698499801299,-7.80215302496112,-16.8824697242892,767.208070417801,14.1843589211818,-14.449105440111,-75.95403584,61.3049144385947,"Canada.ChukotkaRiver.TH5",201.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2891.04126831902,3489.33537965165,1646.06500344259,3322.63012604503,5860.38556244211,622.0450278585,2493.93345496059,6015.92067723853,4830.5867031879,7433.16445211651,-6691.04013479647,2514.70935386391,1508.71077707246,1470.02392182577,590.429972671321,311.977879176006,398.696724567577,405.679013513378,487.923141088679,399.295775461029,-97.6580271264337,3.97903442382813,152.810516357422,0.00279218563809991,-1.30222149689992,1,2886.06621895664,2326.512288027,39.3494566718357,19.7970869456352,-74.4028845525353,4906.64899076111,66.8164655589487,25.6430728769183,-147.157539810867,1133.61332368228,3407.86430698356,46.9407291812714,21.9071956208878,25.9588164473506,-100.745547820807,6057.49862473568,5664.63394600944,3560.08307550488,60.2322007214077,23.8908619606248,-110.850242172641,1213.09415994923,-8.92068260380084,-19.8181261104884,-25.0135585927701,1078.39214778809,18.4127550702793,8.30200007702334,562.360351879846,5.8519732707442,-1.80067060606406,348.91525911791,2.32260914360488,-0.619405040059117,4.84210523166586,-7.24802362829408,211.660437338702,-0.502257736862458,-7.83927545698898,401.556769041582,7.39526352643091,-8.10839966467621,-147.857653333333,64.8668699988168,"USA.InteriorAlaska.2",1120.10333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853424648443858,3362.33946871526,3388.25402086543,2212.81649696562,5088.2274922082,4822.25872689998,1763.11578780922,1481.62846713789,6219.26993249274,5733.23710708561,7222.18009857111,-6585.55874583255,2748.61928403574,1754.50305930814,1883.9341627923,1037.31052072343,370.114140716297,549.397587205348,805.398421255288,478.578014781992,488.353050627674,21.9783065490293,-1.65817443529765,55.3494517008463,0.00658077513799071,1.00632466872533,1,3668.15564218851,2795.72627437242,72.795577639333,22.8218174277253,-29.6032833953271,4292.99041686781,112.43743252378,34.4101624559394,-13.8185197049236,1360.20803712352,3346.84152665622,88.0618119011882,26.4349660507253,-25.6144074910859,-9.15122451510501,6798.45652596443,6341.30504119086,4009.05128397994,107.681686381274,29.5427459640996,-51.078070068475,1561.84121583004,19.330735728035,-23.7645447312047,68.3623208825512,1225.94084782612,32.4456978436618,9.50052034533087,339.044640492478,11.6911944997406,-3.25544549002498,215.951971992015,5.576514403548,-1.1199747691598,-3.15211162672284,6.24351398578401,235.57185742745,-0.59070202150762,4.81074810617117,511.644724218979,-1.02550060298219,11.6404331971965,79.2578573333333,66.9926036655893,"Russia.Tazovsky.Burned44",2048.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981217741966248,2707.82595794739,1965.01685213473,1786.23969889756,3370.99302306949,2784.70278732392,517.762429189813,-115.679307684722,4998.16259834959,4782.49073289857,5353.50374874489,-6375.81009862103,2521.22071174953,1703.2779845387,2751.47995445086,1210.10227921226,581.519546064501,821.011903745517,915.236186989202,531.969770676825,695.024137536792,-85.4619663911616,-1.29218410783344,291.946763780382,0.050950696070989,-0.0799224716093806,0,2454.92041398933,888.704929510778,18.8235413543545,8.1568997972277,29.2140140682659,1033.45333618446,-13.91531434356,-1.2260022336847,41.0134402423065,-377.207080641302,992.073718601792,-21.7103752837662,-1.15021084257444,15.0304648169953,37.1839414252042,4662.58365687629,4483.30063847292,1286.42172347366,40.5820267647831,5.17672324343898,8.57178879949214,2427.64685374325,-56.5617292782813,-29.1006356534958,46.7113505098911,892.73164999966,-9.02286971609492,-0.520460045254211,1080.66433081473,-6.08979661617738,-2.86113078516937,752.299800497698,-8.28543040421351,-5.88725404721324,-1.41393463334455,14.1101536222023,621.994745696529,-6.06819295806114,16.7291229551333,931.462800929747,-5.78374225636136,21.9102232833736,-75.88445817,61.3034973885946,"Canada.ChukotkaRiver.TH4",273.86,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,183.10166110108,571.055741113513,378.607548978678,-1421.91727688352,-1316.67463973192,-2535.45835092612,-2453.40051802177,464.441584833789,704.94149859029,2479.188529233,-1376.97212875691,2836.97272981081,2852.19928172331,3725.33349132533,2203.11958035764,1691.8148450497,1579.26405779046,1523.50868303719,1514.3590152065,1984.94905930286,-127.571635552197,-2.15688443183899,9.25843811035156,-0.00659720040857792,1.22026467323303,0,378.607548978678,1489.81648402366,-6.98235313848564,51.3729822077125,-15.7215735653564,1945.4735649192,-26.0714398395007,67.0852953420414,-6.19074336185898,-2212.93388512339,1585.60593992027,-23.5125671553491,54.6760668938026,-74.4559018997451,-4.82693134731493,704.94149859029,1071.9237480027,2014.74694439921,-7.19942612581642,69.4740325654901,-20.0047124946745,1601.87115142432,-51.5610980495109,55.2369362560112,9.85699439577344,932.505518021585,-13.720788742006,32.1553626903995,953.720751589393,-13.4709267354953,32.8869224685998,660.200371954663,-9.76224605115158,17.0575110265972,-31.9236104468286,2.05271955668144,541.878775593375,13.3517902600673,0.386687783318286,1723.63762624631,-27.6817672997858,0.538215754746729,-113.69443718287,69.2156612552185,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
