"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999921403147958,3376.61742880618,3665.44080206776,2413.29667433705,5517.6449574466,5415.56791344438,5910.25536124715,5814.37512741739,2930.51101670244,2395.40732240194,2245.36512049289,973.780218353644,835.614834337392,774.155262828245,-137.621876002221,-1.34572211720727,0.018880064853213,1.54721342433583,-0.0206618186255746,0,1548.81548674897,38.6698193886954,8.26398324006123,-32.5472754527148,-12.419526469424,2797.41149147414,79.1513254594715,-95.1984589933802,1.92906758071654,2522.39142856739,2492.01337585887,-96.0021763225799,14.5362530083565,2441.63879673854,64.6458401740839,9.34321427253861,-62.0040302491893,-15.3110729090432,1300.19566303012,14.6771527208281,-26.7597556870963,-52.1404656694926,16.977875194749,669.645753097978,-0.300069476299003,-21.0901469768262,-3.63016390343303,2302.3164222807,2480.4349912615,1191.01999127133,36.09151488701,-14.1398515296316,-50.3901009842317,1.69388301116426,653.140982827792,-9.77912610283525,-28.6294748617711,1.73903419633489,4.48552978057428,-10.9030654575143,2.58986936505662,-3.74277288745033,-10.5999757308669,1.18178776851471,239.671954373673,3.92918541976912,-4.70314312373528,-10.5585289113011,2.65243132546838,128.891185545455,71.5943079991268,"Russia.Tiksi.Bog",89.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,652.089366038955,1504.53356867347,680.810866963029,1680.38733712381,906.374708560791,2137.39010808295,1073.67478474654,3336.60148120544,5675.21141935646,5231.32383332602,2712.90350038405,2634.23703255183,2283.17592414352,592.421162361249,-2.15032410621643,-0.0229134205728769,3.4450888633728,1.62990355491638,0,852.44420263452,23.8134647262681,-18.5276848321189,120.993871478547,-142.07403377242,1064.7675037706,-5.47207905095244,170.157941605504,-170.166719958587,-2378.5221411981,968.440583748172,155.078285389396,-157.609302808623,1231.01539952216,34.5027391182652,-26.3788066250987,177.285887222734,-205.169233253693,1455.35915720524,11.934502323066,-48.4066228716214,220.873264267879,-242.559859534207,627.51282561472,-20.5641634774117,84.7285579965909,-104.585470935787,5231.32383332602,5275.43835009312,745.287352040544,25.8761574864081,-11.6467695082989,73.9812643384065,-105.613086817693,584.123130217676,-7.01226926416364,50.3506286622041,-74.2096200902113,-8.14858748882236,72.3541342341144,-70.7077879262074,-19.7321443646584,65.1626189641054,-73.3008919374071,559.765212667034,-2.6196287549981,-18.683807662632,58.5101847347188,-70.5778187041421,-94.9951380464323,76.6211299839956,"nonveg_825",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0201598238199949,2314.20805063126,1941.10368770986,610.626075305847,4289.61810477394,3325.84076864179,3620.77138019914,3370.91874814498,2651.72789300422,2354.39401340081,2458.5079133301,1314.42029597799,874.484427567365,814.341382346933,-29.9035482548076,-3.51337766647339,0.0379773192107677,18.7420558929443,-9.44462394714355,0,1977.01602577988,85.9572185121688,-25.3204643945299,-16.0419330754191,93.2760907303482,2020.0282437488,87.8273149456,68.9104279255771,-80.8383123616836,-1041.0296465991,1656.82322955367,57.4690777305217,-69.321390108778,2184.2193102098,94.9660569656434,-39.9434502882157,62.4631580135392,-73.7326528893365,1190.22955447782,36.2070370107831,-51.7491110642532,67.3258555264341,-44.648677247006,1521.50665665142,-24.1300862952239,-13.2411340154931,97.6782378812042,2458.5079133301,2441.73437154851,1403.98668473185,61.0428993361675,-21.2170435592385,-26.0284749823236,138.090692989379,948.699684818502,-14.0479368002456,-17.3778964564264,93.4758197744517,28.5952444704962,21.2058532294106,-10.8663641036821,-19.8081749962142,13.0189407535673,4.96486226059503,641.23199755462,27.8796520675922,-21.7425614622196,15.0357613051079,7.10555186703661,17.3276125712139,69.3550267764704,"nonveg_1177",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984104573726654,2442.40447037059,3627.20560885267,2022.13296875908,5234.91260209607,4300.35026832196,5836.29183853413,6581.82306229776,2574.6145062799,2195.29754331483,2253.04748656109,759.779597123035,695.349751330338,642.36045835533,17.9962848042641,-0.818670853641298,0.00131444318766525,1.18559276527829,0.326122889667749,0,2840.61734352864,30.6893065233738,68.3212676163509,-123.583535740536,11.7373983790275,4062.64822573094,33.3549096633377,-200.805830956218,68.7003197872362,324.307234632062,3516.7853047619,-185.093963408521,75.7028013156713,4036.86566352438,41.5998586819157,99.036883463129,-195.762291967417,32.0952053897993,3205.41100890226,-31.6354141819208,43.4929471488023,-168.705842573803,163.104509106296,1444.82391853117,37.3177011981839,-76.0433641332196,28.2082391327411,2313.77617554512,2194.12570431477,1755.87987150428,-8.01563545626657,29.8924654749716,-92.4147300791726,63.7165295597972,1119.39450348291,16.305657254221,-58.9155001833113,46.6004744744482,-4.91566304848336,-45.7012845044839,31.479966020355,19.5873640200292,-54.8925342886178,38.4183890214301,937.31614324699,-8.6640131719369,14.3713632516462,-49.3324285919468,44.7503081886374,-155.863767,69.7324829990459,"USA.NorthSlope.Oumalik2",41.5467777777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1244.7640173874,1520.37537120999,816.166239173887,3095.88933602275,2651.2266214224,3114.4760429674,3697.4603073182,1966.79552333365,2136.54494575196,2452.92312934859,1070.04035717902,934.941070914869,1083.70768993282,71.0448642406269,-1.39370739459991,0.0214027389883995,1.28137278556824,-0.172553017735481,0,1167.76470320519,16.5025977622675,30.2079903659403,-29.2653107046421,-11.2080824577809,1865.45359775801,-8.67024188103566,-59.9746370966557,24.8996993618436,-1380.20983788515,1552.93339296635,-56.3275355390107,16.5851775873488,2206.69351956167,28.9945889266953,59.2731518557714,-54.3168940912339,-15.7793651488649,829.745858463036,-31.8736878871256,28.1162527675162,-36.9032542651697,46.6601419017182,661.15673990554,20.7476681533003,-24.3984244737671,-2.6290816031912,2066.34944293915,2078.27330565761,687.021774582154,3.61476289952517,23.866108083761,-32.991700788739,4.35518919289934,571.846641673973,19.8541978416851,-28.4998345332688,3.65429303369862,-3.77985765596108,-17.0696472985442,7.55271224739933,13.349538243431,-15.7528724568509,5.74294061698031,327.462754153956,-3.11926845220009,13.0985101661583,-15.9967034984485,6.06596539414057,-119.56083333,73.2208333291978,"Canada.BanksIsland.GreenCabin-C00",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999994099140167,82.9806060765043,-466.038034022661,-92.6369338005736,-1440.63374151029,-1798.73910865567,-1833.36967538915,-1492.26408789629,151.777331443748,0,0,209.220816467774,63.1680237855657,94.7189551726846,0.840274650614049,4.91552972793579,0.000400612480007112,0.0404676385223866,0.00463583227247,0,549.018640099165,-3.6501943885432,-16.8221369871708,-5.78589739747276,36.6012426732777,5904.32180075913,-253.063610092021,54.9851025768241,335.857686520231,4739.23487434809,4030.23015792827,40.9144491470577,227.767561381494,480.85524917686,34.3468035126329,-3.68788188471456,-22.7403724995238,2.30870444889821,2861.17252327785,-8.51659389720485,-5.8255583404264,53.7554133923473,136.989421492843,369.062441134541,-10.8412379602677,0,24.6041627423027,33.8495341974551,70.3812000872069,208.249688198705,-5.42551741731571,-2.41782387124679,0,13.8833125465803,158.309170048896,-3.52424167792308,0,10.5539446699264,-6.39085397372117,-1.53458380071899,17.1824445002431,-8.30297250709888,-2.15445326987768,14.4145772884501,220.631185497338,-5.32702805822349,-8.1787043782207,-2.10339542580793,14.4047864032163,-110.205291549295,71.2669712657118,"nonveg_1695",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999947786331177,1158.89437808199,1030.74432066382,144.243865492318,1277.27802893458,1858.9159453543,1724.01656605071,1812.56861627623,1958.2626232352,3190.81764287208,3231.80618562093,1460.55367152829,1557.2297501377,1580.81508659401,776.820204277437,-0.134576395153999,-0.0357767827808857,2.79129719734192,0.0448506847023964,0,1014.65051258967,28.5857794275899,20.7871106114214,-9.04644577264207,16.0187571772713,1917.13900273016,50.3411035197724,-12.2311391468761,31.9444148659957,-2041.89160174625,1507.02936421828,-9.15435140721726,24.8321076526441,1305.99148920996,38.1238722521185,26.7645293670825,-11.0690062781908,16.8624224129486,974.892460396155,24.4942052553041,19.9173374448867,-8.9933656349919,22.8878420909475,705.157114908731,14.4766727913351,-7.08922052716133,11.8036312433593,3190.81764287208,3090.91100510258,515.473271670092,14.3277726163672,10.5750878681841,-5.12356784360594,9.09154716803516,323.632023063124,6.67056313177766,-3.97875752561288,6.02631456840015,8.67099677862276,-3.0902798916205,5.14324683873693,5.78016611046321,-2.83252022306203,4.71119289277866,292.895604454227,8.26383328514284,6.01307075328589,-2.9481670570388,4.90083667838817,93.7518949362058,74.0078153899356,"nonveg_561",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,446.170287313488,384.551172736134,874.574258826802,846.181114517649,910.946520657321,794.860818380946,2241.43971854672,3222.2071952421,4408.05240963839,5288.22446398128,2788.63136968163,2648.91285855731,3083.58925331002,197.776995582467,-2.62353825569153,-0.0236498117446899,6.09246301651001,1.79460465908051,0,1188.44045417233,-15.1114772439251,43.5825560288307,-237.688090834466,12.3238229154707,1508.96439833841,-50.4190352453828,-301.792879667681,41.3866217547247,-1708.04101087878,1214.47747480278,-242.895494960556,32.6851832069418,1446.57890016577,-18.9635338764,58.1357751678777,-289.315780033154,23.2171404552749,1310.24076172332,-34.0436019766992,45.0509050306719,-262.048152344665,24.9347711600364,879.440869250631,27.1450852047823,-175.888173850126,25.3891700666647,4648.91427949097,4737.03322204208,880.172054342891,-8.66575193098541,26.6379243537632,-176.034410868578,16.739194711551,687.68433316339,18.1668194144036,-137.536866632678,12.2653090353231,-16.5378483857341,-65.5287007886252,22.2579401143759,10.9113945917372,-75.0274394019225,27.2566113966326,448.642182560518,-13.4314639754868,12.2899118178494,-86.9352789505417,22.8691483076848,-99.3053530751183,75.3300898889131,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,524.35627375117,689.384579707688,1015.20865534264,1907.46612598448,889.884560547309,1130.60161607982,634.730934789631,2791.16890480272,3640.78185115709,3456.32278870787,2193.14216412943,1822.85430535068,1682.2657745357,-243.957394431676,0.0171347204595804,0.0207344125956297,1.70387876033783,0.820266723632813,0,843.684002262402,6.33467016628691,-26.3651250707001,17.8602861929198,-9.16823921980656,1491.75469343562,0.780717975981786,36.7044743112567,-3.19365112589071,-2064.86163255947,1447.81203384949,32.6636506731311,-3.69978516494936,1272.73519119485,11.6360750112403,-39.772974724839,27.5483711827881,-13.373169751806,2238.41830103178,-12.8381198739701,-57.5136432793345,44.2823842791594,4.17050829513159,691.926018570115,-21.6226880803161,10.712052459606,-7.76534214324402,3640.78185115709,3789.38416509619,859.248931747059,6.28289358573488,-26.4048588791377,10.2477256916233,-11.0418061146596,717.971300415183,-18.221235906814,3.57811965802375,-11.0721058467534,-3.23842704310272,10.2058173512058,-1.36933603165884,-16.2130944483866,8.17799855273957,-2.50378170283265,565.866889137494,-1.77388708205679,-15.9648871748042,7.81047393416573,-2.54816470241032,-121.363775182206,69.6427545195129,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,-339.081654727574,23.0774392688792,105.341767898904,1935.60903957001,72.8392161132174,721.617221392003,864.963499115077,1817.84468411106,923.486082495896,1270.03030297423,1339.4417530554,625.217450746999,779.711568786033,-426.830082244303,-4.37166357040405,-0.109156809747219,18.0881576538086,24.4707946777344,0,1222.16040405654,27.7763207653595,-30.5529109218343,1.13187420317833,-15.0899622498522,1434.13940941524,10.6286397740557,29.9180474876021,31.0843465500162,-588.665621664474,2057.4820647803,27.167200483041,59.6931855695981,1862.76982345679,43.8664559512103,-36.9188117398252,-6.23244685752498,-27.0324168866161,1424.86788700657,6.34976156679671,-29.1096115761743,43.7437470772133,17.4484043429443,1301.28565157839,-31.5651552417703,-7.80799412083598,-8.59634519949248,1270.03030297423,1383.68889379896,1653.39454671611,8.8327080880843,-32.3626154917755,-15.0671400207971,-15.3472698740119,1177.03218786888,-22.6691093311224,-14.2501633363737,-7.99476085540575,-6.5327657374706,-0.724010489090381,-2.46489193365503,-15.4749119982149,-3.81825090679162,-1.76761256851333,995.839912344629,-6.7907749453533,-19.3010408368746,-6.71713556691452,-3.81141298193077,-128.773677844841,64.2388057569342,"nonveg_919",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
