"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDVI_lateSummer","spectral_NIR_endSnowfree","spectral_SWIR1_endSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_northness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999980163574219,809.572492367311,-965.201935798186,2779.93788774543,1894.96114726263,2279.88884119183,1305.65702980555,1166.1026876213,222.632447361845,-2.44688944816589,-0.0232759213540703,0,1167.46509124002,23.7075555789274,-31.7821020173238,-41.1379972588114,-619.246593976229,1022.43261855454,-42.9647243406996,53.9996584718405,-23.7969634072503,2266.46255057782,-80.1935087719267,-6.61158687180054,101.333779519284,351.100223057128,465.095856552619,439.223009082697,17.4460317474863,33.7863853140536,599.519877694518,36.062926338486,32.488337061277,36.895562251353,73.2192777751978,"Canada.BanksIsland.GreenCabin-C08",114.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998883128166199,1082.5886553699,-1875.30620991819,2824.35486485488,1169.4088801288,2536.73567371946,1352.91769551369,1013.3692112852,-1110.11677626233,-0.784139096736908,0.000154528810526244,0,1973.35116234762,44.0361680058717,20.2748160647608,-13.5346048147834,-2743.7110436683,2320.30237774462,-14.0559153673844,60.531842416264,-88.5832130296982,1722.77445213357,0.800595836437581,-66.2605558512911,-33.5981074920416,1351.46149135985,1409.29122349852,1153.60416534379,-10.5558328763411,-42.2151921163704,454.587128032491,-14.0875010592336,-15.1632097507197,-16.0873928881656,64.8130336167065,"nonveg_632",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,1124.48061312451,-2613.62134099034,1803.67230537092,1475.8278998701,2344.5034222342,546.907087162681,712.639743702568,-414.903908269913,-1.51536011695862,0.163004502654076,0,145.098953637365,-5.44480546531411,4.33262723758212,-13.2989083764162,-2491.95082022241,273.376600102335,-13.6688300051168,2.36535564023708,-6.07987813092497,390.454924057358,-19.5227462028679,5.89545592203128,15.8414032739648,450.493077673508,351.933034961165,286.25222463033,-5.92790229166337,6.79712944375028,262.448024030278,7.84769483042307,8.5858036902652,9.99909946906002,69.5417670483238,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977906346321106,1823.16432044529,441.87497166886,6482.20032390364,1630.03754425911,1768.32943910066,643.849164944154,279.309361615747,-34.8069554307176,0.09230138361454,0.00390352572624882,1,2150.24430113264,56.3804966390714,17.637989831928,94.6739152860298,-201.544941437764,3003.85939914568,70.624807021085,106.398437475802,-113.935983147603,3689.5051836916,-28.7836964819324,-91.1611061043107,-21.7716065535054,1114.59973942531,975.204180767821,772.246188953444,-24.911167385595,-14.5279502967875,686.582248125225,-12.4916429427974,-12.3889651320216,-6.97455495497098,64.8627556654832,"Canada.DaringLake.Tower4-LowShrub-2",1270.15333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-253.746571157131,-1190.68213033002,1973.05191415932,478.080238674305,462.127554127272,1056.02617620405,637.323553496758,255.356138929627,-3.51582336425781,0.458838909864426,0,1546.03088062038,85.89060447891,-29.7244607582948,77.4964946267507,-2236.81480442346,5333.61406812618,61.9500246438232,120.913691427371,-14.7691271573764,9627.33613592895,90.6077400794136,-93.33533313589,334.827008031976,1155.59470873998,1144.15035499361,715.573625252149,-24.5186320134592,-0.691970937473041,589.240736421483,4.36680654595076,7.73281072907882,9.97506208461876,67.46882946735,"nonveg_991",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999793112277985,562.248160229369,-1331.20441766761,1925.88004727995,1842.51254195311,2699.07284505231,1205.01944080049,1305.47103719915,21.837362368005,-4.33097696304321,0.302119195461273,0,596.381595210761,2.58519258625197,17.310699999259,-13.1498613905426,-1323.04490333814,999.868158136097,-17.9154597390268,15.3492664311537,-53.7110003690335,1083.90525134391,-28.4245241723378,-14.9316858814187,-17.0011882456389,439.016621543418,912.695179915232,868.323349223461,10.3114377326448,17.3401173271304,234.691283036602,-4.94694246350028,-0.910242395098731,2.84034158022101,68.6423109537075,"nonveg_616",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.999854564666748,-639.84268192807,-4823.45291693096,1462.39368170952,1949.40027777919,3347.69854258141,756.121408928651,755.884439619134,-140.097600514916,-1.19829893112183,-0.0348086096346378,0,1917.11648211297,19.3279522957902,20.9764402598217,-2.75987600953787,-4551.44079587067,2208.59675706571,-7.0692750395447,35.5358303935209,42.1565076599167,1778.32086478613,1.49902964446811,9.16170550263763,59.3704833370932,1320.87657317554,1290.99684731748,742.578414574732,6.35576532615418,16.8154093764115,541.718598940587,21.3933221936333,20.6907468026321,21.4552266890444,64.6271287079625,"nonveg_693",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.404650025069713,2322.86038173479,1419.53592473244,7972.29297635374,2497.71695382585,1764.43291126277,554.512603269794,277.999722989649,-128.716999027194,-2.71695238351822,0.0914996359497306,0,3691.25787557527,73.7344893361569,38.6059055345326,75.7061471108368,1694.58680508696,3959.81659823352,53.1738192610941,106.056446058528,-153.365757902943,3176.63812605725,-54.2289685911638,-48.2432290235863,-23.7033820804723,1295.48062424692,736.258321574778,489.49070727957,-9.88291607592895,-18.0872814259918,295.866661348401,-9.06616379532729,-9.57729112105809,-5.93468463584412,65.1635699988324,"USA.Kougaork.TallShrub",2354.2525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997496604919,589.846925459745,-1787.25681102745,1177.3782568747,1834.81579223706,2364.07044931862,1349.56598298083,1352.85527890296,562.598478919478,-2.39874792098999,-0.0369297824800015,0,848.203907895582,-31.7386972324478,30.1663021609418,-115.386677986396,-1094.59007066875,2556.99783714743,-111.17381900641,-44.7863925973129,5.48481513458484,1874.16899338004,-81.4856084078276,22.400880877023,30.918375515971,691.22935989581,644.457195801162,433.082516621402,11.6772501375591,-2.72278396234477,637.123202715953,8.2889103210713,6.92393707114945,6.61660942166094,73.7467262825366,"nonveg_775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,1048.6466770686,-1254.91251196237,4770.33804284977,1355.29398557761,2218.83285189536,878.689582829895,574.860420682365,197.181643682388,1.35249710083008,-0.00932718254625797,0,2642.00812033989,41.1643008311517,63.6764889608641,83.8462806713932,-1356.17874922896,3788.45003247674,57.2560160910084,60.2970274105927,-126.629479866388,1851.62318594509,2.37744223967513,-33.0113163761288,-59.1787640464868,1532.05628274369,859.982181274124,666.433888133513,-12.8166746528435,-19.1709389132263,316.309053308404,-14.9019461848635,-16.8554685857989,-16.7501344535652,68.4775299989905,"USA.NorthSlope.9",17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
