"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_SWIR2_endSnowfree","spectral_blue_peakSummer","spectral_green_earlySummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMedian","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_green_annualRange","spectral_green_changeESPS","spectral_red_annualMedian","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.0568372057750823,3084.64450299562,3562.4152125078,3823.7267322907,1139.56327724069,4577.35384143272,5333.87442281309,6451.23248262725,6800.31376253199,-6494.90857919296,944.473334957911,269.921438298332,937.746765075885,100.852047324752,-2.62818892796835,603.581461588542,0.0217273681579779,0.14404014373819,8.57849256197612,0.592507746691505,0,2782.30526599515,3767.13265108673,67.0459349504633,50.6769603959968,2467.50628970859,-77.1095715533934,12.7174568883098,-7.63863096799688,24.0148786334571,1221.13269519963,1911.4432531877,3337.0008613189,-104.281276916216,2.98263923836332,-1.92550993002514,27.0502367844061,4733.87473287265,6641.60866868206,124.269953957116,83.2803169391982,-42.6361294681118,5682.1430459751,-124.655076941228,-51.2140677084229,-4.52753476552258,54.3476476113842,1430.79649680719,-40.0385647772021,-1.7492587763244,2039.13077408528,561.063820452477,4.27379722374572,13.2594471653942,3.83677613431424,1077.77100128618,320.800944308164,-3.21872991618813,10.0250295096301,8.45250001006749,3672.48103856583,-91.7908022856047,-20.3714455475759,3630.88810770778,-20.257653911906,807.077311176594,-24.0610176305832,-0.889843012092958,23.1151663158253,18.148683,68.4119883323209,"Sweden.Abisko.KJ-BirchShrub",732.873333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,2770.37522642528,2938.88704613013,3203.76693723255,2074.69328013464,2591.94735591451,4859.54144657975,5554.66156920331,5908.62722435105,-6110.5731917282,1369.81265667973,418.599106114441,584.799752516126,268.306763355123,-1.09069580005275,172.222540961372,-0.00103117282398873,-0.0096149111373557,0.581321120262146,0.590078628725475,0,2641.31953020616,1270.83553278866,7.82214905612877,24.9639453501479,1938.93709452745,-5.49341774758883,39.2433846501476,8.68583457051288,11.736420088072,-161.473727642502,-548.595929712639,1538.23250522181,-3.58067721517897,32.0150770640791,6.79273833739811,7.68948664873807,5051.85064295635,1942.75196979402,13.8513009146695,36.3180137188866,-10.4951606396673,1165.69598893975,-26.5759225484754,-3.99515210506898,13.4142873861922,34.1104105130753,619.547346453159,0.444438883875543,13.0088011233331,2320.56837010446,389.737038461368,-2.7833169585082,6.15686282955392,5.77347476458212,1345.91568749234,247.676302226553,-2.17528264664706,3.32003520973821,4.71764309582603,232.905333883328,-4.19728186338688,1.39650745730997,210.426162305701,2.41659679679036,628.523083339149,1.77780978787172,3.01235475569474,6.44557440918661,-75.601594,60.0629279984963,"Canada.CoutureLake.TD7",201.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.854110181331635,1728.2265348619,2283.83010701298,2228.52109376806,1594.5800871827,813.049704337556,4263.12780247382,4816.66836169512,4759.29901335705,-4944.89879327592,1448.52242570298,538.352864453263,784.348336105546,213.064117630289,-1.84267958005269,183.605707804362,0.00917820839418305,0.0217128437426355,1.6457448999087,2.03295061323378,0,1819.63590403518,1445.76790741693,-1.66507849787577,-4.66420946782487,2462.35101242402,-20.8292705192411,-1.27039162601026,117.25481011543,-71.7315519204928,-1227.02926227103,-1242.49778288613,2219.33616330574,-23.8646325010243,-2.96574669037451,105.68267444313,-62.5235666104219,3979.51971248209,2319.19562601816,4.51660181298407,-3.58615074154021,-85.6849644011812,3257.04688521173,-51.287053610559,-38.1273771684218,116.780380886268,-28.8548924842,756.300382218193,-4.65560920295871,-6.32203067440628,2249.65447292146,947.310230511036,-8.56078088787218,-13.8493164036353,-22.9453034879089,1439.18497845756,638.257851954055,-7.52117647596442,-9.93231077890097,-13.4148955678793,583.883034588062,-8.03703632211765,-7.96080343221153,497.549559678372,-6.88113288206188,765.668131731515,-8.49087118207907,26.9952944329508,-7.78783047472112,-75.47438848,58.5378594983547,"Canada.LeRoyLake.TD4",636.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2212.86660616013,2846.09556031478,3101.72211053845,1613.54613249335,3017.50737546783,5040.24803150642,6138.68074127985,6608.39701544645,-5853.2496817999,887.773456337702,464.124676664137,467.386195534293,-390.529558851303,-1.89677628874779,498.349914550781,0.0532391890883446,-0.0123024452477693,3.1360827088356,0.157997950911522,0,2220.16042533012,1241.37571457321,5.04866609712033,31.8438373618846,2771.07935185921,12.1503657563344,71.8217358151567,-17.2030776629158,-85.4169425011298,-851.413913777997,-538.525707345029,2001.57543261973,-5.3847556490888,60.6538009884767,-11.5294760045118,-75.570001761997,5194.57218543522,2324.36580912828,16.50845188996,53.9268756593818,-97.5561254735167,2846.36129143062,-61.7909829903937,-2.10811504000627,-14.1628099071293,-31.9428811195845,564.921689920088,-2.70771714291808,14.9632981233483,1946.37445054351,1000.05344487766,-14.9656389260637,5.63951099167214,-29.2560058224276,1057.88132071904,803.764238432882,-14.1128459108078,1.9579448361027,-16.7505561738787,577.942247378263,-11.8586577634233,6.38533946533845,507.281217060106,6.92582453194412,525.165452372821,4.67388130554605,-4.05181297900878,-12.8835086769301,23.91177075,68.8326174990063,"Finland.Javrresduottar.EC-Salix",384.9975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,2092.81205123185,3348.55000625928,3727.5087238135,1961.40560263603,3163.04610042301,6255.89937990494,6259.61868954431,6804.88536974481,-6354.14963809319,874.312684236311,411.506550152261,700.726414725131,408.156551161887,-2.00043272972107,10.3569240570068,0.0241140071302652,-0.0129316672682762,1.66447007656097,1.37807750701904,1,2970.02720855576,2114.74043734539,48.1468562778131,18.4635428181743,3008.27256368019,66.5503007522171,30.0990678031165,8.93221198154432,-90.7017358850031,657.821375793276,531.204575462294,2273.31854959849,44.4139107921758,23.8011430978452,12.829651599473,-83.5810004904209,5556.10157226458,3342.58353704712,77.0673661403748,30.7829479209553,-131.856856065533,1294.316511539,-18.9142522779675,-13.5006259356888,30.0772896873995,-43.5859460897146,921.065674752511,16.1863414904503,6.12089235942703,2151.07763886837,684.587684267235,4.0771980525921,-2.23571586874732,-28.5244868444681,1161.4195514145,377.634369662752,0.34294963203536,-4.08157946838982,-14.2338269368674,343.130304485914,2.60915526859876,-0.717466708252285,311.957150168808,-0.324215814901459,702.735351336539,-3.64034279241011,7.71073227899977,-9.01525299259357,161.65974,69.2668899990255,"Russia.Kolyma.T1",1348.58666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,1417.20827979204,1437.37847306649,613.580578335966,1332.63175252328,258.118999571142,1460.50110258787,2171.99702064088,1191.97161705487,-2796.66373411803,2844.06116607506,1064.19313537595,1584.64293625982,-373.985450925063,-1.02247178554535,29.875301361084,-0.00441957311704755,0.00359270535409451,0.340886503458023,0.263908177614212,0,1140.15968573396,823.797894730521,-18.026350315469,-11.934115275669,1734.52255649485,-46.2634786304356,-26.0082945568499,116.305957640583,8.62477192787227,-1260.25416082518,-1597.56117301191,1506.2138497539,-39.6621104877498,-23.0967999186626,97.9964773866074,5.75311610325006,1763.03160998354,980.025403586011,-16.8316463552763,-11.1887285638751,-3.52071739394709,1902.12278942814,-51.5521282507785,-27.702987975394,89.722588302148,16.4422821978328,808.167983098783,-20.0667106982285,-13.6069552642208,3657.99829207307,625.017121764675,-13.9969884729201,-12.045391600608,-1.56361139449896,2844.06116607506,389.721632836853,-8.4770495831537,-7.76135178504849,-2.84853464771924,717.974328548604,-18.6014599414477,-11.3141370814108,602.101665773371,-9.7954932685406,1853.2193633723,-9.18176882375731,23.0569260016825,0.680892326212993,-81.8818216956112,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890852570533752,2205.45655235547,2671.65508640022,3302.13394547137,1804.93477245188,3127.84844913997,5881.29338031665,6372.69849146439,7036.19377293368,-6617.29902306995,1050.9348302106,404.163195662507,575.862393957016,196.002472368643,-0.486671725908914,140.309868706597,-0.000909009481094674,-0.0490691036813789,2.81762215826246,-1.45321859253777,0,2781.92676950367,1856.14873075311,-9.6244245854248,53.0328208786603,3157.48411332214,1.90996384952787,67.4640575927393,36.4696681421397,-85.0532925266658,780.799173275079,813.311927124636,2775.92213084209,-2.72965328540873,59.6506848827132,34.4074079973561,-75.0835514986877,6288.70616716811,2836.87377367726,13.0214525190872,59.5039870276875,-84.4521490824514,2121.84169262263,-54.9646326019379,-5.65941575870877,42.5851350355251,-7.62816849780306,1063.93046057553,-11.5891326626397,27.2998188952839,1869.54627903061,630.231908684624,-18.0066259624178,11.3796457751008,-14.0138884902479,939.774119540916,439.245560411348,-12.5498731546099,4.83005623876876,-7.20264166772766,265.268183388966,-7.57909095397046,2.00613668661171,205.29436768901,3.23443623939705,546.922779588258,1.99502425937881,8.05525260275508,-2.31692768908674,-74.60225997,59.5268489684494,"Canada.PayneLake.TDA3",773.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.644614100456238,-246.584052820414,138.052323022672,464.60660226788,-169.491309949918,4790.30523021317,432.212878169019,1461.78140499866,1993.14732036594,-544.762670009644,0,312.831671167857,130.718070500664,302.655154990908,1.39288377761841,124.428565979004,9.97915922198445e-05,-0.00100444920826703,0.0584703125059605,-0.0796061605215073,0,-9.96146917388525,711.190655088295,-2.15805156257187,21.9061722080477,2905.28539469181,49.5094650415126,42.8278743251537,-50.2380268824308,-62.8313878193331,3399.86433170663,3026.4741276293,1939.560989222,27.1523771274892,33.5814994011104,-16.1876369823862,17.5540674196983,822.871892617369,2314.12225118397,24.2963809350662,48.7792013186538,-53.7405067427882,1029.92747111094,-28.588893562201,-4.48974283383458,4.52216705155826,20.7855472237743,488.237364221793,-3.36102667140072,15.257417631931,83.209540387209,299.272945774399,0,9.35227955544996,-6.86910330362625,7.86162074657547,179.580359159093,-0.25360066924437,5.61188622372165,-4.55945084634211,195.191743304839,-1.41816432997326,6.09974197827621,172.404902236181,5.38765319488066,140.374919638274,6.0977877515054,-5.36666143667309,-5.92362147754029,60.3341489650677,67.5157675409255,"nonveg_1889",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,760.500464266754,607.843313560595,60.5838320477066,170.127573593883,-1867.37583275236,638.38554855222,1846.42878352942,787.856257483925,-3180.35346329916,1804.67387120419,268.706271866246,429.821951822304,-501.08212144303,-0.0125020770356059,90.751594543457,0.00241452804766595,0.00155152066145092,0.164485394954681,-0.0127372145652771,0,329.08300447767,714.140625347341,-3.86774170857721,0.444499785259202,1515.99545497107,-32.6951268871937,19.4461279029647,114.037498500114,13.6366960822008,-3895.84880017885,-3896.19168723974,1400.64398733137,-22.0567046594267,7.36826998032669,135.618642147127,30.7898361330035,1248.64498410636,1483.25765782589,-6.57892425112166,4.67095965411577,39.3163461212416,1595.5124968754,-18.797584487692,1.78801844458306,173.197243584691,46.5593145079874,537.184896948378,-4.00437946917976,0.0625731395391185,1997.20816200881,760.153608489515,2.92293740927085,-5.93486291430253,28.3638979845822,1478.88504805088,555.63446444967,5.10769343597987,-7.18267629051119,22.76458424991,478.587076119486,-3.56180408898143,0.0608198261677,440.833395646058,0.0560220111029839,593.509155254901,-0.0420788689557341,48.914179605891,13.8259956955898,-118.861121351646,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,2188.25146391886,2903.17745360923,3122.37110360524,1604.04952559769,1840.5541237971,4593.68211104117,5097.65091127288,5439.96603045732,-5564.48875413618,1531.53137629699,543.999444777138,825.368664639792,168.516724835697,-1.8803915977478,274.684619140625,0.0128332803025842,0.00739682132843883,1.47098650932312,1.68856675624847,0,2373.05957850226,1988.63811216749,66.2879370722496,-24.8859316068348,2412.67486394956,80.4224954649853,-14.7584480261054,12.9611340059549,-59.4583088022528,-597.663458062965,-820.890425527246,1801.79790132942,60.059930044314,-18.3827169163581,12.7092074872553,-48.1216842148197,4382.53226616272,2612.13264784601,87.0710882615338,-21.0129583422629,-50.8885928838304,2175.21634353665,16.2455786005443,-70.1682691463434,37.175040823531,17.9670593067858,1228.31812277991,40.9439374259969,-26.0332275932849,2636.33460411366,838.635192185328,23.4917243894455,-27.0527481350106,-1.46682176259674,1435.24994996005,673.180105014893,12.7744566801011,-21.7154872585449,2.18104443208097,493.365711077871,11.7577556303532,-15.9150229379958,448.818933587389,-14.4780301157222,836.459170231054,-18.1305919077945,9.34184624224617,2.52882870116914,-148.672494444444,69.4331944434772,"USA.NorthSlope.Sagwon-C16",510.294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
