"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_NBR_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_endSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.968182027339935,1867.59434407533,1550.53944390599,2333.63638157531,2308.67191021962,620.583298468807,-1815.38720921306,-719.592117858141,-785.329012902893,3723.42550423727,3368.46266755978,4648.46515049071,4566.51446175072,-5360.54999246118,2350.03406960839,949.12032474901,784.238474022356,-220.272351064492,0.808200937509536,0.00285104238428176,0.311173278093338,0,1991.76068270073,1145.20748527747,10.5660877906349,12.7946321916748,-76.3471656851646,2500.79407259182,9.12130460578557,57.0664111575437,-166.719604839455,-721.906636983169,-845.775088552715,1738.25640619484,-1.72469754147644,5.81824877700356,-115.88376041299,3943.78224196811,4077.75713146875,1841.65817007112,15.4104809926788,21.6258983308642,-122.777211338075,3211.24417378078,-56.4982039611391,-43.8531764695104,-31.7640637113951,623.747726412939,2.33506371633428,1.66640197075952,-41.5831817608626,2393.34477977018,2354.49429427736,576.726633835233,-7.0873364992139,-7.90205622202176,-20.2996165652566,725.849660315492,-11.3079955518292,-16.7793976016548,488.351991854702,-5.47165912182968,10.7011289629613,-14.8383576813604,-15.1260300155386,852.791720321985,-10.9823966716395,-8.15035134174735,-14.6171819000562,-148.722016668,69.6739499970433,"USA.NorthSlope.FranklinBluffs-C17",91.902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,939.484901298398,544.532914958995,1138.60803176668,931.86410134867,-2734.14211912508,-3882.80149289534,-2985.93346119852,-3334.41395800376,2164.57217386301,1576.46803793885,2521.98010863194,2215.05644639518,-1648.92658946218,2820.10829500288,962.931092134566,770.467007113873,-319.35589340721,0.708070516586304,-0.0475657284259796,2.75148224830627,0,931.86410134867,721.825038867548,17.4233969466423,-0.245832256442826,-84.8678738296687,961.375839819373,-0.955616920747161,60.8867538995289,-132.463966944741,-3334.41395800376,-3478.31210700042,908.557381532782,20.0190020852705,-1.30623154292173,-128.124004528116,2164.57217386301,1927.72751652241,1361.41929284888,33.4670452693315,1.62852492039279,-135.073152956156,974.264466826847,6.47086471414921,-0.69887840570671,-139.180638118121,485.4163233411,10.9465803192457,-0.662003339159722,-66.5190636487571,2820.10829500288,2712.88528344901,601.063184469057,15.2330301234893,-1.72926666920695,-83.0996832250114,358.911320010743,9.25185225435646,-49.8191865990317,303.905114319288,-1.12487780694281,20.122206969175,-43.4150163313268,-40.7290484455337,935.948113884323,5.17986683862739,-0.870418653233635,-38.233858843302,-93.8282475034604,66.8623428856176,"nonveg_867",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-60.8429828222985,457.227806625771,-250.497340890955,-208.164577571431,-20.9349733940522,-1040.22185543319,-1898.13558531687,-1849.18500262753,284.493429535889,1005.1914234804,60.24016652579,101.3069100109,-1297.32163535554,576.149278874945,556.487962554571,676.041214285796,263.469784359728,-4.5601487159729,0.392096161842346,23.4449310302734,0,-60.8429828222985,707.725147516725,-14.0730530607152,-4.91071982497107,64.3386497742478,940.848522241347,-6.77884523901899,-2.93682117310861,85.5316838401225,-1640.03460942023,-1503.17959069746,857.913729883675,-19.0246106458889,-6.97167977357668,77.9921572621523,284.493429535889,457.408312974616,944.951256954615,-19.0109036477313,-6.10621731749963,85.9046597231468,990.111290644721,-19.3496274628873,-5.43599561741037,90.0101173313383,576.071956639434,-12.1288603749162,-5.79841399000028,50.8159837319899,747.955777090152,779.204334010014,534.987641056303,-10.2978672408257,-5.72688327384025,45.6463740886624,329.780601956034,-5.53393885455115,24.5237118089416,289.78133707392,-3.39602600159438,-1.63819868521823,26.3437579158109,22.4879423347072,556.487962554571,-6.02249426103912,-3.89086915077179,24.2461081435032,128.867729495411,69.3919315254772,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1382.61794598146,1601.09067589693,2031.46091694359,1540.47408836655,-1179.47507483595,-2196.37243934093,-1823.45199158005,-2594.61189755908,1259.00491580698,1592.88765844833,2140.55964308216,1552.36822090082,-3070.47245452755,2855.92990341894,704.256162631886,782.85274294838,452.52730233444,-3.01760625839233,-0.0399312153458595,13.2748689651489,0,1540.47408836655,1044.0178861098,15.8069966059067,6.07139009173427,-47.8189156718516,920.803399214386,-10.6612212942642,115.100424901798,-59.8076242934486,-2196.37243934093,-2086.20848680322,976.012677057128,-23.1763065812862,-15.2540389432682,-41.4356053067649,1552.36822090082,1446.1348027945,1454.70606734795,22.9260536029109,11.2832040420709,-60.8524427370919,1494.3601151447,-35.6257968157299,-23.2198151827483,-32.8178957616278,713.9017792172,11.5234839093705,0.494358960658159,-28.5945539585006,2927.5909875851,2952.45632868757,306.350407292427,3.92201809685568,-3.89752090972937,-26.076591458474,246.358006448291,-5.01495335137755,-16.3766039461328,207.454229790971,-4.32179170575378,24.457439517574,-1.81358554658097,-2.43024770787936,706.862351398684,-0.104247550671935,-3.2916715918767,-3.49878622953593,-115.386655228662,75.9294628807442,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,3035.77025224163,2671.51936321194,3459.43305535798,3790.82355853617,3329.48780600766,170.671108614581,828.906349293823,920.88961459328,5326.15969265397,4892.83066893429,5853.331692387,6273.19493608926,-6573.30013100932,2219.64026847975,694.423780630447,831.898899207842,14.5392049031013,-0.741720146313307,0.0354132249951363,3.07536249160767,0,3343.54662428449,2015.93717700171,44.242743142336,22.9551627577211,-37.9954273684842,2820.68679835796,32.6123729579149,-7.21696616912678,-39.6604473502179,460.736509142756,451.564327291067,2020.94918141264,42.8211488575767,24.543823856178,-33.8289496898346,5763.04167456689,5512.66177608768,2678.0593339862,61.0506828268668,28.2179616393398,-46.2442764478299,789.777066776433,-4.39226417725149,-21.2652782360311,20.4349202682493,940.650126725549,22.6802199378616,8.67478428632341,-14.4399446764693,2457.76448747402,2401.86713586765,288.752523638985,7.68803658545673,-3.5953285033089,2.60039352361158,198.775388026112,3.44889674539479,5.360149073908,163.25881633923,-1.98799462703366,2.80435509598856,1.65130533642673,1.01750019690121,765.108402548991,2.17939262769156,-4.05584577318485,5.31706977602052,-148.846972224,69.1469666650202,"USA.NorthSlope.HappyValley-C20",38.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974346518516541,2869.2297632339,2572.72653275635,2851.24353029032,3439.26994313436,3616.90965435162,389.873067502294,523.357839311378,921.387412604008,5222.11519570734,4896.06611345578,5357.95135858516,6102.03909800752,-5995.16192151501,2199.98921167383,823.297726452211,810.45677871295,-206.224440781221,-2.23372821807861,0.0304521948099137,2.56106119155884,0,2446.13780170452,1605.88746153492,30.6610435003611,20.6950155945121,-46.8365638843426,2330.72462171737,36.2731709764507,20.5439168359724,-49.4239038917852,111.522061826939,112.810189566735,1586.61933707707,19.1156473510553,24.2724242676525,-38.5449786255186,4772.26693240553,4812.22419293756,2552.36263290757,53.8214626325482,31.2099614878981,-60.9879241452742,1251.72731141575,-26.1728001457824,-16.4238702396019,4.73092560325456,699.502512818141,10.8611153261156,6.20533498936587,-23.8216572353577,2011.15102023194,2033.83568058055,188.957085069183,4.14006040662401,-3.24913669762337,-9.94510974048332,184.450261549834,-1.90199766041069,-3.78473910650377,108.530829969552,-1.77305219648209,6.02949055386402,-2.85727877428858,-3.80251049024787,688.310695450499,-1.49224596849507,-4.58695515176217,1.23223009129931,-148.696288888,69.4257722190324,"USA.NorthSlope.Sagwon-C19",501.688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.539217074712118,2411.74124871126,1351.27670857502,2782.49521964576,3732.23365185574,1729.8429145717,-1028.77630731354,245.51089178102,1246.54996882018,4439.90477324597,3091.64125519345,5034.87402147556,6361.78671159317,-6203.24224463005,2350.5270803355,916.116321181054,933.106451795776,327.09313071551,-2.93547779321671,0.110930078934568,14.6604932149251,0,2170.37822431973,2322.21657728371,21.2805412495296,34.7435333769073,-44.6884279866414,4080.12688271633,64.1790249704293,-57.8580311938912,-84.8311037685304,-1002.73265467345,-978.477086161262,3408.91107057112,22.6042935043547,48.2295389541763,-70.1076812369612,4086.55149579728,4136.85356348486,3524.17315237667,36.254534131161,52.7561580315348,-62.2389978579412,2803.47558330584,-35.9570346760199,-35.0287807735267,41.32289301962,1151.15162603838,5.78493618020103,14.2203187816835,-22.3669570658699,2646.76103466709,2552.74134572334,614.089695308291,-5.80785525623032,-9.68958350788271,11.1416355218574,789.768152966436,-8.24380180420715,11.9743419934057,366.880473851602,-3.75796101364302,-2.00629701033323,4.22757175446125,1.95645316558727,862.793673900309,-6.82505983716759,-6.71612685191862,5.56885771944231,-139.480217784553,61.4114817871785,"Canada.KluaneLake.Quill-MixedTundra",122.368333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982114672660828,2141.50752421614,1464.04584037985,1851.37846395744,1968.57060119229,2579.08997207871,-172.225893124094,254.39053103219,-339.130805382695,5079.86058348458,4019.79298199494,5071.16415029013,5266.39185092242,-5933.64532639797,1683.85417752667,829.520153672768,614.42975185986,-9.21608006672628,-2.31436276435852,-0.0834896390636762,5.62116018931071,0,1787.7771227556,1042.46707063242,40.0948873320163,-11.7193999659885,-13.2626309495767,990.95225570886,-22.2007527053004,32.2953031416921,-14.1138483852836,-380.8620351465,-362.133651085869,648.799289556508,18.860530651263,-18.1339999714421,-16.638871677875,5002.51955297112,4620.97749139861,1608.90082641786,61.2811340396012,0.599666976470172,-43.3347292004509,1799.78172709681,-20.1492998277969,-49.0730742913112,25.2376301199371,699.311515569578,26.8965967526761,-22.5882270073002,-3.38743228329954,1850.15531151108,1967.94164031681,1078.96393795095,33.9704096680103,-38.801670944954,-8.21615297703398,861.113518341095,22.3843009578725,-5.96476292197088,510.432895949468,-19.6320344595949,9.12076853657115,-0.74003198550712,-0.263127568842957,751.866212886328,8.57751354634165,-21.3010477424497,1.94207557661449,-75.95403584,61.3049144385947,"Canada.ChukotkaRiver.TH5",201.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995589256287,500.778861501062,1046.87384258864,580.553248747317,541.360680419067,-913.87101497899,-1962.03661210901,-2652.26200802197,-2711.52863096434,785.077258758545,1426.60118195968,900.859885490975,857.054337925916,-1636.85209869077,4385.24714416726,2231.35446185938,2254.40105308013,1006.22147824324,0.941744863986969,-0.0260343849658966,1.57385766506195,0,541.360680419067,807.201531181044,9.32523393190953,1.44935067564306,51.8133993157025,1283.84846637954,0.0332343247826949,10.0603813834084,98.0763807152153,-2685.19555729585,-2582.60210365109,939.951097755263,7.74257687744344,-0.940466916731793,76.6917106569964,857.054337925916,881.757858770823,987.404552240686,12.3528796085553,2.57060997026324,58.4156996076342,630.039398923357,-2.51352683450434,-5.42378718837321,64.3414277773645,420.347699385404,4.97927601671831,-2.34542478794239,37.6506375169183,4385.24714416726,4430.32390248302,283.788247308101,6.87303851093816,-4.16465580112244,25.6998797604822,171.536388081672,4.43324142506268,18.6915217049222,288.041894859898,-5.83520755639086,-1.32130358129871,17.4137831994378,15.4797418654017,2179.01292119388,1.86934073805373,-3.96840082496679,15.9248765093862,-96.2526565345265,70.4839932710382,"nonveg_568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77072057723999,3430.87634534875,3054.18929986976,3854.30990929959,4371.48723628762,4101.76948597323,1014.16745796629,1302.76739202521,1794.34081850284,5901.13794789808,5219.88761118829,6232.84649434322,6950.08729565123,-6505.62580537213,2310.82865339002,794.602820241382,882.039352758614,-172.134362373924,0.663598230481146,-0.00714328000321984,0.439830958843231,0,3536.44636986326,2246.7053263154,40.4529839726062,27.6289956127091,-34.1480485493328,2304.10248325577,24.3358580799357,-66.8410684940501,15.6917907447491,1278.99103666582,1118.046442384,1566.50679542972,33.3733715124523,14.0965313793573,24.8436498805881,6004.20558065118,5633.32313103078,3131.93776285157,64.4182505611042,30.4889543737919,-46.7568449894839,2343.41589269443,-33.4609955154137,-25.7506397894262,67.1332977436552,856.21539896513,18.735151796948,7.21076938381348,13.4009841046628,2279.05674303168,2211.3296591309,1111.63212323189,11.5148076575518,-10.2051415794408,50.9743772873851,1096.73905951178,7.94813436916906,49.5123669135489,807.704224426485,-9.69908568638229,-27.0907998208817,37.6553478314127,37.4107695790994,943.506076162471,1.97905150925592,-11.0249699529936,42.2171250448028,67.99934,67.7066466656223,"Russia.Yamal.Laborovaya-1",661.742,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
