"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.378994984286172,1733.20140560229,5915.33736382623,6773.34979716912,7444.32777478658,1955.4240349062,718.150454707232,487.640118937179,445.095572517251,-56.2453911530511,-2.32171644483294,1,1384.76883690447,6.22415394580385,-33.7502275443184,-670.46050906274,3.46620366365159,-28.0565612560605,5052.4102392588,75.1378219331163,-32.1101262213637,2478.67714605599,-19.5928020530581,27.9868942523785,829.190545949674,4.75934488037601,547.734062612244,-9.40213715475473,4.0470600239859,375.93635226431,615.814303845787,-2.94586917223396,-8.80886587557734,6.96097313664705,5.55289487670523,"Finland.Kilpisjarvi.19",1513.47714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,50.9008503377918,615.520785041794,506.478125811535,832.346589423416,4053.68196077464,2181.39159619041,2317.08753834417,2069.52109738676,619.543019800141,-3.19266676902771,0,516.340695425205,5.50003223335364,-42.4189408864434,-2462.04367346955,-6.20750446635157,-43.78427630353,506.478125811535,17.3446725775066,-21.4042103858364,849.681642043812,-17.0421837063219,3.42424859558327,294.800903188057,-12.0204002162598,190.174435503682,-0.164778072304452,-8.00818763028044,1420.37193126346,862.063215803151,-21.5588459180763,-1.2410679243753,11.2270612084662,6.25541980328825,"nonveg_677",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984104573726654,1957.35616075782,5260.46546737917,5826.93001517497,6608.07289882385,2262.5929823284,524.983342233403,777.192808255354,696.69918507724,-20.1611503481873,-0.802019803060426,0,2345.8102893458,34.0626798109178,-40.464963647877,877.821570054865,36.8574181020351,-42.7656886929489,5747.08887115453,70.1222186713076,-108.895251870518,874.789370032311,0.878512895056474,2.38311551836719,669.956483671169,-16.5941149715399,410.829862475934,-4.1709555024316,-6.02151771688285,522.806272442502,349.909031901253,4.99659460267169,-8.56878948212673,-8.39135314350569,-10.1905014069991,"USA.NorthSlope.Oumalik2",42.8602222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-244.890977177812,699.774119712603,1023.92416627122,741.870066160499,949.935609783068,444.906032175917,668.543143311661,669.364860088117,759.420185841827,-4.5601487159729,0,748.397757736375,0.964785281085053,19.1348126918111,-1261.79774144118,-0.0856530323291736,22.4860558014891,699.774119712603,21.4070938945325,-48.3476691254458,1038.50387253836,22.9220923247961,-50.3995311179046,468.986455616033,-32.6935755859744,244.500652852193,-1.49722781295062,-20.2873692238062,562.120224285066,188.551080793847,5.40670679910829,6.48517169860886,-10.7828947009378,-10.3142205548285,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.884397149085999,2048.42968425678,5425.51674324474,6397.9526139358,6537.95729102327,2057.39606017325,909.993811349505,666.937155643144,576.518157268794,-71.9608621886609,-2.64677113956875,0,2000.88092282123,34.7974785299261,-55.5188618480463,337.976058515925,42.5891310489272,-64.4693121584193,5902.81760376316,31.957051433241,11.808861613542,2506.26566481428,-28.9771319158418,55.6120420702138,596.165246743055,16.5947625872379,412.207676751784,4.84174650199891,13.6952057284764,517.666721272279,475.074228489406,-5.09496837036794,-12.9231811943883,14.3529993946765,9.33698014149559,"Canada.PayneLake.TDA0",897.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999438762664795,-463.340750752755,-37.1955371668247,-174.264576030809,345.715665955763,82.4987202612926,80.7183897469986,166.877990209564,115.718119369282,178.162378591757,4.74863862991333,0,477.826136807495,1.02481790581114,-14.1853870306953,2155.30824844509,46.4384111909566,-9.45887118110298,-174.264576030809,60.5015897097159,-45.8959194903958,340.191115759445,0.239761107438285,24.2993654113889,82.4987202612926,3.11646810096913,44.2827188831193,0.0476092110189834,1.61977681214845,182.688352148575,120.346912925714,5.69031114191516,-3.81658070604889,2.50394138289615,2.2816798294446,"nonveg_1509",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0701257220158975,2243.24753052043,4515.52322316677,5262.01234397996,5970.48081868257,2626.9183830027,799.810789652118,1026.52792551608,921.47736438369,-521.566913961747,-0.221643815437951,0,1892.52043568908,18.2199819955181,9.30388822942915,170.066019833194,17.9856885153126,20.4851302775339,4634.33003862503,24.0532351809721,-80.5513023884411,875.371349273541,-6.73158538105803,-26.5800389116459,646.850757012115,-22.3051985176591,453.930376098264,-0.282719973456729,-15.6527715895953,611.771699191534,374.789667673431,0.451162810950329,6.48943423675506,-12.9237816439114,-11.1325935447198,"USA.YukonKuskokwimDelta.U",120.936666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.916890263557434,1920.87077211759,4583.67821854252,4973.99999356317,5164.56731776082,2597.03884607666,764.784671913482,1070.56200152398,896.702091467895,-10.0596613287241,-2.45088470776876,0,1644.50161268259,16.8327545936649,-24.7776022813458,40.8283815812468,22.3319854704793,-36.4943453005616,4657.33279885386,42.701042119483,3.18691914375725,1596.56748946792,-17.1900746637964,20.5662620313588,878.257000959151,23.4948563082064,691.513010008962,0.260786743208996,22.3068712906117,949.253595125853,675.414139793933,8.90040075747695,-21.7584808655794,20.0332276416067,16.2017788548305,"Canada.Yukon.TOWYK",23.1751111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,610.081570279278,5264.68231516013,5929.67276761542,6517.68015678839,1754.23997895771,359.201133119621,658.181912552681,609.833284860217,-182.044627923257,1.48822605609894,1,2805.74182665246,15.1529342842168,-13.4969951018558,452.974711897271,11.0306086305677,2.26766652589359,5497.03456235532,88.2518792731336,-82.6961088985204,2181.46718363508,-9.65521954349743,15.7043973671045,438.801917576626,-5.49224282822218,323.37828901961,-7.52042532603744,0.236523149943196,332.372560573879,160.317932950085,3.72205137433616,2.46659944992697,-2.69111093986978,-2.78156202189361,"USA.InteriorAlaska.23",1214.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989047706127167,2224.60005867374,5529.99730802212,5803.68381017116,6526.87451637851,2363.55114275072,601.422828950339,854.415734612486,674.092794573067,80.5454093800025,-1.22282059987386,0,2021.53774541739,0.965201177548948,-26.6875348889642,-122.842406135156,-19.620772989201,-24.7211720447675,5347.47839946791,97.9566278320984,-74.4651886451171,2182.12756096521,29.4751929992573,-9.30892686402667,944.223586923619,-10.2391234055495,603.747118865985,-16.9291282225139,-2.17957453016234,398.979092357198,595.17474154866,11.6994021753914,-2.11793705867464,-6.54767520644416,-6.32196121151428,"USA.Toolik.S1",328.131666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967148005962372,509.729106564351,1301.10060311046,869.050840090883,-37.2935877540898,3317.41328455682,1131.74623012915,3063.56032039206,2228.45088826975,523.762848719601,-4.67877817153931,0,1118.9974833269,-93.2497902772414,16.9433932160774,-1211.32805570734,-94.6641497232245,2.99545553591125,781.619562544916,43.2900867137949,-17.2266496557948,1132.83569361075,42.7703128534257,-11.1753908795267,2005.48071652637,-32.017627565737,1574.12099090875,-37.4612281798874,-26.0634633142237,1115.00070010951,940.89972539023,28.3662695675603,-2.17493258870499,-11.400857191757,-16.6513606673159,"nonveg_1309",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984502792358,757.346765387135,778.148206734226,1095.04840273782,701.346780886211,1734.78647189332,911.639387337935,862.89192750026,872.002510415784,513.301627055609,-1.87335765361786,0,599.632822103541,-7.00150214981174,16.1525829812338,-2767.62210888347,-0.875376345753177,31.4310207663684,1065.54630830009,-30.2662351113383,-1.34100429262388,1755.23873617917,-47.1267870142666,37.0650041656188,687.543287918429,-4.69774052384325,579.523015625846,-9.22278818386251,-5.63448082034436,736.219193167053,336.876137589077,-11.8929768702677,7.68837825800928,2.81969894457999,2.70866032668115,"nonveg_757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982149571180344,2539.15567489065,5258.35666852546,5845.46541300264,5972.93846133204,2446.16032141665,901.723114180117,766.792197038129,716.981005368405,2.35231304586343,-1.91015416052606,0,806.325152583244,24.1166494991723,0.455466048285218,244.72466326887,21.3521689523622,16.284185210983,5225.25266308907,-24.8278936124222,-38.7203925612424,3009.30912079862,-79.2753072285694,0.964143542724666,391.283630633417,-5.68330611155877,329.439923308237,-0.473859371476678,-1.79692204672504,535.317788344654,625.428083644914,-16.6876857470045,7.09356625833131,0.340466773268602,-2.21832628744266,"Canada.DaringLake.Tower1-Heath",193.271111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,338.934039873173,807.22647286662,1934.99634477372,1226.99212230165,4063.01831365303,1984.05154533024,2444.41585036945,2543.9597091747,-464.460121349764,-2.42055487632751,0,1069.81277883468,12.029894518577,91.5441608858867,-1299.78594085517,5.87732895633539,115.873330103664,1226.99212230165,12.7729472672573,-93.0934730597893,953.993224147699,-8.81216688083465,-89.2389070340617,762.541838348488,-62.3544218063677,469.27560002036,2.39621643854814,-38.813608601424,1650.79351194994,436.001436765335,-13.3303213352122,32.7298786697766,-21.751317154105,-21.330136580504,"nonveg_916",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856255173683167,1374.18458308878,4418.03416260426,4902.83370040609,4828.54908267725,2477.90933854564,552.119074079517,810.840275385428,830.914018789042,109.325655735975,-1.2320311334398,0,1289.54158036268,-18.6717550592443,32.4814140432372,-727.090365818859,-27.1717684805989,56.746656806841,4716.21384119662,43.127830432837,26.0357274834622,1955.37072307191,-0.583481185752781,65.6076333213183,938.915070506765,28.9336119020182,530.251801776452,-11.5272130820968,16.0874236118907,611.241125407985,418.333780537736,4.5934647252446,17.5552123452705,12.9254770979422,11.6731025225237,"Canada.LeRoyLake.TD7",500.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998509883881,-159.2591180428,2704.42842804126,2183.46597399716,2337.21013888734,639.807849080007,581.155695875964,826.764110761402,722.414576758301,-475.946541408112,-3.65737342834473,0,553.982282686815,-4.52560539144339,4.24329101719021,336.479490403313,-6.41514929246469,41.29729891875,2337.21013888734,67.9273522427926,103.887914731802,8370.93967078875,14.7859560593324,295.114318379728,324.212703187479,-12.9685081274991,350.500599139235,-3.30553533763533,-14.0200239655694,547.827863511959,177.416828448972,3.54247723178168,2.68638038739956,-2.78787896870204,-10.1932623006007,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999643504619598,823.062751604655,957.407406894331,1061.31409114677,617.250120451479,2213.55266472231,1044.41457579913,871.041963262624,776.120799656314,-499.243337243686,-3.78199338912964,0,922.44154238364,-13.8552213201315,16.3388077650827,-4501.16773144328,-27.6602371601024,24.6297839739855,957.407406894331,-20.4909912678607,-9.5578681737304,1518.42877901706,-35.6297603141516,1.28149672717156,1335.95646514155,-13.8539655433502,1092.46346974438,-10.2187924936386,-12.377229068343,637.043865988237,534.752011870306,-13.3007184825791,5.53831748084397,-0.148367733276748,-2.3783627454012,"nonveg_681",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
