"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_SWIR1_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_green_changePSLS","spectral_red_annualMedian","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.779269814491272,1520.12080083899,-1366.51744381569,-913.365550634453,3636.69299859223,4142.43833780425,2518.93633915453,900.462357304037,-72.8490652003544,-0.0382153487039937,1,1258.51608866566,8.90831180466145,20.0831609441143,1502.38659901404,11.1174255670269,-7.67081504728542,24.013217192927,8.3699214347896,3988.48560571835,1326.86540264001,-32.3625707960978,327.728456836168,251.340695237642,-0.795747477088409,133.282818135466,2.38263859020379,245.409238102187,-5.98559117322408,3.5132771881471,2.29134114431779,937.806723910931,3.66395684762258,4.07732578087295,57.7516062982712,"Canada.BonifaceRiver.LSA2",470.16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96023416519165,-97.9805066402336,-2957.51410071411,-2988.60582057414,161.325943066737,1178.81591206851,2360.02346347944,821.765696918056,291.642758768714,0.0270389411598444,0,567.95097620817,2.12775748004309,6.42566211713154,3090.06340935548,93.707089997756,24.8624759076168,-26.1168353554971,96.3186783575911,591.521853207968,2286.41629351419,-58.0596289629563,719.226954273561,405.593927659896,-4.18683926419145,273.486671718709,2.58210325976993,1355.69394059235,-32.9914104279549,40.0820866484066,35.3098881681134,1085.35439329263,33.1484888605402,9.54334294498647,72.9947703398553,"nonveg_751",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977914187643263,1727.91310089475,-383.912139591967,-493.014668323335,5566.9379665017,6239.14386040794,1985.33962332184,465.320842271767,-28.520710845347,0.017527806883057,1,1819.36193376816,18.9234054556237,39.765689182059,1984.53675419163,-32.3943391538258,-37.3363195014391,50.0817521858623,-28.8578173622905,5655.42161408851,2795.26877748752,-77.2345714276808,668.116046623438,408.846273662223,-13.1885894729749,361.047078926655,2.82000002871475,406.664945079534,-12.2503074215001,-2.77062046016858,-3.66928860549549,545.514787885987,-1.53925500582892,6.15072315598846,64.8630659988166,"Canada.DaringLake.Tower4-LowShrub-1",226.662222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,587.75509165399,-3966.84267150555,-3504.90251794402,408.785341728702,1429.98584754438,2101.71907152637,379.623190527305,103.046733234604,-0.26887845993042,0,1215.88195385057,-22.0596664051895,-14.785241287252,2894.01230009613,65.072498358719,-7.81573936319784,-26.7639828435717,58.7223179957317,816.553268057612,3761.32505523029,-71.6937568816428,1108.60178629769,866.510027171789,-15.0628914523399,604.351818000214,-8.39990824526948,1286.07177708908,-25.0131186944429,27.1298767738673,24.7886297904027,884.531065321855,21.9110056736843,-2.39919528597194,65.1152335070933,"nonveg_794",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963958859443665,1995.38347056382,-161.185035026457,314.08729330623,5325.42097284575,6350.09931459688,2121.32461772535,628.625184153234,41.3958115213421,-0.0448224590056472,0,1302.52361728412,14.7739691242693,8.25616691763175,1695.45377284036,-21.8301099866152,-9.48078733557056,22.1508987765212,-15.6947843200899,5417.9808228643,2868.22252798384,-36.5230811242701,305.157488450364,305.294677865045,-2.19611586386601,300.937987602498,-3.2877488177413,522.843179479695,-7.01815425327646,-2.59933099436334,-3.0259826420009,883.745101595185,-2.56508010755395,15.3317361548823,62.0867529986503,"Canada.DeceptionBay.BEGL1",725.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967135369777679,-166.150124488107,935.45051986597,226.843512304847,55.2858251121891,-127.261757501978,970.509999893703,968.691639553937,464.054316332117,0.0176965203136206,0,339.669966822002,7.9505918780078,-5.18165645179472,1974.79133515922,-64.5298149740322,43.8273333523182,-25.8586682722837,-47.4818028878494,-69.9581515567065,1660.76271330214,-21.5712708614192,334.2255750176,156.869553302633,2.96433123481821,136.283466520224,0.506689189830087,458.18741534753,-6.64018413454555,-15.2727614775897,-12.5878223143801,1009.12238296614,-13.2631207627827,17.7910578710192,73.5906429008394,"nonveg_1927",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.102939084172249,1624.1808406626,-165.668663027098,185.454312782843,4470.43431246544,4764.0876297657,2496.43327811209,849.429072764747,-189.706298421324,-0.0125436820089817,0,1483.21267986832,14.4084205638135,13.200369928932,1325.4527213153,-0.314119855698354,20.6994911997586,12.1109204684548,-1.41400461924633,4338.1450246636,1547.44293763753,-19.4743008016668,568.964996003952,329.631751659363,4.04152191931356,240.069284176391,-1.98016134165819,242.783848648864,-3.87278365651063,2.27688715179552,0.580080373004694,931.377619331585,2.87022961178878,11.3241899694491,61.200519998587,"USA.YukonKuskokwimDelta.4",4.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.986715443929036,1126.53616590474,1233.50110434064,647.17001889352,5792.19970536475,6306.77848134728,2380.84506496786,554.47081547491,257.47399193572,-0.0276646888504426,0,3159.73690764929,78.4595235863386,29.480357454849,2518.59880939188,-36.732652285035,-68.2089647729599,43.5859180100031,-31.6633642361586,5829.35431826504,3525.81695958413,-86.2306733624955,1351.38652044543,1086.18181068974,37.4545451961978,590.49244885046,-19.6830816283487,366.918936344133,-7.31164782502834,-1.28743499497466,1.10458129240409,780.381070019563,5.86574661507301,6.6938902511178,68.6970249990003,"USA.InteriorAlaska.BABBAGE",326.996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,306.135180703942,-2658.96744689517,-4328.44237609629,1022.87844704572,471.456469770215,3415.84843888783,1837.57407273203,-1005.19670552756,0.143409952521324,0,1209.33957556841,8.41924480631869,6.327623064872,2698.33395913334,-1045.79582856959,-1044.12237407293,3.96975396600426,-903.230351337314,594.583498960075,2098.64950612333,-8.65857867105987,1043.72752327905,616.583796043999,0.921145054866484,482.307852737853,1.23985818329582,1347.2046635472,-18.2172730959233,-217.908695132481,-215.553636303588,1837.57407273203,-246.663602236732,-249.270407941571,75.6445675094393,"nonveg_645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.753384411334992,571.88375628212,-2932.03920598606,-3997.42489862997,2811.95374814868,1920.92378763774,2458.77199514405,897.028403725412,414.490148328383,-0.0511166006326675,0,1046.87198345849,15.9730389222578,-5.51504207244929,2870.67153139393,-31.8018651547455,-17.6209880902081,-4.63798737952008,-26.1404685592372,1950.62163378233,2842.64781192489,-27.1653199605931,847.880787874479,674.988295650736,6.87924035348624,524.357143482527,-4.4220834892713,1174.76652185882,-17.1008080806754,-4.99374469179626,-6.37736772008407,897.028403725412,-6.78436284787109,-1.30660133594394,57.1616063554799,"nonveg_619",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11.0541918369532,-2105.25757337534,-1422.43802378875,-103.040800865129,1354.03306393571,3892.80722068627,2504.09268351369,45.8083344440138,-0.0312410816550255,0,1166.52289939865,-6.88945624027873,30.0174500173622,1480.49291484029,303.054863744455,-207.425458871604,30.2478930161935,241.149546028351,563.251045398239,1449.24683209112,-13.0474344731476,665.884653669509,576.142290111056,-10.3077405404345,327.796880665412,6.09659194324104,248.330243632113,-6.70735828447062,68.5788343193968,59.9475960039845,2504.09268351369,69.0491776324507,-54.0047038144062,76.3577345734521,"nonveg_912",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.163150444626808,2312.28321393836,1455.40389744618,284.346222014252,6565.93868573612,6568.35820002201,1252.66516612691,458.165997385182,255.713100296397,-0.00958357813457648,1,1459.21634047651,16.9046936536137,17.8254447145588,2246.11186052952,21.6419989353188,-79.0025490521579,27.0162557274203,7.99182011275968,6162.48625280385,1485.84477165471,-31.1042861302766,777.497216663734,322.020259144143,-2.20581233441632,247.836778254479,-1.00701329848179,109.655758385552,-2.55636382759525,2.66509749167083,2.20495872337636,414.496488971924,2.96795774341126,-3.87744831735564,64.7148699988086,"USA.InteriorAlaska.20",975.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11.5499957206975,-2259.18690299648,-1099.83490523131,751.791524203397,686.253494544857,2104.63582829554,907.108365152902,-354.923495766625,0.338920295238495,0,1267.6377098969,10.711345154177,6.7303911046455,2235.9285458891,-29.0437295230579,124.218252549394,-6.53254986670423,-22.3149996814569,938.563074160506,1531.22064065962,2.48578871807967,923.134120627588,891.510986941229,7.95937328758093,580.991671689018,1.0854762383279,454.125066881739,-1.85664890033844,-5.61050656968305,-5.78437337180288,1032.17215808292,-6.47740913922267,24.3037929127272,68.4669570259731,"nonveg_709",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1986.89644842276,-320.806947571084,28.7750392399515,4407.72029358598,4317.0720601349,2123.08031550837,791.670516805896,-175.436760850949,-0.0126099080468218,0,1364.05163485263,6.29432431368405,12.6676427997571,1191.9811934547,-45.8454305174884,2.89004710107478,14.1499372140464,-43.6059302791338,4207.87920222729,1841.66198877259,-12.3726403895456,706.020517953747,631.092044883068,1.95403825284962,468.008825041784,-2.25997451268769,371.132985445749,-1.87574654909803,-10.250972043128,-9.53048403423035,886.888050567627,-9.28073113538736,6.67594925821207,61.236223331923,"USA.YukonKuskokwimDelta.15B5",134.023333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957978692319658,1817.57546435614,-54.358973820145,570.779912958734,4971.67416135765,5879.99717021017,2187.72762100501,607.540197790798,168.828339751623,-0.0511080241865582,0,1690.24492295466,14.5668587934697,29.1462638154567,1670.53827607256,-6.15353564183099,14.82475615695,28.2504821611799,-0.148491042728926,5157.5387975023,2954.64846782075,-51.8203187651287,379.600257732265,393.886645469639,-6.02984960389396,417.492112699922,-0.894357752900632,486.800924102458,-8.66225954927253,0.503338115073058,-0.696139423799445,810.879415056418,0.955546729980017,11.9835889474146,62.1024679986513,"Canada.DeceptionBay.BEGL2",811.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726705133914948,2350.37230582231,1607.30573452378,1521.57605307543,6870.09384611344,7836.22902677484,1885.42315871545,402.519859662542,-57.7558518228591,0.098139946659406,1,2998.45237706062,42.8397356343356,24.7445335366635,3126.26771191527,-51.6290362171027,-6.27988620873084,24.0521789688203,-51.4368991459876,6397.9564397771,2502.45947200222,-14.4738282278063,1305.06122476371,744.39836483028,12.7875327793253,512.648400367895,-3.75716603649543,483.785929377058,1.00911947494568,-12.6850722695455,-13.2826373375957,476.262640947903,-11.1567643132236,11.8798606659747,56.3680329981042,"Canada.ClearwaterLake.AB1",1690.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.118911124765873,1699.56112587314,-2157.65660340538,-1759.28162435436,3304.16371859715,3907.91291375963,2522.12144227909,876.331769697863,46.2631400956312,-0.0404017254710198,0,1014.71845673516,-14.2910358797391,15.4676717132137,1603.70855216485,138.91999346214,-190.866206274429,20.6679051488395,121.950100757852,3598.17846084409,2120.48306488632,-47.1218458863626,591.055727796155,576.126502571996,-11.9774973078778,517.669685830326,0.672332523735885,453.846591739982,-10.085479816444,40.4096331843762,35.8287966231172,833.972803247406,38.9483978713281,-54.476616642375,69.7914613990485,"Finland.Kevo.3",97.122,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
