"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR2_lateSummer","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_green_lateSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999698877334595,806.812289868893,950.659660399044,529.564846456661,2.24938119100189,-164.177871392411,-392.53663035154,-247.44079859579,3666.08303151388,2879.70442750044,3567.20430468035,4077.18770528985,1566.57056177362,1032.69299398638,662.957456252859,529.31553098336,455.023646413636,354.453866814899,401.44447268022,418.053207112283,-568.915546231698,-5.19146966934204,0.507053136825562,0.107979573309422,1,710.455702064577,1.19706338725656,-15.2295204274839,-7.57091423842902,733.914143609858,-1.14736184320572,2.95026938162878,-256.842071106916,484.553817576845,-8.91750642095684,-7.63662272398685,12.0188820504805,3567.20430468035,3151.35000615163,2510.61714351623,77.7597211014911,14.6823097777132,-26.8412316110261,-36.1842040621006,-3940.5447882174,2725.30602996968,-56.6082023879421,-42.7458773391159,80.0687043235847,382.04189982699,6.81896648194684,-8.28104716701526,1155.29269652841,351.597847623053,7.07498852258723,0.937586066845142,221.28786585623,1.9100269832106,-1.56188754128307,533.345649877398,-7.79131126591659,-11.5350087749161,12.7670571263139,392.406280929406,-9.9664290944843,-1.06384310456855,9.01534966091405,570.696599094195,-10.5255505606367,8.90800665336714,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,1003.33814599517,218.396802166657,375.217478832652,-3337.19640436872,-3011.66891225586,-3860.39825978417,-2928.55903660199,1207.47263044578,1677.0975776999,693.590747079398,1664.10235729853,887.552039819862,2236.11591731995,1996.34112918999,826.058731042966,946.592979098505,771.759303901291,848.69645755467,1161.63157976114,-366.362330957636,-2.6501190662384,-0.305826425552368,-0.371966272592545,0,789.805326383926,53.2122460981135,-21.9390368439979,21.2146309142841,1008.7917611407,63.5035376439661,25.022785358811,-3353.43894763901,931.839223182179,58.376766823818,-25.8844228661716,22.9386310142786,1207.47263044578,1225.96307046869,983.506830620499,53.3200984376533,65.2328181218211,-26.9586558394203,26.5812656924459,-893.385184498029,1200.38892067391,63.6964089143887,78.0313075856751,32.4429438019975,638.534560555006,33.4770351003973,40.6117801837797,2568.93283960206,683.01632609109,34.0941407376756,10.7153063677725,447.381444506414,20.994274923051,-12.4272623474004,322.386505894691,17.5924188126272,21.6669683656877,7.87167501055182,318.483077702531,20.308871993439,-8.84675215840362,6.71987778184165,1024.39376210314,19.6054025225716,6.06470318656579,62.1373776750359,"nonveg_972",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999935030937195,-153.54296233739,427.771704227149,-245.429759726453,-1291.8960861882,-2126.60419816948,-1216.03388814443,-1230.45042823344,385.951398256015,39.4438684240072,776.401500191875,841.655341306084,-399.782177141868,1955.99293480867,1635.16772093875,998.989665664384,775.959208155263,1133.48403919819,1255.51850620791,1248.04199709914,-593.901578646681,-1.12865245342255,-0.247904986143112,0.325527787208557,0,701.84840850276,9.02126776282037,-1.30213384314358,-25.2745507201973,1382.95309431256,1.21065058686929,-41.4369596061648,-1328.03209716251,1351.42831309246,1.80722523396356,0.655297276773075,-39.5900134793498,385.951398256015,328.733986207223,1241.43751844795,23.1098110411142,13.4030571485315,-2.96608368700951,-32.0416361638203,-705.914109556948,798.113859767778,-3.17589947370913,3.34900840912081,-32.8627680574152,369.581782961483,3.76619535224261,0.975406695048993,1716.29775440704,526.482036590743,8.37907757809669,-22.8905233300323,339.260225318556,5.14529156404678,0.567946255090471,487.144193480393,-7.76805105797857,-1.78537460457204,-8.56025127894584,432.172136678116,-1.95749102583635,0.318684212353198,-8.26896847738134,1255.51850620791,-2.01813810822808,-8.20920344161616,67.8519652174648,"nonveg_710",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997309625148773,104.737530631829,-521.092976422476,761.606452637367,-3523.46069608129,-3927.05595151865,-4823.01528615023,-3786.99353754695,861.426367448228,532.247803090131,-237.547458196525,688.531870083353,1265.86712635404,2356.71458159535,2231.38075917445,878.744655034099,709.476083679328,712.481966866381,872.487631840403,1212.92097643124,523.290467837988,-3.72833895683289,-0.207187607884407,-0.439140468835831,0,1282.69942905984,-5.78800681133829,-35.1962134811092,28.4468412297411,2375.19968018444,-10.1917906988775,55.6492295421972,-3800.88447850278,1879.11836493343,-8.78442804885557,-49.3343689811084,40.7254243014355,688.531870083353,622.105141755846,1503.41458455057,-13.4813586301938,-5.76314991216249,-44.0990156323752,34.990693694848,-1965.08676581528,1756.29715828465,-21.8609175888422,-7.32953478124312,43.4186907329075,1184.22585214591,-10.4246098274285,-6.6220966816634,2940.72421409259,1194.29904509292,-8.69049894733986,4.73655559490732,925.585977334847,-5.41579218104198,-24.1659713794806,535.213661453677,-4.89037846080528,-2.56529896648152,9.96516983067031,568.251205905464,-3.25339818310457,-15.4522676620158,7.7087684446522,1212.92097643124,-3.86006092500694,6.52479687077216,60.7483481811005,"nonveg_695",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.617753744125366,2799.14346830038,3928.45869558152,2456.10818854545,872.82801786048,502.074405102794,1582.1589056931,1998.11232335509,5665.48548149283,4614.04015384249,6163.32275588284,6978.96113943382,3561.96676200457,2354.64602874323,1126.87004309861,521.87710777224,479.62117531015,686.171034292146,778.274307384737,718.329548957464,-71.3445550839778,-1.59211832104307,-0.103304423241302,-0.0289375214940972,0,1755.1004020402,18.8247238423306,-10.5467872158097,-54.8475531270054,2731.63045045458,24.4687723220722,-61.2937902244108,741.193389643122,2170.00863557143,21.1119519951896,-3.979721194617,-52.0905048412481,5679.71858236619,5213.86970293969,3010.27216302982,63.4485532778561,24.372038616649,-15.4588528813837,-71.3776774296879,-6071.98277077593,2083.3609886589,-29.7803304674623,-30.595135793291,10.2568071954596,834.500856623406,2.4851022447121,7.32583665040118,2381.88594088312,496.55883120264,-3.25254955893992,-8.78921318770997,413.975494775319,-5.52231496687993,3.12057638699939,320.340517717757,-4.222080414215,-5.05113667526991,-1.49203127784605,232.438426207768,-3.60195199631942,1.40007968650958,-3.43416335872354,780.915385837693,-6.026484233342,-0.686615927784832,65.4585609988477,"USA.SewardPeninsula.QuartzCreek2",45.2717171717172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.976205229759216,2460.77935862801,3031.05808557787,1209.30420893151,-401.911570901729,-410.122459170149,110.55475516685,496.020114707886,4268.73608196998,4557.09321825401,5559.77042944311,6117.50493037326,2122.55726846779,2278.09244903819,1222.28567218273,715.833989998671,494.13039644852,607.184314177778,647.6118554049,629.718178912075,96.9353836785008,1.14562053150601,-0.0259863014022509,-0.0136832607289155,0,1929.28387868366,17.2596485683273,-36.8407812790621,-14.5993172554394,2241.24490139857,21.9924069376648,-1.56914658672286,-208.879480058557,1296.63063708714,4.28622139891147,-72.0350353937298,17.5198016247474,4861.49470141349,4635.03776208654,3670.73411780483,53.4757745371771,29.9500008674782,-66.3273947253877,-19.1646956328946,-5707.57059477209,4277.00936408273,-16.7444994445993,-64.308867153014,82.6441932693873,349.234050637551,7.93713751448979,-0.00202618601530379,2256.61372179864,847.965719788827,5.93905524609039,15.2953922888903,732.145923377639,1.46406709571277,-9.87699629214778,619.609242434695,-2.44639139036058,-9.15805968515147,10.7050717240903,492.151351063972,-7.37191345097295,-5.42729350965789,8.49143958695456,722.935635706265,-10.0744545035122,11.8518637498115,62.0825109386499,"Canada.DeceptionBay.TH7",766.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3352.49914935908,4154.04068433493,2366.26591447431,1547.75900618428,2304.8912757352,2924.77914245539,2905.29714657871,5376.06757112466,5626.74386194307,6587.82276912557,6846.31126740909,4348.29035878092,1876.65290926116,954.276406264843,404.428430381108,443.596603477886,702.099952474652,718.976932699437,699.208427549076,69.9142587438826,0.586270610801875,0.00375386187806726,0.0205394220538438,0,1437.0037659039,12.2313156354844,-14.0020831782505,-33.5554154143759,2425.57376998775,19.8448651321335,-39.8544040394389,762.680735604538,1969.74861681989,18.9687023157743,-0.560700123202863,-32.553432909021,5319.43441691224,5049.79477506345,1993.28739639963,48.4245536327632,15.3789448057493,-18.9044980092042,-47.2675504815061,-6147.98325983774,1105.44135929925,-8.14026939986114,-26.1070502516945,2.13849357984617,672.260552454591,17.0974506794016,4.44498691853565,1910.81998130788,547.111474360657,7.02582566260276,-12.6868447421176,363.285268004269,2.15029070970289,-4.05122880414506,138.149277611742,2.66713641519147,-2.17919794938475,-3.12488758416275,108.416587891958,-1.61151405400041,-0.899657199321738,-2.70958001088241,656.325694530562,-2.8983614038073,-1.90207181689753,68.8329047490063,"Norway.Javrresduottar.A-Betula",1236.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.913195550441742,-10.8810954686295,-5.54563321234235,-39.5060829126857,-3782.96568498685,-4501.12594563546,-4770.46956177432,-4636.4287042476,725.576361181518,402.501022331341,593.105309611017,957.570279714935,39.8187572788954,2353.59784432383,2188.58377248942,761.192064701873,554.239752703151,548.499321982326,613.603550014758,654.418154097041,152.321080193626,-1.60847091674805,-0.0613148063421249,0.035282127559185,0,255.566155157359,0.38796953747338,-13.0356297327656,-0.296414569793729,2287.02510649776,-24.0706720642463,15.9012545526212,-4037.72746041375,2272.82215634978,-25.1018535076691,-7.88475632510092,14.9635342299364,593.105309611017,543.714346023541,917.75152243604,20.7805334515946,6.8233505451005,-21.4391158884658,-10.5891270710931,-1079.43872127786,1336.80940273193,-18.1464265591782,-21.7052154787954,33.8672363112945,608.031477721911,-6.73536436815497,-7.12437795440493,2420.58088952643,243.596171275871,7.23794669748159,-0.60675049568815,238.989632704469,6.36344540989508,-5.09267652131784,711.361208912752,-11.6988438679437,-8.72205268843294,6.57483607066048,722.779518243683,-8.26803528274234,-1.65065531583971,7.17874689852327,727.451200941616,-7.5854925181816,6.32486949593654,66.4382794764546,"nonveg_1340",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999138236045837,1257.07056279754,168.807792287939,1457.08412850519,-4555.07235841743,-2658.02342128419,-4320.44481660513,-3020.92371173628,879.062689942012,2813.09830452976,1350.89660782816,2667.63255864154,2632.64030162544,2169.84306023462,1626.92269750518,449.219936352494,837.12070163,489.64459939031,497.533708696231,853.310344797458,-118.853892598824,-1.41002929210663,-0.00106641324236989,0.00965000782161951,0,1505.0920358684,33.9426228720162,-55.1313810586702,64.0154570888003,2853.19471437794,53.6923629801794,116.143454590091,-3328.68329819732,2466.12017547387,45.1220190200338,-76.4424179334615,97.7894938424082,2632.64030162544,2068.66609251338,1934.03561458775,-53.1387155055585,52.6049961382215,-77.4550559301988,86.0118645118585,-2410.97666413328,2753.14043281126,-81.8044156119154,26.9951265777046,79.1451343171701,1092.39536842281,-33.1028899522064,19.8092912549891,2497.71614049897,726.524161708671,-21.0859320071202,26.0766938689049,576.277205166419,-16.6988686433304,-20.4771129184242,781.730413059121,-21.8300892552779,6.88159643785221,26.4257784066152,661.727231329652,7.78664569709925,-17.7387812840047,22.6296605504509,853.310344797458,9.79952263832862,26.2117659536344,64.3226276694773,"nonveg_600",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846077263355255,2552.39435459953,2911.06464086862,1858.56396572936,-60.4752813032122,604.762104366499,436.394846376804,1134.77476405019,5822.02936317691,5386.82222712276,5767.99361538506,7290.87468377471,3860.96042914816,1781.03119122318,878.536580246294,517.132404116026,526.008636366772,444.620838223328,466.275806253171,600.23944128655,-139.732863843536,-1.16550770070818,0.00692575906092922,0.0336757637560368,0,1901.49702572128,24.6248873357516,-40.4271813652522,-30.4819429235934,1858.32379624466,36.952964745019,-26.6385875408423,433.141183381275,1228.48258817549,29.1149519911885,-29.8887175595371,-17.5044685686487,6080.15883655784,5844.05832419537,3072.66250370062,52.9725915004649,36.3312683624234,-60.7034818633497,-50.2873483161707,-5936.51451931737,2810.31808336812,-38.5781275286763,-21.7557091498019,32.6154955571869,715.982323740226,10.6699275350941,8.11952113131932,2330.73100940027,868.723529718235,5.08147495187182,-5.6683676465514,597.737940355073,1.38955279389604,-17.9934495575807,312.257438803305,-1.80041171606674,-2.26358895130886,2.63276071455273,290.951070395907,-1.63701157407962,-7.86154137187169,1.60930211775704,678.401145187652,-3.65843706142727,3.71601644579503,58.4962809883505,"Canada.LeRoyLake.TDA4",1197.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
