"permafrost_index","spectral_EVI2b_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_startSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,3095.87362864505,781.251101233945,691.781722014572,-1025.40649511564,4961.86626508107,5745.81034605594,5431.6445421563,3672.75146153568,2337.39451007313,2066.60935426472,2344.67448786473,2345.18614180464,472.805416837095,890.330447004788,847.572917597703,716.875900675081,623.01344775106,-1.98343544006348,231.578018188477,0.00534049817360939,-0.00980638144537805,0,1122.90820251521,24.4212543556197,-6.64195652833873,33.2195844932721,-19.2503113064997,1892.66588882589,33.2619311323028,1.06118467844032,44.4793288448856,1611.10088547355,28.3046377574254,-2.0374580850879,45.6582312569328,5516.70687042299,41.3125045785085,-6.99463588833409,39.5446808330515,1144.07070919968,-1.32485350735921,-29.5959764710105,44.0875383504315,395.263407083734,9.52273286618449,-6.76617873770471,318.202260694425,0.643853257099599,-8.60006109984933,9.12196283740114,-4.91006068102307,259.682780572197,-0.214945953753226,-6.80350757522506,7.70518231511314,-0.909693121450833,3.04859981767287,-7.43529314474283,14.2068788365648,-1.39090424609266,3.40580790656935,-6.19786172059589,12.2637405941751,853.080382653168,835.762129486718,289.831063720302,-7.83327199244059,13.6767277558486,-0.741376910152285,70.0397639990593,"Finland.Kevo.10",146.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,2037.10269486624,-1239.94585314263,-485.784983226112,-1594.64677360434,4221.92586676615,4703.77962686505,5583.54318236824,3025.37220706875,2197.85001037974,1946.44945982774,2639.86978047661,2515.20259497944,633.451289324821,906.561632954228,766.128181407048,845.506587704648,59.6722081425127,-1.80871064662933,274.868786621094,0.0137768971733749,0.00656803473830224,0,1960.8436101267,3.72406268975818,41.4536096613179,-57.1703458810425,-40.8718346252923,2627.12388584131,13.6803431205876,62.2252055745681,-64.9944353315252,2199.48809734811,0.38651536703359,48.7443570792146,-53.6399279366351,3960.34060669264,19.7998195415719,54.3231166338941,-69.0089525108627,2535.98437333319,-59.281076315427,-8.1612203552365,-22.2636588271312,1133.53512208297,-7.37558746473917,22.6208799280608,638.920205294835,-12.6667572056595,4.88131230249387,-19.878570664835,2.19950000059928,620.874479952587,-10.9931849596501,-1.00359260398756,-12.448718773991,6.63919819030814,-7.58631495172453,2.09807634684854,-10.6853890463279,1.00892608857586,-6.82855500727619,3.17813179342353,-10.4373593536875,862.067118721751,862.268397330901,446.605414961251,0.750517939567636,-10.3167340663688,4.01703987801204,69.4330833323661,"USA.NorthSlope.Sagwon-C16",90.644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,1384.374884912,-784.566592587089,-592.672695698811,-1712.90354153263,2993.08507288667,3076.16119882795,3677.24252758802,1572.56321967323,1890.5920810438,1619.62747823762,2020.72473118067,1973.77189680218,781.433019767935,964.804533355057,940.424589693394,1046.3807448383,-215.12220820826,0.396851986646652,12.6178607940674,0.0106963459402323,-0.0178196411579847,0,1495.29737073467,32.6865512575354,15.5488477984217,-92.103347582559,-8.44313042259908,3594.86601336435,79.6441662510098,36.319253534937,-277.383341222008,3669.37643382682,81.561079064979,36.8059026713701,-303.155159580714,2485.04426745095,62.4914266464728,28.7662121723442,-161.62679717249,1397.22728265695,2.14413824715483,5.04506078826259,-139.722728265695,668.211567199457,14.9694029814875,6.58580886365623,1199.54631408484,24.8641693801177,10.9859142306514,-119.954631408484,7.2950516125101,678.011648187546,12.9360384268346,5.84220917071576,-67.8011648187546,5.66771396298898,3.67451728909197,0.90722331760751,-31.337394234276,2.90819772591841,4.10420825256395,1.2474355628515,-28.2772531605585,979.989647267203,976.562656860961,316.311223329311,0.987975877268912,-31.6311223329311,2.32446823229198,71.5945649991268,"Russia.Tiksi.BareSoil",9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817855536937714,493.498991775983,-2173.70878328212,-2821.57132169531,2303.73277856833,456.220795950455,1781.84301221888,1939.91086689145,-320.98953473091,995.670353550347,2027.23833255645,1482.24989597503,1252.00813510649,2148.81803670656,657.724853171573,397.292326284995,302.00944123989,306.657889274859,-4.19219732284546,325.928466796875,0.292076259851456,0.320770829916,0,785.718425663204,4.33426691201725,12.3747900987614,6.19382535656328,9.42595493220155,5123.05836263174,-111.7769477353,-29.7050876800253,20.2678843591907,5372.2841384265,-118.40603391459,-29.9909977703041,22.4527307420784,1781.84301221888,21.5891758522601,40.0997316470538,-14.3698049702333,3669.15230349009,-75.7320999636946,-25.4809920215427,21.4612129126614,1461.05364159948,-28.6546660835029,-11.6077206106317,415.467285064173,-3.02132650293887,-0.979537193924099,16.838684017784,20.931069169868,333.672061995099,-2.23141723271516,-1.86607623442752,15.5520726439895,14.7817511737467,-40.1480273473529,-14.8504404295205,8.2188503478887,27.9587764328503,-38.4525869411118,-15.8907738798115,9.43395993701412,657.724853171573,893.47448356735,1888.09241809507,-16.7090404477147,8.6620804586459,23.6756842624162,60.1773021215957,"nonveg_804",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,1591.17350077107,969.375464223771,836.64821330698,1714.29866342998,4558.24073897441,5002.1020533299,5328.55720893876,2738.9605143639,1773.58221403765,1411.36453477025,1226.22859110184,1804.72968360569,577.230618585853,663.731875776715,681.601001508981,646.667847165358,-9.26369859610927,0.31317037426763,421.078517066108,-0.0113245989794248,0.0202872510999441,0,1016.64995125776,33.8883317085921,-6.08702234923236,-21.1213242875591,-0.66495183481642,1532.34573033596,3.27965677629729,-46.9977901854949,-5.10050103212977,2071.68720365241,-9.55046475881321,-54.9166597899633,-5.736394466213,4343.81544987909,69.2620761939013,-5.90147300968226,-28.6002552018767,3404.13331960131,-56.9091645713199,-56.5619460820571,10.6894647666444,559.600913109383,17.8831100937705,-8.9147302367555,694.226982648963,21.2947572796801,1.84614214195201,-12.3802899261051,-6.2017958057049,323.457761380794,10.7819253793598,-1.95699676917281,-6.3223852617449,-0.632768355772318,0.700441354928072,-10.1517414053583,-1.77756507307167,9.42650778457819,2.33182527366185,-8.29671196841692,-1.49150617888891,745.013332247342,690.485060168063,287.462544375743,-8.55501686980178,-1.28383492840375,8.50495213232456,64.8648269988166,"Canada.DaringLake.Tower2-SedgeFen",27.4330555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999925822019577,2877.05284450409,629.774406224009,427.982268387787,-618.657015062916,4112.38372603214,5021.48956752256,5305.25023924892,3063.30595448955,2289.13097288985,2106.27602737172,2391.30274671583,2223.4011391391,701.230370091218,897.994569072454,786.7877138083,821.890699911633,160.665566817317,-0.752854224708345,14.0315776930915,0.0129877280269284,-0.0184081215411425,0,2433.98805735772,57.5578520570248,9.01546063364387,46.7433201154463,-67.3312454547556,3632.64648468832,75.64168064088,15.5568252989322,88.6276244228869,2868.85433852185,61.4479099266048,1.86058324799594,91.1963288654195,5699.51719029041,89.3957182517274,10.3597824359576,95.8749581163903,2495.68219891038,-26.6790744171386,-60.2989005251895,121.49607562053,940.720268747865,23.8453313960007,-1.68474855662964,573.602897331411,10.5871522726156,-19.7794102528073,42.5161450017629,-22.0228231321853,454.920242098498,1.21452551933043,-15.6869048999482,26.1773059421431,-7.26210188618188,2.24033821928276,-13.4735833081617,30.249445537593,-14.2838348159304,2.4919115290829,-11.3948437614265,26.3755454327349,1001.83260019341,954.835248142009,412.149074656666,-13.3250470746585,24.806925753655,-10.8086825344007,71.5947882769046,"Russia.Tiksi.ShrubTundra",96.7972222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,-26.168222248817,-4385.48363255825,-4056.69689726244,-3422.05363813975,2774.45440719346,3279.40709197325,3184.05387643267,1925.97706629227,1771.72804438797,1493.72087137317,2992.38293534572,3442.92075833749,1046.07902678416,1133.51173660248,1094.65172260192,1059.02117842959,311.475236842031,-3.28800988197327,568.592956542969,0.308656215667725,-0.16461655497551,0,750.766026990745,15.6409588956405,-9.95867561072756,19.578680874082,-14.7192924872707,1760.97128976246,16.8096764797741,-33.3189368318112,20.6439831317173,1522.14292266565,11.6398526718157,-29.0872689663997,15.6025171551809,2774.45440719346,17.6766112687748,8.5333222758168,7.33486273389067,1635.04659405958,1.24206967983985,-34.0634707095746,21.3567933698304,874.849300628069,5.79181610447492,-18.2260270964181,1006.37425840834,19.4590678494025,1.50706253410468,-2.6557369407168,-32.1812730708403,912.225956361014,15.2633474691554,3.74135995503238,-5.17658518984945,-25.9094174169482,8.44320171386389,-14.5803352451942,7.17988609968121,11.3790360715634,7.42783880134754,-14.4750215989441,5.35917525573902,1133.51173660248,1270.26083606104,674.017537727649,-14.0420320359927,2.74081109017976,2.77571528575381,65.2543179559515,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,2337.00255361285,-347.912835981602,812.24794494592,-533.812874012752,5553.24607249589,5973.81143452671,6480.64355791002,4109.88203830608,2575.88700666206,2241.09027835841,2271.4115158096,2397.19176203587,524.533494363217,729.196817900444,715.758555949581,629.501571516489,-4.96779899242618,-2.22808051109314,305.385754394531,0.0459540635347366,-0.0539527460932732,0,2550.34612476838,24.1097998167497,27.3085283301914,-34.9848434265382,-80.9399804265698,2767.82469481013,33.7381971002436,38.1395374743368,-32.9409781855532,2320.73989804721,16.6065705067768,30.2695763434405,-26.3871254218019,5953.72742105169,38.5241738417067,34.5021438278647,-47.3418943084602,2648.23871028229,-31.2207074744363,-21.3846859098268,-11.3061445252972,1203.22791114989,7.42240181515114,10.4297446836554,816.715713714475,-5.27450617540529,-2.8953964256221,-6.76024446451497,-19.2224207938329,606.019427175737,-5.07001320127739,-5.47157383261646,-4.00756969867687,-9.16387649036502,-3.42859915948512,-1.85404682630188,-4.38817571514614,-13.2668507645393,-2.838767739028,-0.971671986354518,-4.17995705430544,740.108800444803,773.657334462136,527.522857616471,-4.32233922413836,-1.68961859618414,-8.58944402058646,69.1470111090202,"USA.NorthSlope.HappyValley-C19",357.682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.426080593041011,3013.29256659206,893.360059870878,1669.11529747418,-940.048403503092,6243.07344232017,7122.53883721044,7283.4551214872,3609.13172860419,2193.16364612745,1817.18253012017,1765.13957585607,1749.69886518103,609.421172382266,572.213136038851,436.792941582554,248.922291452225,11.1281343071341,-2.23973136288779,608.964329310826,-0.127453910452979,-0.0976203749222417,1,2662.00428947169,37.3108583134276,46.0361435307713,5.50276621975947,-58.2276124207682,4210.65122863325,37.0802539403483,79.4778848792596,30.2109132936073,3198.18334650207,11.2374249348339,73.0141986257229,28.4581162409357,6401.22901485773,55.284077733515,65.1124247342772,6.47050995843992,3859.4422745445,-119.85172543108,-8.51259714877793,56.857886900388,920.236917135127,-1.06292202455062,22.0351124025585,965.187557712221,-31.5869278142754,-0.567087847869684,17.1928364355072,-4.57013961236831,848.967427824972,-26.1770618546577,-2.05340555436259,10.7813486749595,-2.72369692919196,-20.3838210123975,3.16899233127269,11.5482241639928,-5.64061908394841,-13.6792620573992,2.57193898210181,10.5193286021601,456.687680084866,410.259067934763,594.545374315933,0.642699238932062,13.0316743039658,1.62639994748472,69.0430877133013,"Finland.Kilpisjarvi.19",2728.94857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63822748263677,1357.31117895837,-1143.67461362007,822.785083043784,-853.196812572071,5044.37359235392,5898.95553787812,6952.32932624809,2884.46062760967,2244.48621232234,1915.40190481588,1817.74548266771,1954.27341539079,736.638992801019,714.896177424304,615.917556689578,500.660232695824,-453.086611045963,-1.44331655651331,1430.68420410156,-0.219890183769167,-0.0514446242401998,0,2794.45333647751,14.2192549463562,36.6499641483269,10.2283121968299,-90.1436560154034,3806.46829092249,10.1947966318686,70.8842239920368,-1.81996410161161,2795.59229218307,-3.51263818376913,53.7284997093607,0.360610499672407,3701.02834061985,37.4677943180263,57.9655917225434,4.55619548455576,3338.85899778091,-56.7539941290387,-22.213749868867,64.6427330814461,1363.88740337828,-0.51703077899005,15.2761236464143,507.91976963232,-3.85345402274876,-0.850950388021522,15.0289343233947,-16.3845086978168,415.782904628606,-4.12782688696756,-5.63753896223183,10.9468213130139,-4.93225468895998,-6.24092899069832,-0.729275560857185,9.66665646473634,-8.29980621836971,-4.11845450396013,-0.394056911412521,7.32953048396943,666.320924841083,684.633699898485,398.59691287199,-2.34795963235343,9.93675362082685,-3.92187519434065,61.4517073182039,"Canada.KluaneLake.Quill-ShrubTundra",616.393333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.419941455125809,241.560260933133,1398.45527917561,737.549140071807,6327.23148692017,-246.119607265436,712.199378706417,249.271133830929,331.447784495418,2081.8066475806,3887.55448097133,993.095892882091,1166.06486507951,5915.54113728878,1669.40975161108,1594.26590350448,1789.5125345583,407.437543150389,-2.66053056716919,1392.16320800781,0.331250786781311,-0.386066555976868,0,10346.1063759136,-413.844255036544,4.02038354015286,20.5275455954883,13.0500684310622,5612.82342972529,-124.575458611099,-96.0937294018386,5.44846480894317,5633.7765616641,-121.497459215598,-99.8592338951593,3.14958677255225,331.447784495418,-23.1026956704342,19.0534900421679,33.0663032053919,2123.04899838685,-59.4678862092169,-24.4750708906319,30.7107440739778,2396.47332953324,-72.2299133356294,-19.3783863427823,508.467281734825,-12.2262518669642,19.5564339128779,-4.61751695639597,-11.5312648131611,420.385368008544,-1.31298975554536,16.1686680003286,-7.60738957983584,-12.2294451143885,-133.208671375118,-50.3476316746772,10.7834955618858,17.3396288958942,-76.3301043820835,-43.0511850588119,-9.80631072320274,1789.5125345583,2490.35645361946,2916.72707492244,-42.234175593778,-13.9461879324156,5.00958987377314,60.3008628104615,"nonveg_1241",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.848006188869476,2819.87077961177,812.640060338862,622.918631905785,41.7042792025494,5617.99000963999,5951.06731242167,6653.45319220246,4723.51251098366,2336.23188611025,2165.33201072064,2215.71693279287,1914.4206907467,439.798426430668,732.427009354979,590.039217044702,609.171801540692,12.6789693431226,-1.43900388479233,48.8949979146322,0.0100705726072192,0.000237327379484984,0,1400.97932446046,10.0585662093511,33.7955072487289,-7.13250484150044,-59.9204394109737,2717.93064531969,-16.1007291999282,71.9044605349336,24.4446184368371,2589.91307877943,-24.4293332188396,65.6010572890503,27.8140151409436,5229.89492523212,10.5429979894961,59.1699600350091,-6.64654399302249,1376.18309052908,-44.3930029202929,13.2586417020018,41.2799599196863,571.983919782178,-1.08058250791513,16.7010689722219,940.09564003457,-17.3040883022592,19.4330471358382,16.8835589411792,-36.1484954893467,493.528628707733,-11.3431179129582,9.74694665821192,9.56866411515817,-19.9884625564246,-6.66437756579385,6.36210382965631,6.66954020513907,-11.0314054833583,-5.45731875162133,6.12968368410639,5.32556747936994,683.236452543983,706.936193471516,285.842671200455,4.09321889753058,7.94764426885034,-7.08511890977538,67.0329443322578,"Russia.Tazovsky.Burned28",270.043333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997496604919,513.322994659176,-1047.58382046573,-2131.83006643664,423.392870196562,977.569974875889,120.211749961994,894.015499094434,583.580205413971,1890.69331944336,1942.8088699248,2204.79685907931,1809.7941499563,1389.13095619131,1490.04569746739,1186.87680963914,1415.87759937044,114.106340607701,-2.39874792098999,214.314971923828,0.0733744204044342,-0.0369297824800015,0,604.466785777269,8.92466457695381,-4.2213398138877,-45.7413300221786,46.2090239350777,2638.53369141751,-50.9483568058126,-32.6645228387772,-62.0702669775602,2555.2229366332,-50.4244971361172,-30.9297910727728,-59.3767742505413,894.015499094434,17.1299899766051,-3.48143649089398,-70.3457953756763,1443.11650237305,-11.4569328313292,-17.9787362213987,-68.0106707217187,636.448245583855,-2.26589349919285,-9.61408424771458,498.716184369737,13.6745706811209,-2.64819066647919,-39.5599643976579,32.9168924269181,310.300726649073,11.3517936915814,-0.793246048536815,-26.4784383167445,19.4180544728577,-7.00514328840139,-9.42121747769525,-22.4325114552211,29.4764342674479,-6.91570329907881,-9.6125845048646,-21.0416634458,1490.04569746739,1519.77362249416,654.533158792246,-10.3658515913329,-20.8182536119368,25.2640739856879,73.7467262825366,"nonveg_775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
