"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_peakSummer","spectral_green_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
1,962.826135757021,533.40205148705,-1374.76296666087,1995.94154316871,1966.8239288805,1725.29661412516,1966.38152645566,2211.79815310007,1078.97585782088,1247.11239057189,-64.9657734961546,-0.234588733086218,0.0222522402344531,0,1138.77292021771,37.6216390055308,-496.111596844101,-1577.56345916678,1268.0856934864,16.4285532463141,1403.0772145503,1975.2390514218,61.2225135651275,-423.876849390654,591.558175127574,19.5342518143832,474.40984916608,-8.50936089179756,-60.032391474688,-53.2169724980592,-57.2206102967453,-5.28959625251938,-64.1464260392353,78.7842357686823,"Canada.EllefRingnesIsland.Isachsen-C01",17.2846153846154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998033046722,517.213801804369,468.057711785744,-2013.69164307736,1132.1992313533,1153.34124609136,1428.80164396931,865.087269795291,2100.90689419692,977.36188495283,1086.57532934323,-466.01003941696,-2.03243017196655,0.0818539261817932,0,447.22329177919,6.0007108226124,-5.41351178478917,-1926.29879142856,1213.32548379622,-29.3460061300012,1132.1992313533,658.979451244594,14.4950815451434,-27.5460397877952,552.227664847469,5.42138709040215,528.139152005882,-18.0105342354044,-4.63870616910373,12.3409836889036,-5.66957514731719,-7.0957036214555,10.7137310523136,74.2479289785015,"nonveg_941",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,-43.0586379231514,724.347094489437,-2574.72822638701,721.444045083024,29.9003541458695,1209.23756433199,458.934926508137,3612.21608506672,1891.01309990762,2116.06077354461,-432.31356087247,-0.654127299785614,-0.000421104254201055,0,892.311212082008,-12.0043376933117,-72.5239841618758,-2006.68767945789,978.953609722511,-13.0617479279062,721.444045083024,1179.33721018612,-14.7574415614803,-84.2383721561515,770.432097961368,-9.23538406594389,526.93256500235,-9.0027899541705,-18.5039124771663,8.84243511102691,-17.467728589716,-5.44212373161254,9.63372942151575,70.4511069688169,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951022803783417,1.13575773465115,-128.505620229018,-4075.82148877226,685.107806806552,537.386073271403,1473.32192288434,968.029258759603,1971.36429267976,651.943185459679,697.857253483786,-46.0973597862433,-4.06527137756348,0.520856082439423,0,771.063836654115,15.7547778027467,-14.3975746747118,-3252.16182075691,5618.06617722548,-94.0010953843206,685.107806806552,1591.62639287575,30.9004721845369,-40.6928630266494,816.048533228441,21.1825057268278,632.035059833981,6.13376420515454,-9.0956525060362,-16.5651116604987,-12.1303193663239,-4.2394667598264,-18.4167575688658,63.5274962852239,"nonveg_1469",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2426.82116971266,1578.64597590837,989.381983049136,5159.67521597821,5574.93027534712,6230.41383911316,6526.72046264173,1648.98308014722,532.13292088438,519.314627097769,206.382830479358,-0.714103364944458,0.0376809179782868,0,1515.39392106468,4.09222959408786,-137.683205569164,951.667926509174,3615.31942818205,56.6463663496471,5324.04583393233,3080.11671834785,22.2910484843656,-114.813285996022,702.416222857335,-13.1499936859767,433.809447984645,-0.364244578334775,-21.6396305627343,20.9031648077513,-20.0379790073007,-5.8275319768254,25.0255104400559,68.8340849990064,"Norway.Javrresduottar.EC-Salix",1706.544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89070326089859,43.0529784351851,234.890092806993,-2094.02060572507,995.512354855417,550.312743581807,1542.94538506865,619.366177511347,1598.71826547976,1159.40557664982,1345.68164879607,-76.5998615541776,-4.20977354049683,-0.0677944645285606,0,826.259188318639,10.4908162438773,-144.009274589928,-528.904310415079,8049.28671805451,-53.9171345278033,619.366177511347,2263.03527863935,39.897726707584,-82.7193867905703,1085.52247470673,25.24470871411,902.31569004688,-6.3665184173689,-41.6778556601494,10.8334319278788,-38.7421671274997,-45.0846837026221,10.3892509267179,63.0656095779329,"nonveg_1473",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.841060340404511,302.139733902112,-996.713101558925,10000,-4002.29491838162,-2848.30859238418,-1369.36728311134,-1008.45626843893,163.368843926983,1617.34223491012,1224.45750056357,92.3074569749564,-3.55112719535828,-0.238894373178482,0,1630.34715244498,-10.68788957816,0,10000,2884.0131858654,0,-2848.30859238418,3354.64332428703,12.8858812265836,-50.997976181822,354.803435269716,0,406.125074599925,5.37911674595482,-0.395454393582025,-7.67856629116827,25.9077944729735,-15.8386101000407,-0.169584940298427,66.923680491666,"nonveg_1236",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999023616313934,1135.63035710117,879.873713115179,-1359.51298954386,1544.33913775565,1787.41941656048,850.867042230431,780.027794534122,4008.95881319344,1710.50985139552,2030.07520310914,-10.8025957489752,-1.28124272823334,-0.00631324807181954,0,565.200997589137,5.10033955906279,61.2311538339096,-1620.63285147421,1252.6759082528,-41.3148352634356,1337.10311959065,1007.39162202636,8.6348340902083,52.0306874627806,535.764567095579,5.20997287716511,356.623043093183,-13.5589668209532,23.4509546053076,0.945056953685921,19.8288862726697,-2.90944167481263,0.433349953479431,68.6194633066118,"nonveg_767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1174.95161871947,991.068225724563,-1720.25951442126,2226.03613427628,2102.39579044031,2581.83208988482,2839.40980129357,2896.81904444414,1067.30061467145,1220.12750396698,81.9940881807431,-2.76448082923889,0.0326136160641909,0,444.09349788572,-1.52696441431057,41.3544354658023,-1737.8460221288,1163.8638771179,1.96165515660295,2071.44092034579,781.628144574004,8.82331227865175,16.190138359158,326.718345417531,-7.57082077574711,220.714720363903,2.56853529030895,18.6572119580224,-11.9680367607005,15.0732795059903,-13.5804473392016,-14.2150553077795,76.2282888893325,"Canada.PrincePatrickIsland.MouldBay-C03",30.336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3433.74234611495,2514.32003273407,2713.02498783495,6420.89332609633,5940.28951693827,7073.81745401383,7444.88555721323,1608.43036344471,593.363838027905,543.978904498463,-133.131087257758,1.9704094491899,0.00126138426530815,0,1867.76816128153,31.1759720933853,-20.2905589556621,3330.21322707323,1535.32273254587,26.6477294110597,6230.51993313661,1900.35407462778,34.3116843281419,-35.9489738088291,180.332483772328,-5.63539011788524,204.455957674279,-0.617740487603035,2.15769079814854,1.66200905631219,1.7233696247094,-4.99643114158379,3.47181562922232,68.8333351990063,"Norway.Javrresduottar.A-Hummock",227.094,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852201163768769,2102.84847862712,2042.05882127934,-347.543574768158,5327.42775320718,3835.14901269449,5974.48726808297,6372.01295003782,2260.65504758673,683.899006129012,638.951397272804,182.899928630038,0.476031941672166,0.0173356533826639,0,1575.12885662167,18.0836602491722,-95.1973870748104,-615.296112251993,1611.8378345243,33.9781688216518,4657.38838323044,2330.49449773722,29.6688972047463,-104.170337115692,427.672435997973,-5.5479951346714,212.915801521183,3.12360595975928,-10.250135762337,4.91967706147906,-10.0460667675141,-7.19085343102539,8.20816158412079,67.0166651655904,"Russia.Tazovsky.Burned12",351.346666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-97.133250324738,-9.57503937209552,-2522.07011776695,454.629139793054,-216.282885257684,719.8556562443,472.699140672506,1921.10178282232,1099.77114579094,1225.89529482402,47.4359094739459,-5.59687900543213,-0.37727501988411,0,445.461901899421,9.25963590038254,-1117.14065468413,-1525.27556074741,1821.42897855673,-10.8609412232853,454.629139793054,936.138541501984,23.9283659747445,-936.138541501984,552.772888740401,9.01667328860051,355.424985715914,0.20095723050458,-292.152365530781,0,-276.019289317575,-7.63574052405005,0,80.7713379741114,"nonveg_761",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950230121613,1074.44584395132,78.634479369387,-2158.01727822405,1594.9907228696,2297.67230227894,1258.95027882109,2139.40522084604,2397.66850486474,915.446736236136,1048.65087589585,295.208347538276,-1.93528640270233,0.0425042845308781,0,995.811364581932,24.8445004208754,86.138013385456,-2276.69289108545,1076.23018637645,7.94189676744498,1594.9907228696,1484.07325809128,37.2091275562832,69.2481348971903,977.962847045649,26.0347899664132,669.634760311797,13.0152704245234,31.003452475288,-23.0200939070464,24.7456193871971,9.73055467996292,-20.8704920982913,68.9753276827919,"nonveg_986",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962151050568,853.746264931898,457.283271891532,-3787.36137667592,2178.47357177756,1712.24674328681,84.660665361615,1090.34845145953,2321.37489229783,645.996541945984,687.802395910517,619.087645183767,-1.91736435890198,0.0236762333661318,0,1716.7545077674,29.7345790956148,191.747119612809,-4163.55019494963,2557.54424000889,-52.045720232554,1090.34845145953,2093.81290641595,44.216367367273,125.198929071169,1168.17201985619,19.2363372256567,739.805918456599,-15.0587234569924,41.6680997277531,-23.2406979483248,38.9114469884089,10.1785285251613,-23.1201693028381,67.2003293324202,"nonveg_715",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,1582.11168418446,934.894468517858,-1865.08660261447,3775.62908567622,3518.61283399127,4738.08826138779,5020.5326068498,2404.29876213921,695.774033199681,759.352914958519,69.314128777804,0.928199423985048,0.00592821701006456,0,914.794700707306,12.666958778876,-32.1379879186625,-966.354637775914,839.27962222336,11.3654920333028,3833.83003220043,1805.16932889258,24.5087072853919,-38.6504589899999,515.936185846138,-6.52259029576759,584.234648377419,-9.81792747689306,2.62394757073029,-2.75683183788181,0.89902888341278,-8.22803368155135,-1.94163234168694,69.6743724731342,"USA.NorthSlope.FranklinBluffs-C15",117.469090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.929984927177429,2359.77130157065,1666.50995624356,-638.292607914518,4852.81632827645,4828.06167640798,5325.51078997206,5440.96864988389,2357.04486399067,583.603416545463,593.06054615112,-284.203686079102,-0.716403928067949,-0.00606502804698216,0,806.412494538267,14.7894911050655,6.72472532655461,-1215.50256660089,1819.37741244496,-16.6788800255398,3922.45041930343,2040.44024845131,38.3852282401668,-33.9047026724424,271.662386058523,0.627883254805042,211.530632961211,-5.06285921496924,3.77505611524629,3.73044244608954,3.20393981914317,-13.7848411306799,8.18932910643547,60.0866729984983,"Canada.CoutureLake.TDO4",314.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152959242463112,142.180267886706,187.548674316528,-4023.78491957527,2256.48324447884,1248.02767890638,1179.83345069041,1416.03182904896,2270.73176541018,778.341579885873,825.221210979546,-910.97028657371,-4.39111709594727,0.116400212049484,0,955.355254096701,60.2873865799087,8.4372660793225,-3784.12244526804,1510.0504653966,-71.5787806546176,1248.02767890638,1192.08280238664,79.4721868257758,3.78856823422037,686.796713621028,40.7933619349241,421.326293074794,-20.5870830696487,0.792886559748076,-4.22136776007673,1.13603313769241,20.8181588518903,-4.61927573389529,69.9794212598477,"nonveg_736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.999999940395355,118.834481376559,667.467392079032,-1972.58022743158,1873.65448555891,634.12571574091,1859.303459062,1795.50796249318,2934.2888956812,1418.88872269816,1647.00623544053,-329.836212395559,-0.94923996925354,0.00696096988394857,0,1092.36660105897,20.9128342444807,-223.827106962083,-1179.68453549683,1094.42925178983,-1.33262335130834,1795.50796249318,1239.528769818,26.6668320202937,-306.294435830273,1327.9891670341,41.872911175796,979.495541088776,-15.0709523542595,-74.3884921631013,-5.480207018924,-76.3228230927335,11.8146186985965,-7.86689826894546,74.9316638543246,"nonveg_899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
