"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_lateSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_blue_endSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR2_annualMedian","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_annualRange","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99999988079071,2132.39546520801,2073.23099193005,1398.61374232177,-985.926049132551,-1043.80376253585,-172.897563274451,4042.40516653238,3565.52688847358,3902.74095856772,3805.13122478549,2134.32352023356,-5332.25176716048,2163.70216662977,2102.48097312613,610.182421576497,753.1525901734,672.425947370843,625.085988777687,-172.023088255062,-1.93064473569393,13.8898594081402,-0.0680421232245862,-0.0235493422951549,4.32430046796799,-1.42141450941563,0,907.972956615406,23.0501825562618,851.135450591374,-11.5207618613695,19.3288154096982,-33.3440544292909,-44.0318956244703,873.706516362524,-19.3618412787311,7.25746709754228,-26.710479734731,-29.1684067628973,3518.41817892021,3460.23094368426,2320.06632954452,61.5476547926394,-46.3238251272623,3019.36225303658,-99.8833173395986,-30.98548584725,10.6849264797166,314.985024589927,-4.131467611803,6.55882364580818,279.26619167116,-7.85692262150548,4.66657469516033,-3.34509754506879,1121.30589760425,296.230571802894,-7.84315857179298,3.30551575965988,-3.23452344411583,581.644104598046,-2.86117650781609,-2.46984369457916,422.268560332684,-3.52768547408432,730.845920106169,-2.73725317386171,0.212546885242463,-3.84359019068403,-119.32343750375,76.2276909718326,"Canada.PrincePatrickIsland.MouldBay-C06",185.365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982371807098389,2027.17016565189,3533.94017406503,1585.83069168045,659.943213381854,740.875160686095,-694.193188396731,5796.3470546456,4707.4729385326,6343.12543989865,6965.23037922596,3630.77621161615,-6108.28298198863,2056.86595377236,2013.67499865412,443.877376236686,677.49105672175,593.570643724173,484.659609123995,136.752575671899,-0.54914710521698,423.266611056858,0.010760221692423,-0.0220507063799434,1.43687528769175,-0.462230422761705,0,2401.97003094787,77.4829042241248,3191.67849913188,102.957370939738,-31.0758247814556,19.6468881923999,-84.2446440925985,2476.80044434088,79.8967885271252,-34.0990291994285,19.4602766323165,-67.2511641846082,6455.88009069699,5424.2549981915,4046.95884567662,130.547059537956,-0.314862961525832,2430.94832807721,-4.90006393559003,-73.5176240669005,-7.75580019301415,981.50401281515,31.6614197682306,-11.4094258229184,609.200681439828,19.2143100681968,-15.4938881273719,6.31536470080461,1021.89569688896,428.086764256035,11.0513582039952,-13.3172791276488,5.43362184351273,379.764852395339,4.03257122833547,-2.25997147159117,328.015240417859,-4.4609427538351,608.876581536233,-13.5596319803132,7.21886500452492,-0.0368080250997036,-111.5512,64.870999998817,"Canada.DaringLake.MediumBirch",1375.69688888889,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.708450973033905,2795.11705007161,3997.98616469403,2139.80652691733,1378.77272737383,1591.72670678646,-116.161221352337,5503.96389959831,4864.5028280703,5960.34278185882,6418.3650383378,3417.61693770572,-6345.32485270367,2743.20929135896,2341.27628108409,479.456166779716,872.977284657502,746.920134291093,704.908491934657,30.5935277209015,-2.84171190968266,382.759689331055,0.075548653939256,0.0163232883421221,4.60375414954292,0.674127950712487,0,2214.4192010098,50.1027576538769,2940.69144154788,70.0138185364289,18.536336171933,-29.6877080833502,-24.3005415542576,2302.8916033237,53.1434220444248,16.15172576052,-26.7003789561779,-25.1355432623733,6024.52412969399,5501.96307462885,3332.02177430308,78.4773326881845,-39.354074981759,1598.97450401579,-14.294570746506,-30.654692471661,23.6428840019809,768.346871961342,20.6224852088389,2.58249588440168,661.618154070231,6.61134809581836,-13.0122749417369,-10.4381336214847,1121.91244744707,494.108907200437,2.02403003522614,-10.9190351713029,-5.85055768457795,289.962158738897,-3.87975564151294,3.53481484015131,246.52199754716,0.745465995871465,845.040414179275,-10.0892512045908,-1.58937405637649,8.86263713594452,-163.4314,65.5478999988521,"USA.SewardPeninsula.QuartzCreek3",1245.84074074074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.991232991218567,919.627282814732,2263.12116213935,896.047102321191,-1092.14725046771,-834.9950826903,-1749.18638801945,3569.94041697252,3004.61745099209,4453.44086771434,4751.11776360541,1916.89861227514,-5477.13139462768,2409.38113555201,1880.96424715902,355.092292386556,535.763845904085,691.652695077942,704.291442094992,147.070357689948,-1.29543272654216,4.27021360397339,0.00169074628502131,-0.00326329578335087,0.252589126427968,-0.0642189582188927,0,1656.7357903777,20.7676827811686,2962.43598217409,13.2555192914221,46.0430270384601,57.3413771504984,-211.602570155292,2102.96018306378,4.67250397114946,27.8269825998079,36.899970234739,-150.211441647413,3653.25876879948,4160.47017058536,3354.72167940357,39.0137724488404,33.7079822418376,3652.03365692943,-88.409156783751,-25.9932485975362,-74.494478580489,645.487781132113,1.93874382299449,7.04047470217651,537.659428530141,-7.32074572539466,-2.26132181724793,13.4004820493678,1612.12741648218,612.625754092736,-11.4103168612252,-5.30884086117626,12.7256834554582,597.110026874447,14.417273913169,-21.3376555960091,541.882532165009,-18.5762809129028,961.795313954904,-4.87649295241116,12.4274207731551,-21.9073542624759,-148.55333,70.3741299990738,"USA.NorthSlope.13",91.9333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,664.149610568394,296.186700533181,272.990304376085,-3067.24661393859,-3284.37001062189,-3295.5352667222,1099.12044028861,1003.27169709178,868.894588055432,947.319816322953,782.873771245515,-931.02041071879,2593.27483894307,2245.02677519261,921.71630103833,1061.47707487602,1071.29889438964,817.113591738911,-81.9479197835185,-3.93303275108337,1752.20922851563,-0.344030499458313,0.211506187915802,25.4955310821533,13.1852922439575,0,391.159306192308,11.7984277151813,1358.71034532602,10.3387843352788,-9.66251534325882,13.9601333325666,36.8115859688227,926.696768271316,10.5044889199471,-9.30061419659905,8.3508998724346,25.8669672402851,947.319816322953,940.296062600858,316.246669043098,18.6027452378293,-3.01635493336623,1898.34273734764,6.17269519776608,-12.026018881219,50.5556534960402,360.244941522325,12.6862407771272,-18.0985137972193,661.617913908637,19.2884159019685,-36.756550772702,21.6676387229918,1988.47444804278,581.67541529914,15.2407629763386,-32.3153008499522,19.6396686869146,271.154956323017,6.97785897230743,3.3233564090009,235.561357008614,0.750464409498818,1061.47707487602,-14.4450120035735,9.77635779425865,-0.363771093096897,142.716750975178,62.2670618545753,"nonveg_988",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981523334980011,2112.34761952011,2077.75452737785,1496.37860949854,-1263.66874078277,-1474.34054663213,-481.3337703121,3659.1701179968,4024.04422160696,3996.34008717219,3921.93470719502,2600.27756149677,-4969.88115703905,2855.71365624417,2891.2490436288,731.215543094601,1038.19546499354,940.126741599297,879.88625712764,243.095330820642,-1.25883192486233,107.568841722276,-0.0147218462079763,-0.0471349644164245,2.87759261661106,-0.790615095032587,0,1094.98678760988,-10.866828164996,2263.59022187376,-64.6740063392504,31.2080353203102,19.0937267676904,-91.2427789412353,2208.57097920736,-63.1020279773531,27.4169328548849,17.7891956475754,-77.2285549097324,3888.81158457916,4124.1310186029,1735.33252651989,-15.8201595505834,11.6540284751961,3542.04094103632,-98.3387572726667,19.0343445531424,-79.2878139567857,524.714655650982,-14.9918473043138,11.0275267584839,681.884890419698,-12.7308826278439,16.4748546504742,7.01766517687344,1843.72499580398,485.63618013164,-12.3755037991467,11.4053372400154,5.76329178207338,879.918239930026,7.16277847460959,-17.4511600011183,767.276954313665,-17.3214054092891,1061.19935784968,4.70653887682592,7.4012480314164,-16.5427436934815,-77.873969,62.3868049986703,"Canada.Ivujivik.TP13",922.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989387691020966,624.061902757782,1434.88236649537,674.629686650726,-639.411996861085,-794.91777066778,584.934599538048,1964.80142233306,1494.15387275719,2219.19290347048,2450.0246097536,1291.21311768657,-2696.21434688571,2809.02311314915,1905.60081648967,676.678951083292,1152.50901330015,1392.60310583389,1505.53287583622,-243.838649038982,2.17042922973633,80.9949264526367,-0.000548839918337762,0.00152163312304765,0.140990272164345,-0.207245036959648,0,810.820463737587,18.261207964815,1811.01500267058,-69.6544231796379,15.4037651829863,26.4393989702303,-19.9671310528142,1750.41027802047,-67.3234722315564,13.7243669560977,14.1368885278813,-31.9311486329246,1964.80142233306,1883.87718520018,1158.81149206702,25.9072424864032,-20.9847005711928,977.698780695211,-13.5794341241703,-1.95368107917491,-35.0413386684617,714.947589247615,16.4256552178798,3.33857157568733,995.531718754371,35.6190448638439,2.57172415905298,-33.960954787291,1715.58434857579,819.68425691481,29.6370437646188,1.74292878444477,-28.7659297815605,277.334349341126,-7.58055846586386,-16.162350518052,317.016706195987,-17.8131627432048,1392.60310583389,0.841623766896242,-10.2663427274844,-20.0078410444784,-71.6140995953265,66.2023521957054,"nonveg_680",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962151050568,821.787408197873,439.188025395219,255.97356945681,-4470.25884134812,-4315.33353178182,-4450.88629058944,1607.87664798284,1672.06786474512,1141.30251307573,1268.48637792948,775.760178235173,-1477.60069017963,2656.32253194047,2681.50400535495,800.759839497997,882.341340878302,705.299375621118,741.423595049892,225.408609410034,-1.91736435890198,265.975433349609,0.0236762333661318,-0.0101987142115831,1.47925400733948,-0.256897956132889,0,565.813838741063,20.0210682762457,911.685364036592,35.0648216937151,-26.2224972067319,-14.4532163940239,65.8359847561222,710.104901964874,26.566628892546,-20.562207125873,-11.9173315051002,49.0216550533891,1268.48637792948,1293.09871639367,896.30768650995,32.0044796056797,-9.78337421951895,749.571689991511,13.9925897795213,-23.2355898990304,57.6593607685778,424.769310969987,15.28566657671,-10.7045664655358,355.088183924911,12.6887196350165,-8.86799515446895,-4.32796708619911,2070.3461553838,212.529344887766,7.92225491247751,-5.73410368703155,-2.90925719891409,200.521923299319,-2.67012975209019,14.9603529345323,190.206190633324,13.5238723275477,741.423595049892,-5.47356253262725,-2.77878610990571,13.6186127120911,-83.1165134930136,67.2003293324202,"nonveg_715",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966529071331024,577.069816857988,1142.9815567796,1183.4111768309,-3318.54055011177,-2704.35078215348,-2317.9697896066,2229.18022721686,1713.87346813527,1927.35926346943,2572.39896518617,2232.46532726806,-2609.39938294895,2618.1140542835,2139.66763412062,566.252376692476,712.930597346978,730.245209015849,913.487939973876,-254.089621277434,0.889509916305542,403.414367675781,-0.00174444180447608,-0.0151702342554927,1.09585821628571,-0.708629786968231,0,606.341359972908,-6.18721967060211,1196.24097838249,-18.6217507512809,6.04263664219911,-52.3927755569164,-4.4168737158159,1027.63329325554,-17.9557733642471,5.70314409421318,-43.870697711307,-1.80416885002448,2229.18022721686,2135.05545025516,858.525497050896,-0.102659376599931,-46.0742644083385,1440.2088350574,-31.9927719690316,-0.427845052693845,12.2721645581263,565.868683467839,-6.46916447157091,2.55080102315889,496.733458016677,-0.571469932930981,0.0770040375783317,-27.0770379635105,2008.61222454465,333.455357543867,-0.79155662056786,0.178169649092428,-17.8725785754229,325.100833509599,-13.3814656551284,-0.278516135363854,319.216351011729,-0.882494686261536,889.607671648012,0.723644494723127,-13.0887664970019,-1.1543074445914,-73.3260584130186,60.6146742793624,"nonveg_575",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,482.498376500765,413.703415801457,-104.411982379769,-414.046635407014,-978.658935611784,-862.416457592676,635.048301544903,839.240569064746,1072.9363901886,722.11704626001,-261.313988041472,-696.295004557647,2369.62188402151,2327.35061729691,1448.2081788863,1836.44874474854,1877.23618620492,1749.45560382919,-25.8511109563791,-1.26573991775513,494.653259277344,-0.00405859341844916,-0.0190008226782084,1.25127553939819,-0.561375916004181,0,715.119192375877,23.014979031371,773.869585928407,-0.67305081283243,-7.56173402850435,53.18519689279,17.1665836461561,725.669336502549,1.78032288685434,-6.98314812013857,51.3283909277063,14.6415487543436,722.11704626001,601.605663803356,1334.25037823007,42.6839185517322,31.8926676298715,568.128022585703,12.5849850070454,-11.9650136769827,0.106846592986451,459.560955092864,13.8625448046958,-0.615497968716382,737.586652841795,27.428461298798,1.84274407904025,11.0044178025592,2047.84736723565,533.244740218704,20.7821425119532,1.85963736329763,5.0825204977398,213.743440256456,16.8655281262349,2.56569371526106,197.10410968448,-2.69114409479518,1783.37662723514,-1.54186470027037,11.616416579612,-3.7079492233078,-79.2391801189211,73.0542120896528,"nonveg_806",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
