"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_startSnowfree","spectral_blue_earlySummer","spectral_blue_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_red_annualRange","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.17606535255909,3235.46817271152,2146.36968020645,188.923402049928,1679.13310103742,5898.02584199213,5328.8425253164,6608.37267839619,5795.99698420989,4071.9259055528,2471.01838958276,2114.64693151757,2113.2673554442,2152.0137450326,513.200831969885,385.395021872933,670.777583807481,549.89316147453,452.225546448231,-350.553342634711,-1.39737364053726,-0.0996065080165863,7.41430025100708,0,3368.93434422362,1968.33779738628,30.9352237273632,-22.0732043140034,1239.91018063939,19.5901476463129,17.9828881306383,-23.9945184434893,-18.4861784966045,688.975380441298,617.784412234851,913.961551720171,13.5350792984572,14.1607252991237,-23.6310195918234,-18.69288237859,6002.73501572067,5811.60539428932,2159.98187401697,41.920072954959,23.5339232273736,-29.9086018638639,-33.6095249808818,2171.07715339597,-33.5669898141492,-27.8260883869203,-7.25527863803395,15.6953819754052,581.102630085512,407.653755530513,-0.664474072538007,-6.04260924619441,-5.61645960341773,-3.52337209257087,429.311088890618,-2.25627729275374,-6.54534771430121,-1.89572059510955,496.552376777054,-5.54521558653835,-4.43189653811678,1.02754889463375,-2.45928459509204,455.063559084807,3.18494153309644,18.8397688,68.2992085989826,"Sweden.Abisko.NT-SparseVeg",47.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996364116669,875.704020952834,697.419682432838,-1641.33488223712,-1718.516747909,1556.46048306622,1345.00112920484,1446.39061653075,1377.13448090682,1084.23690913735,2279.95633073882,2288.14818701737,3305.13490298656,3153.13086787834,1333.63326271535,1201.7482908842,1894.79241224176,1766.17442529413,1747.19645565026,613.023515589266,-2.77258658409119,0.0358423516154289,2.06429862976074,0,875.704020952834,321.50635135435,14.6139250615614,5.2736906139905,430.35611420764,7.90274562731085,-19.5616415548927,11.7872045872817,7.58068136070445,-1641.33488223712,-1661.62478314532,387.425354193783,7.0321168980343,-17.6102433724447,9.17480396631751,5.14545771145852,1377.13448090682,1361.8447237692,472.223573928876,21.464707905858,-8.15118191633626,4.61707570826184,-6.75929915506046,521.725456026888,-2.02571267213978,-21.6890807836278,14.736391722053,15.8094790297657,227.826668086014,331.794774420587,15.0815806554812,-9.32062635760746,1.68420270366663,-4.69563245622455,240.020191420384,10.9100087009266,-6.15176062757029,-4.50255052788419,174.104882178762,-0.171015743519423,2.563837599346,2.58433652847577,1.75420888588343,147.595956591502,0.561536943195764,-110.25745827312,71.187710351544,"nonveg_975",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.331970244646072,2659.21365640379,2113.48517212793,128.147390978124,244.788234070925,4562.39933761216,4755.35148422591,5290.48793541433,5762.16516427606,3820.03212527154,2477.63729464809,2288.87051060704,2281.1403119923,2415.61214727216,524.414555104844,453.915597659641,822.444199305091,715.736258292039,688.404805756441,72.8946717120204,-0.458006292581558,-0.00887938775122166,0.652561724185944,0,2696.29676057134,1293.87788668257,10.9774247144405,-16.7544385559702,1572.15256669765,9.57624593437515,28.7689386192261,-17.664395076553,-17.419045971178,121.436055886635,70.1172934508012,940.284770743653,1.66117340557499,21.2726014906117,-12.6582784768603,-7.41789570408917,4727.17995162231,4875.91804399213,2037.9502854364,20.37325198282,29.3328525400191,-22.2715274376175,-26.6038294372896,1542.96181070239,-22.3778044131831,-15.2554104819972,6.81889107339137,39.6288682365303,348.259414112009,214.785136092778,-0.540324801170544,-0.830149717342221,-2.63305352213442,9.33848417794687,215.092648396122,-2.7455968707604,-2.50056528524257,8.44682804519491,164.42776725099,-2.46401530234467,-0.199983486671178,6.64029707922176,-2.0820038449084,231.699978572378,8.77980206387662,-165.29611,64.5079166654641,"USA.SewardPeninsula.18",194.633333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,1791.87655382017,37.0927284694244,-1350.44685582045,-2688.12106749953,1020.11705203791,2313.99015982336,1619.42665017611,555.467608070122,140.926373630212,2870.69917901483,2679.81963681892,4063.68492172766,3454.17495092557,1577.88079639668,1230.05976355962,1991.16271249039,1668.23743623402,1383.16905042468,-97.4379548908058,-1.8197957277298,-0.00958172790706158,1.79573464393616,0,649.578712077439,1754.78382535074,25.5202493170006,112.862222900358,3508.72629570295,-52.0418229474331,-71.2777533071745,205.702663423971,165.740232488721,-2613.16219827637,-2427.1034847088,2824.75430522495,-53.4852374964593,-61.6443442123969,162.905526231863,133.767421167908,1020.11705203791,1129.98556874754,2173.06378619315,36.632944933654,-18.5859777587114,118.217671345109,69.4563509647257,1942.38303383946,-27.6566100717516,-44.0142060021267,110.584151894865,94.7125666785676,1235.43424364338,681.773975830003,24.1232461866585,-7.8963951487307,25.3291045600619,7.22640050279088,541.888106885456,20.8793684619563,-7.48091776159879,4.88742982540321,1432.13158644344,-33.0028188343684,32.4714335090598,38.0664932899487,-30.7900480590884,1253.60686435387,33.3676821547463,-90.5908477169495,74.9638173942306,"nonveg_637",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972782909870148,-86.9989840617126,794.732638417207,-4778.28762823356,-4165.04595077526,1505.3634885533,976.690645912181,1487.97850672765,1799.12263000888,1572.82706458265,557.189366596667,1435.01034496077,2200.24110108089,2556.33673688892,735.159214753605,531.328679664113,809.799451904934,608.54589971976,743.815772620955,461.977542393831,-1.98750174045563,-0.0228532273322344,1.49521458148956,0,549.999696340157,881.73162247892,-6.27520364300128,-29.8020048548185,2341.95143456232,-36.2441901130679,2.03550797161466,-42.8161431847791,-62.2467542382629,-3816.64578728163,-3811.8563274137,2259.2735346371,-33.2726075303891,0.932246412821442,-42.7508637326291,-61.3241677458303,1505.3634885533,1468.39646715693,822.431984096696,-1.72983528280382,7.53228567834815,-34.5715692534702,-51.1287860815465,2122.89849475019,-23.5189503035898,-7.25611107822883,-41.6229895500239,-54.8064194909047,877.820978364104,657.429314553364,-1.79016161831169,-1.89010094814584,-23.6183773017986,-30.1333678745333,437.825494264489,-0.135284745154096,-1.92219695013657,-20.6640136965068,691.007082929739,-7.39337996810044,-14.8501823327513,-19.8834729084329,-6.55995903740234,655.262197678936,-20.1059718072507,-72.9118663128366,60.9450600681861,"nonveg_576",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,221.977170123137,305.812019586811,-2747.80209239731,-3412.99605418589,2394.0824812192,5910.83191183936,1205.28448216335,2314.88698771104,1471.50669080038,786.545475845154,1553.94464358854,1812.30286196466,2310.37778834172,870.070056205358,450.723973573987,956.504615908094,617.141169045311,969.332285318129,-541.569490987905,-4.07509851455689,-0.00198079692199826,44.8595352172852,0,286.860195806131,566.852983624249,-0.676850849310008,-17.1773631401288,1560.40621866242,-43.4437289967486,4.83562539882106,-14.4541855517468,45.8943005488947,-3072.56479520813,-2862.58002361461,1502.74917513151,-44.9658363633201,3.45448221497171,-10.3160987569016,19.5645282878995,2314.88698771104,2659.31851074666,4705.54742967601,32.9491353721005,-2.82841048243423,-33.62431834993,138.398453814,1893.25857167309,-34.6497312726455,-12.1180749262713,-17.6896969122249,43.8385507970505,767.955877803009,950.159019974941,-5.16642680470839,3.74713588278025,-13.8889327443355,-13.296590988173,927.613614407681,-3.52344600704613,3.45861936476063,-16.7099174631719,864.805733149182,-15.909273232779,-10.0904520872496,3.16863414403427,-13.7765948788416,776.884681011602,-1.30953031319373,-44.0500412109118,60.0331077596484,"nonveg_547",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96819075345993,1652.78777723211,1055.48965819266,-1498.44393150788,-805.691502919668,3603.50753937383,3695.36008404241,4512.93033555281,5037.57566198653,2338.67849264156,1702.01336722175,1587.28822888452,2243.75335183122,2368.37347116215,544.283235332743,480.161177390534,874.985002440008,737.172319409531,786.799280789207,11.7469732440803,2.76731653809547,-0.00235834624618292,0.367738771438599,0,1822.43225768224,1644.08470998539,23.2465284893808,-51.6944340581399,3104.46060739219,33.196680088619,55.7386898357909,-120.027815993507,-94.9380788988729,-1163.59023337461,-1235.41575728508,2165.29436231446,21.5408924223804,32.1981723363966,-82.5099049014373,-67.3437129129561,3696.09711560763,3711.84621958387,2975.93585226663,41.4816456890018,49.9552481884416,-84.4919191930645,-78.242510088045,2031.88481140809,-31.1880021997161,-14.1250523594599,-40.5530009396427,7.12348613378296,806.167301032891,400.079085780402,1.49534608473171,1.40601497787812,-19.9802064917825,-8.02374632636308,403.654712095622,-1.02886725984641,-1.46780840054903,-4.22588541461623,280.380369841405,-1.72711762569543,-13.291149449517,-5.90747180301411,-0.261578119949277,397.157046393354,-4.93815409195512,-148.71736111,69.6740611070433,"USA.NorthSlope.FranklinBluffs-C17",134.692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,266.112122790812,1588.0758103814,-1011.11388799674,666.553810883076,915.770750050935,986.972528098664,2284.37699654769,2218.52017474696,2283.53900458754,1448.06998710083,2581.07856597248,2343.01658298292,2290.78861306386,1068.4771945962,1182.65834897088,1469.73810291405,1633.04623967346,1731.44837990181,-79.6506474863259,2.43538379669189,-0.0076152621768415,0.584501802921295,0,1434.23688383015,1321.96368759058,-60.7545957648664,0.0860586771224322,2848.49997054495,-141.063253901053,90.3174534922751,8.87171043736302,-149.916630619624,642.751597337869,163.253411486012,2346.45423946242,-107.630258286276,73.000820579885,1.83093950347743,-129.051361452293,2218.52017474696,1737.83589080636,1368.60624649676,-68.3884127268304,65.1374712348012,5.0659093692872,-99.8003437268484,2421.18747687054,-86.4923318713029,42.3408992561898,-11.6646330769529,-106.655276505222,1133.00857887166,889.445970488936,-10.5948837349102,21.5299694939888,-12.8056727125013,-55.6132480943399,845.260189692217,-8.09978105834172,18.9164198120421,-51.9475151392307,660.998307623053,-19.5177668963403,-5.80395192292496,-29.6018556977641,-20.8786668231045,716.594984940792,-38.5206810794103,-100.764266043004,73.6792653206976,"nonveg_663",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.89070326089859,178.537997119456,286.306153913937,-1939.29207589285,-978.831075720725,286.770230147774,713.272494218554,1069.08349574215,1028.25548083878,-658.247273788232,1114.86646465186,3697.11295660208,1713.44200753279,1016.90839200403,1881.04989987307,1012.48335577397,2226.46931774407,1305.68151808278,1478.80949956866,-170.805513175919,-4.20977354049683,-0.0677944645285606,25.8555126190186,0,286.306153913937,382.169320063989,-4.40838119985073,-0.324773676671343,8032.82772973723,-122.435274454796,-30.8517323126642,-36.0141825990216,-84.5398914862128,-588.037926404169,646.192182732324,7953.27709029796,-123.042977607694,-29.7994296290551,-35.5266499378687,-80.0384166810104,713.272494218554,487.826885431805,1727.33076953038,21.9771512543257,16.8519375157046,3.71163771848846,-29.6509167936331,2205.83667471904,-26.9988959531786,-15.1785032382897,-5.22413624607161,-26.6303756284019,2582.24649195022,776.248442962621,16.7229620527082,1.29911533400383,-7.24680249398807,-11.6489654003482,726.732586307055,15.5857245237358,1.28514617696401,-6.85513905010523,3404.63689759137,-52.5079268889755,-12.5151003229377,-23.1857914388607,-54.1020707339913,3396.86452817544,-23.8787665259741,-149.962196034388,63.0656095779329,"nonveg_1473",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962151050568,-563.606922439935,155.436434317925,-5810.3971572495,-5119.93239627972,2.18933017722179,-69.6587247348607,569.065051396497,1375.83225675204,649.364250643264,175.388318621414,793.976596316448,2053.80794926723,2258.64643023986,298.513769052466,425.132383365671,405.882728211351,533.050492434027,773.735718914806,78.32892976939,-1.91736435890198,0.0236762333661318,1.47925400733948,0,-101.069977424197,1088.1794007317,-25.2346858027101,-48.1263427473815,2091.4946298349,-49.8438845637628,68.4609054925267,-92.4669770606178,-68.4172252343743,-5119.93239627972,-5060.26055085138,1616.93572118343,-38.0284280024351,51.4690374183857,-71.2669969395121,-53.1126739207521,569.065051396497,505.358432846833,1445.4909814869,-24.8913430948478,50.8756639472156,-62.0590157965804,-49.1325981639506,1345.75780128789,-47.7884486265057,45.6576861430957,-62.7448464060083,-40.0255891987856,877.968391814085,726.795259314386,-17.8169725905166,25.1495145794685,-32.356468251142,-23.5508593884262,460.385621443375,-11.2091661117178,15.5997279173502,-14.9271525451317,425.554541250718,-12.0583545080493,-19.2180845349762,-13.5168801766175,-10.822580838641,415.670539500669,-13.4604086938377,-83.1165134930136,67.2003293324202,"nonveg_715",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
