"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_SWIR1_lateSummer","spectral_blue_startSnowfree","spectral_red_endSnowfree","texture_NDVI_peakSummer","topo_cti","topo_tpi","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR2_changeSSES","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99999988079071,1304.48437010629,3520.11418398004,2396.37046256015,924.549330689106,836.170717250116,-105.307917343603,-1.57605537772179,-1.66319687664509,1307.88585391867,27.0197725452312,20.4975853459806,1361.79244003284,-72.4537746657401,123.799312730258,-481.379196845883,-67.4818755972072,123.186596190714,3680.80870169673,109.823981311903,3471.23245426129,-100.754373962321,-23.4421746353064,662.649252202208,-3.58019585920868,-33.7108593906209,501.994213525591,7.07998406621851,-6.53901597581238,-3.75039855771603,-1.72968069298161,33.3524875473167,762.974641426901,-0.345760253629,76.2305902768327,"Canada.PrincePatrickIsland.MouldBay-C06",27.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454997330904007,-72.2449390143387,300.852311760023,1787.59796806922,971.388557315908,1271.61300816417,296.326353763764,-0.840989410877228,0.0665925741195679,1213.77566301475,-1.54004368020454,14.0023584235361,2164.7726302683,37.9939059086879,-10.918643081656,-310.384248629266,31.9373863178681,-9.15134081787893,1101.60303544333,-10.3602806513714,1655.10439382951,-16.9823016534522,4.03014534755718,768.427549917443,-4.66878291705789,15.7063958177561,635.97825526471,6.04682473221893,-1.12130276108748,1.66341553843559,1.66220382589452,-0.510882502705917,1210.7545628097,1.34432390563538,61.70043903217,"nonveg_1968",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-373.265553452091,-228.27867723257,1082.52587679466,695.021753316374,875.930780549992,52.9905331805047,-4.4903564453125,-4.6466875076294,1235.76121013217,-0.0435484361307488,51.4900504221739,1138.54366372992,-48.5612762724635,37.2267509944985,-1613.86792545832,-43.4711640476231,26.0611203020223,191.533677846455,9.93543403225108,1113.49007319303,-17.6120901501292,37.2868081803956,931.284860768969,-4.68961145775232,-40.6477997017951,789.093977143293,32.8789157143039,-2.9188687539413,14.7321287098376,13.4072280483061,3.88852502607148,875.930780549992,15.0167715229335,69.2012307652964,"nonveg_1089",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,548.470474573995,1956.25311547068,2824.45555863869,1262.07264039354,1385.10597887754,115.513933356203,-0.468960428734621,-2.12261709372203,686.970776720461,29.86829464002,-2.4657896215934,751.818829513199,23.5695695578456,-66.2099870142922,-2046.06638620526,20.7388692186524,-72.4167700502148,1662.45953176392,-86.1911760006858,1142.30726726585,-11.8027003730389,-27.9448149895194,387.996777761907,10.2252524186023,4.59780465519784,536.618362351102,-6.8322657771587,11.757772047391,-7.44910810587383,-7.06518898641853,-9.91967962489929,1370.65125302212,-7.33241429372916,76.2256740713324,"Canada.PrincePatrickIsland.MouldBay-C00",33.4033333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.682739615440369,2540.0504636334,5473.63514862957,2619.23321881322,472.914060942181,845.479565294296,25.8392734743292,0.210959429542224,-0.324385801951091,1822.09470613815,24.1378443691496,29.4531763996194,3157.36073309991,-62.7405881665929,-39.2156519032501,529.647991645134,-53.5301849794175,-29.4011921588677,5183.93869814025,-25.3427279000889,747.551059352776,-2.15730319868135,5.71615413678311,1103.87628725874,8.81901891185969,-20.2432319563895,471.49954295211,8.94094794726829,2.00761620866572,4.47094862961491,4.30402046913051,0.0943272670630685,846.763665546842,3.3163900515184,66.4500733322301,"USA.BrooksRange.6",81.0666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1190.8326787791,1503.59507356078,2832.790943298,711.432553456934,786.37678274682,175.024842133565,-3.01760625839233,0.797085702419281,682.761679150699,15.2545996556067,11.592180298482,945.529601406876,-69.8239841347449,38.3530517428314,-2006.79180345903,-53.7203668772787,38.2478979107619,1514.66259626519,7.90558670423057,1705.93118206875,-36.3760276118979,-15.7218251412842,407.47962558685,11.0698367626702,-30.8315935770905,257.355517521495,-0.0278655312159886,-5.2524675728036,-2.3559207983857,-1.49139904420151,16.0363692211026,774.100685434372,-1.25771485343908,75.9294628807442,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,1292.43236531299,3822.18906584285,2435.10385259147,519.055294043719,903.380952077943,132.172422445871,-1.71368030707041,0.645012517770131,2691.43779652927,30.8642300983471,27.057089617134,3034.55513379745,-18.6529777547637,-29.7927284360007,-368.816788771811,-14.5133358177822,-18.7787981955623,4305.69726168871,-25.9292819171236,169.378365295607,-3.53545371312072,3.44970015252821,1409.5628545197,16.8712429599098,-13.2547649622598,828.154793185384,5.70692556478531,5.20838123452445,3.34123455593077,2.9878849534613,-0.682676946798495,833.275545945378,1.91720014512954,61.277959331926,"USA.YukonKuskokwimDelta.5",13.48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995782196521759,1405.51892767828,4434.07140963345,2160.03182095103,593.236832799332,770.610386780844,-127.523829858183,-1.87276196214887,0.523326155212191,1605.63931722129,11.2900085656142,28.8689964461928,3913.13855454858,58.8429946681924,-170.136458893417,-496.768558271128,35.7925902153732,-115.955179758626,4033.07480378979,-117.988268636123,1991.9532103425,-57.6869327483636,-6.36432172322574,811.277840986854,4.47975600679245,2.54060490722496,424.60320542046,1.43106094458854,-3.59855393936764,0.466789095754359,1.21975571490128,-9.9120693474209,682.589933218583,-0.361306405289135,68.781208999004,"USA.InteriorAlaska.AUFEIS",21.1755555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.454997330904007,-72.2449390143387,300.852311760023,1787.59796806922,971.388557315908,1271.61300816417,296.326353763764,-0.840989410877228,0.0665925741195679,1213.77566301475,-1.54004368020454,14.0023584235361,2164.7726302683,37.9939059086879,-10.918643081656,-310.384248629266,31.9373863178681,-9.15134081787893,1101.60303544333,-10.3602806513714,1655.10439382951,-16.9823016534522,4.03014534755718,768.427549917443,-4.66878291705789,15.7063958177561,635.97825526471,6.04682473221893,-1.12130276108748,1.66341553843559,1.66220382589452,-0.510882502705917,1210.7545628097,1.34432390563538,61.70043903217,"nonveg_1968",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1.73439655568467,1332.92665628166,1273.1163710376,758.316145640755,654.31019985648,-672.072913671081,-0.358220964670181,-0.841850280761719,1453.54689920569,16.3216274041617,8.78559907493685,1888.42532410724,10.174978186713,-94.4212662053618,-435.003742839921,8.9344867218647,-76.4395195427324,1121.03853774922,-100.949730054029,2710.0130593243,-37.7634019321679,-48.1046124820967,825.393560984731,4.94284382691922,2.11835867957656,578.0219871526,-4.90426312896141,-1.12995467130454,-5.3102584000955,-4.27581814319343,-10.6549720443348,847.863314405644,-5.2632979293813,67.6728985623639,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
