dataset_id,citation_short,site_code,plot_code,coord_type,year,latitude,longitude
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.817,Finland.Kilpisjarvi.817.B,plot,2018,69.060023,20.82467
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.823,Finland.Kilpisjarvi.823.A,plot,2017,69.062719,20.823963
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.823,Finland.Kilpisjarvi.823.B,plot,2018,69.062681,20.823825
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.829,Finland.Kilpisjarvi.829.A,plot,2017,69.065416,20.823158
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.829,Finland.Kilpisjarvi.829.B,plot,2018,69.065395,20.823104
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.835,Finland.Kilpisjarvi.835.A,plot,2017,69.068073,20.822309
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.835,Finland.Kilpisjarvi.835.B,plot,2018,69.068073,20.82233
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.841,Finland.Kilpisjarvi.841.A,plot,2017,69.052932,20.827891
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.847,Finland.Kilpisjarvi.847.A,plot,2017,69.05563,20.827152
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.853,Finland.Kilpisjarvi.853.A,plot,2017,69.058325,20.826374
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.859,Finland.Kilpisjarvi.859.A,plot,2017,69.060947,20.825582
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.862,Finland.Kilpisjarvi.862.A,plot,2017,69.062316,20.825192
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.865,Finland.Kilpisjarvi.865.A,plot,2017,69.06363,20.824795
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.871,Finland.Kilpisjarvi.871.A,plot,2017,69.066344,20.824113
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.877,Finland.Kilpisjarvi.877.A,plot,2017,69.06903,20.823324
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.889,Finland.Kilpisjarvi.889.A,plot,2017,69.056528,20.82807
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.889,Finland.Kilpisjarvi.889.B,plot,2018,69.056515,20.828163
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.895,Finland.Kilpisjarvi.895.A,plot,2017,69.059273,20.827363
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.895,Finland.Kilpisjarvi.895.B,plot,2018,69.059267,20.827289
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.901,Finland.Kilpisjarvi.901.A,plot,2017,69.061868,20.826597
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.901,Finland.Kilpisjarvi.901.B,plot,2018,69.061838,20.826605
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.903,Finland.Kilpisjarvi.903.A,plot,2017,69.062758,20.826373
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.907,Finland.Kilpisjarvi.907.A,plot,2017,69.064572,20.82582
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.907,Finland.Kilpisjarvi.907.B,plot,2018,69.064608,20.825797
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.91,Finland.Kilpisjarvi.91.A,plot,2017,69.056561,20.802974
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.91,Finland.Kilpisjarvi.91.B,plot,2018,69.05659,20.802875
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.913,Finland.Kilpisjarvi.913.A,plot,2017,69.067227,20.825182
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.913,Finland.Kilpisjarvi.913.B,plot,2018,69.06723,20.825052
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.919,Finland.Kilpisjarvi.919.B,plot,2018,69.069914,20.824414
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.925,Finland.Kilpisjarvi.925.A,plot,2017,69.054798,20.829812
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.931,Finland.Kilpisjarvi.931.A,plot,2017,69.057517,20.829062
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.937,Finland.Kilpisjarvi.937.A,plot,2017,69.060176,20.82833
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.949,Finland.Kilpisjarvi.949.A,plot,2017,69.065506,20.826963
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.955,Finland.Kilpisjarvi.955.A,plot,2017,69.068204,20.826149
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.961,Finland.Kilpisjarvi.961.A,plot,2017,69.053121,20.831683
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.961,Finland.Kilpisjarvi.961.B,plot,2018,69.053118,20.831681
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.967,Finland.Kilpisjarvi.967.A,plot,2017,69.055733,20.830872
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.967,Finland.Kilpisjarvi.967.B,plot,2018,69.055765,20.830824
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.97,Finland.Kilpisjarvi.97.B,plot,2018,69.059261,20.802086
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.973,Finland.Kilpisjarvi.973.A,plot,2017,69.058413,20.830154
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.973,Finland.Kilpisjarvi.973.B,plot,2018,69.058376,20.830149
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.979,Finland.Kilpisjarvi.979.A,plot,2017,69.061098,20.829359
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.979,Finland.Kilpisjarvi.979.B,plot,2018,69.061098,20.829349
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.985,Finland.Kilpisjarvi.985.A,plot,2017,69.063756,20.828658
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.985,Finland.Kilpisjarvi.985.B,plot,2018,69.06376,20.828653
ds04,Happonen et al. 2022,Finland.Kilpisjarvi.997,Finland.Kilpisjarvi.997.A,plot,2017,69.0691,20.827139
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Sweden.Abisko.KJ-BirchShrub.05,plot,2017,68.412213,18.147706
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Sweden.Abisko.KJ-BirchShrub.17,plot,2017,68.41252,18.153061
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Sweden.Abisko.KJ-BirchShrub.18,plot,2017,68.412289,18.144691
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Sweden.Abisko.KJ-BirchShrub.19,plot,2017,68.412121,18.145204
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Sweden.Abisko.KJ-BirchShrub.21,plot,2017,68.411463,18.152328
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-BirchShrub,Sweden.Abisko.KJ-BirchShrub.29,plot,2017,68.411416,18.15161
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-DryHeath,Sweden.Abisko.KJ-DryHeath.22,plot,2017,68.410918,18.149244
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Fern,Sweden.Abisko.KJ-Fern.31,plot,2017,68.411868,18.146485
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Sweden.Abisko.KJ-MesicHeath.04,plot,2017,68.412319,18.144319
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Sweden.Abisko.KJ-MesicHeath.06,plot,2017,68.411468,18.149491
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Sweden.Abisko.KJ-MesicHeath.13,plot,2017,68.411128,18.153802
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Sweden.Abisko.KJ-MesicHeath.15,plot,2017,68.411348,18.149553
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Sweden.Abisko.KJ-MesicHeath.25,plot,2017,68.412606,18.144436
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-MesicHeath,Sweden.Abisko.KJ-MesicHeath.28,plot,2017,68.411392,18.152357
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Rock,Sweden.Abisko.KJ-Rock.11,plot,2017,68.412631,18.146875
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Rock,Sweden.Abisko.KJ-Rock.24,plot,2017,68.412223,18.152869
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.01,plot,2017,68.412585,18.148549
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.09,plot,2017,68.411028,18.14268
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.12,plot,2017,68.411329,18.147426
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.16,plot,2017,68.413337,18.153663
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.20,plot,2017,68.411094,18.143218
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.26,plot,2017,68.411356,18.149196
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SalixShrub,Sweden.Abisko.KJ-SalixShrub.30,plot,2017,68.412656,18.151859
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-SeasonallyFlooded,Sweden.Abisko.KJ-SeasonallyFlooded.10,plot,2017,68.411142,18.14799
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.02,plot,2017,68.413071,18.149839
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.03,plot,2017,68.412761,18.143808
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.07,plot,2017,68.412752,18.151523
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.14,plot,2017,68.411798,18.154016
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.23,plot,2017,68.412774,18.144207
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.27,plot,2017,68.413065,18.153584
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Snowbed,Sweden.Abisko.KJ-Snowbed.33,plot,2017,68.41242,18.150976
ds05,Siewert and Olofsson 2020,Sweden.Abisko.KJ-Wetland,Sweden.Abisko.KJ-Wetland.32,plot,2017,68.411135,18.150706
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.05,plot,2017,68.317042,18.823914
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.08,plot,2017,68.318388,18.824
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.10,plot,2017,68.316864,18.816759
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.14,plot,2017,68.319318,18.821505
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.15,plot,2017,68.319164,18.828082
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.16,plot,2017,68.317402,18.816106
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.17,plot,2017,68.316848,18.819881
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.18,plot,2017,68.316552,18.8192
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchForest,Sweden.Abisko.NF-BirchForest.20,plot,2017,68.319875,18.825805
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchShrub,Sweden.Abisko.NF-BirchShrub.09,plot,2017,68.317893,18.819494
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchShrub,Sweden.Abisko.NF-BirchShrub.13,plot,2017,68.317884,18.823409
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchShrub,Sweden.Abisko.NF-BirchShrub.27,plot,2017,68.318024,18.825683
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchShrub,Sweden.Abisko.NF-BirchShrub.28,plot,2017,68.31799,18.825963
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-BirchShrub,Sweden.Abisko.NF-BirchShrub.29,plot,2017,68.318873,18.819879
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Sweden.Abisko.NF-DryHeath.01,plot,2017,68.318776,18.817593
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Sweden.Abisko.NF-DryHeath.06,plot,2017,68.317619,18.821652
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Sweden.Abisko.NF-DryHeath.22,plot,2017,68.318187,18.82632
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Sweden.Abisko.NF-DryHeath.25,plot,2017,68.318053,18.820432
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Sweden.Abisko.NF-DryHeath.26,plot,2017,68.31709,18.818772
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-DryHeath,Sweden.Abisko.NF-DryHeath.30,plot,2017,68.317953,18.81947
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-Juniper,Sweden.Abisko.NF-Juniper.32,plot,2017,68.318567,18.821916
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-MesicHeath,Sweden.Abisko.NF-MesicHeath.12,plot,2017,68.317932,18.820938
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-MesicHeath,Sweden.Abisko.NF-MesicHeath.19,plot,2017,68.318787,18.822742
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SalixShrub,Sweden.Abisko.NF-SalixShrub.07,plot,2017,68.316477,18.817843
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SalixShrub,Sweden.Abisko.NF-SalixShrub.31,plot,2017,68.317996,18.823282
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SeasonallyFlooded,Sweden.Abisko.NF-SeasonallyFlooded.02,plot,2017,68.318744,18.825199
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SeasonallyFlooded,Sweden.Abisko.NF-SeasonallyFlooded.11,plot,2017,68.318394,18.816643
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SeasonallyFlooded,Sweden.Abisko.NF-SeasonallyFlooded.23,plot,2017,68.316742,18.817972
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SeasonallyFlooded,Sweden.Abisko.NF-SeasonallyFlooded.24,plot,2017,68.319147,18.825244
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-SparseVeg,Sweden.Abisko.NF-SparseVeg.33,plot,2017,68.319012,18.82191
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-Wetland,Sweden.Abisko.NF-Wetland.03,plot,2017,68.318376,18.818129
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-Wetland,Sweden.Abisko.NF-Wetland.04,plot,2017,68.318242,18.827043
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NF-Wetland,Sweden.Abisko.NF-Wetland.21,plot,2017,68.316249,18.818312
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchForest,Sweden.Abisko.NT-BirchForest.27,plot,2017,68.302082,18.847432
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Sweden.Abisko.NT-BirchShrub.01,plot,2017,68.300806,18.84696
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Sweden.Abisko.NT-BirchShrub.09,plot,2017,68.299945,18.84208
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Sweden.Abisko.NT-BirchShrub.10,plot,2017,68.300244,18.848528
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Sweden.Abisko.NT-BirchShrub.21,plot,2017,68.29888,18.838037
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-BirchShrub,Sweden.Abisko.NT-BirchShrub.30,plot,2017,68.300302,18.845411
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.03,plot,2017,68.298733,18.837949
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.04,plot,2017,68.299985,18.838777
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.11,plot,2017,68.299938,18.839565
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.20,plot,2017,68.299138,18.844949
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.23,plot,2017,68.298746,18.841365
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.25,plot,2017,68.300694,18.851
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-DryHeath,Sweden.Abisko.NT-DryHeath.29,plot,2017,68.29991,18.83996
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Juniper,Sweden.Abisko.NT-Juniper.33,plot,2017,68.301622,18.845266
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Sweden.Abisko.NT-MesicHeath.08,plot,2017,68.298638,18.841163
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Sweden.Abisko.NT-MesicHeath.13,plot,2017,68.301286,18.844964
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Sweden.Abisko.NT-MesicHeath.17,plot,2017,68.300007,18.843846
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Sweden.Abisko.NT-MesicHeath.18,plot,2017,68.298966,18.839897
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Sweden.Abisko.NT-MesicHeath.19,plot,2017,68.299999,18.843923
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-MesicHeath,Sweden.Abisko.NT-MesicHeath.26,plot,2017,68.300997,18.848724
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Rock,Sweden.Abisko.NT-Rock.06,plot,2017,68.301018,18.846205
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SalixShrub,Sweden.Abisko.NT-SalixShrub.07,plot,2017,68.302056,18.844598
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SalixShrub,Sweden.Abisko.NT-SalixShrub.15,plot,2017,68.298841,18.840096
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SalixShrub,Sweden.Abisko.NT-SalixShrub.31,plot,2017,68.300548,18.846858
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SeasonallyFlooded,Sweden.Abisko.NT-SeasonallyFlooded.28,plot,2017,68.30077,18.841028
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Snowbed,Sweden.Abisko.NT-Snowbed.12,plot,2017,68.300473,18.846935
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Sweden.Abisko.NT-SparseVeg.05,plot,2017,68.298973,18.841958
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Sweden.Abisko.NT-SparseVeg.14,plot,2017,68.299684,18.836653
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Sweden.Abisko.NT-SparseVeg.16,plot,2017,68.300401,18.841048
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Sweden.Abisko.NT-SparseVeg.22,plot,2017,68.298851,18.84179
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-SparseVeg,Sweden.Abisko.NT-SparseVeg.24,plot,2017,68.301704,18.84761
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Wetland,Sweden.Abisko.NT-Wetland.02,plot,2017,68.301611,18.846242
ds05,Siewert and Olofsson 2020,Sweden.Abisko.NT-Wetland,Sweden.Abisko.NT-Wetland.32,plot,2017,68.301493,18.845669
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.01,plot,2017,68.439013,18.267009
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.08,plot,2017,68.439194,18.258868
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.11,plot,2017,68.43876,18.259213
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.17,plot,2017,68.43866,18.266042
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.19,plot,2017,68.438985,18.259032
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.24,plot,2017,68.439156,18.260094
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.26,plot,2017,68.439216,18.25955
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchForest,Sweden.Abisko.VJ-BirchForest.27,plot,2017,68.437405,18.258462
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchShrub,Sweden.Abisko.VJ-BirchShrub.07,plot,2017,68.43781,18.260139
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchShrub,Sweden.Abisko.VJ-BirchShrub.12,plot,2017,68.437848,18.260301
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchShrub,Sweden.Abisko.VJ-BirchShrub.23,plot,2017,68.439874,18.265297
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchShrub,Sweden.Abisko.VJ-BirchShrub.25,plot,2017,68.438274,18.259981
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-BirchShrub,Sweden.Abisko.VJ-BirchShrub.30,plot,2017,68.439816,18.263471
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-DryHeath,Sweden.Abisko.VJ-DryHeath.02,plot,2017,68.437635,18.261463
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-DryHeath,Sweden.Abisko.VJ-DryHeath.13,plot,2017,68.437714,18.261051
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-DryHeath,Sweden.Abisko.VJ-DryHeath.28,plot,2017,68.437278,18.259772
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.05,plot,2017,68.437887,18.264666
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.06,plot,2017,68.437922,18.263671
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.09,plot,2017,68.437401,18.262496
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.14,plot,2017,68.437896,18.262354
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.16,plot,2017,68.438821,18.26769
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.20,plot,2017,68.439749,18.26446
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.21,plot,2017,68.439501,18.260254
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-MesicHeath,Sweden.Abisko.VJ-MesicHeath.29,plot,2017,68.437374,18.267931
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Rock,Sweden.Abisko.VJ-Rock.03,plot,2017,68.437791,18.263912
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Rock,Sweden.Abisko.VJ-Rock.22,plot,2017,68.439652,18.26232
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-SalixShrub,Sweden.Abisko.VJ-SalixShrub.04,plot,2017,68.438719,18.26454
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-SalixShrub,Sweden.Abisko.VJ-SalixShrub.15,plot,2017,68.438281,18.265465
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-SalixShrub,Sweden.Abisko.VJ-SalixShrub.31,plot,2017,68.437297,18.266583
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-SalixShrub,Sweden.Abisko.VJ-SalixShrub.32,plot,2017,68.439114,18.266471
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Wetland,Sweden.Abisko.VJ-Wetland.10,plot,2017,68.437718,18.267784
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Wetland,Sweden.Abisko.VJ-Wetland.18,plot,2017,68.437511,18.266635
ds05,Siewert and Olofsson 2020,Sweden.Abisko.VJ-Wetland,Sweden.Abisko.VJ-Wetland.33,plot,2017,68.439951,18.261089
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.01,plot,2012,70.833403,147.450678
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.02,plot,2012,70.834772,147.45114
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.03,plot,2012,70.8361,147.451585
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.04,plot,2012,70.837373,147.451955
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.05,plot,2012,70.838768,147.452477
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.06,plot,2012,70.840123,147.452802
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.07,plot,2012,70.841418,147.45324
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.08,plot,2012,70.842752,147.4538
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.10,plot,2012,70.845408,147.454671
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.11,plot,2012,70.846779,147.455139
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.12,plot,2012,70.848119,147.455523
ds06,Siewert et al. 2015,Russia.Kytalyk.T1,Russia.Kytalyk.T1.13,plot,2012,70.84946,147.455946
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.01,plot,2012,70.83162,147.48613
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.02,plot,2012,70.830499,147.483806
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.03,plot,2012,70.829364,147.481586
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.04,plot,2012,70.828238,147.479375
